"player","player_id","position","team_name","player_game_count","coverage_snaps","coverage_snaps_per_reception","coverage_snaps_per_target","franchise_id","interceptions","qb_rating_against","receptions","targets","touchdowns","yards","yards_after_catch","yards_per_coverage_snap","week","year"
"Marcus Burley",8142,"CB","SEA",1,30,6,5,29,0,93.8,5,6,0,39,60,1.3,2,2014
"LaRon Landry",3622,"S","IND",1,12,6,2.4,14,0,61.3,2,5,0,31,13,2.58,2,2014
"Logan Ryan",7864,"CB","NE",1,6,6,6,19,0,118.8,1,1,0,26,22,4.33,2,2014
"Kareem Jackson",5545,"CB","HST",1,12,6,3,13,0,61.5,2,4,0,17,0,1.42,2,2014
"Jimmie Ward",8665,"CB","SF",1,28,5.6,5.6,28,0,138.8,5,5,3,39,2,1.39,2,2014
"William Gay",3786,"CB","PIT",1,10,5,5,25,0,118.8,2,2,0,26,23,2.6,2,2014
"Harrison Smith",7641,"S","MIN",1,5,5,5,18,0,116.7,1,1,0,12,4,2.4,2,2014
"Darian Stewart",5820,"S","BLT",1,5,5,5,3,0,118.8,1,1,0,27,11,5.4,2,2014
"K.J. Wright",6251,"LB","SEA",1,10,5,5,29,0,118.8,2,2,0,31,14,3.1,2,2014
"Byron Maxwell",6325,"CB","SEA",1,5,5,5,29,0,118.8,1,1,0,14,1,2.8,2,2014
"Reggie Nelson",3637,"S","CIN",1,5,5,5,7,0,158.3,1,1,1,14,0,2.8,2,2014
"Mike Adams",1972,"S","IND",1,5,5,5,14,0,118.8,1,1,0,27,3,5.4,2,2014
"Carlos Rogers",2226,"CB","OAK",1,18,4.5,3.6,23,0,103.3,4,5,0,44,52,2.44,2,2014
"Rahim Moore",6197,"S","DEN",1,4,4,4,10,0,79.2,1,1,0,1,5,0.25,2,2014
"J.J. Wilcox",7861,"S","DAL",1,4,4,1.3,9,0,52.1,1,3,0,16,1,4,2,2014
"Tony Jefferson",8361,"S","ARZ",1,4,4,4,1,0,112.5,1,1,0,11,5,2.75,2,2014
"D.J. Swearinger Sr.",7838,"S","HST",1,8,4,4,13,0,100,2,2,0,16,4,2,2,2014
"Antoine Bethea",3152,"S","SF",1,4,4,4,28,0,87.5,1,1,0,5,4,1.25,2,2014
"Marqueston Huff",8757,"CB","TEN",1,4,4,4,31,0,108.3,1,1,0,10,3,2.5,2,2014
"Kyle Wilson",5554,"CB","NYJ",1,16,4,4,22,0,147.9,4,4,1,40,16,2.5,2,2014
"Ryan Mundy",4508,"S","CHI",1,4,4,4,6,0,104.2,1,1,0,9,1,2.25,2,2014
"Corey White",7652,"CB","NO",1,22,3.7,3.1,20,0,91.7,6,7,0,42,25,1.91,2,2014
"Walter Thurmond",5635,"CB","NYG",1,10,3.3,3.3,21,0,101.4,3,3,0,25,18,2.5,2,2014
"Jackrabbit Jenkins",7043,"CB","SL",1,3,3,3,26,0,95.8,1,1,0,7,0,2.33,2,2014
"Chris Owens",5013,"CB","KC",1,9,3,3,16,0,132.6,3,3,1,19,5,2.11,2,2014
"Glover Quin",5035,"S","DET",1,3,3,3,11,0,83.3,1,1,0,4,0,1.33,2,2014
"Von Miller",6154,"ED","DEN",1,3,3,3,10,0,112.5,1,1,0,11,7,3.67,2,2014
"Malcolm Smith",6394,"LB","SEA",1,3,3,3,29,0,95.8,1,1,0,7,7,2.33,2,2014
"Mark Barron",7013,"S","TB",1,3,3,3,30,0,104.2,1,1,0,9,3,3,2,2014
"Dont'a Hightower",7030,"LB","NE",1,3,3,3,19,0,118.8,1,1,0,17,14,5.67,2,2014
"Demario Davis",7079,"LB","NYJ",1,3,3,3,22,0,100,1,1,0,8,4,2.67,2,2014
"Asa Jackson",7161,"CB","BLT",1,3,3,3,3,0,118.8,1,1,0,13,8,4.33,2,2014
"Duke Williams",7887,"S","BUF",1,6,3,3,4,0,106.3,2,2,0,19,13,3.17,2,2014
"A.J. Bouye",8110,"CB","HST",1,3,3,3,13,0,116.7,1,1,0,12,13,4,2,2014
"Ahmad Brooks",2945,"ED","SF",1,3,3,3,28,0,79.2,1,1,0,0,0,0,2,2014
"Trenton Robinson",7170,"S","WAS",1,2,2,2,32,0,79.2,1,1,0,3,5,1.5,2,2014
"Dashon Goldson",3742,"S","TB",1,2,2,2,30,0,83.3,1,1,0,4,0,2,2,2014
"Alan Ball",3853,"CB","JAX",1,2,2,2,15,0,108.3,1,1,0,10,2,5,2,2014
"Dwight Lowery",4427,"S","ATL",1,4,2,1.3,2,0,109.7,2,3,0,42,14,10.5,2,2014
"Derrick Morgan",5541,"ED","TEN",1,2,2,2,31,0,87.5,1,1,0,5,0,2.5,2,2014
"David Amerson",7832,"CB","WAS",1,2,2,2,32,0,100,1,1,0,8,6,4,2,2014
"Charles Woodson",330,"S","OAK",1,2,2,2,23,0,104.2,1,1,0,9,4,4.5,2,2014
"Vontaze Burfict",7280,"LB","CIN",1,2,2,1,7,0,68.8,1,2,0,12,6,6,2,2014
"Micah Hyde",7941,"S","GB",1,2,2,2,12,0,91.7,1,1,0,6,9,3,2,2014
"DeAndre Levy",4999,"LB","DET",1,2,2,2,11,0,118.8,1,1,0,14,8,7,2,2014
"Bradley Fletcher",4989,"CB","PHI",1,2,2,2,24,0,118.8,1,1,0,16,11,8,2,2014
"Jeron Johnson",6621,"S","SEA",1,2,2,2,29,0,79.2,1,1,0,-1,3,-0.5,2,2014
"Eric Weddle",3653,"S","SD",1,2,2,2,27,0,100,1,1,0,8,13,4,2,2014
"Danny Lansanah",4713,"LB","TB",1,1,1,1,30,0,91.7,1,1,0,6,6,6,2,2014
"Tarell Brown",3763,"CB","OAK",1,1,1,1,23,0,95.8,1,1,0,7,6,7,2,2014
"Casey Matthews",6268,"LB","PHI",1,1,1,1,24,0,118.8,1,1,0,16,15,16,2,2014
"Marcus Cooper",8035,"CB","KC",1,1,1,1,16,0,122.9,1,1,1,4,2,4,2,2014
"David Harris",3663,"LB","NYJ",1,1,1,1,22,0,100,1,1,0,8,4,8,2,2014
"Ron Parker",6625,"S","KC",1,1,1,1,16,0,79.2,1,1,0,1,1,1,2,2014
"Greg Toler",5055,"CB","IND",1,1,1,1,14,0,131.3,1,1,1,6,2,6,2,2014
"JoLonn Dunbar",4588,"LB","SL",1,1,,1,26,0,39.6,0,1,0,0,0,0,3,2014
"Ryan Mundy",4508,"S","CHI",1,4,,4,6,1,0,0,1,0,0,0,0,3,2014
"Wesley Woodyard",4583,"LB","TEN",1,2,,2,31,0,39.6,0,1,0,0,0,0,3,2014
"Preston Brown",8708,"LB","BUF",1,3,,3,4,0,39.6,0,1,0,0,0,0,3,2014
"Malcolm Smith",6394,"LB","SEA",1,4,,4,29,0,39.6,0,1,0,0,0,0,3,2014
"Tashaun Gipson Sr.",7288,"S","CLV",1,8,,4,8,1,0,0,2,0,0,0,0,3,2014
"Rob Ninkovich",3080,"ED","NE",1,2,,2,19,0,39.6,0,1,0,0,0,0,3,2014
"DeAndre Levy",4999,"LB","DET",1,2,,2,11,0,39.6,0,1,0,0,0,0,3,2014
"Brock Vereen",8766,"S","CHI",1,1,,1,6,0,39.6,0,1,0,0,0,0,3,2014
"Sean Smith",4984,"CB","KC",1,1,,1,16,0,39.6,0,1,0,0,0,0,3,2014
"Corey White",7652,"CB","NO",1,9,,9,20,0,39.6,0,1,0,0,0,0,3,2014
"Chris Owens",5013,"CB","KC",1,38,,9.5,16,0,39.6,0,4,0,0,0,0,3,2014
"Earl Thomas III",5539,"S","SEA",1,2,,2,29,0,39.6,0,1,0,0,0,0,3,2014
"Michael Griffin",3635,"S","TEN",1,3,,3,31,0,39.6,0,1,0,0,0,0,3,2014
"Reggie Nelson",3637,"S","CIN",1,3,,1.5,7,0,39.6,0,2,0,0,0,0,3,2014
"Ryan Shazier",8650,"LB","PIT",1,1,,1,25,0,39.6,0,1,0,0,0,0,3,2014
"Eric Weddle",3653,"S","SD",1,4,,4,27,0,39.6,0,1,0,0,0,0,3,2014
"J.J. Wilcox",7861,"S","DAL",1,4,,4,9,0,39.6,0,1,0,0,0,0,3,2014
"Kyle Arrington",4742,"CB","NE",1,3,,3,19,0,39.6,0,1,0,0,0,0,3,2014
"Joe Haden",5532,"CB","CLV",1,3,,3,8,0,39.6,0,1,0,0,0,0,3,2014
"T.J. McDonald",7852,"S","SL",1,4,,4,26,0,39.6,0,1,0,0,0,0,3,2014
"Ron Parker",6625,"S","KC",1,2,,2,16,0,39.6,0,1,0,0,0,0,3,2014
"Harrison Smith",7641,"S","MIN",1,7,,3.5,18,0,39.6,0,2,0,0,0,0,3,2014
"Darius Butler",4964,"CB","IND",1,23,23,7.7,14,0,121.5,1,3,1,63,53,2.74,3,2014
"Captain Munnerlyn",5140,"CB","MIN",1,22,22,22,18,0,87.5,1,1,0,5,7,0.23,3,2014
"Brandon Boykin",7123,"CB","PHI",1,21,21,5.3,24,0,39.6,1,4,0,10,3,0.48,3,2014
"Tramon Williams",3558,"CB","GB",1,21,21,10.5,12,0,60.4,1,2,0,8,13,0.38,3,2014
"Orlando Scandrick",4457,"CB","DAL",1,21,21,10.5,9,0,79.2,1,2,0,17,21,0.81,3,2014
"Jimmie Ward",8665,"CB","SF",1,17,17,5.7,28,0,63.2,1,3,0,24,4,1.41,3,2014
"Dawan Landry",3091,"S","NYJ",1,15,15,15,22,0,118.8,1,1,0,16,3,1.07,3,2014
"William Gay",3786,"CB","PIT",1,27,13.5,5.4,25,0,66.3,2,5,0,37,12,1.37,3,2014
"Brandon Flowers",4349,"CB","SD",1,37,12.3,5.3,27,0,54.5,3,7,0,28,20,0.76,3,2014
"Will Blackmon",3060,"CB","JAX",1,22,11,5.5,15,0,77.1,2,4,0,32,23,1.45,3,2014
"Buster Skrine",6289,"CB","CLV",1,11,11,2.8,8,0,39.6,1,4,0,1,3,0.09,3,2014
"Kam Chancellor",5656,"S","SEA",1,10,10,5,29,1,16.7,1,2,0,0,1,0,3,2014
"Kyle Wilson",5554,"CB","NYJ",1,10,10,10,22,0,118.8,1,1,0,13,14,1.3,3,2014
"E.J. Biggers",5141,"CB","WAS",1,20,10,6.7,32,0,70.1,2,3,0,8,7,0.4,3,2014
"K.J. Wright",6251,"LB","SEA",1,19,9.5,9.5,29,0,85.4,2,2,0,9,11,0.47,3,2014
"Robert McClain",5771,"CB","ATL",1,28,9.3,7,2,0,87.5,3,4,0,22,18,0.79,3,2014
"Jerraud Powers",5015,"CB","ARZ",1,36,9,9,1,0,132.3,4,4,1,25,18,0.69,3,2014
"Chris Harris Jr.",6457,"CB","DEN",1,35,8.8,5.8,10,1,34.7,4,6,0,24,23,0.69,3,2014
"Dwight Lowery",4427,"S","ATL",1,8,8,8,2,0,79.2,1,1,0,1,-5,0.13,3,2014
"Danny Gorrer",5424,"CB","DET",1,24,8,4.8,11,0,82.1,3,5,0,36,14,1.5,3,2014
"Darqueze Dennard",8659,"CB","CIN",1,8,8,4,7,0,70.8,1,2,0,13,9,1.63,3,2014
"Lamarcus Joyner",8676,"CB","SL",1,15,7.5,5,26,0,79.9,2,3,0,16,3,1.07,3,2014
"Carlos Rogers",2226,"CB","OAK",1,22,7.3,7.3,23,0,91.7,3,3,0,18,5,0.82,3,2014
"Jimmy Wilson",6387,"S","MIA",1,7,7,7,17,0,91.7,1,1,0,6,10,0.86,3,2014
"Trumaine McBride",3837,"CB","NYG",1,28,7,7,21,0,116.7,4,4,0,48,33,1.71,3,2014
"Kenny Vaccaro",7796,"S","NO",1,13,6.5,6.5,20,0,102.1,2,2,0,17,5,1.31,3,2014
"Aaron Williams",6186,"S","BUF",1,13,6.5,4.3,4,0,74.3,2,3,0,12,7,0.92,3,2014
"Leon Hall",3634,"CB","CIN",1,19,6.3,3.8,7,0,64.6,3,5,0,15,25,0.79,3,2014
"Isaiah Frey",7173,"CB","CHI",1,25,6.3,4.2,6,0,129.2,4,6,1,46,20,1.84,3,2014
"Kareem Jackson",5545,"CB","HST",1,19,6.3,4.8,13,0,156.3,3,4,1,99,78,5.21,3,2014
"Lance Briggs",1383,"LB","CHI",1,6,6,6,6,0,118.8,1,1,0,15,10,2.5,3,2014
"Antoine Bethea",3152,"S","SF",1,6,6,6,28,0,91.7,1,1,0,6,3,1,3,2014
"Josh Gordy",5990,"CB","IND",1,6,6,6,14,0,87.5,1,1,0,5,2,0.83,3,2014
"Dre Kirkpatrick",7023,"CB","CIN",1,6,6,3,7,0,95.8,1,2,0,28,1,4.67,3,2014
"Asa Jackson",7161,"CB","BLT",1,6,6,3,3,0,95.8,1,2,1,4,0,0.67,3,2014
"Nickell Robey-Coleman",8483,"CB","BUF",1,11,5.5,5.5,4,0,118.8,2,2,0,60,44,5.45,3,2014
"T.J. Ward",5563,"S","DEN",1,5,5,5,10,0,112.5,1,1,0,11,9,2.2,3,2014
"Jason Worilds",5577,"ED","PIT",1,5,5,5,25,0,118.8,1,1,0,13,3,2.6,3,2014
"Robert Blanton",7136,"S","MIN",1,5,5,2.5,18,0,75,1,2,0,15,10,3,3,2014
"Mohammed Seisay",9083,"CB","DET",1,5,5,2.5,11,0,58.3,1,2,0,7,2,1.4,3,2014
"Leonard Johnson",7385,"CB","TB",1,15,5,5,30,0,118.8,3,3,0,48,20,3.2,3,2014
"Dan Skuta",5349,"ED","SF",1,5,5,5,28,0,79.2,1,1,0,2,4,0.4,3,2014
"Cortland Finnegan",3160,"CB","MIA",1,10,5,3.3,17,0,84,2,3,0,19,18,1.9,3,2014
"Marcus Burley",8142,"CB","SEA",1,24,4.8,3,29,0,72.9,5,8,0,36,22,1.5,3,2014
"Bene Benwikere",8783,"CB","CAR",1,23,4.6,3.8,5,0,102.8,5,6,0,52,28,2.26,3,2014
"Coty Sensabaugh",7115,"CB","TEN",1,18,4.5,4.5,31,0,101,4,4,0,33,17,1.83,3,2014
"Lardarius Webb",5011,"CB","BLT",1,4,4,4,3,0,118.8,1,1,0,24,16,6,3,2014
"Husain Abdullah",4652,"S","KC",1,12,4,3,16,0,83.3,3,4,0,18,24,1.5,3,2014
"Brandon Marshall",7648,"LB","DEN",1,4,4,4,10,0,108.3,1,1,0,10,3,2.5,3,2014
"Duke Williams",7887,"S","BUF",1,4,4,4,4,0,118.8,1,1,0,20,2,5,3,2014
"Logan Ryan",7864,"CB","NE",1,8,4,4,19,0,114.6,2,2,0,23,3,2.88,3,2014
"Jamari Lattimore",6754,"LB","GB",1,4,4,4,12,0,91.7,1,1,0,6,1,1.5,3,2014
"Rafael Bush",5779,"S","NO",1,8,4,4,20,0,112.5,2,2,0,22,5,2.75,3,2014
"Tony Jefferson",8361,"S","ARZ",1,8,4,4,1,0,89.6,2,2,0,11,3,1.38,3,2014
"Brandon Meriweather",3640,"S","WAS",1,21,3.5,3,32,0,158.3,6,7,1,104,68,4.95,3,2014
"Ron Brooks",7124,"CB","BUF",1,10,3.3,3.3,4,0,132.6,3,3,1,19,28,1.9,3,2014
"Nate Allen",5562,"S","PHI",1,10,3.3,3.3,24,0,102.8,3,3,0,26,13,2.6,3,2014
"Rashad Johnson",5018,"S","ARZ",1,10,3.3,3.3,1,0,118.8,3,3,0,45,40,4.5,3,2014
"Ramon Humber",5310,"LB","NO",1,3,3,3,20,0,118.8,1,1,0,17,13,5.67,3,2014
"Darian Stewart",5820,"S","BLT",1,3,3,1.5,3,0,58.3,1,2,0,7,2,2.33,3,2014
"Kurt Coleman",5767,"S","KC",1,3,3,3,16,0,91.7,1,1,0,6,2,2,3,2014
"Thomas Davis Sr.",2231,"LB","CAR",1,3,3,3,5,0,83.3,1,1,0,4,3,1.33,3,2014
"Sean Spence",7087,"LB","PIT",1,3,3,3,25,0,91.7,1,1,0,6,8,2,3,2014
"Darrelle Revis",3630,"CB","NE",1,6,3,3,19,0,118.8,2,2,0,25,9,4.17,3,2014
"Bashaud Breeland",8737,"CB","WAS",1,3,3,3,32,0,118.8,1,1,0,13,5,4.33,3,2014
"Lavonte David",7060,"LB","TB",1,3,3,3,30,0,112.5,1,1,0,11,7,3.67,3,2014
"Winston Guy",7171,"S","JAX",1,8,2.7,2.7,15,0,118.8,3,3,0,63,24,7.88,3,2014
"Aqib Talib",4334,"CB","DEN",1,5,2.5,1.7,10,0,82.6,2,3,0,18,14,3.6,3,2014
"Bradley Roby",8666,"CB","DEN",1,2,2,2,10,0,100,1,1,0,8,0,4,3,2014
"Telvin Smith Sr.",8779,"LB","JAX",1,2,2,2,15,0,83.3,1,1,0,4,3,2,3,2014
"Nolan Carroll",5668,"CB","PHI",1,2,2,2,24,0,118.8,1,1,0,13,10,6.5,3,2014
"Kendrick Lewis",5659,"S","HST",1,2,2,2,13,0,79.2,1,1,0,3,3,1.5,3,2014
"J.T. Thomas",6347,"LB","JAX",1,2,2,2,15,0,100,1,1,0,8,3,4,3,2014
"Stephon Gilmore",7016,"CB","BUF",1,2,2,2,4,0,112.5,1,1,0,11,0,5.5,3,2014
"Miles Burris",7129,"LB","OAK",1,2,2,2,23,0,116.7,1,1,0,12,8,6,3,2014
"David Amerson",7832,"CB","WAS",1,2,2,2,32,0,91.7,1,1,0,6,0,3,3,2014
"Tyrann Mathieu",7850,"S","ARZ",1,8,2,2,1,0,95.8,4,4,0,28,5,3.5,3,2014
"Josh Wilson",3671,"CB","ATL",1,2,2,2,2,0,83.3,1,1,0,4,4,2,3,2014
"Gerald Hodges",7902,"LB","MIN",1,2,2,2,18,0,91.7,1,1,0,6,4,3,3,2014
"Joplo Bartu",8455,"LB","ATL",1,2,2,2,2,0,118.8,1,1,0,13,8,6.5,3,2014
"Anthony Barr",8644,"LB","MIN",1,2,2,2,18,0,95.8,1,1,0,7,2,3.5,3,2014
"Deone Bucannon",8662,"S","ARZ",1,2,2,2,1,0,118.8,1,1,0,20,0,10,3,2014
"Mike Adams",1972,"S","IND",1,2,2,2,14,0,91.7,1,1,0,6,9,3,3,2014
"Prince Shembo",8774,"LB","ATL",1,2,2,2,2,0,112.5,1,1,0,11,9,5.5,3,2014
"Phillip Adams",5747,"CB","NYJ",1,2,2,2,22,0,158.3,1,1,1,13,0,6.5,3,2014
"Dont'a Hightower",7030,"LB","NE",1,3,1.5,1.5,19,0,79.2,2,2,0,-8,0,-2.67,3,2014
"Arthur Moats",5701,"ED","PIT",1,1,1,1,25,0,91.7,1,1,0,6,7,6,3,2014
"James-Michael Johnson",7120,"LB","KC",1,1,1,1,16,0,87.5,1,1,0,5,1,5,3,2014
"Kyle Wilber",7113,"LB","DAL",1,1,1,1,9,0,118.8,1,1,0,18,9,18,3,2014
"Jeron Johnson",6621,"S","SEA",1,1,1,1,29,0,118.8,1,1,0,19,8,19,3,2014
"Jackrabbit Jenkins",7043,"CB","SL",1,1,1,1,26,0,87.5,1,1,0,5,0,5,3,2014
"Whitney Mercilus",7031,"ED","HST",1,1,1,1,13,0,108.3,1,1,0,10,10,10,3,2014
"Antonio Cromartie",2964,"CB","ARZ",1,1,1,1,1,0,108.3,1,1,0,10,4,10,3,2014
"Dominique Rodgers-Cromartie",4330,"CB","NYG",1,2,1,1,21,0,112.5,2,2,0,22,12,11,3,2014
"D.J. Swearinger Sr.",7838,"S","HST",1,1,1,1,13,0,95.8,1,1,0,7,13,7,3,2014
"Marcus Cooper",8035,"CB","KC",1,1,1,1,16,0,118.8,1,1,1,1,0,1,3,2014
"Charles Godfrey",4381,"S","CAR",1,1,1,1,5,0,87.5,1,1,0,5,0,5,3,2014
"Rodney McLeod",7271,"S","SL",1,1,1,1,26,0,79.2,1,1,0,3,0,3,3,2014
"Kaluka Maiava",5027,"LB","OAK",1,1,1,1,23,0,104.2,1,1,0,9,4,9,3,2014
"Isa Abdul-Quddus",6722,"S","DET",1,2,1,1,11,0,158.3,2,2,1,28,11,14,3,2014
"Philip Wheeler",4407,"LB","MIA",1,2,,2,17,0,39.6,0,1,0,0,0,0,4,2014
"Miles Burris",7129,"LB","OAK",1,1,,1,23,0,39.6,0,1,0,0,0,0,4,2014
"LaRon Landry",3622,"S","IND",1,7,,3.5,14,0,39.6,0,2,0,0,0,0,4,2014
"George Wilson",2210,"S","TEN",1,10,,10,31,0,39.6,0,1,0,0,0,0,4,2014
"Darian Stewart",5820,"S","BLT",1,7,,7,3,0,39.6,0,1,0,0,0,0,4,2014
"Sergio Brown",5803,"S","IND",1,3,,3,14,0,39.6,0,1,0,0,0,0,4,2014
"William Gay",3786,"CB","PIT",1,1,,1,25,0,39.6,0,1,0,0,0,0,4,2014
"Brandon Flowers",4349,"CB","SD",1,9,,9,27,1,0,0,1,0,0,0,0,4,2014
"Xavier Rhodes",7806,"CB","MIN",1,3,,3,18,0,39.6,0,1,0,0,0,0,4,2014
"Bruce Carter",6192,"LB","DAL",1,3,,3,9,0,39.6,0,1,0,0,0,0,4,2014
"Josh Gordy",5990,"CB","IND",1,5,,5,14,0,39.6,0,1,0,0,0,0,4,2014
"Courtney Upshaw",7039,"ED","BLT",1,2,,2,3,0,39.6,0,1,0,0,0,0,4,2014
"Josh Evans",7951,"S","JAX",1,4,,4,15,0,39.6,0,1,0,0,0,0,4,2014
"Chris Owens",5013,"CB","KC",1,23,23,23,16,0,95.8,1,1,0,7,10,0.3,4,2014
"Brice McCain",5112,"CB","PIT",1,21,21,4.2,25,0,41.3,1,5,0,17,8,0.81,4,2014
"Kareem Jackson",5545,"CB","HST",1,31,15.5,10.3,13,0,82.6,2,3,0,18,23,0.58,4,2014
"Captain Munnerlyn",5140,"CB","MIN",1,30,15,10,18,0,149.3,2,3,1,56,46,1.87,4,2014
"Corey White",7652,"CB","NO",1,14,14,14,20,0,104.2,1,1,0,9,6,0.64,4,2014
"Dawan Landry",3091,"S","NYJ",1,13,13,6.5,22,0,68.8,1,2,0,12,5,0.92,4,2014
"Kyle Arrington",4742,"CB","NE",1,13,13,13,19,0,118.8,1,1,0,13,4,1,4,2014
"Trumaine McBride",3837,"CB","NYG",1,25,12.5,8.3,21,1,97.9,2,3,1,29,6,1.16,4,2014
"Will Blackmon",3060,"CB","JAX",1,36,12,9,15,0,77.1,3,4,0,11,12,0.31,4,2014
"Nate Allen",5562,"S","PHI",1,11,11,11,24,0,79.2,1,1,0,3,0,0.27,4,2014
"Johnathan Cyprien",7814,"S","JAX",1,11,11,11,15,0,104.2,1,1,0,9,13,0.82,4,2014
"Darius Butler",4964,"CB","IND",1,21,10.5,7,14,0,89.6,2,3,0,23,3,1.1,4,2014
"E.J. Biggers",5141,"CB","WAS",1,30,10,6,32,0,97.1,3,5,0,54,29,1.8,4,2014
"Cortland Finnegan",3160,"CB","MIA",1,19,9.5,9.5,17,0,79.2,2,2,0,2,3,0.11,4,2014
"Marcus Gilchrist",6202,"S","SD",1,28,9.3,7,27,0,95.8,3,4,0,30,23,1.07,4,2014
"Michael Thomas",7279,"S","MIA",1,9,9,9,17,0,118.8,1,1,0,15,4,1.67,4,2014
"Brandon Boykin",7123,"CB","PHI",1,9,9,9,24,0,87.5,1,1,0,5,2,0.56,4,2014
"Danny Gorrer",5424,"CB","DET",1,17,8.5,8.5,11,0,106.3,2,2,0,19,11,1.12,4,2014
"Matt Elam",7813,"S","BLT",1,25,8.3,8.3,3,0,118.8,3,3,0,61,21,2.44,4,2014
"Glover Quin",5035,"S","DET",1,8,8,4,11,0,62.5,1,2,0,9,7,1.13,4,2014
"Husain Abdullah",4652,"S","KC",1,8,8,4,16,0,58.3,1,2,0,7,0,0.88,4,2014
"Kyle Wilson",5554,"CB","NYJ",1,16,8,5.3,22,0,85.4,2,3,0,20,6,1.25,4,2014
"Jimmie Ward",8665,"CB","SF",1,24,8,6,28,0,82.3,3,4,0,17,6,0.71,4,2014
"Isaiah Frey",7173,"CB","CHI",1,15,7.5,5,6,0,133.3,2,3,1,26,4,1.73,4,2014
"Ron Parker",6625,"S","KC",1,7,7,7,16,0,118.8,1,1,0,37,41,5.29,4,2014
"Robert McClain",5771,"CB","ATL",1,21,7,5.3,2,0,116.7,3,4,0,56,18,2.67,4,2014
"Dan Skuta",5349,"ED","SF",1,7,7,3.5,28,0,60.4,1,2,0,8,11,1.14,4,2014
"Bene Benwikere",8783,"CB","CAR",1,14,7,4.7,5,0,102.1,2,3,0,32,25,2.29,4,2014
"Leonard Johnson",7385,"CB","TB",1,28,7,5.6,30,0,95.8,4,5,0,35,21,1.25,4,2014
"Tramon Williams",3558,"CB","GB",1,13,6.5,4.3,12,0,82.6,2,3,0,18,12,1.38,4,2014
"Coty Sensabaugh",7115,"CB","TEN",1,25,6.3,5,31,0,100,4,5,0,40,16,1.6,4,2014
"Malcolm Jenkins",4937,"S","PHI",1,12,6,4,24,1,54.2,2,3,0,26,6,2.17,4,2014
"Jimmy Wilson",6387,"S","MIA",1,6,6,6,17,0,104.2,1,1,0,9,0,1.5,4,2014
"Morgan Burnett",5596,"S","GB",1,6,6,6,12,0,118.8,1,1,0,25,29,4.17,4,2014
"Casey Hayward Jr.",7064,"CB","GB",1,12,6,6,12,0,112.5,2,2,0,22,19,1.83,4,2014
"Orlando Scandrick",4457,"CB","DAL",1,34,5.7,4.9,9,0,92.9,6,7,0,44,22,1.29,4,2014
"Carlos Rogers",2226,"CB","OAK",1,24,4.8,3.4,23,0,88.4,5,7,0,45,41,1.88,4,2014
"Micah Hyde",7941,"S","GB",1,9,4.5,3,12,0,109.7,2,3,0,50,17,5.56,4,2014
"Leodis McKelvin",4325,"CB","BUF",1,9,4.5,4.5,4,0,118.8,2,2,0,35,7,3.89,4,2014
"Troy Polamalu",1332,"S","PIT",1,8,4,4,25,0,87.5,2,2,0,10,2,1.25,4,2014
"Darrelle Revis",3630,"CB","NE",1,4,4,4,19,0,118.8,1,1,0,15,7,3.75,4,2014
"Eric Weddle",3653,"S","SD",1,4,4,4,27,0,87.5,1,1,0,5,3,1.25,4,2014
"Perry Riley",5627,"LB","WAS",1,4,4,4,32,0,87.5,1,1,0,5,0,1.25,4,2014
"Barry Church",5924,"S","DAL",1,4,4,4,9,0,79.2,1,1,0,0,3,0,4,2014
"Chris Conte",6245,"S","CHI",1,4,4,4,6,0,118.8,1,1,1,3,0,0.75,4,2014
"T.J. Carrie",8853,"CB","OAK",1,4,4,4,23,0,79.2,1,1,0,2,5,0.5,4,2014
"Dwight Lowery",4427,"S","ATL",1,10,3.3,3.3,2,0,90.3,3,3,0,17,11,1.7,4,2014
"Sterling Moore",6871,"CB","DAL",1,3,3,3,9,0,116.7,1,1,0,12,14,4,4,2014
"Da'Norris Searcy",6252,"S","BUF",1,3,3,3,4,0,83.3,1,1,0,4,0,1.33,4,2014
"Roman Harper",2988,"S","CAR",1,3,3,1.5,5,0,79.2,1,2,0,17,17,5.67,4,2014
"Jamie Collins Sr.",7833,"LB","NE",1,3,3,1.5,19,0,56.3,1,2,0,0,3,0,4,2014
"Kenny Vaccaro",7796,"S","NO",1,13,2.6,2.6,20,0,118.8,5,5,0,74,41,5.69,4,2014
"Quintin Demps",4431,"S","NYG",1,2,2,2,21,0,118.8,1,1,0,13,1,6.5,4,2014
"Tavon Wilson",7051,"S","NE",1,2,2,1,19,0,77.1,1,2,0,16,18,8,4,2014
"Jaiquawn Jarrett",6206,"S","NYJ",1,2,2,2,22,0,79.2,1,1,0,-1,0,-0.5,4,2014
"Jason McCourty",5127,"CB","TEN",1,2,2,2,31,0,108.3,1,1,0,10,2,5,4,2014
"Patrick Chung",4957,"S","NE",1,4,2,2,19,0,118.8,2,2,0,47,32,11.75,4,2014
"Ryan Mundy",4508,"S","CHI",1,2,2,2,6,0,79.2,1,1,0,3,0,1.5,4,2014
"Desmond Trufant",7803,"CB","ATL",1,2,2,1,2,0,56.3,1,2,0,1,3,0.5,4,2014
"Justin Durant",3664,"LB","DAL",1,2,2,2,9,0,118.8,1,1,0,22,2,11,4,2014
"Antoine Bethea",3152,"S","SF",1,4,2,2,28,0,95.8,2,2,0,14,18,3.5,4,2014
