p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play,week,year,plyr_number
spencerbrown_buf_2022_6,buf_2022_6,spencerbrown_buf_2022,buf_2022,spencerbrown,42296,t,buf,1,0,4,80.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ethanpocic_cle_2022_6,cle_2022_6,ethanpocic_cle_2022,cle_2022,ethanpocic,11813,ol,cle,1,0,8,60.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
joelbitonio_cle_2022_6,cle_2022_6,joelbitonio_cle_2022,cle_2022,joelbitonio,8670,g,cle,1,0,8,79.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jackconklin_cle_2022_6,cle_2022_6,jackconklin_cle_2022,cle_2022,jackconklin,10642,t,cle,1,0,8,78.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jasonkelce_phi_2022_6,phi_2022_6,jasonkelce_phi_2022,phi_2022,jasonkelce,6343,ol,phi,1,0,24,83.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
wyattteller_cle_2022_6,cle_2022_6,wyattteller_cle_2022,cle_2022,wyattteller,46131,g,cle,1,0,8,68.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jedrickwillsjr_cle_2022_6,cle_2022_6,jedrickwillsjr_cle_2022,cle_2022,jedrickwillsjr,58467,t,cle,1,0,8,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jakematthews_atl_2022_6,atl_2022_6,jakematthews_atl_2022,atl_2022,jakematthews,8641,t,atl,1,0,2,63.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
treypipkins_lac_2022_6,lac_2022_6,treypipkins_lac_2022,lac_2022,treypipkins,91462,t,lac,1,0,27,73.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jermaineeluemunor_lv_2022_6,lv_2022_6,jermaineeluemunor_lv_2022,lv_2022,jermaineeluemunor,11914,t,lv,1,0,23,68.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
andrejames_lv_2022_6,lv_2022_6,andrejames_lv_2022,lv_2022,andrejames,47058,ol,lv,1,0,23,75.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
alexbars_lv_2022_6,lv_2022_6,alexbars_lv_2022,lv_2022,alexbars,47018,g,lv,1,0,23,66.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
koltonmiller_lv_2022_6,lv_2022_6,koltonmiller_lv_2022,lv_2022,koltonmiller,47013,t,lv,1,0,23,83.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
elijahwilkinson_atl_2022_6,atl_2022_6,elijahwilkinson_atl_2022,atl_2022,elijahwilkinson,46238,g,atl,1,0,2,73.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
dylanparham_lv_2022_6,lv_2022_6,dylanparham_lv_2022,lv_2022,dylanparham,60953,ol,lv,1,0,23,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kevinzeitler_bal_2022_6,bal_2022_6,kevinzeitler_bal_2022,bal_2022,kevinzeitler,7032,g,bal,1,0,3,83.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tylershatley_jax_2022_6,jax_2022_6,tylershatley_jax_2022,jax_2022,tylershatley,9257,g,jax,1,0,15,67.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
chrislindstrom_atl_2022_6,atl_2022_6,chrislindstrom_atl_2022,atl_2022,chrislindstrom,46692,g,atl,1,0,2,60.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
morganmoses_bal_2022_6,bal_2022_6,morganmoses_bal_2022,bal_2022,morganmoses,8701,t,bal,1,0,3,73.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jonahwilliams_cin_2022_6,cin_2022_6,jonahwilliams_cin_2022,cin_2022,jonahwilliams,41651,t,cin,1,0,7,81.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kalebmcgary_atl_2022_6,atl_2022_6,kalebmcgary_atl_2022,atl_2022,kalebmcgary,46912,t,atl,1,0,2,73.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
drewdalman_atl_2022_6,atl_2022_6,drewdalman_atl_2022,atl_2022,drewdalman,52270,ol,atl,1,0,2,54.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
benpowers_bal_2022_6,bal_2022_6,benpowers_bal_2022,bal_2022,benpowers,41482,g,bal,1,0,3,88.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tylerlinderbaum_bal_2022_6,bal_2022_6,tylerlinderbaum_bal_2022,bal_2022,tylerlinderbaum,82291,ol,bal,1,0,3,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jakebrendel_sf_2022_6,sf_2022_6,jakebrendel_sf_2022,sf_2022,jakebrendel,11117,ol,sf,1,0,28,64.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jaylonmoore_sf_2022_6,sf_2022_6,jaylonmoore_sf_2022,sf_2022,jaylonmoore,43678,t,sf,1,0,28,62.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mikemcglinchey_sf_2022_6,sf_2022_6,mikemcglinchey_sf_2022,sf_2022,mikemcglinchey,46275,t,sf,1,0,28,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
brandonshell_mia_2022_6,mia_2022_6,brandonshell_mia_2022,mia_2022,brandonshell,10792,t,mia,1,0,17,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
aaronbanks_sf_2022_6,sf_2022_6,aaronbanks_sf_2022,sf_2022,aaronbanks,59983,g,sf,1,1,28,37.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
rodgersaffold_buf_2022_6,buf_2022_6,rodgersaffold_buf_2022,buf_2022,rodgersaffold,5558,g,buf,1,0,4,68.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
diondawkins_buf_2022_6,buf_2022_6,diondawkins_buf_2022,buf_2022,diondawkins,11818,t,buf,1,0,4,77.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mitchmorse_buf_2022_6,buf_2022_6,mitchmorse_buf_2022,buf_2022,mitchmorse,9482,ol,buf,1,0,4,60.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
andrewthomas_nyg_2022_6,nyg_2022_6,andrewthomas_nyg_2022,nyg_2022,andrewthomas,59701,t,nyg,1,0,21,80.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
charlescross_sea_2022_6,sea_2022_6,charlescross_sea_2022,sea_2022,charlescross,98401,t,sea,1,0,29,78.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
markglowinski_nyg_2022_6,nyg_2022_6,markglowinski_nyg_2022,nyg_2022,markglowinski,9567,g,nyg,1,0,21,62.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
austinblythe_sea_2022_6,sea_2022_6,austinblythe_sea_2022,sea_2022,austinblythe,10882,ol,sea,1,0,29,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
abrahamlucas_sea_2022_6,sea_2022_6,abrahamlucas_sea_2022,sea_2022,abrahamlucas,60218,t,sea,1,0,29,80.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
damienlewis_sea_2022_6,sea_2022_6,damienlewis_sea_2022,sea_2022,damienlewis,81532,g,sea,1,0,29,41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
evanneal_nyg_2022_6,nyg_2022_6,evanneal_nyg_2022,nyg_2022,evanneal,99063,t,nyg,1,0,21,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jonfeliciano_nyg_2022_6,nyg_2022_6,jonfeliciano_nyg_2022,nyg_2022,jonfeliciano,9561,ol,nyg,1,0,21,45.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
benbredeson_nyg_2022_6,nyg_2022_6,benbredeson_nyg_2022,nyg_2022,benbredeson,27305,g,nyg,1,0,21,53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
dennisdaley_ten_2022_6,ten_2022_6,dennisdaley_ten_2022,ten_2022,dennisdaley,60063,t,ten,1,1,31,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
nicholaspetitfrere_ten_2022_6,ten_2022_6,nicholaspetitfrere_ten_2022,ten_2022,nicholaspetitfrere,82003,t,ten,1,0,31,62.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
dillonradunz_ten_2022_6,ten_2022_6,dillonradunz_ten_2022,ten_2022,dillonradunz,30551,g,ten,1,0,31,50.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
aaronbrewer_ten_2022_6,ten_2022_6,aaronbrewer_ten_2022,ten_2022,aaronbrewer,46014,g,ten,1,0,31,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
benjones_ten_2022_6,ten_2022_6,benjones_ten_2022,ten_2022,benjones,7099,ol,ten,1,0,31,72.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
larryborom_chi_2022_6,chi_2022_6,larryborom_chi_2022,chi_2022,larryborom,59879,t,chi,1,0,6,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
braxtonjones_chi_2022_6,chi_2022_6,braxtonjones_chi_2022,chi_2022,braxtonjones,60092,t,chi,1,0,6,68.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tevenjenkins_chi_2022_6,chi_2022_6,tevenjenkins_chi_2022,chi_2022,tevenjenkins,41534,g,chi,1,0,6,52.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
sammustipher_chi_2022_6,chi_2022_6,sammustipher_chi_2022,chi_2022,sammustipher,13026,ol,chi,1,1,6,70.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
lucaspatrick_chi_2022_6,chi_2022_6,lucaspatrick_chi_2022,chi_2022,lucaspatrick,11435,g,chi,1,0,6,65.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
iosuaopeta_phi_2022_6,phi_2022_6,iosuaopeta_phi_2022,phi_2022,iosuaopeta,45110,g,phi,1,0,24,69.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
evanbrown_det_2022_6,det_2022_6,evanbrown_det_2022,det_2022,evanbrown,38709,g,det,1,0,11,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
erikmccoy_no_2022_6,no_2022_6,erikmccoy_no_2022,no_2022,erikmccoy,37347,ol,no,1,0,20,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jameshurst_no_2022_6,no_2022_6,jameshurst_no_2022,no_2022,jameshurst,9001,t,no,1,0,20,71.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
cesarruiz_no_2022_6,no_2022_6,cesarruiz_no_2022,no_2022,cesarruiz,59857,g,no,1,0,20,76.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ryanramczyk_no_2022_6,no_2022_6,ryanramczyk_no_2022,no_2022,ryanramczyk,11787,t,no,1,0,20,76.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
andruspeat_no_2022_6,no_2022_6,andruspeat_no_2022,no_2022,andruspeat,9446,g,no,1,0,20,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
nateherbig_nyj_2022_6,nyj_2022_6,nateherbig_nyj_2022,nyj_2022,nateherbig,28844,g,nyj,1,0,22,50.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kenyongreen_hou_2022_6,hou_2022_6,kenyongreen_hou_2022,hou_2022,kenyongreen,99052,g,hou,1,0,13,33.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
michaelonwenu_ne_2022_6,ne_2022_6,michaelonwenu_ne_2022,ne_2022,michaelonwenu,27357,g,ne,1,0,19,86.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tytushoward_hou_2022_6,hou_2022_6,tytushoward_hou_2022,hou_2022,tytushoward,25472,t,hou,1,0,13,82.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
scottquessenberry_hou_2022_6,hou_2022_6,scottquessenberry_hou_2022,hou_2022,scottquessenberry,23918,ol,hou,1,0,13,49.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
colestrange_ne_2022_6,ne_2022_6,colestrange_ne_2022,ne_2022,colestrange,22976,g,ne,1,0,19,80.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ajcann_hou_2022_6,hou_2022_6,ajcann_hou_2022,hou_2022,ajcann,9500,g,hou,1,0,13,64.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
alijahveratucker_nyj_2022_6,nyj_2022_6,alijahveratucker_nyj_2022,nyj_2022,alijahveratucker,57107,g,nyj,1,0,22,79.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
isaiahwynn_ne_2022_6,ne_2022_6,isaiahwynn_ne_2022,ne_2022,isaiahwynn,46048,t,ne,1,0,19,60.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
laremytunsil_hou_2022_6,hou_2022_6,laremytunsil_hou_2022,hou_2022,laremytunsil,10647,t,hou,1,0,13,87.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
davidandrews_ne_2022_6,ne_2022_6,davidandrews_ne_2022,ne_2022,davidandrews,9948,ol,ne,1,0,19,75.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
lakentomlinson_nyj_2022_6,nyj_2022_6,lakentomlinson_nyj_2022,nyj_2022,lakentomlinson,9461,g,nyj,1,0,22,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
trentbrown_ne_2022_6,ne_2022_6,trentbrown_ne_2022,ne_2022,trentbrown,9677,t,ne,1,0,19,59.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
duanebrown_nyj_2022_6,nyj_2022_6,duanebrown_nyj_2022,nyj_2022,duanebrown,4340,t,nyj,1,0,22,74.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
yoshnijman_gb_2022_6,gb_2022_6,yoshnijman_gb_2022,gb_2022,yoshnijman,60822,t,gb,1,0,12,85.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
patrickmekari_bal_2022_6,bal_2022_6,patrickmekari_bal_2022,bal_2022,patrickmekari,46219,t,bal,1,0,3,72.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
connormcgovern_dal_2022_6,dal_2022_6,connormcgovern_dal_2022,dal_2022,connormcgovern,41714,g,dal,1,0,9,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tylersmith_dal_2022_6,dal_2022_6,tylersmith_dal_2022,dal_2022,tylersmith,98385,t,dal,1,1,9,59.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
spencerburford_sf_2022_6,sf_2022_6,spencerburford_sf_2022,sf_2022,spencerburford,81920,g,sf,1,0,28,61.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tylerbiadasz_dal_2022_6,dal_2022_6,tylerbiadasz_dal_2022,dal_2022,tylerbiadasz,41178,ol,dal,1,0,9,44.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
terencesteele_dal_2022_6,dal_2022_6,terencesteele_dal_2022,dal_2022,terencesteele,39461,t,dal,1,0,9,64.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
zackmartin_dal_2022_6,dal_2022_6,zackmartin_dal_2022,dal_2022,zackmartin,8651,g,dal,1,0,9,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
davidbakhtiari_gb_2022_6,gb_2022_6,davidbakhtiari_gb_2022,gb_2022,davidbakhtiari,7891,t,gb,1,0,12,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
gabejackson_sea_2022_6,sea_2022_6,gabejackson_sea_2022,sea_2022,gabejackson,8716,g,sea,1,0,29,83.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
danielbrunskill_sf_2022_6,sf_2022_6,danielbrunskill_sf_2022,sf_2022,danielbrunskill,34807,g,sf,1,0,28,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
philhaynes_sea_2022_6,sea_2022_6,philhaynes_sea_2022,sea_2022,philhaynes,29244,g,sea,1,0,29,84.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ryankelly_ind_2022_6,ind_2022_6,ryankelly_ind_2022,ind_2022,ryankelly,10652,ol,ind,1,0,14,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ronniestanley_bal_2022_6,bal_2022_6,ronniestanley_bal_2022,bal_2022,ronniestanley,10640,t,bal,1,0,3,84.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
bobbyevans_lar_2022_6,lar_2022_6,bobbyevans_lar_2022,lar_2022,bobbyevans,36800,g,lar,1,0,26,72.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
landondickerson_phi_2022_6,phi_2022_6,landondickerson_phi_2022,phi_2022,landondickerson,41712,g,phi,1,0,24,82.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
loganstenberg_det_2022_6,det_2022_6,loganstenberg_det_2022,det_2022,loganstenberg,37181,g,det,1,0,11,83.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tylerhigbee_lar_2022_6,lar_2022_6,tylerhigbee_lar_2022,lar_2022,tylerhigbee,10744,te,lar,1,0,26,50.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
marcedeslewis_gb_2022_6,gb_2022_6,marcedeslewis_gb_2022,gb_2022,marcedeslewis,2973,te,gb,1,0,12,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
parkerhesse_atl_2022_6,atl_2022_6,parkerhesse_atl_2022,atl_2022,parkerhesse,48369,te,atl,1,0,2,52.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
chrismanhertz_jax_2022_6,jax_2022_6,chrismanhertz_jax_2022,jax_2022,chrismanhertz,10211,te,jax,1,0,15,76.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
calvinanderson_den_2022_6,den_2022_6,calvinanderson_den_2022,den_2022,calvinanderson,46247,t,den,1,0,10,81.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
bobbyhart_buf_2022_6,buf_2022_6,bobbyhart_buf_2022,buf_2022,bobbyhart,9659,g,buf,1,0,4,61.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
terronarmstead_mia_2022_6,mia_2022_6,terronarmstead_mia_2022,mia_2022,terronarmstead,7856,t,mia,1,0,17,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
johnnymundt_min_2022_6,min_2022_6,johnnymundt_min_2022,min_2022,johnnymundt,12206,te,min,1,0,18,62.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
durhamsmythe_mia_2022_6,mia_2022_6,durhamsmythe_mia_2022,mia_2022,durhamsmythe,47257,te,mia,1,0,17,62.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
hakeemadeniji_cin_2022_6,cin_2022_6,hakeemadeniji_cin_2022,cin_2022,hakeemadeniji,45419,t,cin,1,0,7,52.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
gregvanroten_buf_2022_6,buf_2022_6,gregvanroten_buf_2022,buf_2022,gregvanroten,7746,ol,buf,1,0,4,45.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
erictomlinson_den_2022_6,den_2022_6,erictomlinson_den_2022,den_2022,erictomlinson,9786,te,den,1,0,10,61.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mycolepruitt_atl_2022_6,atl_2022_6,mycolepruitt_atl_2022,atl_2022,mycolepruitt,9576,te,atl,1,0,2,77.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
patfreiermuth_pit_2022_6,pit_2022_6,patfreiermuth_pit_2022,pit_2022,patfreiermuth,84085,te,pit,1,0,25,75.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
thayermunford_lv_2022_6,lv_2022_6,thayermunford_lv_2022,lv_2022,thayermunford,59994,t,lv,1,0,23,59.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
davidquessenberry_buf_2022_6,buf_2022_6,davidquessenberry_buf_2022,buf_2022,davidquessenberry,7957,t,buf,1,0,4,80.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ianthomas_car_2022_6,car_2022_6,ianthomas_car_2022,car_2022,ianthomas,42130,te,car,1,0,5,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
geoffswaim_ten_2022_6,ten_2022_6,geoffswaim_ten_2022,ten_2022,geoffswaim,9679,te,ten,1,0,31,34.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tylerconklin_nyj_2022_6,nyj_2022_6,tylerconklin_nyj_2022,nyj_2022,tylerconklin,47124,te,nyj,1,0,22,73.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tjhockenson_det_2022_6,det_2022_6,tjhockenson_det_2022,det_2022,tjhockenson,40912,te,det,1,0,11,68.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tommysweeney_buf_2022_6,buf_2022_6,tommysweeney_buf_2022,buf_2022,tommysweeney,47216,te,buf,1,0,4,76.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
irvsmithjr_min_2022_6,min_2022_6,irvsmithjr_min_2022,min_2022,irvsmithjr,42060,te,min,1,0,18,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
chrismyarick_nyg_2022_6,nyg_2022_6,chrismyarick_nyg_2022,nyg_2022,chrismyarick,47358,te,nyg,1,0,21,56.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
hunterhenry_ne_2022_6,ne_2022_6,hunterhenry_ne_2022,ne_2022,hunterhenry,10669,te,ne,1,0,19,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
georgekittle_sf_2022_6,sf_2022_6,georgekittle_sf_2022,sf_2022,georgekittle,11901,te,sf,1,0,28,73.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
zachgentry_pit_2022_6,pit_2022_6,zachgentry_pit_2022,pit_2022,zachgentry,36049,te,pit,1,0,25,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
