p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles,week,year,plyr_number
henryanderson_car_2022_6,car_2022_6,henryanderson_car_2022,car_2022,henryanderson,9526,ed,car,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
stevennelson_hou_2022_6,hou_2022_6,stevennelson_hou_2022,hou_2022,stevennelson,9531,cb,hou,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
angeloblackson_chi_2022_6,chi_2022_6,angeloblackson_chi_2022,chi_2022,angeloblackson,9533,di,chi,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
zadariussmith_min_2022_6,min_2022_6,zadariussmith_min_2022,min_2022,zadariussmith,9555,ed,min,1,0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kwonalexander_nyj_2022_6,nyj_2022_6,kwonalexander_nyj_2022,nyj_2022,kwonalexander,9557,lb,nyj,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
damienwilson_car_2022_6,car_2022_6,damienwilson_car_2022,car_2022,damienwilson,9560,lb,car,1,1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
gradyjarrett_atl_2022_6,atl_2022_6,gradyjarrett_atl_2022,atl_2022,gradyjarrett,9570,di,atl,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
adrianamos_gb_2022_6,gb_2022_6,adrianamos_gb_2022,gb_2022,adrianamos,9575,s,gb,1,0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
bobbymccain_was_2022_6,was_2022_6,bobbymccain_was_2022,was_2022,bobbymccain,9578,s,was,1,1,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
quandrediggs_sea_2022_6,sea_2022_6,quandrediggs_sea_2022,sea_2022,quandrediggs,9633,s,sea,1,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
christiancovington_lac_2022_6,lac_2022_6,christiancovington_lac_2022,lac_2022,christiancovington,9649,di,lac,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
rakeemnunezroches_tb_2022_6,tb_2022_6,rakeemnunezroches_tb_2022,tb_2022,rakeemnunezroches,9650,di,tb,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
nevillehewitt_hou_2022_6,hou_2022_6,nevillehewitt_hou_2022,hou_2022,nevillehewitt,9836,lb,hou,1,0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
deshawnwilliams_den_2022_6,den_2022_6,deshawnwilliams_den_2022,den_2022,deshawnwilliams,9891,di,den,1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
deanmarlowe_atl_2022_6,atl_2022_6,deanmarlowe_atl_2022,atl_2022,deanmarlowe,9966,s,atl,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
alexsingleton_den_2022_6,den_2022_6,alexsingleton_den_2022,den_2022,alexsingleton,9994,lb,den,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
brycecallahan_lac_2022_6,lac_2022_6,brycecallahan_lac_2022,lac_2022,brycecallahan,10000,cb,lac,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
efeobada_was_2022_6,was_2022_6,efeobada_was_2022,was_2022,efeobada,10235,ed,was,1,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jalenramsey_lar_2022_6,lar_2022_6,jalenramsey_lar_2022,lar_2022,jalenramsey,10639,cb,lar,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
deforestbuckner_ind_2022_6,ind_2022_6,deforestbuckner_ind_2022,ind_2022,deforestbuckner,10641,di,ind,1,3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
leonardfloyd_lar_2022_6,lar_2022_6,leonardfloyd_lar_2022,lar_2022,leonardfloyd,10643,ed,lar,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
eliapple_cin_2022_6,cin_2022_6,eliapple_cin_2022,cin_2022,eliapple,10644,cb,cin,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
sheldonrankins_nyj_2022_6,nyj_2022_6,sheldonrankins_nyj_2022,nyj_2022,sheldonrankins,10646,di,nyj,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
keanuneal_tb_2022_6,tb_2022_6,keanuneal_tb_2022,tb_2022,keanuneal,10651,s,tb,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
shaqlawson_buf_2022_6,buf_2022_6,shaqlawson_buf_2022,buf_2022,shaqlawson,10653,ed,buf,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
williamjacksoniii_was_2022_6,was_2022_6,williamjacksoniii_was_2022,was_2022,williamjacksoniii,10658,cb,was,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
artieburns_sea_2022_6,sea_2022_6,artieburns_sea_2022,sea_2022,artieburns,10659,cb,sea,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kennyclark_gb_2022_6,gb_2022_6,kennyclark_gb_2022,gb_2022,kennyclark,10661,di,gb,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
emmanuelogbah_mia_2022_6,mia_2022_6,emmanuelogbah_mia_2022,mia_2022,emmanuelogbah,10666,ed,mia,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jaylonsmith_nyg_2022_6,nyg_2022_6,jaylonsmith_nyg_2022,nyg_2022,jaylonsmith,10668,lb,nyg,1,1,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mylesjack_pit_2022_6,pit_2022_6,mylesjack_pit_2022,pit_2022,mylesjack,10670,lb,pit,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
chrisjones_kc_2022_6,kc_2022_6,chrisjones_kc_2022,kc_2022,chrisjones,10671,di,kc,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
austinjohnson_lac_2022_6,lac_2022_6,austinjohnson_lac_2022,lac_2022,austinjohnson,10677,di,lac,1,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jihadward_nyg_2022_6,nyg_2022_6,jihadward_nyg_2022,nyg_2022,jihadward,10678,ed,nyg,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ashawnrobinson_lar_2022_6,lar_2022_6,ashawnrobinson_lar_2022,lar_2022,ashawnrobinson,10680,di,lar,1,2,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jarranreed_gb_2022_6,gb_2022_6,jarranreed_gb_2022,gb_2022,jarranreed,10683,di,gb,1,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
vonnbell_cin_2022_6,cin_2022_6,vonnbell_cin_2022,cin_2022,vonnbell,10695,s,cin,1,1,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jamesbradberry_phi_2022_6,phi_2022_6,jamesbradberry_phi_2022,phi_2022,jamesbradberry,10696,cb,phi,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
adamgotsis_jax_2022_6,jax_2022_6,adamgotsis_jax_2022,jax_2022,adamgotsis,10697,di,jax,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kevinbyard_ten_2022_6,ten_2022_6,kevinbyard_ten_2022,ten_2022,kevinbyard,10698,s,ten,1,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
carlnassib_tb_2022_6,tb_2022_6,carlnassib_tb_2022,tb_2022,carlnassib,10699,ed,tb,1,1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
maliekcollins_hou_2022_6,hou_2022_6,maliekcollins_hou_2022,hou_2022,maliekcollins,10701,di,hou,1,1,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
yannickngakoue_ind_2022_6,ind_2022_6,yannickngakoue_ind_2022,ind_2022,yannickngakoue,10703,ed,ind,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jonathanbullard_min_2022_6,min_2022_6,jonathanbullard_min_2022,min_2022,jonathanbullard,10706,di,min,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kendallfuller_was_2022_6,was_2022_6,kendallfuller_was_2022,was_2022,kendallfuller,10718,cb,was,1,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
javonhargrave_phi_2022_6,phi_2022_6,javonhargrave_phi_2022,phi_2022,javonhargrave,10723,di,phi,1,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
joeschobert_ten_2022_6,ten_2022_6,joeschobert_ten_2022,ten_2022,joeschobert,10733,lb,ten,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mileskillebrew_pit_2022_6,pit_2022_6,mileskillebrew_pit_2022,pit_2022,mileskillebrew,10745,lb,pit,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
devondrecampbell_gb_2022_6,gb_2022_6,devondrecampbell_gb_2022,gb_2022,devondrecampbell,10749,lb,gb,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
hassanridgeway_sf_2022_6,sf_2022_6,hassanridgeway_sf_2022,sf_2022,hassanridgeway,10750,di,sf,1,1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
justonburris_car_2022_6,car_2022_6,justonburris_car_2022,car_2022,justonburris,10752,s,car,1,1,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
davidonyemata_no_2022_6,no_2022_6,davidonyemata_no_2022,no_2022,davidonyemata,10754,di,no,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
andrewbillings_lv_2022_6,lv_2022_6,andrewbillings_lv_2022,lv_2022,andrewbillings,10756,di,lv,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
deonbush_kc_2022_6,kc_2022_6,deonbush_kc_2022,kc_2022,deonbush,10758,s,kc,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
blakemartinez_lv_2022_6,lv_2022_6,blakemartinez_lv_2022,lv_2022,blakemartinez,10765,lb,lv,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
deanlowry_gb_2022_6,gb_2022_6,deanlowry_gb_2022,gb_2022,deanlowry,10771,di,gb,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
matthewjudon_ne_2022_6,ne_2022_6,matthewjudon_ne_2022,ne_2022,matthewjudon,10780,ed,ne,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
quintonjefferson_sea_2022_6,sea_2022_6,quintonjefferson_sea_2022,sea_2022,quintonjefferson,10781,di,sea,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mattioannidis_car_2022_6,car_2022_6,mattioannidis_car_2022,car_2022,mattioannidis,10786,di,car,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
anthonybrown_dal_2022_6,dal_2022_6,anthonybrown_dal_2022,dal_2022,anthonybrown,10823,cb,dal,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kamugrugierhill_hou_2022_6,hou_2022_6,kamugrugierhill_hou_2022,hou_2022,kamugrugierhill,10842,lb,hou,1,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
elandonroberts_mia_2022_6,mia_2022_6,elandonroberts_mia_2022,mia_2022,elandonroberts,10848,lb,mia,1,2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
willparks_nyj_2022_6,nyj_2022_6,willparks_nyj_2022,nyj_2022,willparks,10853,s,nyj,1,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jalenmills_ne_2022_6,ne_2022_6,jalenmills_ne_2022,ne_2022,jalenmills,10867,cb,ne,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jayronkearse_dal_2022_6,dal_2022_6,jayronkearse_dal_2022,dal_2022,jayronkearse,10878,s,dal,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mikehilton_cin_2022_6,cin_2022_6,mikehilton_cin_2022,cin_2022,mikehilton,10898,cb,cin,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
morganfox_lac_2022_6,lac_2022_6,morganfox_lac_2022,lac_2022,morganfox,11184,di,lac,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
corylittleton_car_2022_6,car_2022_6,corylittleton_car_2022,car_2022,corylittleton,11190,lb,car,1,2,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jonathanjones_ne_2022_6,ne_2022_6,jonathanjones_ne_2022,ne_2022,jonathanjones,11217,cb,ne,1,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
andrewadams_ten_2022_6,ten_2022_6,andrewadams_ten_2022,ten_2022,andrewadams,11240,s,ten,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
royrobertsonharris_jax_2022_6,jax_2022_6,royrobertsonharris_jax_2022,jax_2022,royrobertsonharris,11341,di,jax,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
antoniohamilton_ari_2022_6,ari_2022_6,antoniohamilton_ari_2022,ari_2022,antoniohamilton,11353,cb,ari,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mylesgarrett_cle_2022_6,cle_2022_6,mylesgarrett_cle_2022,cle_2022,mylesgarrett,11756,ed,cle,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
solomonthomas_nyj_2022_6,nyj_2022_6,solomonthomas_nyj_2022,nyj_2022,solomonthomas,11758,di,nyj,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
marshonlattimore_no_2022_6,no_2022_6,marshonlattimore_no_2022,no_2022,marshonlattimore,11766,cb,no,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
haasonreddick_phi_2022_6,phi_2022_6,haasonreddick_phi_2022,phi_2022,haasonreddick,11768,ed,phi,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
malikhooker_dal_2022_6,dal_2022_6,malikhooker_dal_2022,dal_2022,malikhooker,11770,s,dal,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
marlonhumphrey_bal_2022_6,bal_2022_6,marlonhumphrey_bal_2022,bal_2022,marlonhumphrey,11771,cb,bal,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jonathanallen_was_2022_6,was_2022_6,jonathanallen_was_2022,was_2022,jonathanallen,11772,di,was,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
adoreejackson_nyg_2022_6,nyg_2022_6,adoreejackson_nyg_2022,nyg_2022,adoreejackson,11773,cb,nyg,1,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jabrillpeppers_ne_2022_6,ne_2022_6,jabrillpeppers_ne_2022,ne_2022,jabrillpeppers,11780,s,ne,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
takkaristmckinley_lar_2022_6,lar_2022_6,takkaristmckinley_lar_2022,lar_2022,takkaristmckinley,11781,ed,lar,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
buddabaker_ari_2022_6,ari_2022_6,buddabaker_ari_2022,ari_2022,buddabaker,11791,s,ari,1,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ryananderson_pit_2022_6,pit_2022_6,ryananderson_pit_2022,pit_2022,ryananderson,11804,ed,pit,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
justinevans_no_2022_6,no_2022_6,justinevans_no_2022,no_2022,justinevans,11805,s,no,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
demarcuswalker_ten_2022_6,ten_2022_6,demarcuswalker_ten_2022,ten_2022,demarcuswalker,11806,ed,ten,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
raekwonmcmillan_ne_2022_6,ne_2022_6,raekwonmcmillan_ne_2022,ne_2022,raekwonmcmillan,11809,lb,ne,1,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
dalvintomlinson_min_2022_6,min_2022_6,dalvintomlinson_min_2022,min_2022,dalvintomlinson,11810,di,min,1,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tanohkpassagnon_no_2022_6,no_2022_6,tanohkpassagnon_no_2022,no_2022,tanohkpassagnon,11814,ed,no,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
chidobeawuzie_cin_2022_6,cin_2022_6,chidobeawuzie_cin_2022,cin_2022,chidobeawuzie,11815,cb,cin,1,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
joshjones_sea_2022_6,sea_2022_6,joshjones_sea_2022,sea_2022,joshjones,11816,s,sea,1,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
larryogunjobi_pit_2022_6,pit_2022_6,larryogunjobi_pit_2022,pit_2022,larryogunjobi,11820,di,pit,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
dawuanesmoot_jax_2022_6,jax_2022_6,dawuanesmoot_jax_2022,jax_2022,dawuanesmoot,11823,ed,jax,1,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
chriswormley_pit_2022_6,pit_2022_6,chriswormley_pit_2022,pit_2022,chriswormley,11829,di,pit,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
dukeriley_mia_2022_6,mia_2022_6,dukeriley_mia_2022,mia_2022,dukeriley,11830,lb,mia,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
alexanzalone_det_2022_6,det_2022_6,alexanzalone_det_2022,det_2022,alexanzalone,11831,lb,det,1,2,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
fabianmoreau_nyg_2022_6,nyg_2022_6,fabianmoreau_nyg_2022,nyg_2022,fabianmoreau,11836,cb,nyg,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
shaquillgriffin_jax_2022_6,jax_2022_6,shaquillgriffin_jax_2022,jax_2022,shaquillgriffin,11845,cb,jax,1,1,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jourdanlewis_dal_2022_6,dal_2022_6,jourdanlewis_dal_2022,dal_2022,jourdanlewis,11846,cb,dal,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
johnjohnsoniii_cle_2022_6,cle_2022_6,johnjohnsoniii_cle_2022,cle_2022,johnjohnsoniii,11847,s,cle,1,1,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
montraviusadams_pit_2022_6,pit_2022_6,montraviusadams_pit_2022,pit_2022,montraviusadams,11848,di,pit,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
cameronsutton_pit_2022_6,pit_2022_6,cameronsutton_pit_2022,pit_2022,cameronsutton,11850,cb,pit,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
rasuldouglas_gb_2022_6,gb_2022_6,rasuldouglas_gb_2022,gb_2022,rasuldouglas,11854,cb,gb,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
treyhendrickson_cin_2022_6,cin_2022_6,treyhendrickson_cin_2022,cin_2022,treyhendrickson,11858,ed,cin,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
eddiejackson_chi_2022_6,chi_2022_6,eddiejackson_chi_2022,chi_2022,eddiejackson,11867,s,chi,1,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
rayshawnjenkins_jax_2022_6,jax_2022_6,rayshawnjenkins_jax_2022,jax_2022,rayshawnjenkins,11868,s,jax,1,4,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
carllawson_nyj_2022_6,nyj_2022_6,carllawson_nyj_2022,nyj_2022,carllawson,11871,ed,nyj,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jalenreevesmaybin_hou_2022_6,hou_2022_6,jalenreevesmaybin_hou_2022,hou_2022,jalenreevesmaybin,11879,lb,hou,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
samsonebukam_sf_2022_6,sf_2022_6,samsonebukam_sf_2022,sf_2022,samsonebukam,11880,ed,sf,1,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
deatrichwisejr_ne_2022_6,ne_2022_6,deatrichwisejr_ne_2022,ne_2022,deatrichwisejr,11886,ed,ne,1,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
carloswatkins_dal_2022_6,dal_2022_6,carloswatkins_dal_2022,dal_2022,carloswatkins,11897,di,dal,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
groverstewart_ind_2022_6,ind_2022_6,groverstewart_ind_2022,ind_2022,groverstewart,11899,di,ind,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
desmondkingii_hou_2022_6,hou_2022_6,desmondkingii_hou_2022,hou_2022,desmondkingii,11906,cb,hou,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mattmilano_buf_2022_6,buf_2022_6,mattmilano_buf_2022,buf_2022,mattmilano,11918,lb,buf,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
davongodchaux_ne_2022_6,ne_2022_6,davongodchaux_ne_2022,ne_2022,davongodchaux,11934,di,ne,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
chuckclark_bal_2022_6,bal_2022_6,chuckclark_bal_2022,bal_2022,chuckclark,11941,s,bal,1,1,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tannervallejo_ari_2022_6,ari_2022_6,tannervallejo_ari_2022,ari_2022,tannervallejo,11950,lb,ari,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
alquadinmuhammad_chi_2022_6,chi_2022_6,alquadinmuhammad_chi_2022,chi_2022,alquadinmuhammad,11951,ed,chi,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
djjones_den_2022_6,den_2022_6,djjones_den_2022,den_2022,djjones,11953,di,den,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
rudyford_gb_2022_6,gb_2022_6,rudyford_gb_2022,gb_2022,rudyford,11963,s,gb,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ifeadiodenigbo_ind_2022_6,ind_2022_6,ifeadiodenigbo_ind_2022,ind_2022,ifeadiodenigbo,11975,ed,ind,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
isaacrochell_cle_2022_6,cle_2022_6,isaacrochell_cle_2022,cle_2022,isaacrochell,11980,ed,cle,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
joshtupou_cin_2022_6,cin_2022_6,joshtupou_cin_2022,cin_2022,joshtupou,12093,di,cin,1,2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
arthurmaulet_pit_2022_6,pit_2022_6,arthurmaulet_pit_2022,pit_2022,arthurmaulet,12224,cb,pit,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
sionetakitaki_cle_2022_6,cle_2022_6,sionetakitaki_cle_2022,cle_2022,sionetakitaki,12666,lb,cle,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
sameguavoen_mia_2022_6,mia_2022_6,sameguavoen_mia_2022,mia_2022,sameguavoen,15301,lb,mia,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jonathanledbetter_ari_2022_6,ari_2022_6,jonathanledbetter_ari_2022,ari_2022,jonathanledbetter,18645,di,ari,1,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kemokoturay_sf_2022_6,sf_2022_6,kemokoturay_sf_2022,sf_2022,kemokoturay,21702,ed,sf,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
dylancole_ten_2022_6,ten_2022_6,dylancole_ten_2022,ten_2022,dylancole,24304,lb,ten,1,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
nathanshepherd_nyj_2022_6,nyj_2022_6,nathanshepherd_nyj_2022,nyj_2022,nathanshepherd,24614,di,nyj,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
