p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception,week,year,plyr_number
essangbassey_den_2022_6,den_2022_6,essangbassey_den_2022,den_2022,essangbassey,45258,s,den,1,0,-1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
brandonstephens_bal_2022_6,bal_2022_6,brandonstephens_bal_2022,bal_2022,brandonstephens,45644,cb,bal,1,0,-2.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
nickscott_lar_2022_6,lar_2022_6,nickscott_lar_2022,lar_2022,nickscott,49012,s,lar,1,0,3.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
justinreid_kc_2022_6,kc_2022_6,justinreid_kc_2022,kc_2022,justinreid,49048,s,kc,1,0,6.0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
treflowers_cin_2022_6,cin_2022_6,treflowers_cin_2022,cin_2022,treflowers,49059,cb,cin,1,0,6.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jalenthompson_ari_2022_6,ari_2022_6,jalenthompson_ari_2022,ari_2022,jalenthompson,49116,s,ari,1,3,-0.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ryanneal_sea_2022_6,sea_2022_6,ryanneal_sea_2022,sea_2022,ryanneal,49132,s,sea,1,1,8.6,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
myleshartsfield_car_2022_6,car_2022_6,myleshartsfield_car_2022,car_2022,myleshartsfield,49159,s,car,1,0,11.8,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jessiebatesiii_cin_2022_6,cin_2022_6,jessiebatesiii_cin_2022,cin_2022,jessiebatesiii,49162,s,cin,1,0,10.3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jordanwhitehead_nyj_2022_6,nyj_2022_6,jordanwhitehead_nyj_2022,nyj_2022,jordanwhitehead,49196,s,nyj,1,0,13.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ronnieharrison_cle_2022_6,cle_2022_6,ronnieharrison_cle_2022,cle_2022,ronnieharrison,49206,s,cle,1,0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
demetriusflanniganfowles_sf_2022_6,sf_2022_6,demetriusflanniganfowles_sf_2022,sf_2022,demetriusflanniganfowles,49231,lb,sf,1,0,9.7,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
rashadfenton_kc_2022_6,kc_2022_6,rashadfenton_kc_2022,kc_2022,rashadfenton,49329,cb,kc,1,0,13.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
carltondavis_tb_2022_6,tb_2022_6,carltondavis_tb_2022,tb_2022,carltondavis,49335,cb,tb,1,0,7.3,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kindlevildor_chi_2022_6,chi_2022_6,kindlevildor_chi_2022,chi_2022,kindlevildor,49346,cb,chi,1,0,10.3,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
chandonsullivan_min_2022_6,min_2022_6,chandonsullivan_min_2022,min_2022,chandonsullivan,49349,cb,min,1,0,17.8,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jairealexander_gb_2022_6,gb_2022_6,jairealexander_gb_2022,gb_2022,jairealexander,49350,cb,gb,1,0,4.8,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
chaunceygardnerjohnson_phi_2022_6,phi_2022_6,chaunceygardnerjohnson_phi_2022,phi_2022,chaunceygardnerjohnson,49371,s,phi,1,1,9.0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jaylonjones_chi_2022_6,chi_2022_6,jaylonjones_chi_2022,chi_2022,jaylonjones,49374,cb,chi,1,1,5.8,81.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
dontejackson_car_2022_6,car_2022_6,dontejackson_car_2022,car_2022,dontejackson,49377,cb,car,1,1,9.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
cameronlewis_buf_2022_6,buf_2022_6,cameronlewis_buf_2022,buf_2022,cameronlewis,49395,s,buf,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
donovanwilson_dal_2022_6,dal_2022_6,donovanwilson_dal_2022,dal_2022,donovanwilson,49408,s,dal,1,0,8.4,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
taronjohnson_buf_2022_6,buf_2022_6,taronjohnson_buf_2022,buf_2022,taronjohnson,49511,cb,buf,1,0,4.2,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
nickmccloud_nyg_2022_6,nyg_2022_6,nickmccloud_nyg_2022,nyg_2022,nickmccloud,49535,cb,nyg,1,0,15.8,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
denzelward_cle_2022_6,cle_2022_6,denzelward_cle_2022,cle_2022,denzelward,49558,cb,cle,1,0,13.7,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ashtyndavis_nyj_2022_6,nyj_2022_6,ashtyndavis_nyj_2022,nyj_2022,ashtyndavis,49560,s,nyj,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
rockyasin_lv_2022_6,lv_2022_6,rockyasin_lv_2022,lv_2022,rockyasin,49564,cb,lv,1,0,8.3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
coleholcomb_was_2022_6,was_2022_6,coleholcomb_was_2022,was_2022,coleholcomb,49753,lb,was,1,0,10.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
zairefranklin_ind_2022_6,ind_2022_6,zairefranklin_ind_2022,ind_2022,zairefranklin,49834,lb,ind,1,1,5.7,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
orenburks_sf_2022_6,sf_2022_6,orenburks_sf_2022,sf_2022,orenburks,50203,lb,sf,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
rashaanevans_atl_2022_6,atl_2022_6,rashaanevans_atl_2022,atl_2022,rashaanevans,50213,lb,atl,1,1,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
nikneedham_mia_2022_6,mia_2022_6,nikneedham_mia_2022,mia_2022,nikneedham,50356,cb,mia,1,0,19.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ajgreen_cle_2022_6,cle_2022_6,ajgreen_cle_2022,cle_2022,ajgreen,50394,cb,cle,1,0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jeremyreaves_was_2022_6,was_2022_6,jeremyreaves_was_2022,was_2022,jeremyreaves,50406,s,was,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
joshjackson_pit_2022_6,pit_2022_6,joshjackson_pit_2022,pit_2022,joshjackson,50417,cb,pit,1,0,10.0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
juanthornhill_kc_2022_6,kc_2022_6,juanthornhill_kc_2022,kc_2022,juanthornhill,50426,s,kc,1,0,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
michaeljackson_sea_2022_6,sea_2022_6,michaeljackson_sea_2022,sea_2022,michaeljackson,50437,cb,sea,1,0,12.3,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
granthaley_lar_2022_6,lar_2022_6,granthaley_lar_2022,lar_2022,granthaley,50473,cb,lar,1,0,10.0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
lamarjackson_chi_2022_6,chi_2022_6,lamarjackson_chi_2022,chi_2022,lamarjackson,50532,cb,chi,1,0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mikeford_atl_2022_6,atl_2022_6,mikeford_atl_2022,atl_2022,mikeford,50535,cb,atl,1,0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
brandonfacyson_ind_2022_6,ind_2022_6,brandonfacyson_ind_2022,ind_2022,brandonfacyson,50564,cb,ind,1,0,6.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
joseyjewell_den_2022_6,den_2022_6,joseyjewell_den_2022,den_2022,joseyjewell,50720,lb,den,1,0,2.3,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
codybarton_sea_2022_6,sea_2022_6,codybarton_sea_2022,sea_2022,codybarton,50727,lb,sea,1,0,0.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jordynbrooks_sea_2022_6,sea_2022_6,jordynbrooks_sea_2022,sea_2022,jordynbrooks,50851,lb,sea,1,0,5.3,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
roquansmith_chi_2022_6,chi_2022_6,roquansmith_chi_2022,chi_2022,roquansmith,50892,lb,chi,1,1,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
robertspillane_pit_2022_6,pit_2022_6,robertspillane_pit_2022,pit_2022,robertspillane,50918,lb,pit,1,0,12.0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
leightonvanderesch_dal_2022_6,dal_2022_6,leightonvanderesch_dal_2022,dal_2022,leightonvanderesch,50950,lb,dal,1,1,16.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
bobbyokereke_ind_2022_6,ind_2022_6,bobbyokereke_ind_2022,ind_2022,bobbyokereke,50954,lb,ind,1,1,9.0,77.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jawhaunbentley_ne_2022_6,ne_2022_6,jawhaunbentley_ne_2022,ne_2022,jawhaunbentley,50966,lb,ne,1,1,1.3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
tyreldodson_buf_2022_6,buf_2022_6,tyreldodson_buf_2022,buf_2022,tyreldodson,51045,lb,buf,1,2,6.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jahlanitavai_ne_2022_6,ne_2022_6,jahlanitavai_ne_2022,ne_2022,jahlanitavai,51055,lb,ne,1,0,8.0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
julianlove_nyg_2022_6,nyg_2022_6,julianlove_nyg_2022,nyg_2022,julianlove,51081,s,nyg,1,1,-2.3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
benniemann_ari_2022_6,ari_2022_6,benniemann_ari_2022,ari_2022,benniemann,51099,lb,ari,1,0,-4.7,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
joshuakalu_ten_2022_6,ten_2022_6,joshuakalu_ten_2022,ten_2022,joshuakalu,51203,s,ten,1,0,6.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
minkahfitzpatrick_pit_2022_6,pit_2022_6,minkahfitzpatrick_pit_2022,pit_2022,minkahfitzpatrick,51206,s,pit,1,1,29.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
fredwarner_sf_2022_6,sf_2022_6,fredwarner_sf_2022,sf_2022,fredwarner,51222,lb,sf,1,0,-1.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
druetranquill_lac_2022_6,lac_2022_6,druetranquill_lac_2022,lac_2022,druetranquill,51276,lb,lac,1,0,-0.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
mikeedwards_tb_2022_6,tb_2022_6,mikeedwards_tb_2022,tb_2022,mikeedwards,51282,s,tb,1,0,2.3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
seanchandler_car_2022_6,car_2022_6,seanchandler_car_2022,car_2022,seanchandler,51315,s,car,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
willharris_det_2022_6,det_2022_6,willharris_det_2022,det_2022,willharris,51336,cb,det,1,0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
derwinjames_lac_2022_6,lac_2022_6,derwinjames_lac_2022,lac_2022,derwinjames,51368,s,lac,1,0,8.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
marcusepps_phi_2022_6,phi_2022_6,marcusepps_phi_2022,phi_2022,marcusepps,51391,s,phi,1,1,5.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
rodericteamer_lv_2022_6,lv_2022_6,rodericteamer_lv_2022,lv_2022,rodericteamer,51405,s,lv,1,0,2.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jaylinnhawkins_atl_2022_6,atl_2022_6,jaylinnhawkins_atl_2022,atl_2022,jaylinnhawkins,51423,s,atl,1,1,1.3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jaquanjohnson_buf_2022_6,buf_2022_6,jaquanjohnson_buf_2022,buf_2022,jaquanjohnson,51433,s,buf,1,3,1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kadenelliss_no_2022_6,no_2022_6,kadenelliss_no_2022,no_2022,kadenelliss,51485,lb,no,1,0,26.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jtgray_no_2022_6,no_2022_6,jtgray_no_2022,no_2022,jtgray,51495,s,no,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
dregreenlaw_sf_2022_6,sf_2022_6,dregreenlaw_sf_2022,sf_2022,dregreenlaw,51503,lb,sf,1,1,1.0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kennymooreii_ind_2022_6,ind_2022_6,kennymooreii_ind_2022,ind_2022,kennymooreii,51596,cb,ind,1,0,14.3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
nicholasmorrow_chi_2022_6,chi_2022_6,nicholasmorrow_chi_2022,chi_2022,nicholasmorrow,51674,lb,chi,1,1,5.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
paulsonadebo_no_2022_6,no_2022_6,paulsonadebo_no_2022,no_2022,paulsonadebo,52280,cb,no,1,0,18.1,81.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
darrickforrest_was_2022_6,was_2022_6,darrickforrest_was_2022,was_2022,darrickforrest,55087,s,was,1,0,49.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
cobybryant_sea_2022_6,sea_2022_6,cobybryant_sea_2022,sea_2022,cobybryant,55088,cb,sea,1,0,13.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ajterrell_atl_2022_6,atl_2022_6,ajterrell_atl_2022,atl_2022,ajterrell,55586,cb,atl,1,1,10.8,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
marcowilson_ari_2022_6,ari_2022_6,marcowilson_ari_2022,ari_2022,marcowilson,55592,cb,ari,1,0,6.2,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
cjhenderson_car_2022_6,car_2022_6,cjhenderson_car_2022,car_2022,cjhenderson,55593,cb,car,1,0,6.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
amikrobertson_lv_2022_6,lv_2022_6,amikrobertson_lv_2022,lv_2022,amikrobertson,55619,cb,lv,1,0,12.7,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
russyeast_lar_2022_6,lar_2022_6,russyeast_lar_2022,lar_2022,russyeast,55629,s,lar,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
josiahscott_phi_2022_6,phi_2022_6,josiahscott_phi_2022,phi_2022,josiahscott,55634,cb,phi,1,0,-0.4,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jeffreyokudah_det_2022_6,det_2022_6,jeffreyokudah_det_2022,det_2022,jeffreyokudah,55674,cb,det,1,0,14.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
trenorwood_pit_2022_6,pit_2022_6,trenorwood_pit_2022,pit_2022,trenorwood,55675,s,pit,1,0,15.2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
deommodorelenoir_sf_2022_6,sf_2022_6,deommodorelenoir_sf_2022,sf_2022,deommodorelenoir,55686,cb,sf,1,1,6.6,90.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
marcusjones_ne_2022_6,ne_2022_6,marcusjones_ne_2022,ne_2022,marcusjones,55717,cb,ne,1,0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
dariouswilliams_jax_2022_6,jax_2022_6,dariouswilliams_jax_2022,jax_2022,dariouswilliams,55724,cb,jax,1,0,3.3,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
jamarcusingram_buf_2022_6,buf_2022_6,jamarcusingram_buf_2022,buf_2022,jamarcusingram,55738,cb,buf,1,0,13.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
xaviermckinney_nyg_2022_6,nyg_2022_6,xaviermckinney_nyg_2022,nyg_2022,xaviermckinney,55775,s,nyg,1,0,2.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
kamrencurl_was_2022_6,was_2022_6,kamrencurl_was_2022,was_2022,kamrencurl,55800,s,was,1,0,-0.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ericstokes_gb_2022_6,gb_2022_6,ericstokes_gb_2022,gb_2022,ericstokes,55912,cb,gb,1,0,7.2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
bryancook_kc_2022_6,kc_2022_6,bryancook_kc_2022,kc_2022,bryancook,55940,s,kc,1,1,48.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
natehobbs_lv_2022_6,lv_2022_6,natehobbs_lv_2022,lv_2022,natehobbs,55948,cb,lv,1,1,7.8,77.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
genostone_bal_2022_6,bal_2022_6,genostone_bal_2022,bal_2022,genostone,55967,s,bal,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ajparker_det_2022_6,det_2022_6,ajparker_det_2022,det_2022,ajparker,55983,cb,det,1,0,6.7,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ambrythomas_sf_2022_6,sf_2022_6,ambrythomas_sf_2022,sf_2022,ambrythomas,56058,cb,sf,1,0,22.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
benjaminstjuste_was_2022_6,was_2022_6,benjaminstjuste_was_2022,was_2022,benjaminstjuste,56061,cb,was,1,1,6.4,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
damarrimathis_den_2022_6,den_2022_6,damarrimathis_den_2022,den_2022,damarrimathis,56143,cb,den,1,0,8.6,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
daronbland_dal_2022_6,dal_2022_6,daronbland_dal_2022,dal_2022,daronbland,56158,cb,dal,1,0,6.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
ifeatumelifonwu_det_2022_6,det_2022_6,ifeatumelifonwu_det_2022,det_2022,ifeatumelifonwu,56203,s,det,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
darnayholmes_nyg_2022_6,nyg_2022_6,darnayholmes_nyg_2022,nyg_2022,darnayholmes,56247,cb,nyg,1,0,7.4,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2022,6
