p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,week,year,plyr_number
marcowilson_ari_2022_7,ari_2022_7,marcowilson_ari_2022,ari_2022,marcowilson,55592,cb,ari,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
genostone_bal_2022_7,bal_2022_7,genostone_bal_2022,bal_2022,genostone,55967,s,bal,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
keithtaylor_car_2022_7,car_2022_7,keithtaylor_car_2022,car_2022,keithtaylor,56289,cb,car,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
loganwilson_cin_2022_7,cin_2022_7,loganwilson_cin_2022,cin_2022,loganwilson,29623,lb,cin,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
jacobphillips_cle_2022_7,cle_2022_7,jacobphillips_cle_2022,cle_2022,jacobphillips,57942,lb,cle,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
alexsingleton_den_2022_7,den_2022_7,alexsingleton_den_2022,den_2022,alexsingleton,9994,lb,den,1,9,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
jonasgriffith_den_2022_7,den_2022_7,jonasgriffith_den_2022,den_2022,jonasgriffith,35858,lb,den,1,6,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
deedelaney_tb_2022_7,tb_2022_7,deedelaney_tb_2022,tb_2022,deedelaney,31078,s,tb,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
raekwonmcmillan_ne_2022_7,ne_2022_7,raekwonmcmillan_ne_2022,ne_2022,raekwonmcmillan,11809,lb,ne,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
talanoahufanga_sf_2022_7,sf_2022_7,talanoahufanga_sf_2022,sf_2022,talanoahufanga,83903,s,sf,1,6,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
jalenthompson_ari_2022_7,ari_2022_7,jalenthompson_ari_2022,ari_2022,jalenthompson,49116,s,ari,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
mattmilano_buf_2022_7,buf_2022_7,mattmilano_buf_2022,buf_2022,mattmilano,11918,lb,buf,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
keanuneal_tb_2022_7,tb_2022_7,keanuneal_tb_2022,tb_2022,keanuneal,10651,s,tb,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
shaqthompson_car_2022_7,car_2022_7,shaqthompson_car_2022,car_2022,shaqthompson,9458,lb,car,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
eliapple_cin_2022_7,cin_2022_7,eliapple_cin_2022,cin_2022,eliapple,10644,cb,cin,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
malikharrison_bal_2022_7,bal_2022_7,malikharrison_bal_2022,bal_2022,malikharrison,28081,lb,bal,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
danejackson_buf_2022_7,buf_2022_7,danejackson_buf_2022,buf_2022,danejackson,32989,cb,buf,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
kvonwallace_phi_2022_7,phi_2022_7,kvonwallace_phi_2022,phi_2022,kvonwallace,42467,s,phi,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
tremaineedmunds_buf_2022_7,buf_2022_7,tremaineedmunds_buf_2022,buf_2022,tremaineedmunds,50905,lb,buf,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
brandinechols_nyj_2022_7,nyj_2022_7,brandinechols_nyj_2022,nyj_2022,brandinechols,98900,cb,nyj,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
bobbyokereke_ind_2022_7,ind_2022_7,bobbyokereke_ind_2022,ind_2022,bobbyokereke,50954,lb,ind,1,6,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
anthonybrown_dal_2022_7,dal_2022_7,anthonybrown_dal_2022,dal_2022,anthonybrown,10823,cb,dal,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
nicholasmorrow_chi_2022_7,chi_2022_7,nicholasmorrow_chi_2022,chi_2022,nicholasmorrow,51674,lb,chi,1,4,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
arronmosby_car_2022_7,car_2022_7,arronmosby_car_2022,car_2022,arronmosby,55908,lb,car,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
damarionwilliams_bal_2022_7,bal_2022_7,damarionwilliams_bal_2022,bal_2022,damarionwilliams,100904,cb,bal,1,5,1.7,1.7,0,0,0,0,0,0,0,0,0,7,2022,7
rodneymcleod_ind_2022_7,ind_2022_7,rodneymcleod_ind_2022,ind_2022,rodneymcleod,7271,s,ind,1,3,1.5,1.5,0,0,0,0,0,0,0,0,0,7,2022,7
tashaungipsonsr_sf_2022_7,sf_2022_7,tashaungipsonsr_sf_2022,sf_2022,tashaungipsonsr,7288,s,sf,1,3,1.5,1.5,0,0,0,0,0,0,0,0,0,7,2022,7
devinlloyd_jax_2022_7,jax_2022_7,devinlloyd_jax_2022,jax_2022,devinlloyd,58238,lb,jax,1,3,1.5,1.5,0,0,0,0,0,0,0,0,0,7,2022,7
xavienhoward_mia_2022_7,mia_2022_7,xavienhoward_mia_2022,mia_2022,xavienhoward,10672,cb,mia,1,3,1.5,1.5,0,0,0,0,0,0,0,0,0,7,2022,7
greedywilliams_cle_2022_7,cle_2022_7,greedywilliams_cle_2022,cle_2022,greedywilliams,43254,cb,cle,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,7,2022,7
joshuawilliams_kc_2022_7,kc_2022_7,joshuawilliams_kc_2022,kc_2022,joshuawilliams,156083,cb,kc,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,7,2022,7
chidobeawuzie_cin_2022_7,cin_2022_7,chidobeawuzie_cin_2022,cin_2022,chidobeawuzie,11815,cb,cin,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,7,2022,7
dontejackson_car_2022_7,car_2022_7,dontejackson_car_2022,car_2022,dontejackson,49377,cb,car,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,7,2022,7
ajterrell_atl_2022_7,atl_2022_7,ajterrell_atl_2022,atl_2022,ajterrell,55586,cb,atl,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,7,2022,7
