p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception,week,year,plyr_number
bobbywagner_lar_2022_7,lar_2022_7,bobbywagner_lar_2022,lar_2022,bobbywagner,7050,lb,lar,1,1,2.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
lavontedavid_tb_2022_7,tb_2022_7,lavontedavid_tb_2022,tb_2022,lavontedavid,7060,lb,tb,1,2,7.8,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
caseyhaywardjr_atl_2022_7,atl_2022_7,caseyhaywardjr_atl_2022,atl_2022,caseyhaywardjr,7064,cb,atl,1,0,7.7,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
demariodavis_no_2022_7,no_2022_7,demariodavis_no_2022,no_2022,demariodavis,7079,lb,no,1,1,2.3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
rodneymcleod_ind_2022_7,ind_2022_7,rodneymcleod_ind_2022,ind_2022,rodneymcleod,7271,s,ind,1,0,-0.7,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
tashaungipsonsr_sf_2022_7,sf_2022_7,tashaungipsonsr_sf_2022,sf_2022,tashaungipsonsr,7288,s,sf,1,0,7.3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
harrisonsmith_min_2022_7,min_2022_7,harrisonsmith_min_2022,min_2022,harrisonsmith,7641,s,min,1,0,14.3,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
justinbethel_mia_2022_7,mia_2022_7,justinbethel_mia_2022,mia_2022,justinbethel,7654,cb,mia,1,0,1.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
dariusslay_phi_2022_7,phi_2022_7,dariusslay_phi_2022,phi_2022,dariusslay,7817,cb,phi,1,0,14.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
tyrannmathieu_no_2022_7,no_2022_7,tyrannmathieu_no_2022,no_2022,tyrannmathieu,7850,s,no,1,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
ajklein_bal_2022_7,bal_2022_7,ajklein_bal_2022,bal_2022,ajklein,7930,lb,bal,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jordanpoyer_buf_2022_7,buf_2022_7,jordanpoyer_buf_2022,buf_2022,jordanpoyer,8000,s,buf,1,1,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
chrisbanjo_ari_2022_7,ari_2022_7,chrisbanjo_ari_2022,ari_2022,chrisbanjo,8419,s,ari,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
anthonybarr_dal_2022_7,dal_2022_7,anthonybarr_dal_2022,dal_2022,anthonybarr,8644,lb,dal,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
cjmosley_nyj_2022_7,nyj_2022_7,cjmosley_nyj_2022,nyj_2022,cjmosley,8652,lb,nyj,1,2,2.7,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
bradleyroby_no_2022_7,no_2022_7,bradleyroby_no_2022,no_2022,bradleyroby,8666,cb,no,1,0,12.4,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
lamarcusjoyner_nyj_2022_7,nyj_2022_7,lamarcusjoyner_nyj_2022,nyj_2022,lamarcusjoyner,8676,s,nyj,1,0,-2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
dontaejohnson_sf_2022_7,sf_2022_7,dontaejohnson_sf_2022,sf_2022,dontaejohnson,8764,cb,sf,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
adrianphillips_ne_2022_7,ne_2022_7,adrianphillips_ne_2022,ne_2022,adrianphillips,9177,s,ne,1,1,8.2,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
kwaunwilliams_den_2022_7,den_2022_7,kwaunwilliams_den_2022,den_2022,kwaunwilliams,9332,cb,den,1,0,2.4,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
marcuspeters_bal_2022_7,bal_2022_7,marcuspeters_bal_2022,bal_2022,marcuspeters,9451,cb,bal,1,0,7.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
shaqthompson_car_2022_7,car_2022_7,shaqthompson_car_2022,car_2022,shaqthompson,9458,lb,car,1,0,1.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
erickendricks_min_2022_7,min_2022_7,erickendricks_min_2022,min_2022,erickendricks,9478,lb,min,1,0,8.3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
ericrowe_mia_2022_7,mia_2022_7,ericrowe_mia_2022,mia_2022,ericrowe,9480,s,mia,1,1,1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jordanhicks_min_2022_7,min_2022_7,jordanhicks_min_2022,min_2022,jordanhicks,9517,lb,min,1,1,4.1,72.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
kwonalexander_nyj_2022_7,nyj_2022_7,kwonalexander_nyj_2022,nyj_2022,kwonalexander,9557,lb,nyj,1,1,11.0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
damienwilson_car_2022_7,car_2022_7,damienwilson_car_2022,car_2022,damienwilson,9560,lb,car,1,0,0.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
adrianamos_gb_2022_7,gb_2022_7,adrianamos_gb_2022,gb_2022,adrianamos,9575,s,gb,1,1,2.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
bobbymccain_was_2022_7,was_2022_7,bobbymccain_was_2022,was_2022,bobbymccain,9578,s,was,1,0,21.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
davidmayo_was_2022_7,was_2022_7,davidmayo_was_2022,was_2022,davidmayo,9602,lb,was,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
quandrediggs_sea_2022_7,sea_2022_7,quandrediggs_sea_2022,sea_2022,quandrediggs,9633,s,sea,1,0,1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
deanmarlowe_atl_2022_7,atl_2022_7,deanmarlowe_atl_2022,atl_2022,deanmarlowe,9966,s,atl,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
alexsingleton_den_2022_7,den_2022_7,alexsingleton_den_2022,den_2022,alexsingleton,9994,lb,den,1,1,-0.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
brycecallahan_lac_2022_7,lac_2022_7,brycecallahan_lac_2022,lac_2022,brycecallahan,10000,cb,lac,1,0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jalenramsey_lar_2022_7,lar_2022_7,jalenramsey_lar_2022,lar_2022,jalenramsey,10639,cb,lar,1,0,-0.8,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
eliapple_cin_2022_7,cin_2022_7,eliapple_cin_2022,cin_2022,eliapple,10644,cb,cin,1,0,19.1,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
keanuneal_tb_2022_7,tb_2022_7,keanuneal_tb_2022,tb_2022,keanuneal,10651,s,tb,1,0,9.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jaylonsmith_nyg_2022_7,nyg_2022_7,jaylonsmith_nyg_2022,nyg_2022,jaylonsmith,10668,lb,nyg,1,0,9.3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
mylesjack_pit_2022_7,pit_2022_7,mylesjack_pit_2022,pit_2022,mylesjack,10670,lb,pit,1,0,1.8,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
xavienhoward_mia_2022_7,mia_2022_7,xavienhoward_mia_2022,mia_2022,xavienhoward,10672,cb,mia,1,0,7.1,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
vonnbell_cin_2022_7,cin_2022_7,vonnbell_cin_2022,cin_2022,vonnbell,10695,s,cin,1,0,-2.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jamesbradberry_phi_2022_7,phi_2022_7,jamesbradberry_phi_2022,phi_2022,jamesbradberry,10696,cb,phi,1,0,16.1,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
kendallfuller_was_2022_7,was_2022_7,kendallfuller_was_2022,was_2022,kendallfuller,10718,cb,was,1,0,14.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
justinsimmons_den_2022_7,den_2022_7,justinsimmons_den_2022,den_2022,justinsimmons,10732,s,den,1,1,3.9,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
devondrecampbell_gb_2022_7,gb_2022_7,devondrecampbell_gb_2022,gb_2022,devondrecampbell,10749,lb,gb,1,0,-5.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
justonburris_car_2022_7,car_2022_7,justonburris_car_2022,car_2022,justonburris,10752,s,car,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
deonbush_kc_2022_7,kc_2022_7,deonbush_kc_2022,kc_2022,deonbush,10758,s,kc,1,0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
anthonybrown_dal_2022_7,dal_2022_7,anthonybrown_dal_2022,dal_2022,anthonybrown,10823,cb,dal,1,0,6.8,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
elandonroberts_mia_2022_7,mia_2022_7,elandonroberts_mia_2022,mia_2022,elandonroberts,10848,lb,mia,1,0,1.7,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jalenmills_ne_2022_7,ne_2022_7,jalenmills_ne_2022,ne_2022,jalenmills,10867,cb,ne,1,0,14.6,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jayronkearse_dal_2022_7,dal_2022_7,jayronkearse_dal_2022,dal_2022,jayronkearse,10878,s,dal,1,0,5.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
mikehilton_cin_2022_7,cin_2022_7,mikehilton_cin_2022,cin_2022,mikehilton,10898,cb,cin,1,0,15.7,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
corylittleton_car_2022_7,car_2022_7,corylittleton_car_2022,car_2022,corylittleton,11190,lb,car,1,1,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
antoniohamilton_ari_2022_7,ari_2022_7,antoniohamilton_ari_2022,ari_2022,antoniohamilton,11353,cb,ari,1,0,21.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
malikhooker_dal_2022_7,dal_2022_7,malikhooker_dal_2022,dal_2022,malikhooker,11770,s,dal,1,0,8.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
marlonhumphrey_bal_2022_7,bal_2022_7,marlonhumphrey_bal_2022,bal_2022,marlonhumphrey,11771,cb,bal,1,1,8.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
adoreejackson_nyg_2022_7,nyg_2022_7,adoreejackson_nyg_2022,nyg_2022,adoreejackson,11773,cb,nyg,1,0,9.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jabrillpeppers_ne_2022_7,ne_2022_7,jabrillpeppers_ne_2022,ne_2022,jabrillpeppers,11780,s,ne,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
buddabaker_ari_2022_7,ari_2022_7,buddabaker_ari_2022,ari_2022,buddabaker,11791,s,ari,1,0,12.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
marcusmaye_no_2022_7,no_2022_7,marcusmaye_no_2022,no_2022,marcusmaye,11794,s,no,1,0,6.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
sidneyjones_sea_2022_7,sea_2022_7,sidneyjones_sea_2022,sea_2022,sidneyjones,11798,cb,sea,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
quincywilson_pit_2022_7,pit_2022_7,quincywilson_pit_2022,pit_2022,quincywilson,11801,cb,pit,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
justinevans_no_2022_7,no_2022_7,justinevans_no_2022,no_2022,justinevans,11805,s,no,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
raekwonmcmillan_ne_2022_7,ne_2022_7,raekwonmcmillan_ne_2022,ne_2022,raekwonmcmillan,11809,lb,ne,1,0,7.4,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
chidobeawuzie_cin_2022_7,cin_2022_7,chidobeawuzie_cin_2022,cin_2022,chidobeawuzie,11815,cb,cin,1,0,13.5,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
joshjones_sea_2022_7,sea_2022_7,joshjones_sea_2022,sea_2022,joshjones,11816,s,sea,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
dukeriley_mia_2022_7,mia_2022_7,dukeriley_mia_2022,mia_2022,dukeriley,11830,lb,mia,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
fabianmoreau_nyg_2022_7,nyg_2022_7,fabianmoreau_nyg_2022,nyg_2022,fabianmoreau,11836,cb,nyg,1,1,7.8,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
shaquillgriffin_jax_2022_7,jax_2022_7,shaquillgriffin_jax_2022,jax_2022,shaquillgriffin,11845,cb,jax,1,0,9.2,69.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jourdanlewis_dal_2022_7,dal_2022_7,jourdanlewis_dal_2022,dal_2022,jourdanlewis,11846,cb,dal,1,0,2.0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
johnjohnsoniii_cle_2022_7,cle_2022_7,johnjohnsoniii_cle_2022,cle_2022,johnjohnsoniii,11847,s,cle,1,0,-2.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
rasuldouglas_gb_2022_7,gb_2022_7,rasuldouglas_gb_2022,gb_2022,rasuldouglas,11854,cb,gb,1,0,-0.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
eddiejackson_chi_2022_7,chi_2022_7,eddiejackson_chi_2022,chi_2022,eddiejackson,11867,s,chi,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
rayshawnjenkins_jax_2022_7,jax_2022_7,rayshawnjenkins_jax_2022,jax_2022,rayshawnjenkins,11868,s,jax,1,0,5.0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
mattmilano_buf_2022_7,buf_2022_7,mattmilano_buf_2022,buf_2022,mattmilano,11918,lb,buf,1,1,5.8,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
chuckclark_bal_2022_7,bal_2022_7,chuckclark_bal_2022,bal_2022,chuckclark,11941,s,bal,1,0,7.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
xavierwoods_car_2022_7,car_2022_7,xavierwoods_car_2022,car_2022,xavierwoods,11946,s,car,1,0,11.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
tannervallejo_ari_2022_7,ari_2022_7,tannervallejo_ari_2022,ari_2022,tannervallejo,11950,lb,ari,1,1,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
rudyford_gb_2022_7,gb_2022_7,rudyford_gb_2022,gb_2022,rudyford,11963,s,gb,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
michaeldavis_lac_2022_7,lac_2022_7,michaeldavis_lac_2022,lac_2022,michaeldavis,12040,cb,lac,1,0,5.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
arthurmaulet_pit_2022_7,pit_2022_7,arthurmaulet_pit_2022,pit_2022,arthurmaulet,12224,cb,pit,1,1,9.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
sionetakitaki_cle_2022_7,cle_2022_7,sionetakitaki_cle_2022,cle_2022,sionetakitaki,12666,lb,cle,1,0,6.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
foyesadeoluokun_jax_2022_7,jax_2022_7,foyesadeoluokun_jax_2022,jax_2022,foyesadeoluokun,24904,lb,jax,1,3,5.8,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
djreedjr_nyj_2022_7,nyj_2022_7,djreedjr_nyj_2022,nyj_2022,djreedjr,26940,cb,nyj,1,0,20.8,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
isaiahrodgers_ind_2022_7,ind_2022_7,isaiahrodgers_ind_2022,ind_2022,isaiahrodgers,27069,cb,ind,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
siranneal_buf_2022_7,buf_2022_7,siranneal_buf_2022,buf_2022,siranneal,27130,cb,buf,1,0,6.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
devinbush_pit_2022_7,pit_2022_7,devinbush_pit_2022,pit_2022,devinbush,27375,lb,pit,1,0,1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
davidlongjr_lar_2022_7,lar_2022_7,davidlongjr_lar_2022,lar_2022,davidlongjr,27377,cb,lar,1,0,4.8,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
malikharrison_bal_2022_7,bal_2022_7,malikharrison_bal_2022,bal_2022,malikharrison,28081,lb,bal,1,0,5.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jeromebaker_mia_2022_7,mia_2022_7,jeromebaker_mia_2022,mia_2022,jeromebaker,28091,lb,mia,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jackjones_ne_2022_7,ne_2022_7,jackjones_ne_2022,ne_2022,jackjones,29050,cb,ne,1,0,18.2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
dariusharris_kc_2022_7,kc_2022_7,dariusharris_kc_2022,kc_2022,dariusharris,29188,lb,kc,1,1,-0.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
germainepratt_cin_2022_7,cin_2022_7,germainepratt_cin_2022,cin_2022,germainepratt,29407,lb,cin,1,2,4.3,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
loganwilson_cin_2022_7,cin_2022_7,loganwilson_cin_2022,cin_2022,loganwilson,29623,lb,cin,1,0,1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
tjedwards_phi_2022_7,phi_2022_7,tjedwards_phi_2022,phi_2022,tjedwards,30737,lb,phi,1,1,4.2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
deedelaney_tb_2022_7,tb_2022_7,deedelaney_tb_2022,tb_2022,deedelaney,31078,s,tb,1,0,5.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
georgeodum_sf_2022_7,sf_2022_7,georgeodum_sf_2022,sf_2022,georgeodum,31342,s,sf,1,0,7.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
danejackson_buf_2022_7,buf_2022_7,danejackson_buf_2022,buf_2022,danejackson,32989,cb,buf,1,0,8.2,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
