p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles,week,year,plyr_number
keanuneal_tb_2022_7,tb_2022_7,keanuneal_tb_2022,tb_2022,keanuneal,10651,s,tb,1,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
shaqlawson_buf_2022_7,buf_2022_7,shaqlawson_buf_2022,buf_2022,shaqlawson,10653,ed,buf,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
kennyclark_gb_2022_7,gb_2022_7,kennyclark_gb_2022,gb_2022,kennyclark,10661,di,gb,1,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
emmanuelogbah_mia_2022_7,mia_2022_7,emmanuelogbah_mia_2022,mia_2022,emmanuelogbah,10666,ed,mia,1,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jaylonsmith_nyg_2022_7,nyg_2022_7,jaylonsmith_nyg_2022,nyg_2022,jaylonsmith,10668,lb,nyg,1,1,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
mylesjack_pit_2022_7,pit_2022_7,mylesjack_pit_2022,pit_2022,mylesjack,10670,lb,pit,1,2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
chrisjones_kc_2022_7,kc_2022_7,chrisjones_kc_2022,kc_2022,chrisjones,10671,di,kc,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
xavienhoward_mia_2022_7,mia_2022_7,xavienhoward_mia_2022,mia_2022,xavienhoward,10672,cb,mia,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
austinjohnson_lac_2022_7,lac_2022_7,austinjohnson_lac_2022,lac_2022,austinjohnson,10677,di,lac,1,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jihadward_nyg_2022_7,nyg_2022_7,jihadward_nyg_2022,nyg_2022,jihadward,10678,ed,nyg,1,0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
ashawnrobinson_lar_2022_7,lar_2022_7,ashawnrobinson_lar_2022,lar_2022,ashawnrobinson,10680,di,lar,1,2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jarranreed_gb_2022_7,gb_2022_7,jarranreed_gb_2022,gb_2022,jarranreed,10683,di,gb,1,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
vonnbell_cin_2022_7,cin_2022_7,vonnbell_cin_2022,cin_2022,vonnbell,10695,s,cin,1,2,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jamesbradberry_phi_2022_7,phi_2022_7,jamesbradberry_phi_2022,phi_2022,jamesbradberry,10696,cb,phi,1,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
adamgotsis_jax_2022_7,jax_2022_7,adamgotsis_jax_2022,jax_2022,adamgotsis,10697,di,jax,1,1,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
carlnassib_tb_2022_7,tb_2022_7,carlnassib_tb_2022,tb_2022,carlnassib,10699,ed,tb,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
yannickngakoue_ind_2022_7,ind_2022_7,yannickngakoue_ind_2022,ind_2022,yannickngakoue,10703,ed,ind,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jonathanbullard_min_2022_7,min_2022_7,jonathanbullard_min_2022,min_2022,jonathanbullard,10706,di,min,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
kendallfuller_was_2022_7,was_2022_7,kendallfuller_was_2022,was_2022,kendallfuller,10718,cb,was,1,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
javonhargrave_phi_2022_7,phi_2022_7,javonhargrave_phi_2022,phi_2022,javonhargrave,10723,di,phi,1,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
justinsimmons_den_2022_7,den_2022_7,justinsimmons_den_2022,den_2022,justinsimmons,10732,s,den,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
mileskillebrew_pit_2022_7,pit_2022_7,mileskillebrew_pit_2022,pit_2022,mileskillebrew,10745,lb,pit,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
devondrecampbell_gb_2022_7,gb_2022_7,devondrecampbell_gb_2022,gb_2022,devondrecampbell,10749,lb,gb,1,3,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
hassanridgeway_sf_2022_7,sf_2022_7,hassanridgeway_sf_2022,sf_2022,hassanridgeway,10750,di,sf,1,1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
justonburris_car_2022_7,car_2022_7,justonburris_car_2022,car_2022,justonburris,10752,s,car,1,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
davidonyemata_no_2022_7,no_2022_7,davidonyemata_no_2022,no_2022,davidonyemata,10754,di,no,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
deonbush_kc_2022_7,kc_2022_7,deonbush_kc_2022,kc_2022,deonbush,10758,s,kc,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
deanlowry_gb_2022_7,gb_2022_7,deanlowry_gb_2022,gb_2022,deanlowry,10771,di,gb,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
matthewjudon_ne_2022_7,ne_2022_7,matthewjudon_ne_2022,ne_2022,matthewjudon,10780,ed,ne,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
quintonjefferson_sea_2022_7,sea_2022_7,quintonjefferson_sea_2022,sea_2022,quintonjefferson,10781,di,sea,1,2,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
mattioannidis_car_2022_7,car_2022_7,mattioannidis_car_2022,car_2022,mattioannidis,10786,di,car,1,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
anthonybrown_dal_2022_7,dal_2022_7,anthonybrown_dal_2022,dal_2022,anthonybrown,10823,cb,dal,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
elandonroberts_mia_2022_7,mia_2022_7,elandonroberts_mia_2022,mia_2022,elandonroberts,10848,lb,mia,1,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jalenmills_ne_2022_7,ne_2022_7,jalenmills_ne_2022,ne_2022,jalenmills,10867,cb,ne,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jayronkearse_dal_2022_7,dal_2022_7,jayronkearse_dal_2022,dal_2022,jayronkearse,10878,s,dal,1,1,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
mikehilton_cin_2022_7,cin_2022_7,mikehilton_cin_2022,cin_2022,mikehilton,10898,cb,cin,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
morganfox_lac_2022_7,lac_2022_7,morganfox_lac_2022,lac_2022,morganfox,11184,di,lac,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
corylittleton_car_2022_7,car_2022_7,corylittleton_car_2022,car_2022,corylittleton,11190,lb,car,1,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
royrobertsonharris_jax_2022_7,jax_2022_7,royrobertsonharris_jax_2022,jax_2022,royrobertsonharris,11341,di,jax,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
antoniohamilton_ari_2022_7,ari_2022_7,antoniohamilton_ari_2022,ari_2022,antoniohamilton,11353,cb,ari,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
mylesgarrett_cle_2022_7,cle_2022_7,mylesgarrett_cle_2022,cle_2022,mylesgarrett,11756,ed,cle,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
solomonthomas_nyj_2022_7,nyj_2022_7,solomonthomas_nyj_2022,nyj_2022,solomonthomas,11758,di,nyj,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
haasonreddick_phi_2022_7,phi_2022_7,haasonreddick_phi_2022,phi_2022,haasonreddick,11768,ed,phi,1,0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
malikhooker_dal_2022_7,dal_2022_7,malikhooker_dal_2022,dal_2022,malikhooker,11770,s,dal,1,1,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
marlonhumphrey_bal_2022_7,bal_2022_7,marlonhumphrey_bal_2022,bal_2022,marlonhumphrey,11771,cb,bal,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jonathanallen_was_2022_7,was_2022_7,jonathanallen_was_2022,was_2022,jonathanallen,11772,di,was,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
adoreejackson_nyg_2022_7,nyg_2022_7,adoreejackson_nyg_2022,nyg_2022,adoreejackson,11773,cb,nyg,1,1,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
takkaristmckinley_lar_2022_7,lar_2022_7,takkaristmckinley_lar_2022,lar_2022,takkaristmckinley,11781,ed,lar,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
buddabaker_ari_2022_7,ari_2022_7,buddabaker_ari_2022,ari_2022,buddabaker,11791,s,ari,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
marcusmaye_no_2022_7,no_2022_7,marcusmaye_no_2022,no_2022,marcusmaye,11794,s,no,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
sidneyjones_sea_2022_7,sea_2022_7,sidneyjones_sea_2022,sea_2022,sidneyjones,11798,cb,sea,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
quincywilson_pit_2022_7,pit_2022_7,quincywilson_pit_2022,pit_2022,quincywilson,11801,cb,pit,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
ryananderson_pit_2022_7,pit_2022_7,ryananderson_pit_2022,pit_2022,ryananderson,11804,ed,pit,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
raekwonmcmillan_ne_2022_7,ne_2022_7,raekwonmcmillan_ne_2022,ne_2022,raekwonmcmillan,11809,lb,ne,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
dalvintomlinson_min_2022_7,min_2022_7,dalvintomlinson_min_2022,min_2022,dalvintomlinson,11810,di,min,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
tanohkpassagnon_no_2022_7,no_2022_7,tanohkpassagnon_no_2022,no_2022,tanohkpassagnon,11814,ed,no,1,0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
chidobeawuzie_cin_2022_7,cin_2022_7,chidobeawuzie_cin_2022,cin_2022,chidobeawuzie,11815,cb,cin,1,1,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
joshjones_sea_2022_7,sea_2022_7,joshjones_sea_2022,sea_2022,joshjones,11816,s,sea,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
larryogunjobi_pit_2022_7,pit_2022_7,larryogunjobi_pit_2022,pit_2022,larryogunjobi,11820,di,pit,1,2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
dawuanesmoot_jax_2022_7,jax_2022_7,dawuanesmoot_jax_2022,jax_2022,dawuanesmoot,11823,di,jax,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
chriswormley_pit_2022_7,pit_2022_7,chriswormley_pit_2022,pit_2022,chriswormley,11829,di,pit,1,2,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
fabianmoreau_nyg_2022_7,nyg_2022_7,fabianmoreau_nyg_2022,nyg_2022,fabianmoreau,11836,cb,nyg,1,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
shaquillgriffin_jax_2022_7,jax_2022_7,shaquillgriffin_jax_2022,jax_2022,shaquillgriffin,11845,cb,jax,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jourdanlewis_dal_2022_7,dal_2022_7,jourdanlewis_dal_2022,dal_2022,jourdanlewis,11846,cb,dal,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
johnjohnsoniii_cle_2022_7,cle_2022_7,johnjohnsoniii_cle_2022,cle_2022,johnjohnsoniii,11847,s,cle,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
montraviusadams_pit_2022_7,pit_2022_7,montraviusadams_pit_2022,pit_2022,montraviusadams,11848,di,pit,1,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
rasuldouglas_gb_2022_7,gb_2022_7,rasuldouglas_gb_2022,gb_2022,rasuldouglas,11854,cb,gb,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
treyhendrickson_cin_2022_7,cin_2022_7,treyhendrickson_cin_2022,cin_2022,treyhendrickson,11858,ed,cin,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
eddiejackson_chi_2022_7,chi_2022_7,eddiejackson_chi_2022,chi_2022,eddiejackson,11867,s,chi,1,1,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
rayshawnjenkins_jax_2022_7,jax_2022_7,rayshawnjenkins_jax_2022,jax_2022,rayshawnjenkins,11868,s,jax,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
carllawson_nyj_2022_7,nyj_2022_7,carllawson_nyj_2022,nyj_2022,carllawson,11871,ed,nyj,1,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
samsonebukam_sf_2022_7,sf_2022_7,samsonebukam_sf_2022,sf_2022,samsonebukam,11880,ed,sf,1,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
deatrichwisejr_ne_2022_7,ne_2022_7,deatrichwisejr_ne_2022,ne_2022,deatrichwisejr,11886,ed,ne,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
groverstewart_ind_2022_7,ind_2022_7,groverstewart_ind_2022,ind_2022,groverstewart,11899,di,ind,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
mattmilano_buf_2022_7,buf_2022_7,mattmilano_buf_2022,buf_2022,mattmilano,11918,lb,buf,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
davongodchaux_ne_2022_7,ne_2022_7,davongodchaux_ne_2022,ne_2022,davongodchaux,11934,di,ne,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
chuckclark_bal_2022_7,bal_2022_7,chuckclark_bal_2022,bal_2022,chuckclark,11941,s,bal,1,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
xavierwoods_car_2022_7,car_2022_7,xavierwoods_car_2022,car_2022,xavierwoods,11946,s,car,1,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
tannervallejo_ari_2022_7,ari_2022_7,tannervallejo_ari_2022,ari_2022,tannervallejo,11950,lb,ari,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
alquadinmuhammad_chi_2022_7,chi_2022_7,alquadinmuhammad_chi_2022,chi_2022,alquadinmuhammad,11951,ed,chi,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
djjones_den_2022_7,den_2022_7,djjones_den_2022,den_2022,djjones,11953,di,den,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
rudyford_gb_2022_7,gb_2022_7,rudyford_gb_2022,gb_2022,rudyford,11963,s,gb,1,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
ifeadiodenigbo_ind_2022_7,ind_2022_7,ifeadiodenigbo_ind_2022,ind_2022,ifeadiodenigbo,11975,ed,ind,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
isaacrochell_cle_2022_7,cle_2022_7,isaacrochell_cle_2022,cle_2022,isaacrochell,11980,ed,cle,1,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
patrickoconnor_tb_2022_7,tb_2022_7,patrickoconnor_tb_2022,tb_2022,patrickoconnor,12005,di,tb,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
michaeldavis_lac_2022_7,lac_2022_7,michaeldavis_lac_2022,lac_2022,michaeldavis,12040,cb,lac,1,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
joshtupou_cin_2022_7,cin_2022_7,joshtupou_cin_2022,cin_2022,joshtupou,12093,di,cin,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
arthurmaulet_pit_2022_7,pit_2022_7,arthurmaulet_pit_2022,pit_2022,arthurmaulet,12224,cb,pit,1,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
sionetakitaki_cle_2022_7,cle_2022_7,sionetakitaki_cle_2022,cle_2022,sionetakitaki,12666,lb,cle,1,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jonathanledbetter_ari_2022_7,ari_2022_7,jonathanledbetter_ari_2022,ari_2022,jonathanledbetter,18645,di,ari,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
kemokoturay_sf_2022_7,sf_2022_7,kemokoturay_sf_2022,sf_2022,kemokoturay,21702,ed,sf,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
nathanshepherd_nyj_2022_7,nyj_2022_7,nathanshepherd_nyj_2022,nyj_2022,nathanshepherd,24614,di,nyj,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
foyesadeoluokun_jax_2022_7,jax_2022_7,foyesadeoluokun_jax_2022,jax_2022,foyesadeoluokun,24904,lb,jax,1,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
anferneejennings_ne_2022_7,ne_2022_7,anferneejennings_ne_2022,ne_2022,anferneejennings,25449,ed,ne,1,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
dexterlawrence_nyg_2022_7,nyg_2022_7,dexterlawrence_nyg_2022,nyg_2022,dexterlawrence,25991,di,nyg,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
benbanogu_ind_2022_7,ind_2022_7,benbanogu_ind_2022,ind_2022,benbanogu,26554,ed,ind,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
djreedjr_nyj_2022_7,nyj_2022_7,djreedjr_nyj_2022,nyj_2022,djreedjr,26940,cb,nyj,1,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
isaiahrodgers_ind_2022_7,ind_2022_7,isaiahrodgers_ind_2022,ind_2022,isaiahrodgers,27069,cb,ind,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
montezsweat_was_2022_7,was_2022_7,montezsweat_was_2022,was_2022,montezsweat,27271,ed,was,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
devinbush_pit_2022_7,pit_2022_7,devinbush_pit_2022,pit_2022,devinbush,27375,lb,pit,1,1,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
davidlongjr_lar_2022_7,lar_2022_7,davidlongjr_lar_2022,lar_2022,davidlongjr,27377,cb,lar,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
armonwatts_chi_2022_7,chi_2022_7,armonwatts_chi_2022,chi_2022,armonwatts,27844,di,chi,1,2,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
davonhamilton_jax_2022_7,jax_2022_7,davonhamilton_jax_2022,jax_2022,davonhamilton,28072,di,jax,1,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
dremontjones_den_2022_7,den_2022_7,dremontjones_den_2022,den_2022,dremontjones,28075,di,den,1,2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
malikharrison_bal_2022_7,bal_2022_7,malikharrison_bal_2022,bal_2022,malikharrison,28081,lb,bal,1,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jeromebaker_mia_2022_7,mia_2022_7,jeromebaker_mia_2022,mia_2022,jeromebaker,28091,lb,mia,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
nevillegallimore_dal_2022_7,dal_2022_7,nevillegallimore_dal_2022,dal_2022,nevillegallimore,28094,di,dal,1,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
troydye_min_2022_7,min_2022_7,troydye_min_2022,min_2022,troydye,28251,lb,min,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
kevingivens_sf_2022_7,sf_2022_7,kevingivens_sf_2022,sf_2022,kevingivens,28308,di,sf,1,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
mylesadams_sea_2022_7,sea_2022_7,mylesadams_sea_2022,sea_2022,mylesadams,28430,di,sea,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jackjones_ne_2022_7,ne_2022_7,jackjones_ne_2022,ne_2022,jackjones,29050,cb,ne,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
dariusharris_kc_2022_7,kc_2022_7,dariusharris_kc_2022,kc_2022,dariusharris,29188,lb,kc,1,1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
germainepratt_cin_2022_7,cin_2022_7,germainepratt_cin_2022,cin_2022,germainepratt,29407,lb,cin,1,4,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
loganwilson_cin_2022_7,cin_2022_7,loganwilson_cin_2022,cin_2022,loganwilson,29623,lb,cin,1,1,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
andrewvanginkel_mia_2022_7,mia_2022_7,andrewvanginkel_mia_2022,mia_2022,andrewvanginkel,30267,ed,mia,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
tjedwards_phi_2022_7,phi_2022_7,tjedwards_phi_2022,phi_2022,tjedwards,30737,lb,phi,1,7,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
deedelaney_tb_2022_7,tb_2022_7,deedelaney_tb_2022,tb_2022,deedelaney,31078,s,tb,1,2,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
georgeodum_sf_2022_7,sf_2022_7,georgeodum_sf_2022,sf_2022,georgeodum,31342,s,sf,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
khalensaunders_kc_2022_7,kc_2022_7,khalensaunders_kc_2022,kc_2022,khalensaunders,31534,di,kc,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
abdullahanderson_atl_2022_7,atl_2022_7,abdullahanderson_atl_2022,atl_2022,abdullahanderson,32708,di,atl,1,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
danejackson_buf_2022_7,buf_2022_7,danejackson_buf_2022,buf_2022,danejackson,32989,cb,buf,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
nasiradderley_lac_2022_7,lac_2022_7,nasiradderley_lac_2022,lac_2022,nasiradderley,33880,s,lac,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
krisboyd_min_2022_7,min_2022_7,krisboyd_min_2022,min_2022,krisboyd,34222,cb,min,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
darnellsavage_gb_2022_7,gb_2022_7,darnellsavage_gb_2022,gb_2022,darnellsavage,34247,s,gb,1,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jameldean_tb_2022_7,tb_2022_7,jameldean_tb_2022,tb_2022,jameldean,34918,cb,tb,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
taehayes_car_2022_7,car_2022_7,taehayes_car_2022,car_2022,taehayes,35173,cb,car,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
trevisgipson_chi_2022_7,chi_2022_7,trevisgipson_chi_2022,chi_2022,trevisgipson,35241,ed,chi,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
taecrowder_nyg_2022_7,nyg_2022_7,taecrowder_nyg_2022,nyg_2022,taecrowder,35774,lb,nyg,1,1,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
jonasgriffith_den_2022_7,den_2022_7,jonasgriffith_den_2022,den_2022,jonasgriffith,35858,lb,den,1,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
darrelltaylor_sea_2022_7,sea_2022_7,darrelltaylor_sea_2022,sea_2022,darrelltaylor,36001,ed,sea,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
shytuttle_no_2022_7,no_2022_7,shytuttle_no_2022,no_2022,shytuttle,37279,di,no,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2022,7
