p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play,week,year,plyr_number
kylepitts_atl_2022_9,atl_2022_9,kylepitts_atl_2022,atl_2022,kylepitts,83964,te,atl,1,0,2,48.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
corneliuslucas_was_2022_9,was_2022_9,corneliuslucas_was_2022,was_2022,corneliuslucas,9025,t,was,1,0,32,46.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
johnnymundt_min_2022_9,min_2022_9,johnnymundt_min_2022,min_2022,johnnymundt,12206,te,min,1,1,18,54.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
willdissly_sea_2022_9,sea_2022_9,willdissly_sea_2022,sea_2022,willdissly,30762,te,sea,1,0,29,58.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
traiturner_was_2022_9,was_2022_9,traiturner_was_2022,was_2022,traiturner,8727,g,was,1,0,32,62.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
austinhooper_ten_2022_9,ten_2022_9,austinhooper_ten_2022,ten_2022,austinhooper,10715,te,ten,1,0,31,52.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tylerlarsen_was_2022_9,was_2022_9,tylerlarsen_was_2022,was_2022,tylerlarsen,9304,ol,was,1,0,32,62.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
charleslenojr_was_2022_9,was_2022_9,charleslenojr_was_2022,was_2022,charleslenojr,8880,t,was,1,0,32,86.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
andrewnorwell_was_2022_9,was_2022_9,andrewnorwell_was_2022,was_2022,andrewnorwell,9126,g,was,1,0,32,76.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
daltonschultz_dal_2022_9,dal_2022_9,daltonschultz_dal_2022,dal_2022,daltonschultz,47304,te,dal,1,0,9,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
roberttonyan_gb_2022_9,gb_2022_9,roberttonyan_gb_2022,gb_2022,roberttonyan,12193,te,gb,1,0,12,59.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
chrismyarick_nyg_2022_9,nyg_2022_9,chrismyarick_nyg_2022,nyg_2022,chrismyarick,47358,te,nyg,1,0,21,54.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
josholiver_bal_2022_9,bal_2022_9,josholiver_bal_2022,bal_2022,josholiver,47083,te,bal,1,0,3,55.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tommytremble_car_2022_9,car_2022_9,tommytremble_car_2022,car_2022,tommytremble,84025,te,car,1,0,5,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
chrismanhertz_jax_2022_9,jax_2022_9,chrismanhertz_jax_2022,jax_2022,chrismanhertz,10211,te,jax,1,0,15,51.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
odayaboushi_lar_2022_9,lar_2022_9,odayaboushi_lar_2022,lar_2022,odayaboushi,7923,g,lar,1,0,26,75.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
brianallen_lar_2022_9,lar_2022_9,brianallen_lar_2022,lar_2022,brianallen,46104,ol,lar,1,0,26,67.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
bobbyevans_lar_2022_9,lar_2022_9,bobbyevans_lar_2022,lar_2022,bobbyevans,36800,g,lar,1,0,26,54.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
alaricjackson_lar_2022_9,lar_2022_9,alaricjackson_lar_2022,lar_2022,alaricjackson,40972,g,lar,1,0,26,68.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
michaeldunn_cle_2022_9,cle_2022_9,michaeldunn_cle_2022,cle_2022,michaeldunn,39676,t,cle,1,0,8,64.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
pharaohbrown_cle_2022_9,cle_2022_9,pharaohbrown_cle_2022,cle_2022,pharaohbrown,12247,te,cle,1,0,8,56.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
robhavenstein_lar_2022_9,lar_2022_9,robhavenstein_lar_2022,lar_2022,robhavenstein,9490,t,lar,1,0,26,69.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
chukwumaokorafor_pit_2022_9,pit_2022_9,chukwumaokorafor_pit_2022,pit_2022,chukwumaokorafor,46302,t,pit,1,0,25,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kevindotson_pit_2022_9,pit_2022_9,kevindotson_pit_2022,pit_2022,kevindotson,46735,g,pit,1,0,25,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
danmoorejr_pit_2022_9,pit_2022_9,danmoorejr_pit_2022,pit_2022,danmoorejr,60120,t,pit,1,0,25,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jamesdaniels_pit_2022_9,pit_2022_9,jamesdaniels_pit_2022,pit_2022,jamesdaniels,45576,g,pit,1,0,25,67.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
masoncole_pit_2022_9,pit_2022_9,masoncole_pit_2022,pit_2022,masoncole,45547,ol,pit,1,0,25,68.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
peneisewell_det_2022_9,det_2022_9,peneisewell_det_2022,det_2022,peneisewell,81788,t,det,1,0,11,72.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jonahjackson_det_2022_9,det_2022_9,jonahjackson_det_2022,det_2022,jonahjackson,37070,g,det,1,0,11,56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
evanbrown_det_2022_9,det_2022_9,evanbrown_det_2022,det_2022,evanbrown,38709,g,det,1,0,11,60.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
taylordecker_det_2022_9,det_2022_9,taylordecker_det_2022,det_2022,taylordecker,10650,t,det,1,0,11,58.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jordanmailata_phi_2022_9,phi_2022_9,jordanmailata_phi_2022,phi_2022,jordanmailata,66916,t,phi,1,0,24,61.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kylengranson_ind_2022_9,ind_2022_9,kylengranson_ind_2022,ind_2022,kylengranson,40630,te,ind,1,0,14,38.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
frankragnow_det_2022_9,det_2022_9,frankragnow_det_2022,det_2022,frankragnow,39137,ol,det,1,0,11,66.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
durhamsmythe_mia_2022_9,mia_2022_9,durhamsmythe_mia_2022,mia_2022,durhamsmythe,47257,te,mia,1,0,17,69.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
laremytunsil_hou_2022_9,hou_2022_9,laremytunsil_hou_2022,hou_2022,laremytunsil,10647,t,hou,1,0,13,67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kenyongreen_hou_2022_9,hou_2022_9,kenyongreen_hou_2022,hou_2022,kenyongreen,99052,g,hou,1,0,13,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
willhernandez_ari_2022_9,ari_2022_9,willhernandez_ari_2022,ari_2022,willhernandez,46180,g,ari,1,0,1,51.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
scottquessenberry_hou_2022_9,hou_2022_9,scottquessenberry_hou_2022,hou_2022,scottquessenberry,23918,ol,hou,1,0,13,60.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tytushoward_hou_2022_9,hou_2022_9,tytushoward_hou_2022,hou_2022,tytushoward,25472,t,hou,1,0,13,68.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kelvinbeachum_ari_2022_9,ari_2022_9,kelvinbeachum_ari_2022,ari_2022,kelvinbeachum,7229,t,ari,1,0,1,54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
billyprice_ari_2022_9,ari_2022_9,billyprice_ari_2022,ari_2022,billyprice,46795,ol,ari,1,0,1,61.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
codyford_ari_2022_9,ari_2022_9,codyford_ari_2022,ari_2022,codyford,39805,g,ari,1,0,1,47.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
gregdulcich_den_2022_9,den_2022_9,gregdulcich_den_2022,den_2022,gregdulcich,84068,te,den,1,0,10,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
joshjones_ari_2022_9,ari_2022_9,joshjones_ari_2022,ari_2022,joshjones,26634,t,ari,1,0,1,67.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
parkerhesse_atl_2022_9,atl_2022_9,parkerhesse_atl_2022,atl_2022,parkerhesse,48369,te,atl,1,0,2,68.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kylefuller_sea_2022_9,sea_2022_9,kylefuller_sea_2022,sea_2022,kylefuller,11998,ol,sea,1,0,29,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
cedricogbuehi_nyj_2022_9,nyj_2022_9,cedricogbuehi_nyj_2022,nyj_2022,cedricogbuehi,9454,t,nyj,1,0,22,45.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
chigoziemokonkwo_ten_2022_9,ten_2022_9,chigoziemokonkwo_ten_2022,ten_2022,chigoziemokonkwo,84000,te,ten,1,0,31,86.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
lakentomlinson_nyj_2022_9,nyj_2022_9,lakentomlinson_nyj_2022,nyj_2022,lakentomlinson,9461,g,nyj,1,0,22,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jakeferguson_dal_2022_9,dal_2022_9,jakeferguson_dal_2022,dal_2022,jakeferguson,61081,te,dal,1,0,9,68.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
marcedeslewis_gb_2022_9,gb_2022_9,marcedeslewis_gb_2022,gb_2022,marcedeslewis,2973,te,gb,1,0,12,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
nateherbig_nyj_2022_9,nyj_2022_9,nateherbig_nyj_2022,nyj_2022,nateherbig,28844,g,nyj,1,0,22,68.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
noahfant_sea_2022_9,sea_2022_9,noahfant_sea_2022,sea_2022,noahfant,42388,te,sea,1,0,29,58.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
connormcgovern_nyj_2022_9,nyj_2022_9,connormcgovern_nyj_2022,nyj_2022,connormcgovern,10778,ol,nyj,1,0,22,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tylerhigbee_lar_2022_9,lar_2022_9,tylerhigbee_lar_2022,lar_2022,tylerhigbee,10744,te,lar,1,0,26,53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
trevonwesco_chi_2022_9,chi_2022_9,trevonwesco_chi_2022,chi_2022,trevonwesco,42018,te,chi,1,0,6,59.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
duanebrown_nyj_2022_9,nyj_2022_9,duanebrown_nyj_2022,nyj_2022,duanebrown,4340,t,nyj,1,0,22,60.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tjhockenson_det_2022_9,det_2022_9,tjhockenson_det_2022,det_2022,tjhockenson,40912,te,det,1,0,11,57.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
donovansmith_tb_2022_9,tb_2022_9,donovansmith_tb_2022,tb_2022,donovansmith,9467,t,tb,1,0,30,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
shaqmason_tb_2022_9,tb_2022_9,shaqmason_tb_2022,tb_2022,shaqmason,9564,g,tb,1,0,30,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
grahamglasgow_den_2022_9,den_2022_9,grahamglasgow_den_2022,den_2022,grahamglasgow,10729,g,den,1,0,10,65.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
moaliecox_ind_2022_9,ind_2022_9,moaliecox_ind_2022,ind_2022,moaliecox,12078,te,ind,1,0,14,59.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
nickleverett_tb_2022_9,tb_2022_9,nickleverett_tb_2022,tb_2022,nickleverett,27699,g,tb,1,0,30,73.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
landondickerson_phi_2022_9,phi_2022_9,landondickerson_phi_2022,phi_2022,landondickerson,41712,g,phi,1,0,24,58.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jackstoll_phi_2022_9,phi_2022_9,jackstoll_phi_2022,phi_2022,jackstoll,42058,te,phi,1,0,24,48.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
fostermoreau_lv_2022_9,lv_2022_9,fostermoreau_lv_2022,lv_2022,fostermoreau,47043,te,lv,1,0,23,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
roberthainsey_tb_2022_9,tb_2022_9,roberthainsey_tb_2022,tb_2022,roberthainsey,59980,ol,tb,1,0,30,65.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tristanwirfs_tb_2022_9,tb_2022_9,tristanwirfs_tb_2022,tb_2022,tristanwirfs,64818,t,tb,1,0,30,62.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
isaiahwynn_ne_2022_9,ne_2022_9,isaiahwynn_ne_2022,ne_2022,isaiahwynn,46048,t,ne,1,0,19,56.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
josiahdeguara_gb_2022_9,gb_2022_9,josiahdeguara_gb_2022,gb_2022,josiahdeguara,47034,te,gb,1,0,12,55.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
spencerburford_sf_2022_9,sf_2022_9,spencerburford_sf_2022,sf_2022,spencerburford,81920,g,sf,1,0,28,49.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
cjuzomah_nyj_2022_9,nyj_2022_9,cjuzomah_nyj_2022,nyj_2022,cjuzomah,9590,te,nyj,1,0,22,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
koltonmiller_lv_2022_9,lv_2022_9,koltonmiller_lv_2022,lv_2022,koltonmiller,47013,t,lv,1,0,23,74.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
andrejames_lv_2022_9,lv_2022_9,andrejames_lv_2022,lv_2022,andrejames,47058,ol,lv,1,0,23,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
dylanparham_lv_2022_9,lv_2022_9,dylanparham_lv_2022,lv_2022,dylanparham,60953,g,lv,1,0,23,72.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
erictomlinson_den_2022_9,den_2022_9,erictomlinson_den_2022,den_2022,erictomlinson,9786,te,den,1,0,10,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
alexbars_lv_2022_9,lv_2022_9,alexbars_lv_2022,lv_2022,alexbars,47018,g,lv,1,0,23,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
philhaynes_sea_2022_9,sea_2022_9,philhaynes_sea_2022,sea_2022,philhaynes,29244,g,sea,1,0,29,46.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
loganthomas_was_2022_9,was_2022_9,loganthomas_was_2022,was_2022,loganthomas,8755,te,was,1,0,32,54.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
johnbates_was_2022_9,was_2022_9,johnbates_was_2022,was_2022,johnbates,42275,te,was,1,0,32,51.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
cadeotton_tb_2022_9,tb_2022_9,cadeotton_tb_2022,tb_2022,cadeotton,61071,te,tb,1,0,30,64.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tannerhudson_nyg_2022_9,nyg_2022_9,tannerhudson_nyg_2022,nyg_2022,tannerhudson,66924,te,nyg,1,0,21,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
isaiahlikely_bal_2022_9,bal_2022_9,isaiahlikely_bal_2022,bal_2022,isaiahlikely,83955,te,bal,1,0,3,73.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jasonkelce_phi_2022_9,phi_2022_9,jasonkelce_phi_2022,phi_2022,jasonkelce,6343,ol,phi,1,0,24,59.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
lanejohnson_phi_2022_9,phi_2022_9,lanejohnson_phi_2022,phi_2022,lanejohnson,7786,t,phi,1,0,24,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
ojhoward_hou_2022_9,hou_2022_9,ojhoward_hou_2022,hou_2022,ojhoward,11774,te,hou,1,0,13,59.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
isaacseumalo_phi_2022_9,phi_2022_9,isaacseumalo_phi_2022,phi_2022,isaacseumalo,10713,g,phi,1,0,24,59.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
rossdwelley_sf_2022_9,sf_2022_9,rossdwelley_sf_2022,sf_2022,rossdwelley,20994,te,sf,1,0,28,59.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
danarnold_jax_2022_9,jax_2022_9,danarnold_jax_2022,jax_2022,danarnold,51842,te,jax,1,0,15,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
zachertz_ari_2022_9,ari_2022_9,zachertz_ari_2022,ari_2022,zachertz,7816,te,ari,1,0,1,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jpholtz_no_2022_9,no_2022_9,jpholtz_no_2022,no_2022,jpholtz,11062,te,no,1,0,20,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
brockwright_det_2022_9,det_2022_9,brockwright_det_2022,det_2022,brockwright,60994,te,det,1,0,11,46.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
seanmckeon_dal_2022_9,dal_2022_9,seanmckeon_dal_2022,dal_2022,seanmckeon,42266,te,dal,1,0,9,53.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tylerconklin_nyj_2022_9,nyj_2022_9,tylerconklin_nyj_2022,nyj_2022,tylerconklin,47124,te,nyj,1,0,22,69.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
lloydcushenberryiii_den_2022_9,den_2022_9,lloydcushenberryiii_den_2022,den_2022,lloydcushenberryiii,41924,ol,den,1,0,10,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
zachgentry_pit_2022_9,pit_2022_9,zachgentry_pit_2022,pit_2022,zachgentry,36049,te,pit,1,0,25,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
brevinjordan_hou_2022_9,hou_2022_9,brevinjordan_hou_2022,hou_2022,brevinjordan,77887,te,hou,1,0,13,57.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
danielbrunskill_sf_2022_9,sf_2022_9,danielbrunskill_sf_2022,sf_2022,danielbrunskill,34807,g,sf,1,0,28,56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jonahwilliams_cin_2022_9,cin_2022_9,jonahwilliams_cin_2022,cin_2022,jonahwilliams,41651,t,cin,1,0,7,75.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kevinrader_ten_2022_9,ten_2022_9,kevinrader_ten_2022,ten_2022,kevinrader,30887,te,ten,1,0,31,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
cordellvolson_cin_2022_9,cin_2022_9,cordellvolson_cin_2022,cin_2022,cordellvolson,30614,g,cin,1,0,7,72.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
robertjones_mia_2022_9,mia_2022_9,robertjones_mia_2022,mia_2022,robertjones,100786,g,mia,1,0,17,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
alexcappa_cin_2022_9,cin_2022_9,alexcappa_cin_2022,cin_2022,alexcappa,66578,g,cin,1,0,7,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tylerkroft_sf_2022_9,sf_2022_9,tylerkroft_sf_2022,sf_2022,tylerkroft,9518,te,sf,1,0,28,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
mycolepruitt_atl_2022_9,atl_2022_9,mycolepruitt_atl_2022,atl_2022,mycolepruitt,9576,te,atl,1,0,2,57.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
laelcollins_cin_2022_9,cin_2022_9,laelcollins_cin_2022,cin_2022,laelcollins,9719,t,cin,1,0,7,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tedkarras_cin_2022_9,cin_2022_9,tedkarras_cin_2022,cin_2022,tedkarras,10855,ol,cin,1,0,7,66.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
colbyparkinson_sea_2022_9,sea_2022_9,colbyparkinson_sea_2022,sea_2022,colbyparkinson,52266,te,sea,1,0,29,45.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jermaineeluemunor_lv_2022_9,lv_2022_9,jermaineeluemunor_lv_2022,lv_2022,jermaineeluemunor,11914,t,lv,1,0,23,58.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
dallasgoedert_phi_2022_9,phi_2022_9,dallasgoedert_phi_2022,phi_2022,dallasgoedert,47272,te,phi,1,0,24,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
irvsmithjr_min_2022_9,min_2022_9,irvsmithjr_min_2022,min_2022,irvsmithjr,42060,te,min,1,0,18,50.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
camjurgens_phi_2022_9,phi_2022_9,camjurgens_phi_2022,phi_2022,camjurgens,84014,ol,phi,1,0,24,58.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jackdriscoll_phi_2022_9,phi_2022_9,jackdriscoll_phi_2022,phi_2022,jackdriscoll,27064,t,phi,1,0,24,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
grantcalcaterra_phi_2022_9,phi_2022_9,grantcalcaterra_phi_2022,phi_2022,grantcalcaterra,60997,te,phi,1,0,24,58.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
bobbyhart_buf_2022_9,buf_2022_9,bobbyhart_buf_2022,buf_2022,bobbyhart,9659,g,buf,1,0,4,56.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
andredillard_phi_2022_9,phi_2022_9,andredillard_phi_2022,phi_2022,andredillard,29250,t,phi,1,0,24,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
iosuaopeta_phi_2022_9,phi_2022_9,iosuaopeta_phi_2022,phi_2022,iosuaopeta,45110,g,phi,1,0,24,47.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
gabejackson_sea_2022_9,sea_2022_9,gabejackson_sea_2022,sea_2022,gabejackson,8716,g,sea,1,0,29,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
peytonhendershot_dal_2022_9,dal_2022_9,peytonhendershot_dal_2022,dal_2022,peytonhendershot,60915,te,dal,1,0,9,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
ericsaubert_den_2022_9,den_2022_9,ericsaubert_den_2022,den_2022,ericsaubert,11929,te,den,1,0,10,48.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
hunterlong_mia_2022_9,mia_2022_9,hunterlong_mia_2022,mia_2022,hunterlong,60859,te,mia,1,0,17,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
lawrencecager_nyg_2022_9,nyg_2022_9,lawrencecager_nyg_2022,nyg_2022,lawrencecager,34914,te,nyg,1,0,21,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
lukefarrell_jax_2022_9,jax_2022_9,lukefarrell_jax_2022,jax_2022,lukefarrell,42353,te,jax,1,0,15,58.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jasonpeters_dal_2022_9,dal_2022_9,jasonpeters_dal_2022,dal_2022,jasonpeters,2148,g,dal,1,0,9,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
treymcbride_ari_2022_9,ari_2022_9,treymcbride_ari_2022,ari_2022,treymcbride,75916,te,ari,1,0,1,54.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
patfreiermuth_pit_2022_9,pit_2022_9,patfreiermuth_pit_2022,pit_2022,patfreiermuth,84085,te,pit,1,0,25,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
austinblythe_sea_2022_9,sea_2022_9,austinblythe_sea_2022,sea_2022,austinblythe,10882,ol,sea,1,0,29,66.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
mikegesicki_mia_2022_9,mia_2022_9,mikegesicki_mia_2022,mia_2022,mikegesicki,47153,te,mia,1,0,17,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
nickboyle_bal_2022_9,bal_2022_9,nickboyle_bal_2022,bal_2022,nickboyle,9604,te,bal,1,0,3,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
armanirogers_was_2022_9,was_2022_9,armanirogers_was_2022,was_2022,armanirogers,40034,te,was,1,0,32,74.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kokieft_tb_2022_9,tb_2022_9,kokieft_tb_2022,tb_2022,kokieft,41372,te,tb,1,0,30,51.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
quintinmorris_buf_2022_9,buf_2022_9,quintinmorris_buf_2022,buf_2022,quintinmorris,61182,te,buf,1,0,4,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
mitchellwilcox_cin_2022_9,cin_2022_9,mitchellwilcox_cin_2022,cin_2022,mitchellwilcox,47234,te,cin,1,0,7,56.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jelaniwoods_ind_2022_9,ind_2022_9,jelaniwoods_ind_2022,ind_2022,jelaniwoods,60509,te,ind,1,0,14,54.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
nickgates_nyg_2022_9,nyg_2022_9,nickgates_nyg_2022,nyg_2022,nickgates,29476,ol,nyg,1,0,21,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
