p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play,week,year,plyr_number
tylerconklin_nyj_2022_9,nyj_2022_9,tylerconklin_nyj_2022,nyj_2022,tylerconklin,47124,te,nyj,1,0,22,70.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kokieft_tb_2022_9,tb_2022_9,kokieft_tb_2022,tb_2022,kokieft,41372,te,tb,1,0,30,71.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
erictomlinson_den_2022_9,den_2022_9,erictomlinson_den_2022,den_2022,erictomlinson,9786,te,den,1,0,10,71.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
pharaohbrown_cle_2022_9,cle_2022_9,pharaohbrown_cle_2022,cle_2022,pharaohbrown,12247,te,cle,1,0,8,48.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
johnnymundt_min_2022_9,min_2022_9,johnnymundt_min_2022,min_2022,johnnymundt,12206,te,min,1,0,18,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
andredillard_phi_2022_9,phi_2022_9,andredillard_phi_2022,phi_2022,andredillard,29250,t,phi,1,0,24,77.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
quintinmorris_buf_2022_9,buf_2022_9,quintinmorris_buf_2022,buf_2022,quintinmorris,61182,te,buf,1,0,4,66.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
geoffswaim_ten_2022_9,ten_2022_9,geoffswaim_ten_2022,ten_2022,geoffswaim,9679,te,ten,1,0,31,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
bobbyhart_buf_2022_9,buf_2022_9,bobbyhart_buf_2022,buf_2022,bobbyhart,9659,g,buf,1,0,4,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tannerhudson_nyg_2022_9,nyg_2022_9,tannerhudson_nyg_2022,nyg_2022,tannerhudson,66924,te,nyg,1,0,21,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
mycolepruitt_atl_2022_9,atl_2022_9,mycolepruitt_atl_2022,atl_2022,mycolepruitt,9576,te,atl,1,0,2,66.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jamesmitchell_det_2022_9,det_2022_9,jamesmitchell_det_2022,det_2022,jamesmitchell,77885,te,det,1,0,11,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
joshwells_tb_2022_9,tb_2022_9,joshwells_tb_2022,tb_2022,joshwells,8968,t,tb,1,0,30,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
armanirogers_was_2022_9,was_2022_9,armanirogers_was_2022,was_2022,armanirogers,40034,te,was,1,0,32,67.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
charlieheck_hou_2022_9,hou_2022_9,charlieheck_hou_2022,hou_2022,charlieheck,36501,t,hou,1,0,13,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
isaiahlikely_bal_2022_9,bal_2022_9,isaiahlikely_bal_2022,bal_2022,isaiahlikely,83955,te,bal,1,0,3,69.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kylepitts_atl_2022_9,atl_2022_9,kylepitts_atl_2022,atl_2022,kylepitts,83964,te,atl,1,0,2,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
chigoziemokonkwo_ten_2022_9,ten_2022_9,chigoziemokonkwo_ten_2022,ten_2022,chigoziemokonkwo,84000,te,ten,1,0,31,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
trentscott_pit_2022_9,pit_2022_9,trentscott_pit_2022,pit_2022,trentscott,24481,t,pit,1,0,25,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
rossdwelley_sf_2022_9,sf_2022_9,rossdwelley_sf_2022,sf_2022,rossdwelley,20994,te,sf,1,0,28,37.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
ericsaubert_den_2022_9,den_2022_9,ericsaubert_den_2022,den_2022,ericsaubert,11929,te,den,1,0,10,67.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
dillonradunz_ten_2022_9,ten_2022_9,dillonradunz_ten_2022,ten_2022,dillonradunz,30551,g,ten,1,0,31,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jordanakins_hou_2022_9,hou_2022_9,jordanakins_hou_2022,hou_2022,jordanakins,47050,te,hou,1,0,13,61.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
mikegesicki_mia_2022_9,mia_2022_9,mikegesicki_mia_2022,mia_2022,mikegesicki,47153,te,mia,1,0,17,65.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
haydenhurst_cin_2022_9,cin_2022_9,haydenhurst_cin_2022,cin_2022,haydenhurst,47294,te,cin,1,0,7,73.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
daltonschultz_dal_2022_9,dal_2022_9,daltonschultz_dal_2022,dal_2022,daltonschultz,47304,te,dal,1,0,9,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
chrismyarick_nyg_2022_9,nyg_2022_9,chrismyarick_nyg_2022,nyg_2022,chrismyarick,47358,te,nyg,1,0,21,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tylerdavis_gb_2022_9,gb_2022_9,tylerdavis_gb_2022,gb_2022,tylerdavis,47743,te,gb,1,0,12,72.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
lukefarrell_jax_2022_9,jax_2022_9,lukefarrell_jax_2022,jax_2022,lukefarrell,42353,te,jax,1,0,15,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jpholtz_no_2022_9,no_2022_9,jpholtz_no_2022,no_2022,jpholtz,11062,te,no,1,0,20,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
nickvannett_no_2022_9,no_2022_9,nickvannett_no_2022,no_2022,nickvannett,10728,te,no,1,0,20,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
austinhooper_ten_2022_9,ten_2022_9,austinhooper_ten_2022,ten_2022,austinhooper,10715,te,ten,1,0,31,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
peytonhendershot_dal_2022_9,dal_2022_9,peytonhendershot_dal_2022,dal_2022,peytonhendershot,60915,te,dal,1,0,9,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
grantcalcaterra_phi_2022_9,phi_2022_9,grantcalcaterra_phi_2022,phi_2022,grantcalcaterra,60997,te,phi,1,0,24,76.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
cadeotton_tb_2022_9,tb_2022_9,cadeotton_tb_2022,tb_2022,cadeotton,61071,te,tb,1,0,30,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
moaliecox_ind_2022_9,ind_2022_9,moaliecox_ind_2022,ind_2022,moaliecox,12078,te,ind,1,0,14,65.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
