,unique_id,player_id,player,team,year,week,value
173777,seanchandler_car_2021_17,seanchandler_car_2021,seanchandler,car,2021,17,1
173782,cameronerving_car_2021_17,cameronerving_car_2021,cameronerving,car,2021,17,1
173783,thomasfletcher_car_2021_17,thomasfletcher_car_2021,thomasfletcher,car,2021,17,1
173784,stephongilmore_car_2021_17,stephongilmore_car_2021,stephongilmore,car,2021,17,1
173785,zanegonzalez_car_2021_17,zanegonzalez_car_2021,zanegonzalez,car,2021,17,1
173788,cjhenderson_car_2021_17,cjhenderson_car_2021,cjhenderson,car,2021,17,1
173789,jayceehorn_car_2021_17,jayceehorn_car_2021,jayceehorn,car,2021,17,1
173791,dontejackson_car_2021_17,dontejackson_car_2021,dontejackson,car,2021,17,1
173796,christianmccaffrey_car_2021_17,christianmccaffrey_car_2021,christianmccaffrey,car,2021,17,1
173800,daviyonnixon_car_2021_17,daviyonnixon_car_2021,daviyonnixon,car,2021,17,1
173801,mattparadis_car_2021_17,mattparadis_car_2021,mattparadis,car,2021,17,1
173802,aaronparker_car_2021_17,aaronparker_car_2021,aaronparker,car,2021,17,1
173803,troypridejr_car_2021_17,troypridejr_car_2021,troypridejr,car,2021,17,1
173814,lancebriggs_chi_2014_17,lancebriggs_chi_2014,lancebriggs,chi,2014,17,1
173817,jimmyclausen_chi_2014_17,jimmyclausen_chi_2014,jimmyclausen,chi,2014,17,1
173818,chrisconte_chi_2014_17,chrisconte_chi_2014,chrisconte,chi,2014,17,1
173819,briandelapuente_chi_2014_17,briandelapuente_chi_2014,briandelapuente,chi,2014,17,1
173827,robbiegould_chi_2014_17,robbiegould_chi_2014,robbiegould,chi,2014,17,1
173828,lamarrhouston_chi_2014_17,lamarrhouston_chi_2014,lamarrhouston,chi,2014,17,1
173833,allouisjean_chi_2014_17,allouisjean_chi_2014,allouisjean,chi,2014,17,1
173834,brandonmarshall_chi_2014_17,brandonmarshall_chi_2014,brandonmarshall,chi,2014,17,1
173838,zachmiller_chi_2014_17,zachmiller_chi_2014,zachmiller,chi,2014,17,1
173846,darrylsharpton_chi_2014_17,darrylsharpton_chi_2014,darrylsharpton,chi,2014,17,1
173847,mattslauson_chi_2014_17,mattslauson_chi_2014,mattslauson,chi,2014,17,1
173849,charlestillman_chi_2014_17,charlestillman_chi_2014,charlestillman,chi,2014,17,1
173853,djwilliams_chi_2014_17,djwilliams_chi_2014,djwilliams,chi,2014,17,1
173855,willieyoung_chi_2014_17,willieyoung_chi_2014,willieyoung,chi,2014,17,1
173860,martellusbennett_chi_2015_17,martellusbennett_chi_2015,martellusbennett,chi,2015,17,1
173868,egoferguson_chi_2015_17,egoferguson_chi_2015,egoferguson,chi,2015,17,1
173871,eddiegoldman_chi_2015_17,eddiegoldman_chi_2015,eddiegoldman,chi,2015,17,1
173872,hronissgrasu_chi_2015_17,hronissgrasu_chi_2015,hronissgrasu,chi,2015,17,1
173873,alshonjeffery_chi_2015_17,alshonjeffery_chi_2015,alshonjeffery,chi,2015,17,1
173874,jarvisjenkins_chi_2015_17,jarvisjenkins_chi_2015,jarvisjenkins,chi,2015,17,1
173881,zachmiller_chi_2015_17,zachmiller_chi_2015,zachmiller,chi,2015,17,1
173883,willmontgomery_chi_2015_17,willmontgomery_chi_2015,willmontgomery,chi,2015,17,1
173884,ryanmundy_chi_2015_17,ryanmundy_chi_2015,ryanmundy,chi,2015,17,1
173887,senoriseperry_chi_2015_17,senoriseperry_chi_2015,senoriseperry,chi,2015,17,1
173891,jacquizzrodgers_chi_2015_17,jacquizzrodgers_chi_2015,jacquizzrodgers,chi,2015,17,1
173892,antrelrolle_chi_2015_17,antrelrolle_chi_2015,antrelrolle,chi,2015,17,1
173893,eddieroyal_chi_2015_17,eddieroyal_chi_2015,eddieroyal,chi,2015,17,1
173897,corneliuswashington_chi_2015_17,corneliuswashington_chi_2015,corneliuswashington,chi,2015,17,1
173898,kevinwhite_chi_2015_17,kevinwhite_chi_2015,kevinwhite,chi,2015,17,1
173899,marquesswilson_chi_2015_17,marquesswilson_chi_2015,marquesswilson,chi,2015,17,1
173902,mikeadams_chi_2016_17,mikeadams_chi_2016,mikeadams,chi,2016,17,1
173906,laminbarrow_chi_2016_17,laminbarrow_chi_2016,laminbarrow,chi,2016,17,1
173907,nickbecton_chi_2016_17,nickbecton_chi_2016,nickbecton,chi,2016,17,1
173909,brandonboykin_chi_2016_17,brandonboykin_chi_2016,brandonboykin,chi,2016,17,1
173911,deonbush_chi_2016_17,deonbush_chi_2016,deonbush,chi,2016,17,1
173912,brycecallahan_chi_2016_17,brycecallahan_chi_2016,brycecallahan,chi,2016,17,1
173914,jaycutler_chi_2016_17,jaycutler_chi_2016,jaycutler,chi,2016,17,1
173915,egoferguson_chi_2016_17,egoferguson_chi_2016,egoferguson,chi,2016,17,1
173916,leonardfloyd_chi_2016_17,leonardfloyd_chi_2016,leonardfloyd,chi,2016,17,1
173918,kylefuller_chi_2016_17,kylefuller_chi_2016,kylefuller,chi,2016,17,1
173919,eddiegoldman_chi_2016_17,eddiegoldman_chi_2016,eddiegoldman,chi,2016,17,1
173920,hronissgrasu_chi_2016_17,hronissgrasu_chi_2016,hronissgrasu,chi,2016,17,1
173922,lamarrhouston_chi_2016_17,lamarrhouston_chi_2016,lamarrhouston,chi,2016,17,1
173923,brianhoyer_chi_2016_17,brianhoyer_chi_2016,brianhoyer,chi,2016,17,1
173932,kylelong_chi_2016_17,kylelong_chi_2016,kylelong,chi,2016,17,1
173933,dannymason_chi_2016_17,dannymason_chi_2016,dannymason,chi,2016,17,1
173936,pernellmcphee_chi_2016_17,pernellmcphee_chi_2016,pernellmcphee,chi,2016,17,1
173938,zachmiller_chi_2016_17,zachmiller_chi_2016,zachmiller,chi,2016,17,1
173942,royrobertsonharris_chi_2016_17,royrobertsonharris_chi_2016,royrobertsonharris,chi,2016,17,1
173943,eddieroyal_chi_2016_17,eddieroyal_chi_2016,eddieroyal,chi,2016,17,1
173944,connorshaw_chi_2016_17,connorshaw_chi_2016,connorshaw,chi,2016,17,1
173946,willsutton_chi_2016_17,willsutton_chi_2016,willsutton,chi,2016,17,1
173948,dannytrevathan_chi_2016_17,dannytrevathan_chi_2016,dannytrevathan,chi,2016,17,1
173950,kevinwhite_chi_2016_17,kevinwhite_chi_2016,kevinwhite,chi,2016,17,1
173951,marquesswilson_chi_2016_17,marquesswilson_chi_2016,marquesswilson,chi,2016,17,1
173958,kadeemcarey_chi_2017_17,kadeemcarey_chi_2017,kadeemcarey,chi,2017,17,1
173962,quintindemps_chi_2017_17,quintindemps_chi_2017,quintindemps,chi,2017,17,1
173963,leonardfloyd_chi_2017_17,leonardfloyd_chi_2017,leonardfloyd,chi,2017,17,1
173964,jerrellfreeman_chi_2017_17,jerrellfreeman_chi_2017,jerrellfreeman,chi,2017,17,1
173967,deiondrehall_chi_2017_17,deiondrehall_chi_2017,deiondrehall,chi,2017,17,1
173973,isaiahirving_chi_2017_17,isaiahirving_chi_2017,isaiahirving,chi,2017,17,1
173975,erickush_chi_2017_17,erickush_chi_2017,erickush,chi,2017,17,1
173978,kylelong_chi_2017_17,kylelong_chi_2017,kylelong,chi,2017,17,1
173979,bobbymassie_chi_2017_17,bobbymassie_chi_2017,bobbymassie,chi,2017,17,1
173981,pernellmcphee_chi_2017_17,pernellmcphee_chi_2017,pernellmcphee,chi,2017,17,1
173982,cameronmeredith_chi_2017_17,cameronmeredith_chi_2017,cameronmeredith,chi,2017,17,1
173983,zachmiller_chi_2017_17,zachmiller_chi_2017,zachmiller,chi,2017,17,1
173984,chrisprosinski_chi_2017_17,chrisprosinski_chi_2017,chrisprosinski,chi,2017,17,1
173985,ruebenrandle_chi_2017_17,ruebenrandle_chi_2017,ruebenrandle,chi,2017,17,1
173988,cairosantos_chi_2017_17,cairosantos_chi_2017,cairosantos,chi,2017,17,1
173989,patrickscales_chi_2017_17,patrickscales_chi_2017,patrickscales,chi,2017,17,1
173990,adamshaheen_chi_2017_17,adamshaheen_chi_2017,adamshaheen,chi,2017,17,1
173992,joshsitton_chi_2017_17,joshsitton_chi_2017,joshsitton,chi,2017,17,1
173995,mitchunrein_chi_2017_17,mitchunrein_chi_2017,mitchunrein,chi,2017,17,1
173997,kevinwhite_chi_2017_17,kevinwhite_chi_2017,kevinwhite,chi,2017,17,1
173998,willieyoung_chi_2017_17,willieyoung_chi_2017,willieyoung,chi,2017,17,1
173999,samacho_chi_2018_17,samacho_chi_2018,samacho,chi,2018,17,1
174003,marlonbrown_chi_2018_17,marlonbrown_chi_2018,marlonbrown,chi,2018,17,1
174005,brycecallahan_chi_2018_17,brycecallahan_chi_2018,brycecallahan,chi,2018,17,1
174010,eddiejackson_chi_2018_17,eddiejackson_chi_2018,eddiejackson,chi,2018,17,1
174013,aaronlynch_chi_2018_17,aaronlynch_chi_2018,aaronlynch,chi,2018,17,1
174017,zachmiller_chi_2018_17,zachmiller_chi_2018,zachmiller,chi,2018,17,1
174019,allenrobinson_chi_2018_17,allenrobinson_chi_2018,allenrobinson,chi,2018,17,1
174021,dionsims_chi_2018_17,dionsims_chi_2018,dionsims,chi,2018,17,1
174023,andrewtrumbetti_chi_2018_17,andrewtrumbetti_chi_2018,andrewtrumbetti,chi,2018,17,1
174027,benbraunecker_chi_2019_17,benbraunecker_chi_2019,benbraunecker,chi,2019,17,1
174028,treyburton_chi_2019_17,treyburton_chi_2019,treyburton,chi,2019,17,1
174029,tjclemmings_chi_2019_17,tjclemmings_chi_2019,tjclemmings,chi,2019,17,1
174030,rashaadcoward_chi_2019_17,rashaadcoward_chi_2019,rashaadcoward,chi,2019,17,1
174031,taylorgabriel_chi_2019_17,taylorgabriel_chi_2019,taylorgabriel,chi,2019,17,1
174032,eddiegoldman_chi_2019_17,eddiegoldman_chi_2019,eddiegoldman,chi,2019,17,1
174033,akiemhicks_chi_2019_17,akiemhicks_chi_2019,akiemhicks,chi,2019,17,1
174039,kylelong_chi_2019_17,kylelong_chi_2019,kylelong,chi,2019,17,1
174040,bobbymassie_chi_2019_17,bobbymassie_chi_2019,bobbymassie,chi,2019,17,1
174041,sherrickmcmanis_chi_2019_17,sherrickmcmanis_chi_2019,sherrickmcmanis,chi,2019,17,1
174047,adamshaheen_chi_2019_17,adamshaheen_chi_2019,adamshaheen,chi,2019,17,1
174048,joshuasimmons_chi_2019_17,joshuasimmons_chi_2019,joshuasimmons,chi,2019,17,1
174049,roquansmith_chi_2019_17,roquansmith_chi_2019,roquansmith,chi,2019,17,1
174050,dannytrevathan_chi_2019_17,dannytrevathan_chi_2019,dannytrevathan,chi,2019,17,1
174054,artieburns_chi_2020_17,artieburns_chi_2020,artieburns,chi,2020,17,1
174055,deonbush_chi_2020_17,deonbush_chi_2020,deonbush,chi,2020,17,1
174057,darionclark_chi_2020_17,darionclark_chi_2020,darionclark,chi,2020,17,1
174058,tarikcohen_chi_2020_17,tarikcohen_chi_2020,tarikcohen,chi,2020,17,1
174060,jamesdaniels_chi_2020_17,jamesdaniels_chi_2020,jamesdaniels,chi,2020,17,1
174064,eddiegoldman_chi_2020_17,eddiegoldman_chi_2020,eddiegoldman,chi,2020,17,1
174067,dwayneharris_chi_2020_17,dwayneharris_chi_2020,dwayneharris,chi,2020,17,1
174073,jaylonjohnson_chi_2020_17,jaylonjohnson_chi_2020,jaylonjohnson,chi,2020,17,1
174074,michaeljoseph_chi_2020_17,michaeljoseph_chi_2020,michaeljoseph,chi,2020,17,1
174077,jordanlucas_chi_2020_17,jordanlucas_chi_2020,jordanlucas,chi,2020,17,1
174079,bobbymassie_chi_2020_17,bobbymassie_chi_2020,bobbymassie,chi,2020,17,1
174087,eddypineiro_chi_2020_17,eddypineiro_chi_2020,eddypineiro,chi,2020,17,1
174089,treroberson_chi_2020_17,treroberson_chi_2020,treroberson,chi,2020,17,1
174090,royrobertsonharris_chi_2020_17,royrobertsonharris_chi_2020,royrobertsonharris,chi,2020,17,1
174094,busterskrine_chi_2020_17,busterskrine_chi_2020,busterskrine,chi,2020,17,1
174103,jeremiahattaochu_chi_2021_17,jeremiahattaochu_chi_2021,jeremiahattaochu,chi,2021,17,1
174107,xaviercrawford_chi_2021_17,xaviercrawford_chi_2021,xaviercrawford,chi,2021,17,1
174110,justinfields_chi_2021_17,justinfields_chi_2021,justinfields,chi,2021,17,1
174117,jpholtz_chi_2021_17,jpholtz_chi_2021,jpholtz,chi,2021,17,1
174119,deandrehoustoncarson_chi_2021_17,deandrehoustoncarson_chi_2021,deandrehoustoncarson,chi,2021,17,1
174128,khalilmack_chi_2021_17,khalilmack_chi_2021,khalilmack,chi,2021,17,1
174129,cassiusmarsh_chi_2021_17,cassiusmarsh_chi_2021,cassiusmarsh,chi,2021,17,1
174139,dukeshelley_chi_2021_17,dukeshelley_chi_2021,dukeshelley,chi,2021,17,1
174141,teeztabor_chi_2021_17,teeztabor_chi_2021,teeztabor,chi,2021,17,1
174143,dannytrevathan_chi_2021_17,dannytrevathan_chi_2021,dannytrevathan,chi,2021,17,1
174151,vontazeburfict_cin_2014_17,vontazeburfict_cin_2014,vontazeburfict,cin,2014,17,1
174156,jaysondimanche_cin_2014_17,jaysondimanche_cin_2014,jaysondimanche,cin,2014,17,1
174158,tylereifert_cin_2014_17,tylereifert_cin_2014,tylereifert,cin,2014,17,1
174167,treyhopkins_cin_2014_17,treyhopkins_cin_2014,treyhopkins,cin,2014,17,1
174172,marvinjones_cin_2014_17,marvinjones_cin_2014,marvinjones,cin,2014,17,1
174182,terencenewman_cin_2014_17,terencenewman_cin_2014,terencenewman,cin,2014,17,1
174187,seanporter_cin_2014_17,seanporter_cin_2014,seanporter,cin,2014,17,1
174191,jkschaffer_cin_2014_17,jkschaffer_cin_2014,jkschaffer,cin,2014,17,1
174192,alexsmith_cin_2014_17,alexsmith_cin_2014,alexsmith,cin,2014,17,1
174193,andresmith_cin_2014_17,andresmith_cin_2014,andresmith,cin,2014,17,1
174198,jameswright_cin_2014_17,jameswright_cin_2014,jameswright,cin,2014,17,1
174204,andydalton_cin_2015_17,andydalton_cin_2015,andydalton,cin,2015,17,1
174205,darquezedennard_cin_2015_17,darquezedennard_cin_2015,darquezedennard,cin,2015,17,1
174213,ryanhewitt_cin_2015_17,ryanhewitt_cin_2015,ryanhewitt,cin,2015,17,1
174225,seanporter_cin_2015_17,seanporter_cin_2015,seanporter,cin,2015,17,1
174234,jameswright_cin_2015_17,jameswright_cin_2015,jameswright,cin,2015,17,1
174236,giovanibernard_cin_2016_17,giovanibernard_cin_2016,giovanibernard,cin,2016,17,1
174237,andrewbillings_cin_2016_17,andrewbillings_cin_2016,andrewbillings,cin,2016,17,1
174238,clintboling_cin_2016_17,clintboling_cin_2016,clintboling,cin,2016,17,1
174239,chykiebrown_cin_2016_17,chykiebrown_cin_2016,chykiebrown,cin,2016,17,1
174240,vontazeburfict_cin_2016_17,vontazeburfict_cin_2016,vontazeburfict,cin,2016,17,1
174242,tylereifert_cin_2016_17,tylereifert_cin_2016,tylereifert,cin,2016,17,1
174245,ajgreen_cin_2016_17,ajgreen_cin_2016,ajgreen,cin,2016,17,1
174246,marcushardison_cin_2016_17,marcushardison_cin_2016,marcushardison,cin,2016,17,1
174248,jeremyhill_cin_2016_17,jeremyhill_cin_2016,jeremyhill,cin,2016,17,1
174249,williamjacksoniii_cin_2016_17,williamjacksoniii_cin_2016,williamjacksoniii,cin,2016,17,1
174252,tylerkroft_cin_2016_17,tylerkroft_cin_2016,tylerkroft,cin,2016,17,1
174254,cedricogbuehi_cin_2016_17,cedricogbuehi_cin_2016,cedricogbuehi,cin,2016,17,1
174258,brandonthompson_cin_2016_17,brandonthompson_cin_2016,brandonthompson,cin,2016,17,1
174265,vontazeburfict_cin_2017_17,vontazeburfict_cin_2017,vontazeburfict,cin,2017,17,1
174266,tracarson_cin_2017_17,tracarson_cin_2017,tracarson,cin,2017,17,1
174269,jeffdriskel_cin_2017_17,jeffdriskel_cin_2017,jeffdriskel,cin,2017,17,1
174270,tylereifert_cin_2017_17,tylereifert_cin_2017,tylereifert,cin,2017,17,1
174272,jakefisher_cin_2017_17,jakefisher_cin_2017,jakefisher,cin,2017,17,1
174274,jeremyhill_cin_2017_17,jeremyhill_cin_2017,jeremyhill,cin,2017,17,1
174279,tjjohnson_cin_2017_17,tjjohnson_cin_2017,tjjohnson,cin,2017,17,1
174280,adamjones_cin_2017_17,adamjones_cin_2017,adamjones,cin,2017,17,1
174282,jakekumerow_cin_2017_17,jakekumerow_cin_2017,jakekumerow,cin,2017,17,1
174284,kevinminter_cin_2017_17,kevinminter_cin_2017,kevinminter,cin,2017,17,1
174286,cedricogbuehi_cin_2017_17,cedricogbuehi_cin_2017,cedricogbuehi,cin,2017,17,1
174287,cedricpeerman_cin_2017_17,cedricpeerman_cin_2017,cedricpeerman,cin,2017,17,1
174289,johnross_cin_2017_17,johnross_cin_2017,johnross,cin,2017,17,1
174291,masonschreck_cin_2017_17,masonschreck_cin_2017,masonschreck,cin,2017,17,1
174293,andresmith_cin_2017_17,andresmith_cin_2017,andresmith,cin,2017,17,1
174296,nickvigil_cin_2017_17,nickvigil_cin_2017,nickvigil,cin,2017,17,1
174299,mattbarkley_cin_2018_17,mattbarkley_cin_2018,mattbarkley,cin,2018,17,1
174302,tylerboyd_cin_2018_17,tylerboyd_cin_2018,tylerboyd,cin,2018,17,1
174303,prestonbrown_cin_2018_17,prestonbrown_cin_2018,prestonbrown,cin,2018,17,1
174304,vontazeburfict_cin_2018_17,vontazeburfict_cin_2018,vontazeburfict,cin,2018,17,1
174305,tracarson_cin_2018_17,tracarson_cin_2018,tracarson,cin,2018,17,1
174306,cethancarter_cin_2018_17,cethancarter_cin_2018,cethancarter,cin,2018,17,1
174308,andydalton_cin_2018_17,andydalton_cin_2018,andydalton,cin,2018,17,1
174310,tylereifert_cin_2018_17,tylereifert_cin_2018,tylereifert,cin,2018,17,1
174311,jordanevans_cin_2018_17,jordanevans_cin_2018,jordanevans,cin,2018,17,1
174312,jakefisher_cin_2018_17,jakefisher_cin_2018,jakefisher,cin,2018,17,1
174313,ryanglasgow_cin_2018_17,ryanglasgow_cin_2018,ryanglasgow,cin,2018,17,1
174315,ajgreen_cin_2018_17,ajgreen_cin_2018,ajgreen,cin,2018,17,1
174317,trayvonhenderson_cin_2018_17,trayvonhenderson_cin_2018,trayvonhenderson,cin,2018,17,1
174320,malikjefferson_cin_2018_17,malikjefferson_cin_2018,malikjefferson,cin,2018,17,1
174322,drekirkpatrick_cin_2018_17,drekirkpatrick_cin_2018,drekirkpatrick,cin,2018,17,1
174323,tylerkroft_cin_2018_17,tylerkroft_cin_2018,tylerkroft,cin,2018,17,1
174324,carllawson_cin_2018_17,carllawson_cin_2018,carllawson,cin,2018,17,1
174325,javariusleamon_cin_2018_17,javariusleamon_cin_2018,javariusleamon,cin,2018,17,1
174327,tonymcrae_cin_2018_17,tonymcrae_cin_2018,tonymcrae,cin,2018,17,1
174334,masonschreck_cin_2018_17,masonschreck_cin_2018,masonschreck,cin,2018,17,1
174335,rodtaylor_cin_2018_17,rodtaylor_cin_2018,rodtaylor,cin,2018,17,1
174336,joshtupou_cin_2018_17,joshtupou_cin_2018,joshtupou,cin,2018,17,1
174338,adolphuswashington_cin_2018_17,adolphuswashington_cin_2018,adolphuswashington,cin,2018,17,1
174341,rodneyanderson_cin_2019_17,rodneyanderson_cin_2019,rodneyanderson,cin,2019,17,1
174346,osheadugas_cin_2019_17,osheadugas_cin_2019,osheadugas,cin,2019,17,1
174349,ryanglasgow_cin_2019_17,ryanglasgow_cin_2019,ryanglasgow,cin,2019,17,1
174351,ajgreen_cin_2019_17,ajgreen_cin_2019,ajgreen,cin,2019,17,1
174354,williamjacksoniii_cin_2019_17,williamjacksoniii_cin_2019,williamjacksoniii,cin,2019,17,1
174356,drekirkpatrick_cin_2019_17,drekirkpatrick_cin_2019,drekirkpatrick,cin,2019,17,1
174360,stanleymorganjr_cin_2019_17,stanleymorganjr_cin_2019,stanleymorganjr,cin,2019,17,1
174362,alexredmond_cin_2019_17,alexredmond_cin_2019,alexredmond,cin,2019,17,1
174364,drewsample_cin_2019_17,drewsample_cin_2019,drewsample,cin,2019,17,1
174365,nilesscott_cin_2019_17,nilesscott_cin_2019,nilesscott,cin,2019,17,1
174367,audentate_cin_2019_17,audentate_cin_2019,audentate,cin,2019,17,1
174370,jonahwilliams_cin_2019_17,jonahwilliams_cin_2019,jonahwilliams,cin,2019,17,1
174373,brandonwilson_cin_2019_17,brandonwilson_cin_2019,brandonwilson,cin,2019,17,1
174374,renellwren_cin_2019_17,renellwren_cin_2019,renellwren,cin,2019,17,1
174375,kerrywynn_cin_2019_17,kerrywynn_cin_2019,kerrywynn,cin,2019,17,1
174378,genoatkins_cin_2020_17,genoatkins_cin_2020,genoatkins,cin,2020,17,1
174384,joeburrow_cin_2020_17,joeburrow_cin_2020,joeburrow,cin,2020,17,1
174386,mikedaniels_cin_2020_17,mikedaniels_cin_2020,mikedaniels,cin,2020,17,1
174388,bjfinney_cin_2020_17,bjfinney_cin_2020,bjfinney,cin,2020,17,1
174395,williamjacksoniii_cin_2020_17,williamjacksoniii_cin_2020,williamjacksoniii,cin,2020,17,1
174397,joemixon_cin_2020_17,joemixon_cin_2020,joemixon,cin,2020,17,1
174399,isaiahprince_cin_2020_17,isaiahprince_cin_2020,isaiahprince,cin,2020,17,1
174400,djreader_cin_2020_17,djreader_cin_2020,djreader,cin,2020,17,1
174402,johnross_cin_2020_17,johnross_cin_2020,johnross,cin,2020,17,1
174407,joshtupou_cin_2020_17,joshtupou_cin_2020,joshtupou,cin,2020,17,1
174408,cjuzomah_cin_2020_17,cjuzomah_cin_2020,cjuzomah,cin,2020,17,1
174409,traewaynes_cin_2020_17,traewaynes_cin_2020,traewaynes,cin,2020,17,1
174414,loganwilson_cin_2020_17,loganwilson_cin_2020,loganwilson,cin,2020,17,1
174418,joebachie_cin_2021_17,joebachie_cin_2021,joebachie,cin,2021,17,1
174423,jalendavis_cin_2021_17,jalendavis_cin_2021,jalendavis,cin,2021,17,1
174424,akeemdavisgaither_cin_2021_17,akeemdavisgaither_cin_2021,akeemdavisgaither,cin,2021,17,1
174426,jordanevans_cin_2021_17,jordanevans_cin_2021,jordanevans,cin,2021,17,1
174439,josephossai_cin_2021_17,josephossai_cin_2021,josephossai,cin,2021,17,1
174440,dariusphillips_cin_2021_17,dariusphillips_cin_2021,dariusphillips,cin,2021,17,1
174443,rileyreiff_cin_2021_17,rileyreiff_cin_2021,rileyreiff,cin,2021,17,1
174444,cameronsample_cin_2021_17,cameronsample_cin_2021,cameronsample,cin,2021,17,1
174448,xaviersuafilo_cin_2021_17,xaviersuafilo_cin_2021,xaviersuafilo,cin,2021,17,1
174449,audentate_cin_2021_17,audentate_cin_2021,audentate,cin,2021,17,1
174455,brandonwilson_cin_2021_17,brandonwilson_cin_2021,brandonwilson,cin,2021,17,1
174457,milesaustin_cle_2014_17,milesaustin_cle_2014,milesaustin,cle,2014,17,1
174461,michaelbowie_cle_2014_17,michaelbowie_cle_2014,michaelbowie,cle,2014,17,1
174462,armontybryant_cle_2014_17,armontybryant_cle_2014,armontybryant,cle,2014,17,1
174469,dariuseubanks_cle_2014_17,dariuseubanks_cle_2014,dariuseubanks,cle,2014,17,1
174472,tashaungipson_cle_2014_17,tashaungipson_cle_2014,tashaungipson,cle,2014,17,1
174473,joshgordon_cle_2014_17,joshgordon_cle_2014,joshgordon,cle,2014,17,1
174477,brianhoyer_cle_2014_17,brianhoyer_cle_2014,brianhoyer,cle,2014,17,1
174479,ishmaailykitchen_cle_2014_17,ishmaailykitchen_cle_2014,ishmaailykitchen,cle,2014,17,1
174483,alexmack_cle_2014_17,alexmack_cle_2014,alexmack,cle,2014,17,1
174484,johnnymanziel_cle_2014_17,johnnymanziel_cle_2014,johnnymanziel,cle,2014,17,1
174491,ahtybarubin_cle_2014_17,ahtybarubin_cle_2014,ahtybarubin,cle,2014,17,1
174492,ryanseymour_cle_2014_17,ryanseymour_cle_2014,ryanseymour,cle,2014,17,1
174497,philtaylor_cle_2014_17,philtaylor_cle_2014,philtaylor,cle,2014,17,1
174498,isaiahtrufant_cle_2014_17,isaiahtrufant_cle_2014,isaiahtrufant,cle,2014,17,1
174507,joelbitonio_cle_2015_17,joelbitonio_cle_2015,joelbitonio,cle,2015,17,1
174509,michaelbowie_cle_2015_17,michaelbowie_cle_2015,michaelbowie,cle,2015,17,1
174519,ifoekpreolomu_cle_2015_17,ifoekpreolomu_cle_2015,ifoekpreolomu,cle,2015,17,1
174522,charlesgaines_cle_2015_17,charlesgaines_cle_2015,charlesgaines,cle,2015,17,1
174525,johngreco_cle_2015_17,johngreco_cle_2015,johngreco,cle,2015,17,1
174526,joehaden_cle_2015_17,joehaden_cle_2015,joehaden,cle,2015,17,1
174527,brianhartline_cle_2015_17,brianhartline_cle_2015,brianhartline,cle,2015,17,1
174528,andrewhawkins_cle_2015_17,andrewhawkins_cle_2015,andrewhawkins,cle,2015,17,1
174531,malcolmjohnson_cle_2015_17,malcolmjohnson_cle_2015,malcolmjohnson,cle,2015,17,1
174535,johnnymanziel_cle_2015_17,johnnymanziel_cle_2015,johnnymanziel,cle,2015,17,1
174536,joshmccown_cle_2015_17,joshmccown_cle_2015,joshmccown,cle,2015,17,1
174538,marlonmoore_cle_2015_17,marlonmoore_cle_2015,marlonmoore,cle,2015,17,1
174544,connorshaw_cle_2015_17,connorshaw_cle_2015,connorshaw,cle,2015,17,1
174546,scottsolomon_cle_2015_17,scottsolomon_cle_2015,scottsolomon,cle,2015,17,1
174548,randalltelfer_cle_2015_17,randalltelfer_cle_2015,randalltelfer,cle,2015,17,1
174553,tramonwilliams_cle_2015_17,tramonwilliams_cle_2015,tramonwilliams,cle,2015,17,1
174554,glennwinston_cle_2015_17,glennwinston_cle_2015,glennwinston,cle,2015,17,1
174557,joelbitonio_cle_2016_17,joelbitonio_cle_2016,joelbitonio,cle,2016,17,1
174559,treycaldwell_cle_2016_17,treycaldwell_cle_2016,treycaldwell,cle,2016,17,1
174567,johngreco_cle_2016_17,johngreco_cle_2016,johngreco,cle,2016,17,1
174570,rannellhall_cle_2016_17,rannellhall_cle_2016,rannellhall,cle,2016,17,1
174571,camjohnson_cle_2016_17,camjohnson_cle_2016,camjohnson,cle,2016,17,1
174574,derrickkindred_cle_2016_17,derrickkindred_cle_2016,derrickkindred,cle,2016,17,1
174575,nilelawrencestample_cle_2016_17,nilelawrencestample_cle_2016,nilelawrencestample,cle,2016,17,1
174577,patrickmurray_cle_2016_17,patrickmurray_cle_2016,patrickmurray,cle,2016,17,1
174579,rajionneal_cle_2016_17,rajionneal_cle_2016,rajionneal,cle,2016,17,1
174580,nateorchard_cle_2016_17,nateorchard_cle_2016,nateorchard,cle,2016,17,1
174581,dennisparks_cle_2016_17,dennisparks_cle_2016,dennisparks,cle,2016,17,1
174582,jordanpoyer_cle_2016_17,jordanpoyer_cle_2016,jordanpoyer,cle,2016,17,1
174583,austinreiter_cle_2016_17,austinreiter_cle_2016,austinreiter,cle,2016,17,1
174588,glennwinston_cle_2016_17,glennwinston_cle_2016,glennwinston,cle,2016,17,1
174589,dylanwynn_cle_2016_17,dylanwynn_cle_2016,dylanwynn,cle,2016,17,1
174590,dominiquealexander_cle_2017_17,dominiquealexander_cle_2017,dominiquealexander,cle,2017,17,1
174591,chrisbarker_cle_2017_17,chrisbarker_cle_2017,chrisbarker,cle,2017,17,1
174596,tankcarder_cle_2017_17,tankcarder_cle_2017,tankcarder,cle,2017,17,1
174601,jamiecollins_cle_2017_17,jamiecollins_cle_2017,jamiecollins,cle,2017,17,1
174607,dariusjackson_cle_2017_17,dariusjackson_cle_2017,dariusjackson,cle,2017,17,1
