"unique_id","player","team","year","position","height","wt","speed","draft_yr","round","selection"
"mattwile_atl_2016","mattwile","atl",2016,"k",74,225,,2015,10,300
"mattwile_min_2018","mattwile","min",2018,"p",74,225,,2015,10,300
"mattwile_atl_2019","mattwile","atl",2019,"p",74,225,,2015,10,300
"mauricealexander_lar_2014","mauricealexander","lar",2014,"s",74,220,4.44,2014,4,110
"mauricealexander_lar_2015","mauricealexander","lar",2015,"s",74,220,4.44,2014,4,110
"mauricealexander_lar_2016","mauricealexander","lar",2016,"s",74,220,4.44,2014,4,110
"mauricealexander_lar_2017","mauricealexander","lar",2017,"s",74,220,4.44,2014,4,110
"mauricealexander_sea_2018","mauricealexander","sea",2018,"lb",74,220,4.44,2014,4,110
"mauricealexander_buf_2019","mauricealexander","buf",2019,"lb",74,220,4.44,2014,4,110
"mauricecanady_bal_2016","mauricecanady","bal",2016,"cb",73,193,4.49,2016,6,209
"mauricecanady_bal_2017","mauricecanady","bal",2017,"cb",73,193,4.49,2016,6,209
"mauricecanady_bal_2018","mauricecanady","bal",2018,"cb",73,193,4.49,2016,6,209
"mauricecanady_bal_2019","mauricecanady","bal",2019,"cb",73,193,4.49,2016,6,209
"mauricecanady_nyj_2019","mauricecanady","nyj",2019,"cb",73,193,4.49,2016,6,209
"mauriceharris_was_2016","mauriceharris","was",2016,"wr",75,200,,2016,10,300
"mauriceharris_was_2017","mauriceharris","was",2017,"wr",75,200,,2016,10,300
"mauriceharris_was_2018","mauriceharris","was",2018,"wr",75,200,,2016,10,300
"mauricehurst_oak_2018","mauricehurst","oak",2018,"di",74,291,,2018,5,140
"mauricehurst_oak_2019","mauricehurst","oak",2019,"di",74,291,,2018,5,140
"mauricesmith_mia_2017","mauricesmith","mia",2017,"s",72,194,,2017,10,300
"mauricesmith_mia_2018","mauricesmith","mia",2018,"s",72,194,,2017,10,300
"mauricesmith_was_2019","mauricesmith","was",2019,"s",72,194,,2017,10,300
"maxbullough_hou_2014","maxbullough","hou",2014,"lb",75,249,4.78,2014,10,300
"maxbullough_hou_2015","maxbullough","hou",2015,"lb",75,249,4.78,2014,10,300
"maxbullough_hou_2016","maxbullough","hou",2016,"lb",75,249,4.78,2014,10,300
"maxgarcia_den_2015","maxgarcia","den",2015,"g",76,309,,2015,4,133
"maxgarcia_den_2016","maxgarcia","den",2016,"g",76,309,,2015,4,133
"maxgarcia_den_2017","maxgarcia","den",2017,"g",76,309,,2015,4,133
"maxgarcia_den_2018","maxgarcia","den",2018,"g",76,309,,2015,4,133
"maxgarcia_ari_2019","maxgarcia","ari",2019,"g",76,309,,2015,4,133
"maxmccaffrey_jax_2017","maxmccaffrey","jax",2017,"wr",74,200,,2016,10,300
"maxmccaffrey_sf_2018","maxmccaffrey","sf",2018,"wr",74,200,,2016,10,300
"maxscharping_hou_2019","maxscharping","hou",2019,"g",78,327,,2019,2,55
"maxtuerk_ari_2017","maxtuerk","ari",2017,"ol",78,285,,2016,3,66
"maxxcrosby_oak_2019","maxxcrosby","oak",2019,"ed",77,255,,2019,4,106
"maxxwilliams_bal_2015","maxxwilliams","bal",2015,"te",76,252,4.78,2015,2,55
"maxxwilliams_bal_2016","maxxwilliams","bal",2016,"te",76,252,4.78,2015,2,55
"maxxwilliams_bal_2017","maxxwilliams","bal",2017,"te",76,252,4.78,2015,2,55
"maxxwilliams_bal_2018","maxxwilliams","bal",2018,"te",76,252,4.78,2015,2,55
"maxxwilliams_ari_2019","maxxwilliams","ari",2019,"te",76,252,4.78,2015,2,55
"maxxwilliams_bal_2019","maxxwilliams","bal",2019,"te",76,252,4.78,2015,2,55
"mazziwilkins_tb_2019","mazziwilkins","tb",2019,"cb",72,181,,2019,10,300
"mecolehardman_kc_2006","mecolehardman","kc",2006,"wr",70,187,,2019,2,56
"mecolehardman_kc_2019","mecolehardman","kc",2019,"wr",70,187,,2019,2,56
"mehdiabdesmad_ten_2016","mehdiabdesmad","ten",2016,"di",79,297,5.1,2016,10,300
"melvingordoniii_lac_2015","melvingordoniii","lac",2015,"hb",73,215,4.52,2015,1,15
"melvingordoniii_lac_2016","melvingordoniii","lac",2016,"hb",73,215,4.52,2015,1,15
"melvingordoniii_lac_2017","melvingordoniii","lac",2017,"hb",73,215,4.52,2015,1,15
"melvingordoniii_lac_2018","melvingordoniii","lac",2018,"hb",73,215,4.52,2015,1,15
"melvingordoniii_lac_2019","melvingordoniii","lac",2019,"hb",73,215,4.52,2015,1,15
"micahkiser_lar_2018","micahkiser","lar",2018,"lb",72,244,4.66,2018,5,147
"michaelbadgley_lac_2018","michaelbadgley","lac",2018,"k",70,183,4.94,2018,10,300
"michaelbadgley_lac_2019","michaelbadgley","lac",2019,"k",70,183,4.94,2018,10,300
"michaelbennett_jax_2015","michaelbennett","jax",2015,"di",74,287,,2015,6,180
"michaelbennett_jax_2017","michaelbennett","jax",2017,"di",74,287,,2015,6,180
"michaelbennett_atl_2018","michaelbennett","atl",2018,"di",74,287,,2015,6,180
"michaelburton_det_2015","michaelburton","det",2015,"fb",72,240,4.74,2015,5,168
"michaelburton_det_2016","michaelburton","det",2016,"fb",72,240,4.74,2015,5,168
"michaelburton_chi_2017","michaelburton","chi",2017,"fb",72,240,4.74,2015,5,168
"michaelburton_chi_2018","michaelburton","chi",2018,"fb",72,240,4.74,2015,5,168
"michaelburton_was_2019","michaelburton","was",2019,"fb",72,240,4.74,2015,5,168
"michaelcampanaro_bal_2014","michaelcampanaro","bal",2014,"wr",69,191,4.46,2014,7,218
"michaelcampanaro_bal_2015","michaelcampanaro","bal",2015,"wr",69,191,4.46,2014,7,218
"michaelcampanaro_bal_2016","michaelcampanaro","bal",2016,"wr",69,191,4.46,2014,7,218
"michaelcampanaro_bal_2017","michaelcampanaro","bal",2017,"wr",69,191,4.46,2014,7,218
"michaelcampanaro_bal_2018","michaelcampanaro","bal",2018,"wr",69,191,4.46,2014,7,218
"michaelclark_gb_2017","michaelclark","gb",2017,"wr",78,217,,2017,10,300
"michaelclark_gb_2018","michaelclark","gb",2018,"wr",78,217,,2017,10,300
"michaeldavis_lac_2017","michaeldavis","lac",2017,"cb",74,196,,2017,10,300
"michaeldavis_lac_2018","michaeldavis","lac",2018,"cb",74,196,,2017,10,300
"michaeldavis_lac_2019","michaeldavis","lac",2019,"cb",74,196,,2017,10,300
"michaeldeiter_mia_2019","michaeldeiter","mia",2019,"g",78,310,,2019,3,78
"michaeldickson_sea_2018","michaeldickson","sea",2018,"p",74,208,,2018,5,149
"michaeldickson_sea_2019","michaeldickson","sea",2019,"p",74,208,,2018,5,149
"michaeldogbe_ari_2019","michaeldogbe","ari",2019,"di",75,284,,2019,7,249
"michaelgallup_dal_2018","michaelgallup","dal",2018,"wr",73,198,4.51,2018,3,81
"michaelgallup_dal_2019","michaelgallup","dal",2019,"wr",73,198,4.51,2018,3,81
"michaelhunter_nyg_2016","michaelhunter","nyg",2016,"cb",72,192,,2016,10,300
"michaelhunter_nyg_2017","michaelhunter","nyg",2017,"cb",72,192,,2016,10,300
"michaeljackson_det_2019","michaeljackson","det",2019,"cb",73,210,,2019,5,158
"michaeljordan_cin_2019","michaeljordan","cin",2019,"g",78,312,,2019,4,136
"michaelliedtke_tb_2017","michaelliedtke","tb",2017,"g",75,305,,2015,10,300
"michaelliedtke_tb_2018","michaelliedtke","tb",2018,"t",75,305,,2015,10,300
"michaelpalardy_car_2016","michaelpalardy","car",2016,"p",71,200,,2014,10,300
"michaelpalardy_car_2017","michaelpalardy","car",2017,"p",71,200,,2014,10,300
"michaelpalardy_car_2018","michaelpalardy","car",2018,"p",71,200,,2014,10,300
"michaelpalardy_car_2019","michaelpalardy","car",2019,"p",71,200,,2014,10,300
"michaelpierce_bal_2016","michaelpierce","bal",2016,"di",72,340,,2016,10,300
"michaelpierce_bal_2017","michaelpierce","bal",2017,"di",72,340,,2016,10,300
"michaelpierce_bal_2018","michaelpierce","bal",2018,"di",72,340,,2016,10,300
"michaelpierce_bal_2019","michaelpierce","bal",2019,"di",72,340,,2016,10,300
"michaelroberts_det_2017","michaelroberts","det",2017,"te",77,265,4.86,2017,4,127
"michaelroberts_det_2018","michaelroberts","det",2018,"te",77,265,4.86,2017,4,127
"michaelschofieldiii_den_2015","michaelschofieldiii","den",2015,"t",78,301,5.01,2014,3,95
"michaelschofieldiii_den_2016","michaelschofieldiii","den",2016,"g",78,301,5.01,2014,3,95
"michaelschofieldiii_den_2017","michaelschofieldiii","den",2017,"g",78,301,5.01,2014,3,95
"michaelschofieldiii_lac_2017","michaelschofieldiii","lac",2017,"t",78,301,5.01,2014,3,95
"michaelschofieldiii_lac_2018","michaelschofieldiii","lac",2018,"g",78,301,5.01,2014,3,95
"michaelschofieldiii_lac_2019","michaelschofieldiii","lac",2019,"g",78,301,5.01,2014,3,95
"michaelthomas_no_2006","michaelthomas","no",2006,"wr",75,212,4.57,2016,2,47
"michaelthomas_no_2016","michaelthomas","no",2016,"wr",75,212,4.57,2016,2,47
"michaelthomas_no_2017","michaelthomas","no",2017,"wr",75,212,4.57,2016,2,47
"michaelthomas_no_2018","michaelthomas","no",2018,"wr",75,212,4.57,2016,2,47
"michaelthomas_no_2019","michaelthomas","no",2019,"wr",75,212,4.57,2016,2,47
"michaelwalker_jax_2019","michaelwalker","jax",2019,"wr",71,194,,2019,10,300
"mikeboone_min_2018","mikeboone","min",2018,"hb",70,206,,2018,10,300
"mikeboone_min_2019","mikeboone","min",2019,"hb",70,206,,2018,10,300
"mikedavis_sf_2015","mikedavis","sf",2015,"hb",69,217,4.61,2015,4,126
"mikedavis_sf_2016","mikedavis","sf",2016,"hb",69,217,4.61,2015,4,126
"mikedavis_sea_2017","mikedavis","sea",2017,"hb",69,217,4.61,2015,4,126
"mikedavis_sea_2018","mikedavis","sea",2018,"hb",69,217,4.61,2015,4,126
"mikedavis_car_2019","mikedavis","car",2019,"hb",69,217,4.61,2015,4,126
"mikedavis_chi_2019","mikedavis","chi",2019,"hb",69,217,4.61,2015,4,126
"mikedavis_sea_2019","mikedavis","sea",2019,"hb",69,217,4.61,2015,4,126
"mikeedwards_tb_2019","mikeedwards","tb",2019,"s",70,205,,2019,3,99
"mikeevans_tb_2014","mikeevans","tb",2014,"wr",77,231,4.53,2014,1,7
"mikeevans_tb_2015","mikeevans","tb",2015,"wr",77,231,4.53,2014,1,7
"mikeevans_tb_2016","mikeevans","tb",2016,"wr",77,231,4.53,2014,1,7
"mikeevans_tb_2017","mikeevans","tb",2017,"wr",77,231,4.53,2014,1,7
"mikeevans_tb_2018","mikeevans","tb",2018,"wr",77,231,4.53,2014,1,7
"mikeevans_tb_2019","mikeevans","tb",2019,"wr",77,231,4.53,2014,1,7
"mikeford_det_2018","mikeford","det",2018,"cb",72,194,,2018,10,300
"mikeford_det_2019","mikeford","det",2019,"cb",72,194,,2018,10,300
"mikegesicki_mia_2006","mikegesicki","mia",2006,"te",78,245,4.54,2018,2,42
"mikegesicki_mia_2018","mikegesicki","mia",2018,"te",78,245,4.54,2018,2,42
"mikegesicki_mia_2019","mikegesicki","mia",2019,"te",78,245,4.54,2018,2,42
"mikehilton_pit_2017","mikehilton","pit",2017,"cb",69,184,,2016,10,300
"mikehilton_pit_2018","mikehilton","pit",2018,"cb",69,184,,2016,10,300
"mikehilton_pit_2019","mikehilton","pit",2019,"cb",69,184,,2016,10,300
"mikehughes_min_2018","mikehughes","min",2018,"cb",70,189,4.53,2018,1,30
"mikehughes_min_2019","mikehughes","min",2019,"cb",70,189,4.53,2018,1,30
"mikehull_mia_2015","mikehull","mia",2015,"lb",72,235,4.68,2015,10,300
"mikehull_mia_2016","mikehull","mia",2016,"lb",72,235,4.68,2015,10,300
"mikehull_mia_2017","mikehull","mia",2017,"lb",72,235,4.68,2015,10,300
"mikehull_mia_2018","mikehull","mia",2018,"lb",72,235,4.68,2015,10,300
"mikejordan_lar_2016","mikejordan","lar",2016,"cb",73,200,,2016,10,300
"mikejordan_cle_2017","mikejordan","cle",2017,"cb",73,200,,2016,10,300
"mikejordan_nyg_2018","mikejordan","nyg",2018,"cb",73,200,,2016,10,300
"mikelove_buf_2018","mikelove","buf",2018,"ed",75,255,,2018,10,300
"mikemcglinchey_sf_2018","mikemcglinchey","sf",2018,"t",80,315,,2018,1,9
"mikemcglinchey_sf_2019","mikemcglinchey","sf",2019,"t",80,315,,2018,1,9
"mikepennel_gb_2014","mikepennel","gb",2014,"di",76,332,5.23,2014,10,300
"mikepennel_gb_2015","mikepennel","gb",2015,"di",76,332,5.23,2014,10,300
"mikepennel_gb_2016","mikepennel","gb",2016,"di",76,332,5.23,2014,10,300
"mikepennel_nyj_2017","mikepennel","nyj",2017,"di",76,332,5.23,2014,10,300
"mikepennel_nyj_2018","mikepennel","nyj",2018,"di",76,332,5.23,2014,10,300
"mikepennel_kc_2019","mikepennel","kc",2019,"di",76,332,5.23,2014,10,300
"mikethomas_lar_2016","mikethomas","lar",2016,"wr",73,189,,2016,6,206
"mikethomas_lar_2017","mikethomas","lar",2017,"wr",73,189,,2016,6,206
"mikethomas_lar_2018","mikethomas","lar",2018,"wr",73,189,,2016,6,206
"mikethomas_lar_2019","mikethomas","lar",2019,"wr",73,189,,2016,6,206
"miketyson_hou_2018","miketyson","hou",2018,"s",74,200,4.56,2017,6,187
"mikewilliams_lac_2006","mikewilliams","lac",2006,"wr",76,220,,2017,1,7
"mikewilliams_lac_2017","mikewilliams","lac",2017,"wr",76,220,,2017,1,7
"mikewilliams_lac_2018","mikewilliams","lac",2018,"wr",76,220,,2017,1,7
"mikewilliams_lac_2019","mikewilliams","lac",2019,"wr",76,220,,2017,1,7
"milesboykin_bal_2019","milesboykin","bal",2019,"wr",76,220,,2019,3,93
"milesbrown_ari_2019","milesbrown","ari",2019,"di",74,320,,2019,10,300
"mileskillebrew_det_2016","mileskillebrew","det",2016,"s",74,222,4.65,2016,4,111
"mileskillebrew_det_2017","mileskillebrew","det",2017,"s",74,222,4.65,2016,4,111
"mileskillebrew_det_2018","mileskillebrew","det",2018,"s",74,222,4.65,2016,4,111
"mileskillebrew_det_2019","mileskillebrew","det",2019,"lb",74,222,4.65,2016,4,111
"milessanders_phi_2006","milessanders","phi",2006,"hb",71,215,,2019,2,53
"milessanders_phi_2019","milessanders","phi",2019,"hb",71,215,,2019,2,53
"minkahfitzpatrick_mia_2018","minkahfitzpatrick","mia",2018,"cb",73,202,4.46,2018,1,11
"minkahfitzpatrick_mia_2019","minkahfitzpatrick","mia",2019,"s",73,202,4.46,2018,1,11
"minkahfitzpatrick_pit_2019","minkahfitzpatrick","pit",2019,"s",73,202,4.46,2018,1,11
"mitchellhenry_den_2015","mitchellhenry","den",2015,"te",76,245,,2015,10,300
"mitchellloewen_no_2017","mitchellloewen","no",2017,"di",77,275,,2016,10,300
"mitchellloewen_no_2018","mitchellloewen","no",2018,"ed",77,275,,2016,10,300
"mitchellloewen_no_2019","mitchellloewen","no",2019,"di",77,275,,2016,10,300
"mitchelltrubisky_chi_2006","mitchelltrubisky","chi",2006,"qb",75,222,4.67,2017,1,2
"mitchelltrubisky_chi_2017","mitchelltrubisky","chi",2017,"qb",75,222,4.67,2017,1,2
"mitchelltrubisky_chi_2018","mitchelltrubisky","chi",2018,"qb",75,222,4.67,2017,1,2
"mitchelltrubisky_chi_2019","mitchelltrubisky","chi",2019,"qb",75,222,4.67,2017,1,2
"mitchmorse_kc_2015","mitchmorse","kc",2015,"ol",78,305,5.14,2015,2,49
"mitchmorse_kc_2016","mitchmorse","kc",2016,"ol",78,305,5.14,2015,2,49
"mitchmorse_kc_2017","mitchmorse","kc",2017,"ol",78,305,5.14,2015,2,49
"mitchmorse_kc_2018","mitchmorse","kc",2018,"ol",78,305,5.14,2015,2,49
"mitchmorse_buf_2019","mitchmorse","buf",2019,"ol",78,305,5.14,2015,2,49
"mitchmorse_kc_2019","mitchmorse","kc",2019,"ol",78,305,5.14,2015,2,49
"mitchwishnowsky_sf_2019","mitchwishnowsky","sf",2019,"p",74,220,,2019,4,110
"mjstewart_tb_2018","mjstewart","tb",2018,"cb",71,200,4.54,2018,2,53
"mjstewart_tb_2019","mjstewart","tb",2019,"cb",71,200,4.54,2018,2,53
"moaliecox_ind_2018","moaliecox","ind",2018,"te",77,267,,2017,10,300
"moaliecox_ind_2019","moaliecox","ind",2019,"te",77,267,,2017,10,300
"mohammedseisay_det_2014","mohammedseisay","det",2014,"cb",73,202,,2014,10,300
"montaenicholson_was_2017","montaenicholson","was",2017,"s",74,215,4.42,2017,4,123
"montaenicholson_was_2018","montaenicholson","was",2018,"s",74,215,4.42,2017,4,123
"montaenicholson_was_2019","montaenicholson","was",2019,"s",74,215,4.42,2017,4,123
"montezsweat_was_2019","montezsweat","was",2019,"ed",78,260,,2019,1,26
"montraviusadams_gb_2017","montraviusadams","gb",2017,"di",76,304,4.87,2017,3,93
"montraviusadams_gb_2018","montraviusadams","gb",2018,"di",76,304,4.87,2017,3,93
"montraviusadams_gb_2019","montraviusadams","gb",2019,"di",76,304,4.87,2017,3,93
"montrehartage_mia_2019","montrehartage","mia",2019,"s",72,195,,2019,10,300
"morganfox_lar_2016","morganfox","lar",2016,"di",75,275,,2016,10,300
"morganfox_lar_2017","morganfox","lar",2017,"di",75,275,,2016,10,300
"morganfox_lar_2019","morganfox","lar",2019,"di",75,275,,2016,10,300
"morganmoses_was_2014","morganmoses","was",2014,"t",78,335,5.35,2014,3,66
"morganmoses_was_2015","morganmoses","was",2015,"t",78,335,5.35,2014,3,66
"morganmoses_was_2016","morganmoses","was",2016,"t",78,335,5.35,2014,3,66
"morganmoses_was_2017","morganmoses","was",2017,"t",78,335,5.35,2014,3,66
"morganmoses_was_2018","morganmoses","was",2018,"t",78,335,5.35,2014,3,66
"morganmoses_was_2019","morganmoses","was",2019,"t",78,335,5.35,2014,3,66
"mosefrazier_car_2017","mosefrazier","car",2017,"wr",71,190,,2016,10,300
"mosefrazier_car_2018","mosefrazier","car",2018,"wr",71,190,,2016,10,300
"mycolepruitt_min_2015","mycolepruitt","min",2015,"te",74,245,4.58,2015,5,143
"mycolepruitt_chi_2016","mycolepruitt","chi",2016,"te",74,245,4.58,2015,5,143
"mycolepruitt_min_2016","mycolepruitt","min",2016,"te",74,245,4.58,2015,5,143
"mycolepruitt_chi_2017","mycolepruitt","chi",2017,"te",74,245,4.58,2015,5,143
"mycolepruitt_hou_2017","mycolepruitt","hou",2017,"te",74,245,4.58,2015,5,143
"mycolepruitt_ten_2018","mycolepruitt","ten",2018,"te",74,245,4.58,2015,5,143
"mycolepruitt_ten_2019","mycolepruitt","ten",2019,"te",74,245,4.58,2015,5,143
"mykkelethompson_nyg_2016","mykkelethompson","nyg",2016,"s",74,195,,2015,5,144
"mylesgarrett_cle_2017","mylesgarrett","cle",2017,"ed",76,272,4.64,2017,1,1
"mylesgarrett_cle_2018","mylesgarrett","cle",2018,"ed",76,272,4.64,2017,1,1
"mylesgarrett_cle_2019","mylesgarrett","cle",2019,"ed",76,272,4.64,2017,1,1
"mylesgaskin_mia_2019","mylesgaskin","mia",2019,"hb",70,193,,2019,7,234
"mylesjack_jax_2016","mylesjack","jax",2016,"lb",73,244,,2016,2,36
"mylesjack_jax_2017","mylesjack","jax",2017,"lb",73,244,,2016,2,36
"mylesjack_jax_2018","mylesjack","jax",2018,"lb",73,244,,2016,2,36
"mylesjack_jax_2019","mylesjack","jax",2019,"lb",73,244,,2016,2,36
"nasiradderley_lac_2019","nasiradderley","lac",2019,"s",72,206,,2019,2,60
"natberhe_nyg_2014","natberhe","nyg",2014,"s",71,195,4.59,2014,5,152
"natberhe_nyg_2016","natberhe","nyg",2016,"s",71,195,4.59,2014,5,152
"natberhe_nyg_2017","natberhe","nyg",2017,"s",71,195,4.59,2014,5,152
"natberhe_pit_2018","natberhe","pit",2018,"s",71,195,4.59,2014,5,152
"natebrooks_mia_2019","natebrooks","mia",2019,"cb",72,180,,2019,10,300
"natedavis_ten_2019","natedavis","ten",2019,"g",75,316,,2019,3,82
"natefreese_det_2014","natefreese","det",2014,"k",71,191,,2014,7,229
"natehairston_ind_2017","natehairston","ind",2017,"cb",72,195,4.52,2017,5,158
"natehairston_ind_2018","natehairston","ind",2018,"cb",72,195,4.52,2017,5,158
"natehairston_nyj_2019","natehairston","nyj",2019,"cb",72,195,4.52,2017,5,158
"nateherbig_phi_2019","nateherbig","phi",2019,"g",76,334,,2019,10,300
"natemeadors_min_2019","natemeadors","min",2019,"cb",71,196,,2019,10,300
"nateorchard_cle_2015","nateorchard","cle",2015,"ed",75,255,4.8,2015,2,51
"nateorchard_cle_2016","nateorchard","cle",2016,"ed",75,255,4.8,2015,2,51
"nateorchard_cle_2017","nateorchard","cle",2017,"ed",75,255,4.8,2015,2,51
"nateorchard_buf_2018","nateorchard","buf",2018,"ed",75,255,4.8,2015,2,51
"nateorchard_kc_2018","nateorchard","kc",2018,"ed",75,255,4.8,2015,2,51
"nateorchard_was_2019","nateorchard","was",2019,"ed",75,255,4.8,2015,2,51
"natesudfeld_phi_2017","natesudfeld","phi",2017,"qb",78,227,,2016,6,187
"natesudfeld_phi_2018","natesudfeld","phi",2018,"qb",78,227,,2016,6,187
"natesudfeld_phi_2019","natesudfeld","phi",2019,"qb",78,227,,2016,6,187
"nathangerry_phi_2017","nathangerry","phi",2017,"lb",74,230,4.58,2017,5,184
"nathangerry_phi_2018","nathangerry","phi",2018,"lb",74,230,4.58,2017,5,184
"nathangerry_phi_2019","nathangerry","phi",2019,"lb",74,230,4.58,2017,5,184
"nathanpeterman_buf_2017","nathanpeterman","buf",2017,"qb",74,225,4.82,2017,5,171
"nathanpeterman_buf_2018","nathanpeterman","buf",2018,"qb",74,225,4.82,2017,5,171
"nathanshepherd_nyj_2018","nathanshepherd","nyj",2018,"di",76,315,5.09,2018,3,72
"nathanshepherd_nyj_2019","nathanshepherd","nyj",2019,"di",76,315,5.09,2018,3,72
"natrelljamerson_gb_2018","natrelljamerson","gb",2018,"cb",71,201,4.4,2018,5,164
"natrelljamerson_hou_2018","natrelljamerson","hou",2018,"cb",71,201,4.4,2018,5,164
"natrelljamerson_car_2019","natrelljamerson","car",2019,"cb",71,201,4.4,2018,5,164
"natrezpatrick_lar_2019","natrezpatrick","lar",2019,"ed",75,242,,2019,10,300
"nazairjones_sea_2017","nazairjones","sea",2017,"di",77,292,5.11,2017,3,102
"nazairjones_sea_2018","nazairjones","sea",2018,"di",77,292,5.11,2017,3,102
"nealsterling_jax_2015","nealsterling","jax",2015,"wr",76,257,,2015,7,220
"nealsterling_jax_2016","nealsterling","jax",2016,"te",76,257,,2015,7,220
"nealsterling_nyj_2017","nealsterling","nyj",2017,"te",76,257,,2015,7,220
"nealsterling_nyj_2018","nealsterling","nyj",2018,"te",76,257,,2015,7,220
"neironball_oak_2015","neironball","oak",2015,"lb",75,235,,2015,5,161
"nelsonagholor_phi_2015","nelsonagholor","phi",2015,"wr",72,198,4.42,2015,1,20
"nelsonagholor_phi_2016","nelsonagholor","phi",2016,"wr",72,198,4.42,2015,1,20
"nelsonagholor_phi_2017","nelsonagholor","phi",2017,"wr",72,198,4.42,2015,1,20
"nelsonagholor_phi_2018","nelsonagholor","phi",2018,"wr",72,198,4.42,2015,1,20
"nelsonagholor_phi_2019","nelsonagholor","phi",2019,"wr",72,198,4.42,2015,1,20
"nevillehewitt_mia_2015","nevillehewitt","mia",2015,"lb",74,234,,2015,10,300
"nevillehewitt_mia_2016","nevillehewitt","mia",2016,"lb",74,234,,2015,10,300
"nevillehewitt_mia_2017","nevillehewitt","mia",2017,"lb",74,234,,2015,10,300
"nevillehewitt_nyj_2018","nevillehewitt","nyj",2018,"lb",74,234,,2015,10,300
"nevillehewitt_nyj_2019","nevillehewitt","nyj",2019,"lb",74,234,,2015,10,300
"nevinlawson_det_2014","nevinlawson","det",2014,"cb",69,192,4.48,2014,4,133
"nevinlawson_det_2015","nevinlawson","det",2015,"cb",69,192,4.48,2014,4,133
"nevinlawson_det_2016","nevinlawson","det",2016,"cb",69,192,4.48,2014,4,133
"nevinlawson_det_2017","nevinlawson","det",2017,"cb",69,192,4.48,2014,4,133
"nevinlawson_det_2018","nevinlawson","det",2018,"cb",69,192,4.48,2014,4,133
"nevinlawson_oak_2019","nevinlawson","oak",2019,"cb",69,192,4.48,2014,4,133
"nicholasgrigsby_lar_2016","nicholasgrigsby","lar",2016,"lb",74,230,,2016,10,300
"nicholasgrigsby_lar_2017","nicholasgrigsby","lar",2017,"lb",74,230,,2016,10,300
"nicholasgrigsby_ne_2017","nicholasgrigsby","ne",2017,"lb",74,230,,2016,10,300
"nicholasgrigsby_det_2018","nicholasgrigsby","det",2018,"lb",74,230,,2016,10,300
"nicholasgrigsby_ne_2018","nicholasgrigsby","ne",2018,"lb",74,230,,2016,10,300
"nicholasmorrow_oak_2017","nicholasmorrow","oak",2017,"lb",72,224,,2017,10,300
"nicholasmorrow_oak_2018","nicholasmorrow","oak",2018,"lb",72,224,,2017,10,300
"nicholasmorrow_oak_2019","nicholasmorrow","oak",2019,"lb",72,224,,2017,10,300
"nicjacobs_jax_2014","nicjacobs","jax",2014,"te",77,269,,2014,10,300
"nicjacobs_jax_2015","nicjacobs","jax",2015,"te",77,269,,2014,10,300
"nickallegretti_kc_2019","nickallegretti","kc",2019,"g",76,310,,2019,7,216
"nickbawden_det_2019","nickbawden","det",2019,"fb",74,245,,2018,7,237
"nickbosa_sf_2019","nickbosa","sf",2019,"ed",76,266,,2019,1,2
"nickboyle_bal_2015","nickboyle","bal",2015,"te",76,270,5.04,2015,5,171
"nickboyle_bal_2016","nickboyle","bal",2016,"te",76,270,5.04,2015,5,171
"nickboyle_bal_2017","nickboyle","bal",2017,"te",76,270,5.04,2015,5,171
"nickboyle_bal_2018","nickboyle","bal",2018,"te",76,270,5.04,2015,5,171
"nickboyle_bal_2019","nickboyle","bal",2019,"te",76,270,5.04,2015,5,171
"nickchubb_cle_2018","nickchubb","cle",2018,"hb",71,227,4.52,2018,2,35
"nickchubb_cle_2019","nickchubb","cle",2019,"hb",71,227,4.52,2018,2,35
"nickdeluca_jax_2018","nickdeluca","jax",2018,"lb",76,227,4.85,2018,10,300
"nickdzubnar_lac_2015","nickdzubnar","lac",2015,"lb",73,240,,2015,10,300
"nickdzubnar_lac_2016","nickdzubnar","lac",2016,"lb",73,240,,2015,10,300
"nickdzubnar_lac_2017","nickdzubnar","lac",2017,"lb",73,240,,2015,10,300
"nickdzubnar_lac_2018","nickdzubnar","lac",2018,"lb",73,240,,2015,10,300
"nickdzubnar_lac_2019","nickdzubnar","lac",2019,"lb",73,240,,2015,10,300
"nickeaston_min_2016","nickeaston","min",2016,"ol",75,303,,2015,10,300
"nickeaston_min_2017","nickeaston","min",2017,"g",75,303,,2015,10,300
"nickeaston_no_2019","nickeaston","no",2019,"g",75,303,,2015,10,300
"nickgates_nyg_2019","nickgates","nyg",2019,"t",77,307,5.46,2018,10,300
"nickkwiatkoski_chi_2016","nickkwiatkoski","chi",2016,"lb",74,242,4.73,2016,4,113
"nickkwiatkoski_chi_2017","nickkwiatkoski","chi",2017,"lb",74,242,4.73,2016,4,113
"nickkwiatkoski_chi_2018","nickkwiatkoski","chi",2018,"lb",74,242,4.73,2016,4,113
"nickkwiatkoski_chi_2019","nickkwiatkoski","chi",2019,"lb",74,242,4.73,2016,4,113
"nickmarshall_jax_2015","nickmarshall","jax",2015,"cb",73,210,4.54,2015,10,300
"nickmarshall_nyj_2016","nickmarshall","nyj",2016,"cb",73,210,4.54,2015,10,300
"nickmartin_hou_2017","nickmartin","hou",2017,"ol",76,295,5.22,2016,2,50
"nickmartin_hou_2018","nickmartin","hou",2018,"ol",76,295,5.22,2016,2,50
"nickmartin_hou_2019","nickmartin","hou",2019,"ol",76,295,5.22,2016,2,50
