p_id,player,player_team_id,unique_team_id,team_id_impute,numeric_id,position,team_name,year,week,pass_summary_player_game_count,pass_summary_accuracy_percent,pass_summary_aimed_passes,pass_summary_attempts,pass_summary_avg_depth_of_target,pass_summary_avg_time_to_throw,pass_summary_bats,pass_summary_big_time_throws,pass_summary_btt_rate,pass_summary_completion_percent,pass_summary_completions,pass_summary_declined_penalties,pass_summary_def_gen_pressures,pass_summary_drop_rate,pass_summary_dropbacks,pass_summary_drops,pass_summary_first_downs,pass_summary_franchise_id,pass_summary_grades_hands_fumble,pass_summary_grades_offense,pass_summary_grades_pass,pass_summary_grades_run,pass_summary_hit_as_threw,pass_summary_interceptions,pass_summary_passing_snaps,pass_summary_penalties,pass_summary_pressure_to_sack_rate,pass_summary_qb_rating,pass_summary_sack_percent,pass_summary_sacks,pass_summary_scrambles,pass_summary_spikes,pass_summary_thrown_aways,pass_summary_touchdowns,pass_summary_turnover_worthy_plays,pass_summary_twp_rate,pass_summary_yards,pass_summary_ypa
joeburrow_cin_2020_11,joeburrow,joeburrow_cin_2020,cin_2020_11,cin_2020,28022,qb,cin,2020,11,1,78.1,32,34,9.2,2.31,1,2,5.7,64.7,22,0,6,12.0,35,3,11,7,28.1,68.2,74.8,33.7,1,0,37,0,0.0,90.7,0.0,0,1,0,0,1,2,5.4,203,6.0
phillipwalker_car_2020_11,phillipwalker,phillipwalker_car_2020,car_2020_11,car_2020,12134,qb,car,2020,11,1,84.4,32,34,6.4,2.36,1,3,8.8,70.6,24,0,7,11.1,35,3,12,5,79.3,66.6,67.5,62.6,0,2,36,1,14.3,77.8,2.9,1,0,0,1,1,2,5.6,258,7.6
matthewstafford_det_2020_11,matthewstafford,matthewstafford_det_2020,det_2020_11,det_2020,4924,qb,det,2020,11,1,70.0,30,33,6.7,2.44,2,1,2.9,54.5,18,0,11,14.3,39,3,9,11,79.7,69.3,69.7,56.4,0,0,40,0,45.5,70.0,12.8,5,1,0,1,0,0,0.0,178,5.4
andydalton_dal_2020_11,andydalton,andydalton_dal_2020,dal_2020_11,dal_2020,6187,qb,dal,2020,11,1,77.4,31,32,7.3,2.31,0,1,3.0,68.8,22,0,4,8.3,34,2,14,9,78.7,73.4,70.9,66.1,0,1,35,0,25.0,104.0,2.9,1,1,0,1,3,2,5.7,203,6.3
derekcarr_lv_2020_11,derekcarr,derekcarr_lv_2020,lv_2020_11,lv_2020,8671,qb,lv,2020,11,1,93.1,29,31,8.1,3.06,0,5,15.6,74.2,23,0,11,14.8,33,4,17,23,27.8,93.2,96.0,29.6,0,1,34,0,0.0,119.7,0.0,0,2,0,2,3,1,2.9,275,8.9
ryantannehill_ten_2020_11,ryantannehill,ryantannehill_ten_2020,ten_2020_11,ten_2020,7014,qb,ten,2020,11,1,76.7,30,31,6.5,2.62,0,1,3.0,71.0,22,0,13,4.3,36,1,17,31,28.2,68.8,62.8,77.4,0,1,38,0,15.4,104.1,5.6,2,3,0,1,2,3,7.9,259,8.4
kirkcousins_min_2020_11,kirkcousins,kirkcousins_min_2020,min_2020_11,min_2020,7102,qb,min,2020,11,1,85.2,27,30,9.9,2.92,0,2,6.7,73.3,22,0,13,4.3,33,1,15,18,26.9,81.0,78.2,63.3,0,0,34,0,15.4,140.1,6.1,2,1,0,3,3,1,2.9,314,10.5
joeflacco_nyj_2020_11,joeflacco,joeflacco_nyj_2020,nyj_2020_11,nyj_2020,4332,qb,nyj,2020,11,1,64.0,25,30,14.0,2.9,1,5,14.7,50.0,15,0,15,6.3,32,1,9,22,78.6,70.3,70.6,56.8,1,1,37,0,6.7,80.6,3.1,1,1,0,3,2,2,5.4,205,6.8
drewlock_den_2020_11,drewlock,drewlock_den_2020,den_2020_11,den_2020,39517,qb,den,2020,11,1,64.3,28,30,11.7,2.78,0,2,6.5,60.0,18,0,11,0.0,31,0,10,10,78.2,60.2,54.8,76.5,0,1,33,0,0.0,75.7,0.0,0,1,0,2,0,2,6.1,270,9.0
lamarjackson_bal_2020_11,lamarjackson,lamarjackson_bal_2020,bal_2020_11,bal_2020,46416,qb,bal,2020,11,1,67.9,28,29,10.1,2.89,0,2,6.5,58.6,17,0,10,10.5,34,2,10,3,80.4,74.8,71.8,68.8,0,1,36,0,10.0,74.8,2.9,1,4,0,1,1,0,0.0,186,6.4
russellwilson_sea_2020_11,russellwilson,russellwilson_sea_2020,sea_2020_11,sea_2020,7077,qb,sea,2020,11,1,96.3,27,28,7.1,3.41,0,4,12.9,82.1,23,0,16,11.5,38,3,13,29,79.4,89.4,90.9,60.3,0,0,41,0,18.8,119.8,7.9,3,7,0,1,2,0,0.0,197,7.0
alexsmith_was_2020_11,alexsmith,alexsmith_was_2020,was_2020_11,was_2020,2218,qb,was,2020,11,1,81.8,22,25,6.1,2.15,0,1,3.8,68.0,17,0,6,5.6,27,1,9,32,77.8,73.3,74.6,60.5,0,1,28,2,33.3,83.1,7.4,2,0,0,3,1,0,0.0,166,6.6
taysomhill_no_2020_11,taysomhill,taysomhill_no_2020,no_2020_11,no_2020,12112,qb,no,2020,11,1,90.9,22,23,6.7,3.08,1,1,3.7,78.3,18,0,12,10.0,30,2,10,20,28.7,79.5,81.1,62.2,0,0,34,0,25.0,108.9,10.0,3,4,0,0,0,1,2.9,233,10.1
bakermayfield_cle_2020_11,bakermayfield,bakermayfield_cle_2020,cle_2020_11,cle_2020,46518,qb,cle,2020,11,1,77.8,18,22,15.9,3.03,0,4,16.7,54.5,12,0,7,14.3,26,2,9,8,26.9,71.5,71.6,59.5,0,0,28,0,42.9,86.2,11.5,3,0,1,3,0,1,3.6,204,9.3
tuatagovailoa_mia_2020_11,tuatagovailoa,tuatagovailoa_mia_2020,mia_2020_11,mia_2020,60326,qb,mia,2020,11,1,63.2,19,20,9.5,2.88,0,0,0.0,55.0,11,0,14,8.3,26,1,5,17,77.2,51.9,48.5,65.6,0,0,29,0,42.9,81.9,23.1,6,0,0,1,1,1,3.4,83,4.2
ryanfitzpatrick_mia_2020_11,ryanfitzpatrick,ryanfitzpatrick_mia_2020,mia_2020_11,mia_2020,2467,qb,mia,2020,11,1,76.5,17,18,7.4,2.16,1,1,5.3,66.7,12,0,7,7.7,19,1,6,17,75.5,52.4,55.9,51.7,0,1,20,0,0.0,61.6,0.0,0,1,0,0,0,2,10.0,117,6.5
ryanfinley_cin_2020_11,ryanfinley,ryanfinley_cin_2020,cin_2020_11,cin_2020,46426,qb,cin,2020,11,1,40.0,10,10,12.9,3.07,0,0,0.0,30.0,3,0,11,25.0,15,1,2,7,73.5,53.7,49.3,65.9,0,1,15,0,36.4,0.0,26.7,4,1,0,0,0,0,0.0,30,3.0
loganwoodside_ten_2020_11,loganwoodside,loganwoodside_ten_2020,ten_2020_11,ten_2020,46517,qb,ten,2020,11,1,100.0,1,1,7.0,2.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,31,60.4,70.7,67.2,61.09127155172414,0,0,1,0,17.889788997739263,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
justinherbert_lac_2020_12,justinherbert,justinherbert_lac_2020,lac_2020_12,lac_2020,28237,qb,lac,2020,12,1,72.9,48,52,7.0,2.34,1,0,0.0,59.6,31,0,25,11.4,55,4,16,27,24.5,62.7,63.0,55.3,2,1,59,0,12.0,75.5,5.5,3,0,0,1,1,4,6.8,316,6.1
benroethlisberger_pit_2020_12,benroethlisberger,benroethlisberger_pit_2020,pit_2020_12,pit_2020,1732,qb,pit,2020,12,1,85.4,48,51,5.3,2.11,0,3,5.8,70.6,36,0,6,12.2,51,5,16,25,80.8,76.0,74.6,60.0,2,1,52,0,0.0,81.0,0.0,0,0,0,1,1,1,1.9,266,5.2
patrickmahomes_kc_2020_12,patrickmahomes,patrickmahomes_kc_2020,kc_2020_12,kc_2020,11765,qb,kc,2020,12,1,84.1,44,49,10.1,2.53,0,8,14.8,75.5,37,0,18,0.0,53,0,21,16,39.2,90.1,86.4,74.5,1,0,58,0,11.1,124.7,3.8,2,2,0,4,3,2,3.4,462,9.4
mitchelltrubisky_chi_2020_12,mitchelltrubisky,mitchelltrubisky_chi_2020,chi_2020_12,chi_2020,11757,qb,chi,2020,12,1,62.8,43,46,9.6,2.52,0,0,0.0,56.5,26,0,14,3.7,50,1,20,6,19.6,44.1,46.5,49.1,0,2,53,0,21.4,74.7,6.0,3,1,0,3,3,5,9.4,242,5.3
kirkcousins_min_2020_12,kirkcousins,kirkcousins_min_2020,min_2020_12,min_2020,7102,qb,min,2020,12,1,85.4,41,45,8.6,2.51,1,3,6.5,75.6,34,0,19,2.9,49,1,20,18,32.3,84.6,85.2,68.0,0,0,51,3,10.5,115.7,4.1,2,2,1,2,3,2,3.9,307,6.8
carsonwentz_phi_2020_12,carsonwentz,carsonwentz_phi_2020,phi_2020_12,phi_2020,10636,qb,phi,2020,12,1,71.8,39,45,7.8,2.68,1,0,0.0,55.6,25,0,21,10.7,54,3,12,24,81.6,57.0,51.6,78.5,1,1,58,0,28.6,73.8,11.1,6,3,1,3,2,1,1.7,215,4.8
matthewstafford_det_2020_12,matthewstafford,matthewstafford_det_2020,det_2020_12,det_2020,4924,qb,det,2020,12,1,80.0,40,42,7.7,2.65,1,0,0.0,66.7,28,0,12,12.5,47,4,18,11,32.0,68.5,66.8,62.6,0,1,52,0,33.3,84.9,8.5,4,1,0,1,1,1,1.9,295,7.0
philiprivers_ind_2020_12,philiprivers,philiprivers_ind_2020,ind_2020_12,ind_2020,1725,qb,ind,2020,12,1,71.8,39,42,7.5,2.42,0,4,8.3,57.1,24,0,13,14.3,43,4,17,14,80.3,58.1,57.8,61.09127155172414,0,1,49,0,7.7,84.9,2.3,1,0,0,3,2,2,4.1,295,7.0
tombrady_tb_2020_12,tombrady,tombrady_tb_2020,tb_2020_12,tb_2020,698,qb,tb,2020,12,1,65.9,41,41,9.6,2.09,0,3,6.8,65.9,27,0,11,0.0,42,0,14,30,79.9,74.5,73.1,60.0,0,2,45,0,9.1,96.1,2.4,1,0,0,0,3,1,2.2,345,8.4
mattryan_atl_2020_12,mattryan,mattryan_atl_2020,atl_2020_12,atl_2020,4317,qb,atl,2020,12,1,75.0,32,39,6.8,2.72,1,1,2.3,56.4,22,0,16,8.3,41,2,13,2,79.8,70.4,70.1,58.3,0,1,45,0,6.3,75.3,2.4,1,1,0,6,2,1,2.2,185,4.7
ryanfitzpatrick_mia_2020_12,ryanfitzpatrick,ryanfitzpatrick_mia_2020,mia_2020_12,mia_2020,2467,qb,mia,2020,12,1,73.0,37,39,7.6,2.21,2,0,0.0,61.5,24,0,19,11.1,43,3,14,17,80.3,64.9,62.7,66.1,0,0,46,0,21.1,97.9,9.3,4,0,0,0,2,1,2.2,257,6.6
teddybridgewater_car_2020_12,teddybridgewater,teddybridgewater_car_2020,car_2020_12,car_2020,8667,qb,car,2020,12,1,70.0,30,36,10.2,2.61,2,2,5.4,52.8,19,0,12,9.5,38,2,11,5,78.9,67.1,66.4,59.4,0,1,39,0,0.0,74.7,0.0,0,2,1,3,1,1,2.6,267,7.4
mikeglennon_jax_2020_12,mikeglennon,mikeglennon_jax_2020,jax_2020_12,jax_2020,7854,qb,jax,2020,12,1,67.7,31,35,11.3,2.35,1,3,7.9,57.1,20,0,12,4.8,36,1,12,15,79.3,73.3,72.7,58.4,1,0,40,0,0.0,96.7,0.0,0,1,1,1,2,0,0.0,235,6.7
nickmullens_sf_2020_12,nickmullens,nickmullens_sf_2020,sf_2020_12,sf_2020,12282,qb,sf,2020,12,1,75.8,33,35,5.0,2.34,0,1,2.8,68.6,24,0,12,4.0,37,1,10,28,78.7,62.7,63.8,61.09127155172414,2,1,38,1,16.7,77.3,5.4,2,0,0,0,0,2,5.3,252,7.2
andydalton_dal_2020_12,andydalton,andydalton_dal_2020,dal_2020_12,dal_2020,6187,qb,dal,2020,12,1,81.8,33,35,6.7,2.23,0,1,2.7,71.4,25,0,12,7.4,40,2,8,9,79.5,75.5,70.3,77.1,1,1,42,0,25.0,84.8,7.5,3,2,0,1,1,0,0.0,215,6.1
derekcarr_lv_2020_12,derekcarr,derekcarr_lv_2020,lv_2020_12,lv_2020,8671,qb,lv,2020,12,1,80.6,31,34,7.3,2.61,0,0,0.0,64.7,22,0,14,12.0,37,3,10,23,21.1,59.3,59.0,61.09127155172414,0,1,41,0,21.4,70.1,8.1,3,0,0,3,0,3,7.3,215,6.3
kylermurray_ari_2020_12,kylermurray,kylermurray_ari_2020,ari_2020_12,ari_2020,38334,qb,ari,2020,12,1,77.4,31,34,6.8,2.79,0,2,5.4,67.6,23,0,9,4.2,39,1,13,1,79.7,78.4,77.2,64.0,1,1,42,0,22.2,67.0,5.1,2,3,0,2,0,0,0.0,170,5.0
russellwilson_sea_2020_12,russellwilson,russellwilson_sea_2020,sea_2020_12,sea_2020,7077,qb,sea,2020,12,1,76.7,30,31,8.7,2.55,0,2,5.9,71.0,22,0,14,4.3,35,1,12,29,79.6,79.7,79.7,66.0,0,0,38,2,14.3,102.9,5.7,2,2,0,1,1,0,0.0,230,7.4
jaredgoff_lar_2020_12,jaredgoff,jaredgoff_lar_2020,lar_2020_12,lar_2020,10635,qb,lar,2020,12,1,63.3,30,31,8.4,2.49,0,0,0.0,61.3,19,0,9,0.0,37,0,8,26,27.9,35.9,44.3,31.3,0,2,37,0,22.2,52.9,5.4,2,4,0,1,0,2,5.4,198,6.4
brandonallen_cin_2020_12,brandonallen,brandonallen_cin_2020,cin_2020_12,cin_2020,10835,qb,cin,2020,12,1,66.7,27,29,7.4,2.68,0,1,3.0,58.6,17,0,14,5.6,33,1,5,7,28.2,50.0,50.5,56.9,0,1,37,0,14.3,67.6,6.1,2,2,0,2,1,3,8.1,136,4.7
aaronrodgers_gb_2020_12,aaronrodgers,aaronrodgers_gb_2020,gb_2020_12,gb_2020,2241,qb,gb,2020,12,1,82.1,28,29,9.5,2.87,0,2,6.5,72.4,21,0,8,8.7,31,2,14,12,77.9,84.1,83.9,57.9,0,0,33,0,0.0,132.3,0.0,0,2,0,1,4,0,0.0,211,7.3
bakermayfield_cle_2020_12,bakermayfield,bakermayfield_cle_2020,cle_2020_12,cle_2020,46518,qb,cle,2020,12,1,74.1,27,29,8.9,3.05,0,1,3.3,65.5,19,0,7,5.0,32,1,15,8,78.6,78.9,81.1,55.8,0,0,33,1,28.6,116.7,6.3,2,1,0,2,2,0,0.0,258,8.9
danieljones_nyg_2020_12,danieljones,danieljones_nyg_2020,nyg_2020_12,nyg_2020,39395,qb,nyg,2020,12,1,65.4,26,27,9.9,2.63,1,2,7.4,59.3,16,0,2,5.9,30,1,10,21,78.1,78.8,76.3,67.8,0,0,30,0,0.0,84.3,0.0,0,3,0,0,0,1,3.3,213,7.9
samdarnold_nyj_2020_12,samdarnold,samdarnold_nyj_2020,nyj_2020_12,nyj_2020,29048,qb,nyj,2020,12,1,66.7,27,27,11.7,3.11,0,1,3.4,59.3,16,0,11,11.1,32,2,8,22,78.1,47.7,44.0,71.7,0,2,34,0,27.3,51.0,9.4,3,2,0,0,0,3,8.8,197,7.3
alexsmith_was_2020_12,alexsmith,alexsmith_was_2020,was_2020_12,was_2020,2218,qb,was,2020,12,1,87.0,23,26,4.1,2.6,0,0,0.0,73.1,19,0,9,5.0,30,1,5,32,78.2,68.3,68.2,57.9,0,1,32,0,33.3,83.7,10.0,3,1,0,3,1,0,0.0,149,5.7
deshaunwatson_hou_2020_12,deshaunwatson,deshaunwatson_hou_2020,hou_2020_12,hou_2020,11767,qb,hou,2020,12,1,81.8,22,25,13.3,3.3,1,3,10.0,68.0,17,0,14,5.6,30,1,17,13,79.4,84.6,84.2,68.0,0,0,35,1,14.3,150.4,6.7,2,3,0,2,4,0,0.0,318,12.7
joshallen_buf_2020_12,joshallen,joshallen_buf_2020,buf_2020_12,buf_2020,46601,qb,buf,2020,12,1,81.8,22,24,5.3,2.6,0,0,0.0,75.0,18,0,10,0.0,27,0,7,4,29.0,67.0,67.2,65.2,2,1,30,1,20.0,88.4,7.4,2,1,0,0,1,1,3.3,157,6.5
ryantannehill_ten_2020_12,ryantannehill,ryantannehill_ten_2020,ten_2020_12,ten_2020,7014,qb,ten,2020,12,1,83.3,18,22,7.2,2.88,2,0,0.0,59.1,13,0,5,13.3,24,2,9,31,77.3,78.2,76.0,64.1,0,0,27,0,20.0,108.3,4.2,1,0,0,2,1,0,0.0,221,10.0
camnewton_ne_2020_12,camnewton,camnewton_ne_2020,ne_2020_12,ne_2020,6153,qb,ne,2020,12,1,52.9,17,18,7.4,2.86,0,0,0.0,50.0,9,0,7,0.0,21,0,4,19,78.4,45.1,32.5,74.7,0,2,23,0,42.9,23.6,14.3,3,0,1,0,0,2,8.7,84,4.7
taysomhill_no_2020_12,taysomhill,taysomhill_no_2020,no_2020_12,no_2020,12112,qb,no,2020,12,1,69.2,13,16,7.8,3.06,0,0,0.0,56.3,9,0,8,0.0,22,0,4,20,27.0,47.2,41.3,68.2,0,1,23,2,37.5,43.2,13.6,3,2,0,3,0,2,8.7,78,4.9
robertgriffiniii_bal_2020_12,robertgriffiniii,robertgriffiniii_bal_2020,bal_2020_12,bal_2020,7008,qb,bal,2020,12,1,63.6,11,12,4.3,2.1,0,0,0.0,58.3,7,0,7,0.0,15,0,0,3,76.7,52.2,33.4,78.9,1,1,18,0,42.9,28.5,20.0,3,0,0,0,0,1,5.6,33,2.8
coltmccoy_nyg_2020_12,coltmccoy,coltmccoy_nyg_2020,nyg_2020_12,nyg_2020,5609,qb,nyg,2020,12,1,60.0,10,10,8.4,2.78,0,0,0.0,60.0,6,0,4,0.0,12,0,2,21,74.3,43.4,47.3,49.3,0,0,13,0,0.0,65.0,0.0,0,2,0,0,0,1,7.7,31,3.1
kendallhinton_den_2020_12,kendallhinton,kendallhinton_den_2020,den_2020_12,den_2020,34045,qb,den,2020,12,1,12.5,8,9,15.8,3.58,0,0,0.0,11.1,1,0,5,0.0,11,0,1,10,72.6,24.0,24.3,61.3,0,2,11,1,20.0,0.0,9.1,1,1,0,1,0,4,36.4,13,1.4
tracemcsorley_bal_2020_12,tracemcsorley,tracemcsorley_bal_2020,bal_2020_12,bal_2020,32819,qb,bal,2020,12,1,50.0,6,6,9.3,2.66,0,0,0.0,33.3,2,0,2,33.3,7,1,2,3,71.3,47.7,38.5,68.5,0,0,7,0,0.0,121.5,0.0,0,1,0,0,1,1,14.3,77,12.8
nathanpeterman_lv_2020_12,nathanpeterman,nathanpeterman_lv_2020,lv_2020_12,lv_2020,11926,qb,lv,2020,12,1,60.0,5,5,2.0,2.91,0,0,0.0,60.0,3,0,2,0.0,8,0,2,23,70.3,60.2,54.4,63.9,0,0,8,0,100.0,72.9,25.0,2,1,0,0,0,0,0.0,25,5.0
jacobybrissett_ind_2020_12,jacobybrissett,jacobybrissett_ind_2020,ind_2020_12,ind_2020,10725,qb,ind,2020,12,1,0.0,2,2,20.5,3.23,0,0,0.0,0.0,0,0,1,7.426829268292683,4,0,1,14,70.5,69.8,50.9,77.2,0,0,4,0,100.0,39.6,25.0,1,1,0,0,0,0,0.0,0,0.0
jalenhurts_phi_2020_12,jalenhurts,jalenhurts_phi_2020,phi_2020_12,phi_2020,40291,qb,phi,2020,12,1,100.0,1,1,6.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,24,60.4,60.6,60.5,61.09127155172414,0,0,1,0,17.889788997739263,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
benroethlisberger_pit_2020_13,benroethlisberger,benroethlisberger_pit_2020,pit_2020_13,pit_2020,1732,qb,pit,2020,13,1,79.6,49,53,6.8,2.22,3,2,3.5,62.3,33,0,12,15.4,53,6,13,25,81.4,79.3,77.6,60.0,1,1,57,0,0.0,82.7,0.0,0,0,0,0,2,0,0.0,305,5.8
justinherbert_lac_2020_13,justinherbert,justinherbert_lac_2020,lac_2020_13,lac_2020,28237,qb,lac,2020,13,1,58.7,46,53,7.2,2.51,2,1,1.9,49.1,26,0,19,3.7,56,1,12,27,81.1,51.0,51.1,61.09127155172414,2,2,56,0,15.8,43.7,5.4,3,0,1,2,0,2,3.6,209,3.9
andydalton_dal_2020_13,andydalton,andydalton_dal_2020,dal_2020_13,dal_2020,6187,qb,dal,2020,13,1,69.6,46,48,11.1,2.71,0,0,0.0,64.6,31,0,13,3.1,49,1,20,9,80.7,73.9,71.6,62.6,0,1,51,0,7.7,85.9,2.0,1,0,0,2,2,0,0.0,285,5.9
jaredgoff_lar_2020_13,jaredgoff,jaredgoff_lar_2020,lar_2020_13,lar_2020,10635,qb,lar,2020,13,1,90.2,41,47,3.6,2.73,0,1,2.0,78.7,37,0,12,0.0,48,0,19,26,81.2,78.0,74.3,72.1,2,0,51,0,8.3,104.9,2.1,1,0,0,4,1,0,0.0,351,7.5
derekcarr_lv_2020_13,derekcarr,derekcarr_lv_2020,lv_2020_13,lv_2020,8671,qb,lv,2020,13,1,68.2,44,47,11.5,2.76,1,1,2.0,59.6,28,0,23,6.7,51,2,18,23,81.0,71.3,69.6,63.5,0,1,55,0,8.7,97.9,3.9,2,2,1,1,3,0,0.0,381,8.1
alexsmith_was_2020_13,alexsmith,alexsmith_was_2020,was_2020_13,was_2020,2218,qb,was,2020,13,1,82.9,41,46,6.0,2.32,2,3,6.3,67.4,31,0,21,8.8,49,3,12,32,80.5,72.8,73.4,61.09127155172414,1,0,51,1,14.3,92.3,6.1,3,0,0,2,1,2,3.9,296,6.4
ryantannehill_ten_2020_13,ryantannehill,ryantannehill_ten_2020,ten_2020_13,ten_2020,7014,qb,ten,2020,13,1,76.2,42,45,10.8,2.88,0,2,4.1,64.4,29,0,13,9.4,48,3,18,31,80.8,92.4,91.2,65.0,0,1,53,0,23.1,104.8,6.3,3,0,0,3,3,0,0.0,389,8.6
kirkcousins_min_2020_13,kirkcousins,kirkcousins_min_2020,min_2020_13,min_2020,7102,qb,min,2020,13,1,78.4,37,43,8.3,2.66,2,1,2.1,65.1,28,0,19,3.4,48,1,18,18,80.9,49.9,47.1,69.9,1,1,53,0,21.1,99.5,8.3,4,1,0,3,3,2,3.8,305,7.1
russellwilson_sea_2020_13,russellwilson,russellwilson_sea_2020,sea_2020_13,sea_2020,7077,qb,sea,2020,13,1,73.8,42,43,8.2,3.46,0,3,6.7,62.8,27,0,20,12.9,54,4,13,29,37.0,54.5,64.5,31.9,0,1,56,1,25.0,78.0,9.3,5,6,0,1,1,3,5.4,263,6.1
mikeglennon_jax_2020_13,mikeglennon,mikeglennon_jax_2020,jax_2020_13,jax_2020,7854,qb,jax,2020,13,1,68.3,41,42,9.2,2.55,0,3,7.0,66.7,28,0,13,0.0,47,0,15,15,29.8,56.7,64.5,29.1,0,2,48,0,15.4,73.5,4.3,2,3,1,0,1,3,6.3,280,6.7
matthewstafford_det_2020_13,matthewstafford,matthewstafford_det_2020,det_2020_13,det_2020,4924,qb,det,2020,13,1,67.5,40,42,13.9,2.89,1,5,11.9,64.3,27,0,14,0.0,44,0,18,11,80.1,93.9,92.7,64.7,1,1,45,0,14.3,109.4,4.5,2,0,0,0,3,0,0.0,402,9.6
patrickmahomes_kc_2020_13,patrickmahomes,patrickmahomes_kc_2020,kc_2020_13,kc_2020,11765,qb,kc,2020,13,1,75.7,37,40,10.3,2.89,3,4,9.8,62.5,25,0,15,10.7,44,3,20,16,79.9,93.3,92.1,70.6,0,0,45,0,6.7,95.6,2.3,1,3,0,0,1,0,0.0,318,8.0
joshallen_buf_2020_13,joshallen,joshallen_buf_2020,buf_2020_13,buf_2020,46601,qb,buf,2020,13,1,86.5,37,40,7.6,2.8,0,5,11.1,80.0,32,0,10,0.0,43,0,22,4,80.6,91.0,91.9,51.4,0,0,48,0,10.0,139.1,2.3,1,2,0,3,4,1,2.1,375,9.4
kylermurray_ari_2020_13,kylermurray,kylermurray_ari_2020,ari_2020_13,ari_2020,38334,qb,ari,2020,13,1,64.7,34,39,7.0,2.26,2,0,0.0,53.8,21,0,11,4.5,42,1,11,1,29.8,48.8,51.9,47.4,0,1,44,0,18.2,80.4,4.8,2,1,1,2,3,2,4.5,173,4.4
mattryan_atl_2020_13,mattryan,mattryan_atl_2020,atl_2020_13,atl_2020,4317,qb,atl,2020,13,1,61.8,34,39,12.6,3.01,0,5,11.6,48.7,19,0,18,9.5,42,2,12,2,43.5,86.9,84.7,61.09127155172414,2,0,46,0,16.7,80.4,7.1,3,0,0,3,1,1,2.2,273,7.0
tuatagovailoa_mia_2020_13,tuatagovailoa,tuatagovailoa_mia_2020,mia_2020_13,mia_2020,60326,qb,mia,2020,13,1,75.7,37,39,8.4,2.26,0,1,2.4,66.7,26,0,6,7.1,40,2,16,17,79.7,65.5,64.1,62.8,1,0,42,0,0.0,97.8,0.0,0,1,1,0,1,1,2.4,296,7.6
nickmullens_sf_2020_13,nickmullens,nickmullens_sf_2020,sf_2020_13,sf_2020,12282,qb,sf,2020,13,1,78.4,37,39,7.6,2.68,0,3,7.5,66.7,26,0,16,10.3,39,3,18,28,79.0,82.5,82.5,61.09127155172414,2,2,40,1,0.0,95.7,0.0,0,0,0,0,3,1,2.5,316,8.1
deshaunwatson_hou_2020_13,deshaunwatson,deshaunwatson_hou_2020,hou_2020_13,hou_2020,11767,qb,hou,2020,13,1,70.3,37,38,11.0,3.18,0,3,7.7,68.4,26,0,23,0.0,48,0,15,13,31.5,69.5,68.6,62.5,0,1,50,0,21.7,85.5,10.4,5,5,0,1,0,3,6.0,341,9.0
taysomhill_no_2020_13,taysomhill,taysomhill_no_2020,no_2020_13,no_2020,12112,qb,no,2020,13,1,81.1,37,37,8.5,2.73,0,1,2.6,73.0,27,0,15,10.0,43,3,14,20,24.0,67.3,71.2,56.2,0,0,45,1,13.3,107.0,4.7,2,4,0,0,2,2,4.4,232,6.3
philiprivers_ind_2020_13,philiprivers,philiprivers_ind_2020,ind_2020_13,ind_2020,1725,qb,ind,2020,13,1,90.6,32,35,5.6,2.16,2,1,2.9,77.1,27,0,9,6.9,38,2,15,14,79.2,81.9,80.3,60.0,0,0,38,0,33.3,119.3,7.9,3,0,0,1,2,0,0.0,285,8.1
mitchelltrubisky_chi_2020_13,mitchelltrubisky,mitchelltrubisky_chi_2020,chi_2020_13,chi_2020,11757,qb,chi,2020,13,1,81.8,33,34,6.4,2.42,0,0,0.0,76.5,26,0,12,3.7,37,1,15,6,79.0,56.4,57.5,53.2,0,0,38,0,16.7,108.3,5.4,2,1,0,1,1,1,2.6,267,7.9
aaronrodgers_gb_2020_13,aaronrodgers,aaronrodgers_gb_2020,gb_2020_13,gb_2020,2241,qb,gb,2020,13,1,87.1,31,34,9.2,2.88,0,6,17.6,73.5,25,0,13,7.4,36,2,14,12,79.1,96.9,97.1,55.5,1,0,36,1,15.4,128.9,5.6,2,0,0,2,3,0,0.0,295,8.7
bakermayfield_cle_2020_13,bakermayfield,bakermayfield_cle_2020,cle_2020_13,cle_2020,46518,qb,cle,2020,13,1,90.0,30,33,6.9,2.8,0,2,6.1,75.8,25,0,4,7.4,35,2,18,8,28.0,91.1,91.6,45.5,0,0,35,1,0.0,147.0,0.0,0,2,0,3,4,0,0.0,334,10.1
drewlock_den_2020_13,drewlock,drewlock_den_2020,den_2020_13,den_2020,39517,qb,den,2020,13,1,72.7,22,28,9.9,2.62,2,3,9.4,53.6,15,0,10,6.3,29,1,10,10,78.2,64.0,58.6,74.9,2,2,33,0,0.0,63.2,0.0,0,1,0,2,2,2,6.1,151,5.4
samdarnold_nyj_2020_13,samdarnold,samdarnold_nyj_2020,nyj_2020_13,nyj_2020,29048,qb,nyj,2020,13,1,75.0,20,23,9.3,3.11,1,0,0.0,60.9,14,0,17,6.7,28,1,12,22,26.3,61.9,58.0,68.3,0,1,30,0,17.6,97.4,10.7,3,2,0,2,2,2,6.7,186,8.1
