home_matchup_id,away_matchup_id,team_id,schedule_season,schedule_week,team_home_abb,score_home,score_away,away_team_abb,team_favorite_id,spread_favorite,over_under_line,starting_spread,Total Score Open,fav_team_open,fav_team_cur,remain_fav,spread_movement,ou_movement,strong_movement,fav_team_stronger,fav_spread,team_notfav_id,fav_cover,over_under_result,precip,dome,temperature,wind_mph,team_abb,homeoraway,fav_homeoraway,ats_w,ats_l
houvsten_2020_17,ten@hou_2020_17,ten_2020_17,2020,17,hou,38.0,41.0,ten,ten,-7.0,55.5,-7.0,56.0,tennessee titans,tennessee titans,1,0.0,-0.5,0,0,-7.0,hou,no cover,over,0,0,66,8,ten,1,1,1,0
houvsjax_2021_1,jax@hou_2021_1,jax_2021_1,2021,1,hou,37.0,21.0,jax,jax,-3.0,44.5,-2.5,45.5,jacksonville jaguars,jacksonville jaguars,1,-0.5,-1.0,0,1,-3.0,hou,no cover,over,1,0,87,8,jax,1,1,1,0
houvscar_2021_3,car@hou_2021_3,car_2021_3,2021,3,hou,9.0,24.0,car,car,-8.0,43.0,-7.5,44.0,carolina panthers,carolina panthers,1,-0.5,-1.0,0,1,-8.0,hou,cover,under,0,0,77,6,car,1,1,0,1
houvsne_2021_5,ne@hou_2021_5,ne_2021_5,2021,5,hou,22.0,25.0,ne,ne,-8.0,39.0,-9.5,39.5,new england patriots,new england patriots,1,1.5,-0.5,0,0,-8.0,hou,no cover,over,0,0,86,15,ne,1,1,1,0
houvslar_2021_8,lar@hou_2021_8,lar_2021_8,2021,8,hou,22.0,38.0,lar,lar,-16.5,47.0,-14.5,46.0,los angeles rams,los angeles rams,1,-2.0,1.0,0,1,-16.5,hou,no cover,over,0,0,74,5,lar,1,1,1,0
houvsnyj_2021_12,nyj@hou_2021_12,nyj_2021_12,2021,12,hou,14.0,21.0,nyj,hou,-3.0,44.5,-3.0,44.0,houston texans,houston texans,1,0.0,0.5,0,0,-3.0,nyj,no cover,under,1,0,56,7,nyj,1,0,0,1
houvsind_2021_13,ind@hou_2021_13,ind_2021_13,2021,13,hou,0.0,31.0,ind,ind,-10.0,45.5,-7.5,46.0,indianapolis colts,indianapolis colts,1,-2.5,-0.5,0,1,-10.0,hou,cover,under,0,0,75,10,ind,1,1,0,1
houvssea_2021_14,sea@hou_2021_14,sea_2021_14,2021,14,hou,13.0,33.0,sea,sea,-9.5,41.0,-7.5,43.5,seattle seahawks,seattle seahawks,1,-2.0,-2.5,0,1,-9.5,hou,cover,over,0,0,50,5,sea,1,1,0,1
houvslac_2021_16,lac@hou_2021_16,lac_2021_16,2021,16,hou,41.0,29.0,lac,lac,-13.0,45.5,-10.5,47.5,los angeles chargers,los angeles chargers,1,-2.5,-2.0,0,1,-13.0,hou,no cover,over,0,0,73,11,lac,1,1,1,0
houvsten_2021_18,ten@hou_2021_18,ten_2021_18,2021,18,hou,25.0,28.0,ten,ten,-10.5,43.0,-11.0,43.0,tennessee titans,tennessee titans,1,0.5,0.0,0,0,-10.5,hou,no cover,over,1,0,72,8,ten,1,1,1,0
houvsind_2022_1,ind@hou_2022_1,ind_2022_1,2022,1,hou,20.0,20.0,ind,ind,-7.0,45.5,-8.0,44.0,indianapolis colts,indianapolis colts,1,1.0,1.5,0,0,-7.0,hou,no cover,under,0,0,88,8,ind,1,1,1,0
houvslac_2022_4,lac@hou_2022_4,lac_2022_4,2022,4,hou,nan,nan,lac,hou,-5.5,44.5,-6.5,46.0,houston texans,houston texans,1,1.0,-1.5,0,0,-5.5,lac,no cover,under,0,0,79,4,lac,1,0,0,1
indvsphi_2014_2,phi@ind_2014_2,phi_2014_2,2014,2,ind,27.0,30.0,phi,ind,-3.0,53.5,-2.5,52.5,indianapolis colts,indianapolis colts,1,-0.5,1.0,0,1,-3.0,phi,no cover,over,0,1,70,0,phi,1,0,0,1
indvsten_2014_4,ten@ind_2014_4,ten_2014_4,2014,4,ind,41.0,17.0,ten,ind,-7.5,45.5,-6.5,45.5,indianapolis colts,indianapolis colts,1,-1.0,0.0,0,1,-7.5,ten,cover,over,0,1,70,0,ten,1,0,1,0
indvsbal_2014_5,bal@ind_2014_5,bal_2014_5,2014,5,ind,20.0,13.0,bal,ind,-2.5,49.5,-3.0,47.5,indianapolis colts,indianapolis colts,1,0.5,2.0,0,0,-2.5,bal,cover,under,0,1,70,0,bal,1,0,1,0
indvscin_2014_7,cin@ind_2014_7,cin_2014_7,2014,7,ind,27.0,0.0,cin,ind,-3.0,50.5,-3.0,49.0,indianapolis colts,indianapolis colts,1,0.0,1.5,0,0,-3.0,cin,cover,under,0,1,70,0,cin,1,0,1,0
indvsne_2014_11,ne@ind_2014_11,ne_2014_11,2014,11,ind,20.0,42.0,ne,ind,-3.0,58.0,-2.5,57.0,indianapolis colts,indianapolis colts,1,-0.5,1.0,0,1,-3.0,ne,no cover,over,0,1,70,0,ne,1,0,0,1
indvsjax_2014_12,jax@ind_2014_12,jax_2014_12,2014,12,ind,23.0,3.0,jax,ind,-13.0,49.0,-13.5,50.5,indianapolis colts,indianapolis colts,1,0.5,-1.5,0,0,-13.0,jax,cover,under,0,1,70,0,jax,1,0,1,0
indvswas_2014_13,was@ind_2014_13,was_2014_13,2014,13,ind,49.0,27.0,was,ind,-7.5,48.5,-10.0,51.0,indianapolis colts,indianapolis colts,1,2.5,-2.5,0,0,-7.5,was,cover,over,0,1,70,0,was,1,0,1,0
indvshou_2014_15,hou@ind_2014_15,hou_2014_15,2014,15,ind,17.0,10.0,hou,ind,-7.0,49.0,-6.5,49.0,indianapolis colts,indianapolis colts,1,-0.5,0.0,0,1,-7.0,hou,push,under,0,1,70,0,hou,1,0,0,0
indvsnyj_2015_2,nyj@ind_2015_2,nyj_2015_2,2015,2,ind,7.0,20.0,nyj,ind,-6.0,45.5,-7.0,47.0,indianapolis colts,indianapolis colts,1,1.0,-1.5,0,0,-6.0,nyj,no cover,under,0,1,70,0,nyj,1,0,0,1
indvsjax_2015_4,jax@ind_2015_4,jax_2015_4,2015,4,ind,16.0,13.0,jax,ind,-4.0,43.0,-8.5,47.0,indianapolis colts,indianapolis colts,1,4.5,-4.0,1,0,-4.0,jax,no cover,under,0,1,70,0,jax,1,0,0,1
indvsne_2015_6,ne@ind_2015_6,ne_2015_6,2015,6,ind,27.0,34.0,ne,ne,-8.0,53.5,-7.5,55.0,new england patriots,new england patriots,1,-0.5,-1.5,0,1,-8.0,ind,no cover,over,0,1,70,0,ne,1,1,1,0
indvsno_2015_7,no@ind_2015_7,no_2015_7,2015,7,ind,21.0,27.0,no,ind,-5.5,52.5,-6.0,52.5,indianapolis colts,indianapolis colts,1,0.5,0.0,0,0,-5.5,no,no cover,under,0,1,70,0,no,1,0,0,1
indvsden_2015_9,den@ind_2015_9,den_2015_9,2015,9,ind,27.0,24.0,den,den,-3.5,45.0,-3.0,45.0,denver broncos,denver broncos,1,-0.5,0.0,0,1,-3.5,ind,no cover,over,0,1,70,0,den,1,1,1,0
indvstb_2015_12,tb@ind_2015_12,tb_2015_12,2015,12,ind,25.0,12.0,tb,ind,-3.0,46.5,-3.0,46.5,indianapolis colts,indianapolis colts,1,0.0,0.0,0,0,-3.0,tb,cover,under,0,1,70,0,tb,1,0,1,0
indvshou_2015_15,hou@ind_2015_15,hou_2015_15,2015,15,ind,10.0,16.0,hou,ind,-2.5,42.0,0.0,41.0,houston texans,indianapolis colts,0,2.5,1.0,0,0,-2.5,hou,no cover,under,0,1,70,0,hou,1,0,0,1
indvsten_2015_17,ten@ind_2015_17,ten_2015_17,2015,17,ind,30.0,24.0,ten,ind,-3.5,39.0,-3.5,39.5,indianapolis colts,indianapolis colts,1,0.0,-0.5,0,0,-3.5,ten,cover,over,0,1,70,0,ten,1,0,1,0
indvsdet_2016_1,det@ind_2016_1,det_2016_1,2016,1,ind,35.0,39.0,det,ind,-2.5,51.0,-3.5,51.5,indianapolis colts,indianapolis colts,1,1.0,-0.5,0,0,-2.5,det,no cover,over,0,1,70,0,det,1,0,0,1
indvslac_2016_3,lac@ind_2016_3,lac_2016_3,2016,3,ind,26.0,22.0,lac,ind,-1.5,51.0,-2.5,50.5,indianapolis colts,indianapolis colts,1,1.0,0.5,0,0,-1.5,lac,cover,under,0,1,70,0,lac,1,0,1,0
indvschi_2016_5,chi@ind_2016_5,chi_2016_5,2016,5,ind,29.0,23.0,chi,ind,-4.0,47.5,-4.5,47.5,indianapolis colts,indianapolis colts,1,0.5,0.0,0,0,-4.0,chi,cover,over,0,1,70,0,chi,1,0,1,0
indvskc_2016_8,kc@ind_2016_8,kc_2016_8,2016,8,ind,14.0,30.0,kc,kc,-3.0,50.5,-2.5,49.5,kansas city chiefs,kansas city chiefs,1,-0.5,1.0,0,1,-3.0,ind,cover,under,0,1,70,0,kc,1,1,0,1
indvsten_2016_11,ten@ind_2016_11,ten_2016_11,2016,11,ind,24.0,17.0,ten,ind,-3.0,53.5,-3.0,52.0,indianapolis colts,indianapolis colts,1,0.0,1.5,0,0,-3.0,ten,cover,under,0,1,70,0,ten,1,0,1,0
indvspit_2016_12,pit@ind_2016_12,pit_2016_12,2016,12,ind,7.0,28.0,pit,pit,-8.0,50.0,-2.5,53.5,pittsburgh steelers,pittsburgh steelers,1,-5.5,-3.5,1,1,-8.0,ind,cover,under,0,1,70,0,pit,1,1,0,1
indvshou_2016_14,hou@ind_2016_14,hou_2016_14,2016,14,ind,17.0,22.0,hou,ind,-6.5,47.5,-6.0,47.0,indianapolis colts,indianapolis colts,1,-0.5,0.5,0,1,-6.5,hou,no cover,under,0,1,70,0,hou,1,0,0,1
indvsjax_2016_17,jax@ind_2016_17,jax_2016_17,2016,17,ind,24.0,20.0,jax,ind,-5.5,48.5,-6.0,48.0,indianapolis colts,indianapolis colts,1,0.5,0.5,0,0,-5.5,jax,no cover,under,0,1,70,0,jax,1,0,0,1
indvsari_2017_2,ari@ind_2017_2,ari_2017_2,2017,2,ind,13.0,16.0,ari,ari,-7.0,44.0,-7.0,44.0,arizona cardinals,arizona cardinals,1,0.0,0.0,0,0,-7.0,ind,no cover,under,0,1,70,0,ari,1,1,1,0
indvscle_2017_3,cle@ind_2017_3,cle_2017_3,2017,3,ind,31.0,28.0,cle,cle,-1.0,42.0,-1.0,40.5,cleveland browns,cleveland browns,1,0.0,1.5,0,0,-1.0,ind,no cover,over,0,1,70,0,cle,1,1,1,0
indvssf_2017_5,sf@ind_2017_5,sf_2017_5,2017,5,ind,26.0,23.0,sf,sf,-1.0,43.5,-1.5,43.0,indianapolis colts,san francisco 49ers,0,2.5,0.5,0,0,-1.0,ind,no cover,over,0,1,70,0,sf,1,1,1,0
indvsjax_2017_7,jax@ind_2017_7,jax_2017_7,2017,7,ind,0.0,27.0,jax,jax,-3.0,41.0,-3.0,43.5,jacksonville jaguars,jacksonville jaguars,1,0.0,-2.5,0,0,-3.0,ind,cover,under,0,1,70,0,jax,1,1,0,1
indvspit_2017_10,pit@ind_2017_10,pit_2017_10,2017,10,ind,17.0,20.0,pit,pit,-10.5,47.0,-10.5,43.0,pittsburgh steelers,pittsburgh steelers,1,0.0,4.0,0,0,-10.5,ind,no cover,under,0,1,70,0,pit,1,1,1,0
indvsten_2017_12,ten@ind_2017_12,ten_2017_12,2017,12,ind,16.0,20.0,ten,ten,-3.0,46.5,-4.5,44.0,tennessee titans,tennessee titans,1,1.5,2.5,0,0,-3.0,ind,cover,under,0,1,70,0,ten,1,1,0,1
indvsden_2017_15,den@ind_2017_15,den_2017_15,2017,15,ind,13.0,25.0,den,den,-3.0,40.5,-1.5,41.0,denver broncos,denver broncos,1,-1.5,-0.5,0,1,-3.0,ind,cover,under,0,1,70,0,den,1,1,0,1
indvshou_2017_17,hou@ind_2017_17,hou_2017_17,2017,17,ind,22.0,13.0,hou,ind,-5.5,41.5,0.0,43.0,houston texans,indianapolis colts,0,5.5,-1.5,1,0,-5.5,hou,cover,under,0,1,70,0,hou,1,0,1,0
indvscin_2018_1,cin@ind_2018_1,cin_2018_1,2018,1,ind,23.0,34.0,cin,cin,-1.0,47.5,-3.0,46.0,indianapolis colts,cincinnati bengals,0,4.0,1.5,1,0,-1.0,ind,cover,over,0,1,70,0,cin,1,1,0,1
indvshou_2018_4,hou@ind_2018_4,hou_2018_4,2018,4,ind,34.0,37.0,hou,hou,-1.0,48.0,-2.5,47.0,indianapolis colts,houston texans,0,3.5,1.0,1,0,-1.0,ind,cover,over,0,1,70,0,hou,1,1,0,1
indvsbuf_2018_7,buf@ind_2018_7,buf_2018_7,2018,7,ind,37.0,5.0,buf,ind,-7.0,43.5,-7.5,43.5,indianapolis colts,indianapolis colts,1,0.5,0.0,0,0,-7.0,buf,cover,under,0,1,70,0,buf,1,0,1,0
indvsjax_2018_10,jax@ind_2018_10,jax_2018_10,2018,10,ind,29.0,26.0,jax,ind,-3.0,48.0,-3.5,47.5,indianapolis colts,indianapolis colts,1,0.5,0.5,0,0,-3.0,jax,push,over,0,1,70,0,jax,1,0,0,0
indvsten_2018_11,ten@ind_2018_11,ten_2018_11,2018,11,ind,38.0,10.0,ten,ind,-1.0,49.5,-3.0,48.0,indianapolis colts,indianapolis colts,1,2.0,1.5,0,0,-1.0,ten,cover,under,0,1,70,0,ten,1,0,1,0
indvsmia_2018_12,mia@ind_2018_12,mia_2018_12,2018,12,ind,27.0,24.0,mia,ind,-8.0,52.5,-10.0,51.0,indianapolis colts,indianapolis colts,1,2.0,1.5,0,0,-8.0,mia,no cover,under,0,1,70,0,mia,1,0,0,1
indvsdal_2018_15,dal@ind_2018_15,dal_2018_15,2018,15,ind,23.0,0.0,dal,ind,-3.0,46.5,-2.5,47.0,indianapolis colts,indianapolis colts,1,-0.5,-0.5,0,1,-3.0,dal,cover,under,0,1,70,0,dal,1,0,1,0
indvsnyg_2018_16,nyg@ind_2018_16,nyg_2018_16,2018,16,ind,28.0,27.0,nyg,ind,-9.5,48.5,-9.0,47.0,indianapolis colts,indianapolis colts,1,-0.5,1.5,0,1,-9.5,nyg,no cover,over,0,1,70,0,nyg,1,0,0,1
indvsatl_2019_3,atl@ind_2019_3,atl_2019_3,2019,3,ind,27.0,24.0,atl,ind,-1.5,48.0,-2.5,47.5,indianapolis colts,indianapolis colts,1,1.0,0.5,0,0,-1.5,atl,cover,over,0,1,70,0,atl,1,0,1,0
indvsoak_2019_4,oak@ind_2019_4,oak_2019_4,2019,4,ind,24.0,31.0,oak,ind,-6.0,46.5,-6.5,44.5,indianapolis colts,indianapolis colts,1,0.5,2.0,0,0,-6.0,oak,no cover,over,0,1,70,0,oak,1,0,0,1
indvshou_2019_7,hou@ind_2019_7,hou_2019_7,2019,7,ind,30.0,23.0,hou,ind,-1.0,46.5,-1.0,49.0,indianapolis colts,indianapolis colts,1,0.0,-2.5,0,0,-1.0,hou,cover,over,0,1,70,0,hou,1,0,1,0
indvsden_2019_8,den@ind_2019_8,den_2019_8,2019,8,ind,15.0,13.0,den,ind,-6.0,42.0,-6.5,44.0,indianapolis colts,indianapolis colts,1,0.5,-2.0,0,0,-6.0,den,no cover,under,0,1,70,0,den,1,0,0,1
indvsmia_2019_10,mia@ind_2019_10,mia_2019_10,2019,10,ind,12.0,16.0,mia,ind,-11.0,44.0,-12.0,43.5,indianapolis colts,indianapolis colts,1,1.0,0.5,0,0,-11.0,mia,no cover,under,0,1,70,0,mia,1,0,0,1
indvsjax_2019_11,jax@ind_2019_11,jax_2019_11,2019,11,ind,33.0,13.0,jax,ind,-2.5,41.5,-3.0,44.0,indianapolis colts,indianapolis colts,1,0.5,-2.5,0,0,-2.5,jax,cover,over,0,1,70,0,jax,1,0,1,0
indvsten_2019_13,ten@ind_2019_13,ten_2019_13,2019,13,ind,17.0,31.0,ten,ten,-1.0,41.5,-3.0,43.0,indianapolis colts,tennessee titans,0,4.0,-1.5,1,0,-1.0,ind,cover,over,0,1,70,0,ten,1,1,0,1
indvscar_2019_16,car@ind_2019_16,car_2019_16,2019,16,ind,38.0,6.0,car,ind,-7.0,46.5,-6.5,46.5,indianapolis colts,indianapolis colts,1,-0.5,0.0,0,1,-7.0,car,cover,under,0,1,70,0,car,1,0,1,0
indvsmin_2020_2,min@ind_2020_2,min_2020_2,2020,2,ind,28.0,11.0,min,ind,-3.0,49.0,-3.0,47.5,indianapolis colts,indianapolis colts,1,0.0,1.5,0,0,-3.0,min,cover,under,0,1,70,0,min,1,0,1,0
indvsnyj_2020_3,nyj@ind_2020_3,nyj_2020_3,2020,3,ind,36.0,7.0,nyj,ind,-11.5,44.0,-9.5,44.0,indianapolis colts,indianapolis colts,1,-2.0,0.0,0,1,-11.5,nyj,cover,under,0,1,70,0,nyj,1,0,1,0
indvscin_2020_6,cin@ind_2020_6,cin_2020_6,2020,6,ind,31.0,27.0,cin,ind,-7.5,45.5,-9.5,46.0,indianapolis colts,indianapolis colts,1,2.0,-0.5,0,0,-7.5,cin,no cover,over,0,1,70,0,cin,1,0,0,1
indvsbal_2020_9,bal@ind_2020_9,bal_2020_9,2020,9,ind,10.0,24.0,bal,bal,-1.0,48.0,-2.5,45.5,baltimore ravens,baltimore ravens,1,1.5,2.5,0,0,-1.0,ind,cover,under,0,1,70,0,bal,1,1,0,1
indvsgb_2020_11,gb@ind_2020_11,gb_2020_11,2020,11,ind,34.0,31.0,gb,ind,-1.5,51.5,-2.0,49.5,indianapolis colts,indianapolis colts,1,0.5,2.0,0,0,-1.5,gb,cover,over,0,1,70,0,gb,1,0,1,0
indvsten_2020_12,ten@ind_2020_12,ten_2020_12,2020,12,ind,26.0,45.0,ten,ind,-3.0,51.5,-4.0,51.0,indianapolis colts,indianapolis colts,1,1.0,0.5,0,0,-3.0,ten,no cover,over,0,1,70,0,ten,1,0,0,1
indvshou_2020_15,hou@ind_2020_15,hou_2020_15,2020,15,ind,27.0,20.0,hou,ind,-7.5,52.5,-7.0,52.5,indianapolis colts,indianapolis colts,1,-0.5,0.0,0,1,-7.5,hou,no cover,under,0,1,70,0,hou,1,0,0,1
indvsjax_2020_17,jax@ind_2020_17,jax_2020_17,2020,17,ind,28.0,14.0,jax,ind,-15.5,48.0,-13.5,49.0,indianapolis colts,indianapolis colts,1,-2.0,-1.0,0,1,-15.5,jax,no cover,under,0,1,70,0,jax,1,0,0,1
indvssea_2021_1,sea@ind_2021_1,sea_2021_1,2021,1,ind,16.0,28.0,sea,sea,-2.5,48.5,-3.0,52.0,indianapolis colts,seattle seahawks,0,5.5,-3.5,1,0,-2.5,ind,cover,under,0,1,70,0,sea,1,1,0,1
indvslar_2021_2,lar@ind_2021_2,lar_2021_2,2021,2,ind,24.0,27.0,lar,lar,-4.0,47.5,-4.0,47.5,los angeles rams,los angeles rams,1,0.0,0.0,0,0,-4.0,ind,no cover,over,0,1,70,0,lar,1,1,1,0
indvshou_2021_6,hou@ind_2021_6,hou_2021_6,2021,6,ind,31.0,3.0,hou,ind,-11.5,45.0,-10.0,42.5,indianapolis colts,indianapolis colts,1,-1.5,2.5,0,1,-11.5,hou,cover,under,0,1,70,0,hou,1,0,1,0
indvsten_2021_8,ten@ind_2021_8,ten_2021_8,2021,8,ind,31.0,34.0,ten,ind,-3.0,51.0,-1.5,49.5,indianapolis colts,indianapolis colts,1,-1.5,1.5,0,1,-3.0,ten,no cover,over,0,1,70,0,ten,1,0,0,1
indvsnyj_2021_9,nyj@ind_2021_9,nyj_2021_9,2021,9,ind,45.0,30.0,nyj,ind,-10.0,45.5,-10.5,47.0,indianapolis colts,indianapolis colts,1,0.5,-1.5,0,0,-10.0,nyj,cover,over,0,1,70,0,nyj,1,0,1,0
indvsjax_2021_10,jax@ind_2021_10,jax_2021_10,2021,10,ind,23.0,17.0,jax,ind,-10.5,48.0,-10.5,48.0,indianapolis colts,indianapolis colts,1,0.0,0.0,0,0,-10.5,jax,no cover,under,0,1,70,0,jax,1,0,0,1
indvstb_2021_12,tb@ind_2021_12,tb_2021_12,2021,12,ind,31.0,38.0,tb,tb,-3.0,53.0,-2.5,51.0,tampa bay buccaneers,tampa bay buccaneers,1,-0.5,2.0,0,1,-3.0,ind,cover,over,0,1,70,0,tb,1,1,0,1
indvsne_2021_15,ne@ind_2021_15,ne_2021_15,2021,15,ind,27.0,17.0,ne,ind,-1.5,46.0,-1.0,44.0,indianapolis colts,indianapolis colts,1,-0.5,2.0,0,1,-1.5,ne,cover,under,0,1,70,0,ne,1,0,1,0
indvslv_2021_17,lv@ind_2021_17,lv_2021_17,2021,17,ind,20.0,23.0,lv,ind,-8.5,46.5,-8.5,45.5,indianapolis colts,indianapolis colts,1,0.0,1.0,0,0,-8.5,lv,no cover,under,0,1,70,0,lv,1,0,0,1
indvskc_2022_3,kc@ind_2022_3,kc_2022_3,2022,3,ind,20.0,17.0,kc,kc,-5.0,51.0,-3.0,52.5,kansas city chiefs,kansas city chiefs,1,-2.0,-1.5,0,1,-5.0,ind,no cover,under,0,1,70,0,kc,1,1,1,0
indvsten_2022_4,ten@ind_2022_4,ten_2022_4,2022,4,ind,nan,nan,ten,ind,-3.0,42.5,-3.5,44.5,indianapolis colts,indianapolis colts,1,0.5,-2.0,0,0,-3.0,ten,no cover,under,0,1,70,0,ten,1,0,0,1
jaxvsind_2014_3,ind@jax_2014_3,ind_2014_3,2014,3,jax,17.0,44.0,ind,ind,-6.0,45.5,-7.0,46.0,indianapolis colts,indianapolis colts,1,1.0,-0.5,0,0,-6.0,jax,cover,over,0,0,85,5,ind,1,1,0,1
jaxvspit_2014_5,pit@jax_2014_5,pit_2014_5,2014,5,jax,9.0,17.0,pit,pit,-6.0,47.0,-6.5,46.0,pittsburgh steelers,pittsburgh steelers,1,0.5,1.0,0,0,-6.0,jax,cover,under,0,0,73,4,pit,1,1,0,1
jaxvscle_2014_7,cle@jax_2014_7,cle_2014_7,2014,7,jax,24.0,6.0,cle,cle,-4.0,44.5,-4.0,45.0,cleveland browns,cleveland browns,1,0.0,-0.5,0,0,-4.0,jax,no cover,under,0,0,74,10,cle,1,1,1,0
jaxvsmia_2014_8,mia@jax_2014_8,mia_2014_8,2014,8,jax,13.0,27.0,mia,mia,-7.0,42.0,-5.0,43.5,miami dolphins,miami dolphins,1,-2.0,-1.5,0,1,-7.0,jax,cover,under,0,0,81,0,mia,1,1,0,1
jaxvsdal_2014_10,dal@jax_2014_10,dal_2014_10,2014,10,jax,17.0,31.0,dal,dal,-7.5,45.0,-7.0,45.5,dallas cowboys,dallas cowboys,1,-0.5,-0.5,0,1,-7.5,jax,cover,over,1,0,53,0,dal,1,1,0,1
jaxvsnyg_2014_13,nyg@jax_2014_13,nyg_2014_13,2014,13,jax,25.0,24.0,nyg,nyg,-3.0,44.0,-2.5,44.5,new york giants,new york giants,1,-0.5,-0.5,0,1,-3.0,jax,no cover,over,0,0,72,7,nyg,1,1,1,0
jaxvshou_2014_14,hou@jax_2014_14,hou_2014_14,2014,14,jax,13.0,27.0,hou,hou,-6.5,41.5,-4.0,42.0,houston texans,houston texans,1,-2.5,-0.5,0,1,-6.5,jax,cover,under,0,0,58,9,hou,1,1,0,1
jaxvsten_2014_16,ten@jax_2014_16,ten_2014_16,2014,16,jax,21.0,13.0,ten,jax,-4.0,39.0,-3.0,40.5,jacksonville jaguars,jacksonville jaguars,1,-1.0,-1.5,0,1,-4.0,ten,cover,under,0,0,54,3,ten,1,0,1,0
jaxvscar_2015_1,car@jax_2015_1,car_2015_1,2015,1,jax,9.0,20.0,car,car,-3.0,41.0,-3.0,41.0,carolina panthers,carolina panthers,1,0.0,0.0,0,0,-3.0,jax,cover,under,0,0,81,1,car,1,1,0,1
jaxvsmia_2015_2,mia@jax_2015_2,mia_2015_2,2015,2,jax,23.0,20.0,mia,mia,-5.0,42.5,-6.0,41.5,miami dolphins,miami dolphins,1,1.0,1.0,0,0,-5.0,jax,no cover,over,0,0,83,5,mia,1,1,1,0
jaxvshou_2015_6,hou@jax_2015_6,hou_2015_6,2015,6,jax,20.0,31.0,hou,jax,-2.5,43.5,0.0,42.5,houston texans,jacksonville jaguars,0,2.5,1.0,0,0,-2.5,hou,no cover,over,0,0,70,13,hou,1,0,0,1
jaxvsbuf_2015_7,buf@jax_2015_7,buf_2015_7,2015,7,jax,34.0,31.0,buf,buf,-3.5,41.0,-4.0,42.0,buffalo bills,buffalo bills,1,0.5,-1.0,0,0,-3.5,jax,no cover,over,0,0,51,3,buf,1,1,1,0
jaxvsten_2015_11,ten@jax_2015_11,ten_2015_11,2015,11,jax,19.0,13.0,ten,jax,-3.0,41.5,-3.0,44.5,jacksonville jaguars,jacksonville jaguars,1,0.0,-3.0,0,0,-3.0,ten,cover,under,1,0,71,2,ten,1,0,1,0
jaxvslac_2015_12,lac@jax_2015_12,lac_2015_12,2015,12,jax,25.0,31.0,lac,jax,-5.0,47.0,-4.0,46.5,jacksonville jaguars,jacksonville jaguars,1,-1.0,0.5,0,1,-5.0,lac,no cover,over,0,0,75,6,lac,1,0,0,1
jaxvsind_2015_14,ind@jax_2015_14,ind_2015_14,2015,14,jax,51.0,16.0,ind,jax,-1.0,45.5,-1.0,45.0,indianapolis colts,jacksonville jaguars,0,2.0,0.5,0,0,-1.0,ind,cover,over,0,0,77,8,ind,1,0,1,0
jaxvsatl_2015_15,atl@jax_2015_15,atl_2015_15,2015,15,jax,17.0,23.0,atl,jax,-2.0,47.5,-3.0,48.0,jacksonville jaguars,jacksonville jaguars,1,1.0,-0.5,0,0,-2.0,atl,no cover,under,0,0,68,7,atl,1,0,0,1
jaxvsgb_2016_1,gb@jax_2016_1,gb_2016_1,2016,1,jax,23.0,27.0,gb,gb,-3.5,47.0,-4.0,48.0,green bay packers,green bay packers,1,0.5,-1.0,0,0,-3.5,jax,cover,over,0,0,91,1,gb,1,1,0,1
jaxvsbal_2016_3,bal@jax_2016_3,bal_2016_3,2016,3,jax,17.0,19.0,bal,bal,-2.5,45.0,0.0,47.5,baltimore ravens,baltimore ravens,1,-2.5,-2.5,0,1,-2.5,jax,no cover,under,1,0,87,4,bal,1,1,1,0
jaxvsind_2016_4,ind@jax_2016_4,ind_2016_4,2016,4,jax,30.0,27.0,ind,jax,-1.0,48.0,-2.0,49.5,indianapolis colts,jacksonville jaguars,0,3.0,-1.5,1,0,-1.0,ind,cover,over,0,0,58,6,ind,1,0,1,0
jaxvsoak_2016_7,oak@jax_2016_7,oak_2016_7,2016,7,jax,16.0,33.0,oak,jax,-1.5,47.5,-1.5,48.5,jacksonville jaguars,jacksonville jaguars,1,0.0,-1.0,0,0,-1.5,oak,no cover,over,0,0,72,5,oak,1,0,0,1
jaxvshou_2016_10,hou@jax_2016_10,hou_2016_10,2016,10,jax,21.0,24.0,hou,jax,-3.0,42.0,0.0,42.5,houston texans,jacksonville jaguars,0,3.0,-0.5,1,0,-3.0,hou,no cover,over,0,0,71,6,hou,1,0,0,1
jaxvsden_2016_13,den@jax_2016_13,den_2016_13,2016,13,jax,10.0,20.0,den,den,-3.5,39.0,-4.5,43.0,denver broncos,denver broncos,1,1.0,-4.0,0,0,-3.5,jax,cover,under,0,0,75,3,den,1,1,0,1
jaxvsmin_2016_14,min@jax_2016_14,min_2016_14,2016,14,jax,16.0,25.0,min,min,-3.0,38.0,-3.0,40.0,minnesota vikings,minnesota vikings,1,0.0,-2.0,0,0,-3.0,jax,cover,over,1,0,66,1,min,1,1,0,1
jaxvsten_2016_16,ten@jax_2016_16,ten_2016_16,2016,16,jax,38.0,17.0,ten,ten,-4.0,44.0,-4.5,43.5,tennessee titans,tennessee titans,1,0.5,0.5,0,0,-4.0,jax,no cover,over,0,0,65,2,ten,1,1,1,0
jaxvsten_2017_2,ten@jax_2017_2,ten_2017_2,2017,2,jax,16.0,37.0,ten,ten,-1.0,42.0,0.0,44.0,tennessee titans,tennessee titans,1,-1.0,-2.0,0,1,-1.0,jax,cover,over,0,0,86,7,ten,1,1,0,1
