unique_id,name,team,year,position,height,wt,speed,draft_yr,round,selection
elijahcampbell_nyj_2020,elijahcampbell,nyj,2020,cb,71,195,,2018,10,300
andrewbrown_cin_2020,andrewbrown,cin,2020,di,75,296,5.03,2018,5,158
andrewbrown_hou_2020,andrewbrown,hou,2020,di,75,296,5.03,2018,5,158
xaviercrawford_chi_2020,xaviercrawford,chi,2020,cb,71,187,,2019,6,195
tegrayscales_pit_2020,tegrayscales,pit,2020,lb,73,236,4.77,2018,10,300
danielross_lv_2020,danielross,lv,2020,di,77,305,,2017,10,300
danielross_jax_2020,danielross,jax,2020,di,77,305,,2017,10,300
damonharrisonsr_sea_2020,damonharrisonsr,sea,2020,di,75,353,,2012,10,300
damonharrisonsr_gb_2020,damonharrisonsr,gb,2020,di,75,353,,2012,10,300
blakecountess_phi_2020,blakecountess,phi,2020,s,70,191,,2016,6,196
cordreatankersley_min_2020,cordreatankersley,min,2020,cb,73,200,4.4,2017,3,97
danskipper_det_2020,danskipper,det,2020,di,81,317,5.42,2017,10,300
justinhardee_no_2020,justinhardee,no,2020,cb,73,200,,2017,10,300
jamesonhouston_phi_2020,jamesonhouston,phi,2020,cb,71,200,,2020,10,300
clayjohnston_car_2020,clayjohnston,car,2020,lb,73,232,,2020,7,234
deandrebaker_kc_2020,deandrebaker,kc,2020,cb,71,180,,2019,1,30
johnbrannoniii_lac_2020,johnbrannoniii,lac,2020,cb,74,190,,2020,10,300
rashadsmith_phi_2020,rashadsmith,phi,2020,lb,73,220,,2020,10,300
josiahcoatney_sf_2020,josiahcoatney,sf,2020,di,76,325,,2020,10,300
mikelove_buf_2020,mikelove,buf,2020,ed,75,255,,2018,10,300
timward_kc_2020,timward,kc,2020,ed,78,255,,2019,10,300
natebrooks_bal_2020,natebrooks,bal,2020,cb,72,180,,2019,10,300
benningpotoae_tb_2020,benningpotoae,tb,2020,di,75,290,,2020,10,300
michaeljackson_ne_2020,michaeljackson,ne,2020,cb,73,210,,2019,5,158
granthaley_no_2020,granthaley,no,2020,cb,69,190,4.44,2018,10,300
chasehansen_no_2020,chasehansen,no,2020,lb,75,222,,2019,10,300
dylanmabin_min_2020,dylanmabin,min,2020,cb,73,190,,2019,10,300
walterpalmore_dal_2020,walterpalmore,dal,2020,di,76,320,,2019,10,300
codyford_buf_2020,codyford,buf,2020,g,75,329,,2019,2,38
quintonspain_buf_2020,quintonspain,buf,2020,g,76,330,,2015,10,300
quintonspain_cin_2020,quintonspain,cin,2020,g,76,330,,2015,10,300
mitchmorse_buf_2020,mitchmorse,buf,2020,ol,78,305,5.14,2015,2,49
darylwilliams_buf_2020,darylwilliams,buf,2020,t,78,330,5.34,2015,4,102
diondawkins_buf_2020,diondawkins,buf,2020,t,77,320,5.11,2017,2,63
kelvinbeachum_ari_2020,kelvinbeachum,ari,2020,t,75,308,5.44,2012,7,248
jrsweezy_ari_2020,jrsweezy,ari,2020,g,77,310,5.01,2012,7,225
justinpugh_ari_2020,justinpugh,ari,2020,g,77,311,5.14,2013,1,19
benjones_ten_2020,benjones,ten,2020,ol,75,308,5.44,2012,4,99
djhumphries_ari_2020,djhumphries,ari,2020,t,77,307,5.12,2015,1,24
denniskelly_ten_2020,denniskelly,ten,2020,t,80,321,,2012,5,153
natedavis_ten_2020,natedavis,ten,2020,g,75,316,,2019,3,82
rodgersaffold_ten_2020,rodgersaffold,ten,2020,g,77,325,5.21,2010,2,33
jakematthews_atl_2020,jakematthews,atl,2020,t,77,309,5.07,2014,1,6
alexmack_atl_2020,alexmack,atl,2020,ol,76,311,,2009,1,21
chrislindstrom_atl_2020,chrislindstrom,atl,2020,g,75,307,,2019,1,14
kalebmcgary_atl_2020,kalebmcgary,atl,2020,t,78,306,,2019,1,31
frankragnow_det_2020,frankragnow,det,2020,ol,77,309,,2018,1,20
joedahl_det_2020,joedahl,det,2020,g,76,305,5.18,2016,5,151
davidbakhtiari_gb_2020,davidbakhtiari,gb,2020,t,76,310,5.09,2013,4,109
elgtonjenkins_gb_2020,elgtonjenkins,gb,2020,g,77,311,,2019,2,44
coreylinsley_gb_2020,coreylinsley,gb,2020,ol,75,301,,2014,5,161
taylordecker_det_2020,taylordecker,det,2020,t,79,320,5.23,2016,1,16
tyrellcrosby_det_2020,tyrellcrosby,det,2020,t,76,309,5.23,2018,5,153
quentonnelson_ind_2020,quentonnelson,ind,2020,g,77,330,,2018,1,6
samtevi_lac_2020,samtevi,lac,2020,t,77,315,5.27,2017,6,190
ryankelly_ind_2020,ryankelly,ind,2020,ol,76,307,5.03,2016,1,18
anthonycastonzo_ind_2020,anthonycastonzo,ind,2020,t,79,311,5.21,2011,1,22
danfeeney_lac_2020,danfeeney,lac,2020,ol,76,310,5.24,2017,3,71
bryanbulaga_lac_2020,bryanbulaga,lac,2020,t,77,314,5.2,2010,1,23
markglowinski_ind_2020,markglowinski,ind,2020,g,76,310,5.2,2015,4,134
tyreestlouis_lac_2020,tyreestlouis,lac,2020,g,77,315,,2019,10,300
forrestlamp_lac_2020,forrestlamp,lac,2020,g,76,310,5,2017,2,38
bradensmith_ind_2020,bradensmith,ind,2020,t,78,315,5.22,2018,2,37
austincorbett_lar_2020,austincorbett,lar,2020,g,76,305,5.15,2018,2,33
jctretter_cle_2020,jctretter,cle,2020,ol,76,307,5.09,2013,4,122
jackconklin_cle_2020,jackconklin,cle,2020,t,78,308,5,2016,1,8
andrewwhitworth_lar_2020,andrewwhitworth,lar,2020,t,79,330,5.16,2006,2,55
austinblythe_lar_2020,austinblythe,lar,2020,ol,75,298,5.36,2016,7,248
robhavenstein_lar_2020,robhavenstein,lar,2020,t,80,330,5.46,2015,2,57
josephnoteboom_lar_2020,josephnoteboom,lar,2020,t,77,321,4.96,2018,3,89
joelbitonio_cle_2020,joelbitonio,cle,2020,g,76,320,4.97,2014,2,35
wyattteller_cle_2020,wyattteller,cle,2020,g,76,314,5.24,2018,5,166
joelooney_dal_2020,joelooney,dal,2020,ol,75,315,,2012,4,117
tyronsmith_dal_2020,tyronsmith,dal,2020,t,77,320,,2011,1,9
zackmartin_dal_2020,zackmartin,dal,2020,g,76,315,,2014,1,16
terencesteele_dal_2020,terencesteele,dal,2020,t,78,310,,2020,10,300
connorwilliams_dal_2020,connorwilliams,dal,2020,g,77,317,5.05,2018,2,50
geronchristiansr_was_2020,geronchristiansr,was,2020,t,77,302,5.33,2018,3,74
tristanwirfs_tb_2020,tristanwirfs,tb,2020,t,77,320,,2020,1,13
wesmartin_was_2020,wesmartin,was,2020,g,75,311,,2019,4,131
jonahjackson_det_2020,jonahjackson,det,2020,g,76,311,,2020,3,75
chaseroullier_was_2020,chaseroullier,was,2020,ol,76,312,5.54,2017,6,199
taylorlewan_ten_2020,taylorlewan,ten,2020,t,79,309,4.87,2014,1,11
donovansmith_tb_2020,donovansmith,tb,2020,t,78,338,5.27,2015,2,34
ryanjensen_tb_2020,ryanjensen,tb,2020,ol,76,319,,2013,6,203
brandonscherff_was_2020,brandonscherff,was,2020,g,77,319,5.05,2015,1,5
alexcappa_tb_2020,alexcappa,tb,2020,g,78,310,5.39,2018,3,94
morganmoses_was_2020,morganmoses,was,2020,t,78,320,5.35,2014,3,66
alimarpet_tb_2020,alimarpet,tb,2020,g,76,307,4.98,2015,2,61
austinreiter_kc_2020,austinreiter,kc,2020,ol,75,300,,2015,7,222
ericfisher_kc_2020,ericfisher,kc,2020,t,79,315,5.05,2013,1,1
andrewwylie_kc_2020,andrewwylie,kc,2020,g,77,304,,2017,10,300
mitchellschwartz_kc_2020,mitchellschwartz,kc,2020,t,77,320,5.45,2012,2,37
kelechiosemele_kc_2020,kelechiosemele,kc,2020,g,77,330,5.36,2012,2,60
treyhopkins_cin_2020,treyhopkins,cin,2020,ol,75,316,,2014,10,300
andruspeat_no_2020,andruspeat,no,2020,g,79,316,5.18,2015,1,13
jasonkelce_phi_2020,jasonkelce,phi,2020,ol,75,295,4.89,2011,6,191
cameronfleming_nyg_2020,cameronfleming,nyg,2020,t,77,320,5.28,2014,4,140
michaeljordan_cin_2020,michaeljordan,cin,2020,g,78,315,,2019,4,136
ryanramczyk_no_2020,ryanramczyk,no,2020,t,78,314,,2017,1,32
nateherbig_phi_2020,nateherbig,phi,2020,g,76,334,,2019,10,300
kevinzeitler_nyg_2020,kevinzeitler,nyg,2020,g,76,339,5.39,2012,1,27
terronarmstead_no_2020,terronarmstead,no,2020,t,77,305,4.71,2013,3,75
andrewthomas_nyg_2020,andrewthomas,nyg,2020,t,77,315,,2020,1,4
nickgates_nyg_2020,nickgates,nyg,2020,ol,78,318,5.46,2018,10,300
bobbyhart_cin_2020,bobbyhart,cin,2020,t,77,310,,2015,7,226
nickeaston_no_2020,nickeaston,no,2020,g,75,303,,2015,10,300
willhernandez_nyg_2020,willhernandez,nyg,2020,g,74,335,5.15,2018,2,34
isaacseumalo_phi_2020,isaacseumalo,phi,2020,g,76,303,5.19,2016,3,79
erikmccoy_no_2020,erikmccoy,no,2020,ol,76,303,,2019,2,48
jasonpeters_phi_2020,jasonpeters,phi,2020,t,76,328,4.93,2004,10,300
jonahwilliams_cin_2020,jonahwilliams,cin,2020,t,77,312,,2019,1,11
russellokung_car_2020,russellokung,car,2020,t,77,310,5.18,2010,1,6
johnmiller_car_2020,johnmiller,car,2020,g,75,315,5.33,2015,3,81
mattparadis_car_2020,mattparadis,car,2020,ol,75,300,5.34,2014,6,207
michaelschofieldiii_car_2020,michaelschofieldiii,car,2020,g,78,301,5.01,2014,3,95
taylormoton_car_2020,taylormoton,car,2020,t,77,325,5.18,2017,2,64
germainifedi_chi_2020,germainifedi,chi,2020,g,77,325,5.27,2016,1,31
bobbymassie_chi_2020,bobbymassie,chi,2020,t,78,317,5.23,2012,4,112
codywhitehair_chi_2020,codywhitehair,chi,2020,ol,75,316,5.08,2016,2,56
charleslenojr_chi_2020,charleslenojr,chi,2020,t,75,306,,2014,7,246
maurkicepouncey_pit_2020,maurkicepouncey,pit,2020,ol,76,304,5.25,2010,1,18
joethuney_ne_2020,joethuney,ne,2020,g,77,304,4.95,2016,3,78
isaiahwynn_ne_2020,isaiahwynn,ne,2020,t,74,310,,2018,1,23
jamesdaniels_chi_2020,jamesdaniels,chi,2020,g,76,327,,2018,2,39
mattfeiler_pit_2020,mattfeiler,pit,2020,g,78,330,5.37,2014,10,300
shaqmason_ne_2020,shaqmason,ne,2020,g,73,310,,2015,4,131
davidandrews_ne_2020,davidandrews,ne,2020,ol,75,300,,2015,10,300
lanetaylor_gb_2020,lanetaylor,gb,2020,g,75,324,,2013,10,300
richieincognito_lv_2020,richieincognito,lv,2020,g,76,322,4.84,2005,3,81
koltonmiller_lv_2020,koltonmiller,lv,2020,t,80,325,4.95,2018,1,15
alejandrovillanueva_pit_2020,alejandrovillanueva,pit,2020,t,81,320,,2014,10,300
rodneyhudson_lv_2020,rodneyhudson,lv,2020,ol,74,315,5.27,2011,2,55
gabejackson_lv_2020,gabejackson,lv,2020,g,75,335,5.51,2014,3,81
solomonkindley_mia_2020,solomonkindley,mia,2020,g,76,335,,2020,4,111
damienlewis_sea_2020,damienlewis,sea,2020,g,75,332,,2020,3,69
danielbrunskill_sf_2020,danielbrunskill,sf,2020,ol,77,300,,2017,10,300
mikemcglinchey_sf_2020,mikemcglinchey,sf,2020,t,80,310,,2018,1,9
ereckflowers_mia_2020,ereckflowers,mia,2020,g,78,334,5.31,2015,1,9
lakentomlinson_sf_2020,lakentomlinson,sf,2020,g,75,323,5.33,2015,1,28
hronissgrasu_sf_2020,hronissgrasu,sf,2020,ol,75,301,,2015,3,71
trentwilliams_sf_2020,trentwilliams,sf,2020,t,77,320,4.81,2010,1,4
ethanpocic_sea_2020,ethanpocic,sea,2020,ol,78,309,5.15,2017,2,58
duanebrown_sea_2020,duanebrown,sea,2020,t,76,329,5.07,2008,1,26
jessedavis_mia_2020,jessedavis,mia,2020,t,78,309,,2015,10,300
austinjackson_mia_2020,austinjackson,mia,2020,t,77,320,,2020,1,18
tedkarras_mia_2020,tedkarras,mia,2020,ol,76,310,,2016,6,221
brandonshell_sea_2020,brandonshell,sea,2020,t,77,324,5.22,2016,5,158
jamescarpenter_atl_2020,jamescarpenter,atl,2020,g,77,321,5.22,2011,1,25
zachbanner_pit_2020,zachbanner,pit,2020,t,80,360,5.58,2017,4,137
elijahwilkinson_den_2020,elijahwilkinson,den,2020,t,76,329,,2017,10,300
garettbolles_den_2020,garettbolles,den,2020,t,77,300,4.95,2017,1,20
daltonrisner_den_2020,daltonrisner,den,2020,g,77,312,,2019,2,41
maxscharping_hou_2020,maxscharping,hou,2020,g,78,325,,2019,2,55
orlandobrownjr_bal_2020,orlandobrownjr,bal,2020,t,80,345,,2018,3,83
nickmartin_hou_2020,nickmartin,hou,2020,ol,76,295,5.22,2016,2,50
grahamglasgow_den_2020,grahamglasgow,den,2020,g,78,310,5.13,2016,3,95
tytushoward_hou_2020,tytushoward,hou,2020,t,77,322,,2019,1,23
zachfulton_hou_2020,zachfulton,hou,2020,g,77,321,5.16,2014,6,193
bradleybozeman_bal_2020,bradleybozeman,bal,2020,g,77,325,,2018,6,215
laremytunsil_hou_2020,laremytunsil,hou,2020,t,77,313,,2016,1,13
lloydcushenberryiii_den_2020,lloydcushenberryiii,den,2020,ol,76,315,,2020,3,83
stefenwisniewski_pit_2020,stefenwisniewski,pit,2020,g,75,305,5.29,2011,2,48
stefenwisniewski_kc_2020,stefenwisniewski,kc,2020,g,75,305,5.29,2011,2,48
jedrickwillsjr_cle_2020,jedrickwillsjr,cle,2020,t,77,320,,2020,1,10
mekhibecton_nyj_2020,mekhibecton,nyj,2020,t,79,363,,2020,1,11
connormcgovern_nyj_2020,connormcgovern,nyj,2020,ol,76,306,5.11,2016,5,144
georgefant_nyj_2020,georgefant,nyj,2020,t,77,322,,2016,10,300
alexlewis_nyj_2020,alexlewis,nyj,2020,g,78,305,5.22,2016,4,130
gregvanroten_nyj_2020,gregvanroten,nyj,2020,g,75,305,,2012,10,300
tyrephillips_bal_2020,tyrephillips,bal,2020,g,77,330,,2020,3,106
dakotadozier_min_2020,dakotadozier,min,2020,g,76,312,5.42,2014,4,137
brianoneill_min_2020,brianoneill,min,2020,t,79,310,4.82,2018,2,62
rileyreiff_min_2020,rileyreiff,min,2020,t,78,313,5.23,2012,1,23
garrettbradbury_min_2020,garrettbradbury,min,2020,ol,75,300,,2019,1,18
patelflein_min_2020,patelflein,min,2020,g,75,305,5.32,2017,3,70
patelflein_nyj_2020,patelflein,nyj,2020,g,75,305,5.32,2017,3,70
brandonlinder_jax_2020,brandonlinder,jax,2020,ol,78,315,5.35,2014,3,93
jackdriscoll_phi_2020,jackdriscoll,phi,2020,t,77,312,,2020,4,145
camrobinson_jax_2020,camrobinson,jax,2020,t,78,320,5.15,2017,2,34
ajcann_jax_2020,ajcann,jax,2020,g,75,320,,2015,3,67
andrewnorwell_jax_2020,andrewnorwell,jax,2020,g,78,310,,2014,10,300
jawaantaylor_jax_2020,jawaantaylor,jax,2020,t,77,312,,2019,2,35
mikeiupati_sea_2020,mikeiupati,sea,2020,g,77,331,5.24,2010,1,17
mattskura_bal_2020,mattskura,bal,2020,ol,75,313,5.39,2016,10,300
jermaineeluemunor_ne_2020,jermaineeluemunor,ne,2020,t,76,345,5.22,2017,5,159
ryanizzo_ne_2020,ryanizzo,ne,2020,te,77,255,4.94,2018,7,250
rickwagner_gb_2020,rickwagner,gb,2020,t,78,315,5.17,2013,5,168
lamontgaillard_ari_2020,lamontgaillard,ari,2020,ol,75,305,,2019,6,179
denzellegood_lv_2020,denzellegood,lv,2020,g,77,345,,2015,7,255
tylerhigbee_lar_2020,tylerhigbee,lar,2020,te,78,255,,2016,4,110
xaviersuafilo_cin_2020,xaviersuafilo,cin,2020,g,76,310,5.04,2014,2,33
jaredgoff_lar_2020,jaredgoff,lar,2020,qb,76,217,4.82,2016,1,1
keenanallen_lac_2020,keenanallen,lac,2020,wr,74,211,,2013,3,76
masoncole_ari_2020,masoncole,ari,2020,ol,77,298,5.23,2018,3,97
damierebyrd_ne_2020,damierebyrd,ne,2020,wr,69,175,,2015,10,300
ronniestanley_bal_2020,ronniestanley,bal,2020,t,78,315,5.2,2016,1,6
patrickmahomes_kc_2020,patrickmahomes,kc,2020,qb,74,225,4.8,2017,1,10
jonnusmith_ten_2020,jonnusmith,ten,2020,te,75,248,4.62,2017,3,100
lucaspatrick_gb_2020,lucaspatrick,gb,2020,g,75,313,,2016,10,300
tyrodtaylor_lac_2020,tyrodtaylor,lac,2020,qb,73,217,4.47,2011,6,180
robgronkowski_tb_2020,robgronkowski,tb,2020,te,78,268,,2010,2,42
derekcarr_lv_2020,derekcarr,lv,2020,qb,75,210,4.69,2014,2,36
ryantannehill_ten_2020,ryantannehill,ten,2020,qb,76,217,,2012,1,8
cooperkupp_lar_2020,cooperkupp,lar,2020,wr,74,208,4.62,2017,3,69
nkealharry_ne_2020,nkealharry,ne,2020,wr,76,225,,2019,1,32
robertwoods_lar_2020,robertwoods,lar,2020,wr,72,195,4.51,2013,2,41
hunterhenry_lac_2020,hunterhenry,lac,2020,te,77,250,,2016,2,35
drewbrees_no_2020,drewbrees,no,2020,qb,72,209,4.83,2001,2,32
aaronrodgers_gb_2020,aaronrodgers,gb,2020,qb,74,225,4.71,2005,1,24
georgekittle_sf_2020,georgekittle,sf,2020,te,76,250,4.52,2017,5,146
dwaynehaskins_was_2020,dwaynehaskins,was,2020,qb,75,231,,2019,1,15
terrymclaurin_was_2020,terrymclaurin,was,2020,wr,72,210,,2019,3,76
maxxwilliams_ari_2020,maxxwilliams,ari,2020,te,76,252,4.78,2015,2,55
billyprice_cin_2020,billyprice,cin,2020,ol,76,308,,2018,1,21
dawsonknox_buf_2020,dawsonknox,buf,2020,te,76,254,,2019,3,96
allenlazard_gb_2020,allenlazard,gb,2020,wr,77,227,4.55,2018,10,300
tyreekhill_kc_2020,tyreekhill,kc,2020,wr,70,191,,2016,5,165
benroethlisberger_pit_2020,benroethlisberger,pit,2020,qb,77,240,4.85,2004,1,11
johnbrown_buf_2020,johnbrown,buf,2020,wr,71,178,4.34,2014,3,91
darrenwaller_lv_2020,darrenwaller,lv,2020,te,78,255,4.46,2015,6,204
jeremysprinkle_was_2020,jeremysprinkle,was,2020,te,77,252,4.69,2017,5,154
davanteadams_gb_2020,davanteadams,gb,2020,wr,73,215,4.56,2014,2,53
bryanedwards_lv_2020,bryanedwards,lv,2020,wr,75,215,,2020,3,81
joshhill_no_2020,joshhill,no,2020,te,77,250,,2013,10,300
camnewton_ne_2020,camnewton,ne,2020,qb,77,245,4.56,2011,1,1
teddybridgewater_car_2020,teddybridgewater,car,2020,qb,74,212,,2014,1,32
matthewstafford_det_2020,matthewstafford,det,2020,qb,75,220,4.81,2009,1,1
stefondiggs_buf_2020,stefondiggs,buf,2020,wr,72,191,4.46,2015,5,146
nickboyle_bal_2020,nickboyle,bal,2020,te,76,261,5.04,2015,5,171
coreydavis_ten_2020,coreydavis,ten,2020,wr,75,209,,2017,1,5
deandrehopkins_ari_2020,deandrehopkins,ari,2020,wr,73,212,4.57,2013,1,27
ajbrown_ten_2020,ajbrown,ten,2020,wr,73,226,,2019,2,51
austinhooper_cle_2020,austinhooper,cle,2020,te,76,254,4.72,2016,3,81
mycolepruitt_ten_2020,mycolepruitt,ten,2020,te,74,245,4.58,2015,5,143
sammywatkins_kc_2020,sammywatkins,kc,2020,wr,73,211,4.43,2014,1,4
chrismanhertz_car_2020,chrismanhertz,car,2020,te,78,255,,2015,10,300
mitchelltrubisky_chi_2020,mitchelltrubisky,chi,2020,qb,75,222,4.67,2017,1,2
jessejames_det_2020,jessejames,det,2020,te,79,261,4.83,2015,5,160
dakprescott_dal_2020,dakprescott,dal,2020,qb,74,238,4.79,2016,4,135
daltonschultz_dal_2020,daltonschultz,dal,2020,te,77,244,4.75,2018,4,137
kylermurray_ari_2020,kylermurray,ari,2020,qb,70,207,,2019,1,1
roberttonyan_gb_2020,roberttonyan,gb,2020,te,77,240,,2017,10,300
djfluker_bal_2020,djfluker,bal,2020,t,77,342,5.31,2013,1,11
bakermayfield_cle_2020,bakermayfield,cle,2020,qb,73,215,4.84,2018,1,1
jimmygaroppolo_sf_2020,jimmygaroppolo,sf,2020,qb,74,225,4.97,2014,2,62
michaelgallup_dal_2020,michaelgallup,dal,2020,wr,73,198,4.51,2018,3,81
quintezcephus_det_2020,quintezcephus,det,2020,wr,73,208,,2020,5,166
drewlock_den_2020,drewlock,den,2020,qb,76,228,,2019,2,42
philiprivers_ind_2020,philiprivers,ind,2020,qb,77,228,5.1,2004,1,4
larryfitzgerald_ari_2020,larryfitzgerald,ari,2020,wr,75,218,4.49,2004,1,3
chrisgodwin_tb_2020,chrisgodwin,tb,2020,wr,73,208,4.42,2017,3,84
dallasgoedert_phi_2020,dallasgoedert,phi,2020,te,77,256,,2018,2,49
tombrady_tb_2020,tombrady,tb,2020,qb,76,225,5.28,2000,6,199
ryanfitzpatrick_mia_2020,ryanfitzpatrick,mia,2020,qb,74,223,4.86,2005,7,250
vancemcdonald_pit_2020,vancemcdonald,pit,2020,te,76,267,4.69,2013,2,55
demetriusharris_chi_2020,demetriusharris,chi,2020,te,79,230,,2013,10,300
loganthomas_was_2020,loganthomas,was,2020,te,78,250,4.61,2014,4,120
amaricooper_dal_2020,amaricooper,dal,2020,wr,73,210,4.42,2015,1,4
michaelthomas_no_2020,michaelthomas,no,2020,wr,75,212,4.57,2016,2,47
timpatrick_den_2020,timpatrick,den,2020,wr,76,212,,2017,10,300
michaelonwenu_ne_2020,michaelonwenu,ne,2020,t,75,350,,2020,6,182
jalenguyton_lac_2020,jalenguyton,lac,2020,wr,73,212,,2019,10,300
marcusbaugh_was_2020,marcusbaugh,was,2020,te,76,240,4.81,2018,10,300
marvinjonesjr_det_2020,marvinjonesjr,det,2020,wr,74,198,4.46,2012,5,166
mikeevans_tb_2020,mikeevans,tb,2020,wr,77,231,4.53,2014,1,7
jasonwitten_lv_2020,jasonwitten,lv,2020,te,78,263,4.64,2003,3,69
jimmygraham_chi_2020,jimmygraham,chi,2020,te,79,265,4.53,2010,3,95
kylejuszczyk_sf_2020,kylejuszczyk,sf,2020,fb,74,235,,2013,4,130
nickkeizer_kc_2020,nickkeizer,kc,2020,te,76,251,,2018,10,300
kendrickbourne_sf_2020,kendrickbourne,sf,2020,wr,73,190,4.68,2017,10,300
zachertz_phi_2020,zachertz,phi,2020,te,77,250,4.76,2013,2,35
jaredcook_no_2020,jaredcook,no,2020,te,77,254,4.49,2009,3,89
jackdoyle_ind_2020,jackdoyle,ind,2020,te,78,262,,2013,10,300
tjhockenson_det_2020,tjhockenson,det,2020,te,77,244,,2019,1,8
kirkcousins_min_2020,kirkcousins,min,2020,qb,75,205,4.93,2012,4,102
lukestocker_atl_2020,lukestocker,atl,2020,te,77,253,4.68,2011,4,104
joshallen_buf_2020,joshallen,buf,2020,qb,77,237,4.75,2018,1,7
joeburrow_cin_2020,joeburrow,cin,2020,qb,76,215,,2020,1,1
gardnerminshew_jax_2020,gardnerminshew,jax,2020,qb,73,225,,2019,6,178
mattryan_atl_2020,mattryan,atl,2020,qb,76,220,4.89,2008,1,3
gabrieldavis_buf_2020,gabrieldavis,buf,2020,wr,75,212,,2020,4,128
prestonwilliams_mia_2020,prestonwilliams,mia,2020,wr,76,210,,2019,10,300
dkmetcalf_sea_2020,dkmetcalf,sea,2020,wr,75,229,,2019,2,64
johnross_cin_2020,johnross,cin,2020,wr,71,190,4.22,2017,1,9
joshreynolds_lar_2020,joshreynolds,lar,2020,wr,75,194,4.52,2017,4,117
noahfant_den_2020,noahfant,den,2020,te,76,249,,2019,1,20
marcedeslewis_gb_2020,marcedeslewis,gb,2020,te,78,267,4.8,2006,1,28
jujusmithschuster_pit_2020,jujusmithschuster,pit,2020,wr,73,215,4.54,2017,2,62
jakobjohnson_ne_2020,jakobjohnson,ne,2020,fb,75,255,,2019,10,300
williesneadiv_bal_2020,williesneadiv,bal,2020,wr,71,205,4.62,2014,10,300
djmoore_car_2020,djmoore,car,2020,wr,71,215,4.56,2018,1,24
russellwilson_sea_2020,russellwilson,sea,2020,qb,71,215,4.55,2012,3,75
chrisherndon_nyj_2020,chrisherndon,nyj,2020,te,76,253,,2018,4,107
virgilgreen_lac_2020,virgilgreen,lac,2020,te,77,255,4.54,2011,7,204
trequansmith_no_2020,trequansmith,no,2020,wr,74,210,4.49,2018,3,91
robbyanderson_car_2020,robbyanderson,car,2020,wr,75,190,,2016,10,300
parriscampbell_ind_2020,parriscampbell,ind,2020,wr,72,208,,2019,2,59
evanengram_nyg_2020,evanengram,nyg,2020,te,75,240,4.42,2017,1,23
jordanmailata_phi_2020,jordanmailata,phi,2020,t,80,365,,2018,7,233
daeseanhamilton_den_2020,daeseanhamilton,den,2020,wr,73,203,,2018,4,113
curtissamuel_car_2020,curtissamuel,car,2020,wr,71,195,4.31,2017,2,40
matthennessy_atl_2020,matthennessy,atl,2020,ol,75,307,,2020,3,78
adamthielen_min_2020,adamthielen,min,2020,wr,74,200,,2013,10,300
lamarjackson_bal_2020,lamarjackson,bal,2020,qb,74,230,,2018,1,32
patrickricard_bal_2020,patrickricard,bal,2020,fb,75,305,,2017,10,300
kylerudolph_min_2020,kylerudolph,min,2020,te,78,258,,2011,2,43
ceedeelamb_dal_2020,ceedeelamb,dal,2020,wr,74,200,,2020,1,17
odellbeckhamjr_cle_2020,odellbeckhamjr,cle,2020,wr,71,198,4.43,2014,1,12
ianthomas_car_2020,ianthomas,car,2020,te,76,260,4.74,2018,4,101
henryruggsiii_lv_2020,henryruggsiii,lv,2020,wr,72,190,,2020,1,12
gregolsen_sea_2020,gregolsen,sea,2020,te,77,255,4.51,2007,1,31
cjuzomah_cin_2020,cjuzomah,cin,2020,te,77,271,,2015,5,157
tylerlockett_sea_2020,tylerlockett,sea,2020,wr,70,182,4.4,2015,3,69
allenrobinsonii_chi_2020,allenrobinsonii,chi,2020,wr,75,211,4.6,2014,2,61
julianedelman_ne_2020,julianedelman,ne,2020,wr,70,198,,2009,7,232
deshaunwatson_hou_2020,deshaunwatson,hou,2020,qb,74,215,4.66,2017,1,12
willdissly_sea_2020,willdissly,sea,2020,te,76,265,4.87,2018,4,120
jerryjeudy_den_2020,jerryjeudy,den,2020,wr,73,193,,2020,1,15
kendalllamm_cle_2020,kendalllamm,cle,2020,t,77,310,,2015,10,300
ericebron_pit_2020,ericebron,pit,2020,te,76,253,4.6,2014,1,10
tyhilton_ind_2020,tyhilton,ind,2020,wr,70,183,,2012,3,92
vanjefferson_lar_2020,vanjefferson,lar,2020,wr,73,200,,2020,2,57
carsonwentz_phi_2020,carsonwentz,phi,2020,qb,77,237,4.77,2016,1,2
drewsample_cin_2020,drewsample,cin,2020,te,77,255,,2019,2,52
calvinridley_atl_2020,calvinridley,atl,2020,wr,73,190,4.43,2018,1,26
irvsmithjr_min_2020,irvsmithjr,min,2020,te,74,242,,2019,2,50
tylerboyd_cin_2020,tylerboyd,cin,2020,wr,74,203,4.58,2016,2,55
danieljones_nyg_2020,danieljones,nyg,2020,qb,77,230,,2019,1,6
darrenfells_hou_2020,darrenfells,hou,2020,te,79,270,,2012,10,300
breshadperriman_nyj_2020,breshadperriman,nyj,2020,wr,74,215,,2015,1,26
harrisonbryant_cle_2020,harrisonbryant,cle,2020,te,77,230,,2020,4,115
kenyandrake_ari_2020,kenyandrake,ari,2020,hb,73,216,4.45,2016,3,73
djcharkjr_jax_2020,djcharkjr,jax,2020,wr,76,198,4.34,2018,2,61
christiankirk_ari_2020,christiankirk,ari,2020,wr,71,200,4.47,2018,2,47
khadarelhodge_cle_2020,khadarelhodge,cle,2020,wr,71,183,,2018,10,300
