player_name,match_name,score
ramikwilson_kc_2015,ramikwilson_kc_2015,100
allenbailey_kc_2016,allenbailey_kc_2016,100
jamaalcharles_kc_2016,jamaalcharles_kc_2016,100
jordandevey_kc_2016,jordandevey_kc_2016,100
laurentduvernaytardif_kc_2016,laurentduvernaytardif_kc_2016,100
parkerehinger_kc_2016,parkerehinger_kc_2016,100
deeford_kc_2016,deeford_kc_2016,100
phillipgaines_kc_2016,phillipgaines_kc_2016,100
tambahali_kc_2016,tambahali_kc_2016,100
justinhouston_kc_2016,justinhouston_kc_2016,100
jayehoward_kc_2016,jayehowardjr_kc_2016,95
derrickjohnson_kc_2016,derrickjohnson_kc_2016,100
jeremymaclin_kc_2016,jeremymaclin_kc_2016,100
justinmarch_kc_2016,,0
joshmauga_kc_2016,,0
treymillard_kc_2016,,0
stevennelson_kc_2016,stevennelson_kc_2016,100
dadinicolas_kc_2016,dadinicolas_kc_2016,100
marcuspeters_kc_2016,marcuspeters_kc_2016,100
jahreid_kc_2016,jahreid_kc_2016,100
kendallreyes_kc_2016,kendallreyes_kc_2016,100
mitchellschwartz_kc_2016,mitchellschwartz_kc_2016,100
alexsmith_kc_2016,alexsmith_kc_2016,100
spencerware_kc_2016,spencerware_kc_2016,100
charcandrickwest_kc_2016,charcandrickwest_kc_2016,100
djwhite_kc_2016,djwhite_kc_2016,100
jameswinchester_kc_2016,jameswinchester_kc_2016,100
kennethacker_kc_2017,kennethacker_kc_2017,100
allenbailey_kc_2017,allenbailey_kc_2017,100
isaiahbattle_kc_2017,,0
ericberry_kc_2017,ericberry_kc_2017,100
reshardcliett_kc_2017,,0
chrisconley_kc_2017,chrisconley_kc_2017,100
laurentduvernaytardif_kc_2017,laurentduvernaytardif_kc_2017,100
parkerehinger_kc_2017,parkerehinger_kc_2017,100
cameronerving_kc_2017,camerving_kc_2017,89
ericfisher_kc_2017,ericfisher_kc_2017,100
deeford_kc_2017,deeford_kc_2017,100
phillipgaines_kc_2017,phillipgaines_kc_2017,100
antwangoodley_kc_2017,,0
tambahali_kc_2017,tambahali_kc_2017,100
tyreekhill_kc_2017,tyreekhill_kc_2017,100
justinhouston_kc_2017,justinhouston_kc_2017,100
akeemhunt_kc_2017,akeemhunt_kc_2017,100
jarvisjenkins_kc_2017,jarvisjenkins_kc_2017,100
ashtonlampkin_kc_2017,,0
bennielogan_kc_2017,bennielogan_kc_2017,100
mitchmorse_kc_2017,mitchmorse_kc_2017,100
ericmurray_kc_2017,ericmurray_kc_2017,100
stevennelson_kc_2017,stevennelson_kc_2017,100
dadinicolas_kc_2017,,0
rakeemnunezroches_kc_2017,rakeemnunezroches_kc_2017,100
ronparker_kc_2017,ronparker_kc_2017,100
kevinpierrelouis_kc_2017,kevinpierrelouis_kc_2017,100
reggieragland_kc_2017,reggieragland_kc_2017,100
cairosantos_kc_2017,cairosantos_kc_2017,100
terrancesmith_kc_2017,terrancesmith_kc_2017,100
steventerrell_kc_2017,steventerrell_kc_2017,100
deanthonythomas_kc_2017,deanthonythomas_kc_2017,100
spencerware_kc_2017,,0
charcandrickwest_kc_2017,charcandrickwest_kc_2017,100
albertwilson_kc_2017,albertwilson_kc_2017,100
ericberry_kc_2018,ericberry_kc_2018,100
jordandevey_kc_2018,jordandevey_kc_2018,100
stepdurham_kc_2018,,0
laurentduvernaytardif_kc_2018,laurentduvernaytardif_kc_2018,100
alexellis_kc_2018,alexellis_kc_2018,100
cameronerving_kc_2018,camerving_kc_2018,89
deeford_kc_2018,deeford_kc_2018,100
kendallfuller_kc_2018,kendallfuller_kc_2018,100
dillongordon_kc_2018,,0
demetriusharris_kc_2018,demetriusharris_kc_2018,100
tyreekhill_kc_2018,tyreekhill_kc_2018,100
anthonyhitchens_kc_2018,anthonyhitchens_kc_2018,100
justinhouston_kc_2018,justinhouston_kc_2018,100
akeemhunt_kc_2018,akeemhunt_kc_2018,100
tejankoroma_kc_2018,,0
tanohkpassagnon_kc_2018,tanohkpassagnon_kc_2018,100
jdmoore_kc_2018,,0
mitchmorse_kc_2018,mitchmorse_kc_2018,100
ericmurray_kc_2018,ericmurray_kc_2018,100
benniemann_kc_2018,benniemann_kc_2018,100
dorianodaniel_kc_2018,dorianodaniel_kc_2018,100
byronpringle_kc_2018,,0
keithreaser_kc_2018,,0
terrancesmith_kc_2018,terrancesmith_kc_2018,100
danielsorensen_kc_2018,danielsorensen_kc_2018,100
deanthonythomas_kc_2018,deanthonythomas_kc_2018,100
spencerware_kc_2018,spencerware_kc_2018,100
sammywatkins_kc_2018,sammywatkins_kc_2018,100
armaniwatts_kc_2018,armaniwatts_kc_2018,100
darrelwilliams_kc_2018,darrelwilliams_kc_2018,100
frankzombo_kc_2018,frankzombo_kc_2018,100
blakebell_kc_2019,blakebell_kc_2019,100
bashaudbreeland_kc_2019,bashaudbreeland_kc_2019,100
morrisclaiborne_kc_2019,morrisclaiborne_kc_2019,100
frankclark_kc_2019,frankclark_kc_2019,100
feltondavis_kc_2019,,0
gehrigdieter_kc_2019,gehrigdieter_kc_2019,100
laurentduvernaytardif_kc_2019,laurentduvernaytardif_kc_2019,100
cameronerving_kc_2019,camerving_kc_2019,89
rashadfenton_kc_2019,rashadfenton_kc_2019,100
ericfisher_kc_2019,ericfisher_kc_2019,100
kendallfuller_kc_2019,kendallfuller_kc_2019,100
davongrayson_kc_2019,,0
dariusharris_kc_2019,demetriusharris_kc_2019,88
chadhenne_kc_2019,chadhenne_kc_2019,100
tyreekhill_kc_2019,tyreekhill_kc_2019,100
anthonyhitchens_kc_2019,anthonyhitchens_kc_2019,100
chrisjones_kc_2019,chrisjones_kc_2019,100
traviskelce_kc_2019,traviskelce_kc_2019,100
marcuskemp_kc_2019,,0
anthonylanier_kc_2019,,0
darronlee_kc_2019,darronlee_kc_2019,100
johnlovett_kc_2019,,0
jordanlucas_kc_2019,jordanlucas_kc_2019,100
alizemack_kc_2019,,0
patrickmahomes_kc_2019,patrickmahomes_kc_2019,100
marcusmarshall_kc_2019,,0
leseanmccoy_kc_2019,leseanmccoy_kc_2019,100
mattmoore_kc_2019,mattmoore_kc_2019,100
dorianodaniel_kc_2019,dorianodaniel_kc_2019,100
emmanuelogbah_kc_2019,emmanuelogbah_kc_2019,100
alexokafor_kc_2019,alexokafor_kc_2019,100
martinasrankin_kc_2019,martinasrankin_kc_2019,100
keithreaser_kc_2019,,0
gregsenat_kc_2019,,0
breelandspeaks_kc_2019,,0
juanthornhill_kc_2019,juanthornhill_kc_2019,100
timward_kc_2019,,0
spencerware_kc_2019,spencerware_kc_2019,100
sammywatkins_kc_2019,sammywatkins_kc_2019,100
davidwells_kc_2019,,0
damienwilliams_kc_2019,damienwilliams_kc_2019,100
darrelwilliams_kc_2019,darrelwilliams_kc_2019,100
xavierwilliams_kc_2019,xavierwilliams_kc_2019,100
andrewwylie_kc_2019,andrewwylie_kc_2019,100
leveonbell_kc_2020,,0
bashaudbreeland_kc_2020,,0
alexbrown_kc_2020,,0
antoniocallaway_kc_2020,,0
tacocharlton_kc_2020,tacocharlton_kc_2020,100
frankclark_kc_2020,frankclark_kc_2020,100
tylerclark_kc_2020,,0
rodneyclemons_kc_2020,,0
seanculkin_kc_2020,,0
michaeldanna_kc_2020,michaeldanna_kc_2020,100
laurentduvernaytardif_kc_2020,,0
clydeedwardshelaire_kc_2020,clydeedwardshelaire_kc_2020,100
rashadfenton_kc_2020,rashadfenton_kc_2020,100
ericfisher_kc_2020,ericfisher_kc_2020,100
williegayjr_kc_2020,williegayjr_kc_2020,100
anthonygordon_kc_2020,,0
derrickgore_kc_2020,,0
mecolehardman_kc_2020,mecolehardman_kc_2020,100
tyreekhill_kc_2020,tyreekhill_kc_2020,100
anthonyhitchens_kc_2020,anthonyhitchens_kc_2020,100
chrisjones_kc_2020,chrisjones_kc_2020,100
danielkilgore_kc_2020,,0
tyrannmathieu_kc_2020,tyrannmathieu_kc_2020,100
lucasniang_kc_2020,,0
benniemann_kc_2020,benniemann_kc_2020,100
derricknnadi_kc_2020,derricknnadi_kc_2020,100
dorianodaniel_kc_2020,dorianodaniel_kc_2020,100
alexokafor_kc_2020,alexokafor_kc_2020,100
kelechiosemele_kc_2020,kelechiosemele_kc_2020,100
byronpringle_kc_2020,,0
martinasrankin_kc_2020,,0
mikeremmers_kc_2020,mikeremmers_kc_2020,100
demarcusrobinson_kc_2020,demarcusrobinson_kc_2020,100
khalensaunders_kc_2020,khalensaunders_kc_2020,100
mitchellschwartz_kc_2020,mitchellschwartz_kc_2020,100
anthonysherman_kc_2020,anthonysherman_kc_2020,100
ljariussneed_kc_2020,ljariussneed_kc_2020,100
jordantaamu_kc_2020,,0
darwinthompson_kc_2020,darwinthompson_kc_2020,100
princetegawanogho_kc_2020,,0
charvariusward_kc_2020,charvariusward_kc_2020,100
sammywatkins_kc_2020,sammywatkins_kc_2020,100
chadwilliams_kc_2020,,0
damienwilliams_kc_2020,darrelwilliams_kc_2020,86
damienwilson_kc_2020,damienwilson_kc_2020,100
deonyelder_kc_2020,,0
blakebell_kc_2021,blakebell_kc_2021,100
nickbolton_kc_2021,nickbolton_kc_2021,100
orlandobrownjr_kc_2021,orlandobrownjr_kc_2021,100
michaelburton_kc_2021,michaelburton_kc_2021,100
frankclark_kc_2021,frankclark_kc_2021,100
clydeedwardshelaire_kc_2021,clydeedwardshelaire_kc_2021,100
rashadfenton_kc_2021,rashadfenton_kc_2021,100
joefortson_kc_2021,joefortson_kc_2021,100
williegayjr_kc_2021,,0
tyreekhill_kc_2021,tyreekhill_kc_2021,100
anthonyhitchens_kc_2021,anthonyhitchens_kc_2021,100
chrisjones_kc_2021,chrisjones_kc_2021,100
joshuakaindoh_kc_2021,joshuakaindoh_kc_2021,100
traviskelce_kc_2021,traviskelce_kc_2021,100
chrislammons_kc_2021,chrislammons_kc_2021,100
tyrannmathieu_kc_2021,tyrannmathieu_kc_2021,100
jerickmckinnon_kc_2021,jerickmckinnon_kc_2021,100
lucasniang_kc_2021,lucasniang_kc_2021,100
derricknnadi_kc_2021,derricknnadi_kc_2021,100
mikeremmers_kc_2021,,0
khalensaunders_kc_2021,khalensaunders_kc_2021,100
ljariussneed_kc_2021,ljariussneed_kc_2021,100
joethuney_kc_2021,joethuney_kc_2021,100
charvariusward_kc_2021,charvariusward_kc_2021,100
armaniwatts_kc_2021,armaniwatts_kc_2021,100
darrelwilliams_kc_2021,darrelwilliams_kc_2021,100
andrewwylie_kc_2021,,0
jahleeladdae_lac_2014,jahleeladdae_lac_2014,100
keenanallen_lac_2014,keenanallen_lac_2014,100
jeremiahattaochu_lac_2014,jeremiahattaochu_lac_2014,100
donaldbrown_lac_2014,donaldbrown_lac_2014,100
vincentbrown_lac_2014,vincentbrown_lac_2014,100
donaldbutler_lac_2014,donaldbutler_lac_2014,100
ryancarrethers_lac_2014,ryancarrethers_lac_2014,100
jeromeyclary_lac_2014,jeromeyclary_lac_2014,100
kavellconner_lac_2014,kavellconner_lac_2014,100
marcuscromartie_lac_2014,,0
chrisdavis_lac_2014,chrisdavis_lac_2014,100
kingdunlap_lac_2014,kingdunlap_lac_2014,100
brandonflowers_lac_2014,brandonflowers_lac_2014,100
malcomfloyd_lac_2014,malcomfloyd_lac_2014,100
djfluker_lac_2014,djfluker_lac_2014,100
dwightfreeney_lac_2014,dwightfreeney_lac_2014,100
andrewgachkar_lac_2014,andrewgachkar_lac_2014,100
antoniogates_lac_2014,antoniogates_lac_2014,100
kwamegeathers_lac_2014,,0
marcusgilchrist_lac_2014,marcusgilchrist_lac_2014,100
ladariusgreen_lac_2014,ladariusgreen_lac_2014,100
lawrenceguy_lac_2014,lawrenceguy_lac_2014,100
nickhardwick_lac_2014,nickhardwick_lac_2014,100
melviningram_lac_2014,melviningramiii_lac_2014,93
davidjohnson_lac_2014,davidjohnson_lac_2014,100
jarretjohnson_lac_2014,jarretjohnson_lac_2014,100
cordarrolaw_lac_2014,cordarrolaw_lac_2014,100
douglegursky_lac_2014,douglegursky_lac_2014,100
seanlissemore_lac_2014,seanlissemore_lac_2014,100
coreyliuget_lac_2014,coreyliuget_lac_2014,100
ryanmathews_lac_2014,ryanmathews_lac_2014,100
ryanmiller_lac_2014,,0
richohrnberger_lac_2014,richohrnberger_lac_2014,100
philiprivers_lac_2014,philiprivers_lac_2014,100
eddieroyal_lac_2014,eddieroyal_lac_2014,100
damikscafe_lac_2014,,0
mikescifres_lac_2014,mikescifres_lac_2014,100
alvinscioneaux_lac_2014,,0
darrellstuckey_lac_2014,darrellstuckey_lac_2014,100
mantiteo_lac_2014,mantiteo_lac_2014,100
rickytjongatjoe_lac_2014,,0
johnnietroutman_lac_2014,johnnietroutman_lac_2014,100
jasonverrett_lac_2014,jasonverrett_lac_2014,100
reggiewalker_lac_2014,reggiewalker_lac_2014,100
chriswatt_lac_2014,chriswatt_lac_2014,100
stevewilliams_lac_2014,stevewilliams_lac_2014,100
dannywoodhead_lac_2014,dannywoodhead_lac_2014,100
shareecewright_lac_2014,shareecewright_lac_2014,100
jahleeladdae_lac_2015,jahleeladdae_lac_2015,100
keenanallen_lac_2015,keenanallen_lac_2015,100
jeremiahattaochu_lac_2015,jeremiahattaochu_lac_2015,100
kingdunlap_lac_2015,kingdunlap_lac_2015,100
kyleemanuel_lac_2015,kyleemanuel_lac_2015,100
brandonflowers_lac_2015,brandonflowers_lac_2015,100
malcomfloyd_lac_2015,malcomfloyd_lac_2015,100
djfluker_lac_2015,djfluker_lac_2015,100
orlandofranklin_lac_2015,orlandofranklin_lac_2015,100
antoniogates_lac_2015,antoniogates_lac_2015,100
melvingordon_lac_2015,melvingordoniii_lac_2015,93
ladariusgreen_lac_2015,ladariusgreen_lac_2015,100
chrishairston_lac_2015,chrishairston_lac_2015,100
javonteeherndon_lac_2015,javonteeherndon_lac_2015,100
dontrelleinman_lac_2015,dontrelleinman_lac_2015,100
stevejohnson_lac_2015,stevejohnson_lac_2015,100
jacobyjones_lac_2015,jacobyjones_lac_2015,100
seanlissemore_lac_2015,seanlissemore_lac_2015,100
coreyliuget_lac_2015,coreyliuget_lac_2015,100
craigmager_lac_2015,craigmager_lac_2015,100
brandenoliver_lac_2015,brandenoliver_lac_2015,100
denzelperryman_lac_2015,denzelperryman_lac_2015,100
dariusphilon_lac_2015,dariusphilon_lac_2015,100
philiprivers_lac_2015,philiprivers_lac_2015,100
patrickrobinson_lac_2015,patrickrobinson_lac_2015,100
trevorrobinson_lac_2015,trevorrobinson_lac_2015,100
darrellstuckey_lac_2015,darrellstuckey_lac_2015,100
mantiteo_lac_2015,mantiteo_lac_2015,100
johnnietroutman_lac_2015,,0
jasonverrett_lac_2015,jasonverrett_lac_2015,100
chriswatt_lac_2015,chriswatt_lac_2015,100
ericweddle_lac_2015,ericweddle_lac_2015,100
stevewilliams_lac_2015,stevewilliams_lac_2015,100
tourekwilliams_lac_2015,tyrellwilliams_lac_2015,87
jahleeladdae_lac_2016,jahleeladdae_lac_2016,100
keenanallen_lac_2016,keenanallen_lac_2016,100
jeremiahattaochu_lac_2016,jeremiahattaochu_lac_2016,100
rasheedbailey_lac_2016,,0
joebarksdale_lac_2016,joebarksdale_lac_2016,100
travisbenjamin_lac_2016,travisbenjamin_lac_2016,100
joeybosa_lac_2016,joeybosa_lac_2016,100
jatavisbrown_lac_2016,jatavisbrown_lac_2016,100
zamircarlis_lac_2016,,0
terrellchestnut_lac_2016,,0
donavonclark_lac_2016,,0
asantecleveland_lac_2016,asantecleveland_lac_2016,100
jeffcumberland_lac_2016,,0
mattdaniels_lac_2016,,0
kingdunlap_lac_2016,kingdunlap_lac_2016,100
nickdzubnar_lac_2016,nickdzubnar_lac_2016,100
kennethfarrow_lac_2016,kennethfarrow_lac_2016,100
brandonflowers_lac_2016,brandonflowers_lac_2016,100
orlandofranklin_lac_2016,orlandofranklin_lac_2016,100
antoniogates_lac_2016,antoniogates_lac_2016,100
melvingordon_lac_2016,melvingordoniii_lac_2016,93
chrishairston_lac_2016,chrishairston_lac_2016,100
hunterhenry_lac_2016,hunterhenry_lac_2016,100
javonteeherndon_lac_2016,javonteeherndon_lac_2016,100
stevejohnson_lac_2016,,0
tylerjohnstone_lac_2016,,0
seanlissemore_lac_2016,,0
craigmager_lac_2016,craigmager_lac_2016,100
tylermarcordes_lac_2016,,0
robertmcclain_lac_2016,robertmcclain_lac_2016,100
dextermccluster_lac_2016,dextermccluster_lac_2016,100
brandonmebane_lac_2016,brandonmebane_lac_2016,100
brandenoliver_lac_2016,,0
tennypalepoi_lac_2016,tennypalepoi_lac_2016,100
denzelperryman_lac_2016,denzelperryman_lac_2016,100
shaqpetteway_lac_2016,,0
caraunreid_lac_2016,caraunreid_lac_2016,100
mantiteo_lac_2016,mantiteo_lac_2016,100
jasonverrett_lac_2016,jasonverrett_lac_2016,100
chriswatt_lac_2016,,0
tourekwilliams_lac_2016,tourekwilliams_lac_2016,100
tyrellwilliams_lac_2016,tyrellwilliams_lac_2016,100
dannywoodhead_lac_2016,dannywoodhead_lac_2016,100
carloswray_lac_2016,,0
keenanallen_lac_2017,keenanallen_lac_2017,100
jeremiahattaochu_lac_2017,jeremiahattaochu_lac_2017,100
joebarksdale_lac_2017,joebarksdale_lac_2017,100
travisbenjamin_lac_2017,travisbenjamin_lac_2017,100
treboston_lac_2017,treboston_lac_2017,100
jatavisbrown_lac_2017,jatavisbrown_lac_2017,100
asantecleveland_lac_2017,,0
austinekeler_lac_2017,austinekeler_lac_2017,100
melvingordon_lac_2017,melvingordoniii_lac_2017,93
chrishairston_lac_2017,chrishairston_lac_2017,100
caseyhayward_lac_2017,caseyhaywardjr_lac_2017,95
hunterhenry_lac_2017,hunterhenry_lac_2017,100
dontrelleinman_lac_2017,dontrelleinman_lac_2017,100
rayshawnjenkins_lac_2017,rayshawnjenkins_lac_2017,100
forrestlamp_lac_2017,,0
chrislandrum_lac_2017,,0
coreyliuget_lac_2017,coreyliuget_lac_2017,100
chrismccain_lac_2017,chrismccain_lac_2017,100
seanmcgrath_lac_2017,seanmcgrath_lac_2017,100
charmeacheallemoore_lac_2017,,0
nicknovak_lac_2017,nicknovak_lac_2017,100
russellokung_lac_2017,russellokung_lac_2017,100
brandenoliver_lac_2017,brandenoliver_lac_2017,100
jamesonwualu_lac_2017,jamesonwualu_lac_2017,100
denzelperryman_lac_2017,denzelperryman_lac_2017,100
adrianphillips_lac_2017,adrianphillips_lac_2017,100
hayespullard_lac_2017,hayespullard_lac_2017,100
philiprivers_lac_2017,philiprivers_lac_2017,100
mattslauson_lac_2017,mattslauson_lac_2017,100
darrellstuckey_lac_2017,,0
jasonverrett_lac_2017,jasonverrett_lac_2017,100
andrewilliams_lac_2017,andrewilliams_lac_2017,100
mikewilliams_lac_2017,mikewilliams_lac_2017,100
tyrellwilliams_lac_2017,tyrellwilliams_lac_2017,100
keenanallen_lac_2018,keenanallen_lac_2018,100
joebarksdale_lac_2018,joebarksdale_lac_2018,100
travisbenjamin_lac_2018,travisbenjamin_lac_2018,100
joeybosa_lac_2018,joeybosa_lac_2018,100
brettboyko_lac_2018,,0
jatavisbrown_lac_2018,jatavisbrown_lac_2018,100
seanculkin_lac_2018,seanculkin_lac_2018,100
austinekeler_lac_2018,austinekeler_lac_2018,100
kyleemanuel_lac_2018,kyleemanuel_lac_2018,100
brandonfacyson_lac_2018,brandonfacyson_lac_2018,100
antoniogates_lac_2018,antoniogates_lac_2018,100
melvingordon_lac_2018,melvingordoniii_lac_2018,93
hunterhenry_lac_2018,,0
chrislandrum_lac_2018,chrislandrum_lac_2018,100
coreyliuget_lac_2018,coreyliuget_lac_2018,100
craigmager_lac_2018,craigmager_lac_2018,100
brandonmebane_lac_2018,brandonmebane_lac_2018,100
russellokung_lac_2018,russellokung_lac_2018,100
denzelperryman_lac_2018,denzelperryman_lac_2018,100
dariusphilon_lac_2018,dariusphilon_lac_2018,100
austinroberts_lac_2018,,0
artavisscott_lac_2018,,0
calebsturgis_lac_2018,calebsturgis_lac_2018,100
jasonverrett_lac_2018,,0
jaylenwatkins_lac_2018,,0
derekwatt_lac_2018,derekwatt_lac_2018,100
kyzirwhite_lac_2018,kyzirwhite_lac_2018,100
trevorwilliams_lac_2018,trevorwilliams_lac_2018,100
tyrellwilliams_lac_2018,tyrellwilliams_lac_2018,100
kylewilson_lac_2018,kylewilson_lac_2018,100
nasiradderley_lac_2019,nasiradderley_lac_2019,100
keenanallen_lac_2019,keenanallen_lac_2019,100
michaelbadgley_lac_2019,michaelbadgley_lac_2019,100
travisbenjamin_lac_2019,travisbenjamin_lac_2019,100
cortezbroughton_lac_2019,cortezbroughton_lac_2019,100
jatavisbrown_lac_2019,jatavisbrown_lac_2019,100
dylancantrell_lac_2019,,0
seanculkin_lac_2019,seanculkin_lac_2019,100
geremydavis_lac_2019,geremydavis_lac_2019,100
michaeldavis_lac_2019,michaeldavis_lac_2019,100
thomasdavis_lac_2019,thomasdavissr_lac_2019,95
nickdzubnar_lac_2019,nickdzubnar_lac_2019,100
virgilgreen_lac_2019,virgilgreen_lac_2019,100
caseyhayward_lac_2019,caseyhaywardjr_lac_2019,95
hunterhenry_lac_2019,hunterhenry_lac_2019,100
melviningram_lac_2019,melviningramiii_lac_2019,93
dontrelleinman_lac_2019,dontrelleinman_lac_2019,100
justinjackson_lac_2019,justinjackson_lac_2019,100
derwinjames_lac_2019,derwinjames_lac_2019,100
trevonjohnson_lac_2019,,0
justinjones_lac_2019,justinjones_lac_2019,100
desmondking_lac_2019,desmondkingii_lac_2019,95
forrestlamp_lac_2019,forrestlamp_lac_2019,100
kodamartin_lac_2019,,0
vincemayle_lac_2019,,0
colemazza_lac_2019,colemazza_lac_2019,100
brandonmebane_lac_2019,brandonmebane_lac_2019,100
uchennanwosu_lac_2019,uchennanwosu_lac_2019,100
russellokung_lac_2019,russellokung_lac_2019,100
andrepatton_lac_2019,andrepatton_lac_2019,100
denzelperryman_lac_2019,denzelperryman_lac_2019,100
adrianphillips_lac_2019,adrianphillips_lac_2019,100
mikepouncey_lac_2019,mikepouncey_lac_2019,100
isaacrochell_lac_2019,isaacrochell_lac_2019,100
damionsquare_lac_2019,damionsquare_lac_2019,100
rodericteamer_lac_2019,rodericteamer_lac_2019,100
samtevi_lac_2019,samtevi_lac_2019,100
druetranquill_lac_2019,druetranquill_lac_2019,100
andrewvollert_lac_2019,,0
derekwatt_lac_2019,derekwatt_lac_2019,100
mikewilliams_lac_2019,mikewilliams_lac_2019,100
trevorwilliams_lac_2019,tyrellwilliams_lac_2019,87
jahleeladdae_lac_2020,,0
nasiradderley_lac_2020,nasiradderley_lac_2020,100
keenanallen_lac_2020,keenanallen_lac_2020,100
kalenballage_lac_2020,,0
asmarbilal_lac_2020,,0
joeybosa_lac_2020,joeybosa_lac_2020,100
bryanbulaga_lac_2020,bryanbulaga_lac_2020,100
emekeegbule_lac_2020,emekeegbule_lac_2020,100
austinekeler_lac_2020,austinekeler_lac_2020,100
brandonfacyson_lac_2020,,0
virgilgreen_lac_2020,virgilgreen_lac_2020,100
ryangroy_lac_2020,ryangroy_lac_2020,100
chrisharrisjr_lac_2020,chrisharrisjr_lac_2020,100
caseyhayward_lac_2020,caseyhaywardjr_lac_2020,95
hunterhenry_lac_2020,hunterhenry_lac_2020,100
kjhill_lac_2020,kjhill_lac_2020,100
melviningram_lac_2020,melviningramiii_lac_2020,93
justinjackson_lac_2020,justinjackson_lac_2020,100
derwinjames_lac_2020,,0
malikjefferson_lac_2020,,0
rayshawnjenkins_lac_2020,rayshawnjenkins_lac_2020,100
justinjones_lac_2020,justinjones_lac_2020,100
desmondking_lac_2020,desmondkingii_lac_2020,95
jessielemonier_lac_2020,,0
colemazza_lac_2020,,0
stormnorton_lac_2020,,0
uchennanwosu_lac_2020,uchennanwosu_lac_2020,100
denzelperryman_lac_2020,denzelperryman_lac_2020,100
treypipkins_lac_2020,treypipkins_lac_2020,100
troymainepope_lac_2020,,0
mikepouncey_lac_2020,,0
joereed_lac_2020,joereed_lac_2020,100
isaacrochell_lac_2020,isaacrochell_lac_2020,100
tyreestlouis_lac_2020,tyreestlouis_lac_2020,100
tyrodtaylor_lac_2020,tyrodtaylor_lac_2020,100
samtevi_lac_2020,samtevi_lac_2020,100
druetranquill_lac_2020,druetranquill_lac_2020,100
traiturner_lac_2020,traiturner_lac_2020,100
nickvigil_lac_2020,nickvigil_lac_2020,100
kyzirwhite_lac_2020,kyzirwhite_lac_2020,100
mikewilliams_lac_2020,mikewilliams_lac_2020,100
odayaboushi_lac_2021,odayaboushi_lac_2021,100
nasiradderley_lac_2021,nasiradderley_lac_2021,100
keenanallen_lac_2021,keenanallen_lac_2021,100
joeybosa_lac_2021,joeybosa_lac_2021,100
bryanbulaga_lac_2021,bryanbulaga_lac_2021,100
tevaughncampbell_lac_2021,tevaughncampbell_lac_2021,100
michaeldavis_lac_2021,michaeldavis_lac_2021,100
austinekeler_lac_2021,austinekeler_lac_2021,100
kylerfackrell_lac_2021,kylerfackrell_lac_2021,100
mattfeiler_lac_2021,mattfeiler_lac_2021,100
joegaziano_lac_2021,joegaziano_lac_2021,100
alohigilman_lac_2021,alohigilman_lac_2021,100
chrisharrisjr_lac_2021,chrisharrisjr_lac_2021,100
justinjackson_lac_2021,justinjackson_lac_2021,100
derwinjames_lac_2021,derwinjames_lac_2021,100
justinjones_lac_2021,justinjones_lac_2021,100
linvaljoseph_lac_2021,linvaljoseph_lac_2021,100
damonlloyd_lac_2021,,0
treymarshall_lac_2021,treymarshall_lac_2021,100
kennethmurray_lac_2021,kennethmurray_lac_2021,100
donaldparham_lac_2021,donaldparham_lac_2021,100
joereed_lac_2021,,0
asantesamueljr_lac_2021,asantesamueljr_lac_2021,100
ryansmith_lac_2021,,0
druetranquill_lac_2021,druetranquill_lac_2021,100
markwebb_lac_2021,markwebb_lac_2021,100
mikewilliams_lac_2021,mikewilliams_lac_2021,100
tavonaustin_lar_2014,tavonaustin_lar_2014,100
stedmanbailey_lar_2014,stedmanbailey_lar_2014,100
timbarnes_lar_2014,timbarnes_lar_2014,100
darenbates_lar_2014,darenbates_lar_2014,100
sambradford_lar_2014,,0
kennybritt_lar_2014,kennybritt_lar_2014,100
masonbrodine_lar_2014,,0
alexcarrington_lar_2014,alexcarrington_lar_2014,100
jaredcook_lar_2014,jaredcook_lar_2014,100
bennycunningham_lar_2014,bennycunningham_lar_2014,100
codydavis_lar_2014,codydavis_lar_2014,100
aarondonald_lar_2014,aarondonald_lar_2014,100
jolonndunbar_lar_2014,jolonndunbar_lar_2014,100
ejgaines_lar_2014,ejgaines_lar_2014,100
coryharkey_lar_2014,coryharkey_lar_2014,100
williamhayes_lar_2014,williamhayes_lar_2014,100
willherring_lar_2014,willherring_lar_2014,100
shaunhill_lar_2014,shaunhill_lar_2014,100
jackrabbitjenkins_lar_2014,,0
trumainejohnson_lar_2014,trumainejohnson_lar_2014,100
barrettjones_lar_2014,barrettjones_lar_2014,100
lamarcusjoyner_lar_2014,lamarcusjoyner_lar_2014,100
jameslaurinaitis_lar_2014,jameslaurinaitis_lar_2014,100
chrislong_lar_2014,chrislong_lar_2014,100
jakelong_lar_2014,jakelong_lar_2014,100
tjmcdonald_lar_2014,tjmcdonald_lar_2014,100
brandonmcgee_lar_2014,brandonmcgee_lar_2014,100
rodneymcleod_lar_2014,rodneymcleod_lar_2014,100
alecogletree_lar_2014,alecogletree_lar_2014,100
isaiahpead_lar_2014,,0
austinpettis_lar_2014,austinpettis_lar_2014,100
brianquick_lar_2014,brianquick_lar_2014,100
chasereynolds_lar_2014,chasereynolds_lar_2014,100
demetriusrhaney_lar_2014,,0
marcusroberson_lar_2014,marcusroberson_lar_2014,100
rodgersaffold_lar_2014,rodgersaffold_lar_2014,100
eugenesims_lar_2014,eugenesims_lar_2014,100
