p_id,player,player_team_id,unique_team_id,team_id_impute,numeric_id,position,team_name,year,week,rush_summary_player_game_count,rush_summary_attempts,rush_summary_avoided_tackles,rush_summary_breakaway_attempts,rush_summary_breakaway_percent,rush_summary_breakaway_yards,rush_summary_declined_penalties,rush_summary_designed_yards,rush_summary_drops,rush_summary_elu_recv_mtf,rush_summary_elu_rush_mtf,rush_summary_elu_yco,rush_summary_elusive_rating,rush_summary_explosive,rush_summary_first_downs,rush_summary_franchise_id,rush_summary_fumbles,rush_summary_gap_attempts,rush_summary_grades_hands_fumble,rush_summary_grades_offense,rush_summary_grades_offense_penalty,rush_summary_grades_pass,rush_summary_grades_pass_block,rush_summary_grades_pass_route,rush_summary_grades_run,rush_summary_grades_run_block,rush_summary_longest,rush_summary_penalties,rush_summary_rec_yards,rush_summary_receptions,rush_summary_routes,rush_summary_run_plays,rush_summary_scramble_yards,rush_summary_scrambles,rush_summary_targets,rush_summary_total_touches,rush_summary_touchdowns,rush_summary_yards,rush_summary_yards_after_contact,rush_summary_yco_attempt,rush_summary_ypa,rush_summary_yprr,rush_summary_zone_attempts,rush_summary_unique_team_id
aaronripkowski_gb_2016_6,aaronripkowski,aaronripkowski_gb_2016,gb_2016_6,gb_2016,9639,fb,gb,2016,6,1,1,0,0,14.464653372687351,0,0,0,0,1,0,0.0,0.0,0,0,12,0,1,64.6,62.3,73.1,60.309,38.0,62.1,58.7,67.8,0,0,2,1,4,11,0,0,1,2,0,0,0.0,0.0,0.0,0.5,0,
aaronripkowski_gb_2016_7,aaronripkowski,aaronripkowski_gb_2016,gb_2016_7,gb_2016,9639,fb,gb,2016,7,1,3,0,0,0.0,0,0,8,0,1,0,6.0,50.0,0,0,12,0,0,68.2,62.3,76.7,60.309,74.0,76.6,54.2,55.4,4,0,8,1,9,10,0,0,1,4,0,8,6.0,2.0,2.7,0.89,2,
aaronripkowski_gb_2016_8,aaronripkowski,aaronripkowski_gb_2016,gb_2016_8,gb_2016,9639,fb,gb,2016,8,1,6,1,0,0.0,0,0,34,0,0,1,26.0,61.9,1,1,12,0,1,71.1,68.8,78.2,60.309,83.3,53.9,72.5,58.6,12,0,-1,1,17,10,0,0,1,7,0,34,26.0,4.33,5.7,-0.06,3,
aaronripkowski_gb_2016_9,aaronripkowski,aaronripkowski_gb_2016,gb_2016_9,gb_2016,9639,fb,gb,2016,9,1,2,0,0,0.0,0,0,4,0,0,0,1.0,0.0,0,1,12,0,2,66.7,66.6,75.9,60.309,83.9,60.7,55.8,73.7,2,0,3,1,6,7,0,0,1,3,0,4,1.0,0.5,2.0,0.5,0,
aaronripkowski_gb_2016_11,aaronripkowski,aaronripkowski_gb_2016,gb_2016_11,gb_2016,9639,fb,gb,2016,11,1,2,0,0,0.0,0,0,9,0,0,0,9.0,0.0,0,0,12,0,1,65.2,70.2,73.4,60.309,80.1,58.2,63.1,66.3,7,0,0,0,2,8,0,0,0,2,0,9,9.0,4.5,4.5,0.0,1,
aaronripkowski_gb_2016_12,aaronripkowski,aaronripkowski_gb_2016,gb_2016_12,gb_2016,9639,fb,gb,2016,12,1,3,0,0,0.0,0,0,1,0,1,0,3.0,20.0,0,1,12,0,0,70.0,55.5,76.9,60.309,71.8,64.6,56.3,53.9,2,0,15,2,6,17,0,0,2,5,1,1,3.0,1.0,0.3,2.5,3,
aaronripkowski_gb_2016_13,aaronripkowski,aaronripkowski_gb_2016,gb_2016_13,gb_2016,9639,fb,gb,2016,13,1,3,0,0,0.0,0,0,14,0,0,0,6.0,0.0,1,2,12,0,0,68.2,70.2,75.2,60.309,77.4,60.2,63.2,69.7,10,0,4,1,7,15,0,0,1,4,1,14,6.0,2.0,4.7,0.57,2,
aaronripkowski_gb_2016_14,aaronripkowski,aaronripkowski_gb_2016,gb_2016_14,gb_2016,9639,fb,gb,2016,14,1,3,0,0,0.0,0,0,2,0,0,0,3.0,0.0,0,0,12,0,0,67.2,46.1,76.4,60.309,68.8,56.2,51.6,52.9,2,0,0,0,5,18,0,0,1,3,0,2,3.0,1.0,0.7,0.0,1,
aaronripkowski_gb_2016_17,aaronripkowski,aaronripkowski_gb_2016,gb_2016_17,gb_2016,9639,fb,gb,2016,17,1,9,1,1,24.6,15,0,61,0,0,1,43.0,43.4,2,3,12,0,0,73.4,71.2,79.3,60.309,59.3,68.6,71.2,57.2,15,0,15,2,13,13,0,0,2,11,0,61,43.0,4.78,6.8,1.15,8,
aaronripkowski_gb_2017_4,aaronripkowski,aaronripkowski_gb_2017,gb_2017_4,gb_2017,9639,fb,gb,2017,4,1,1,0,0,0.0,0,0,4,0,0,0,1.0,0.0,0,0,12,0,1,64.6,53.3,74.4,60.309,63.6519979079498,61.2,58.4,54.1,4,0,6,1,4,8,0,0,1,2,0,4,1.0,1.0,4.0,1.5,0,
aaronripkowski_gb_2017_5,aaronripkowski,aaronripkowski_gb_2017,gb_2017_5,gb_2017,9639,fb,gb,2017,5,1,1,0,0,0.0,0,0,2,0,0,0,2.0,0.0,0,0,12,0,1,61.9,53.9,70.3,60.309,63.6519979079498,60.0,59.6,55.7,2,0,0,0,1,6,0,0,0,1,0,2,2.0,2.0,2.0,0.0,0,
aaronripkowski_gb_2017_10,aaronripkowski,aaronripkowski_gb_2017,gb_2017_10,gb_2017,9639,fb,gb,2017,10,1,2,0,0,0.0,0,0,3,0,0,0,3.0,0.0,0,0,12,0,1,66.7,74.3,74.3,60.309,79.0,71.1,56.1,79.3,2,0,12,1,5,12,0,0,1,3,0,3,3.0,1.5,1.5,2.4,0,
aaronripkowski_gb_2017_12,aaronripkowski,aaronripkowski_gb_2017,gb_2017_12,gb_2017,9639,fb,gb,2017,12,1,1,0,0,0.0,0,0,4,0,0,0,3.0,0.0,0,0,12,0,0,61.9,65.3,74.6,60.309,63.6519979079498,54.7,59.4,73.6,4,0,0,0,6,6,0,0,0,1,0,4,3.0,3.0,4.0,0.0,1,
aaronrodgers_gb_2022_6,aaronrodgers,aaronrodgers_gb_2022,,gb_2022,2241,qb,gb,2022,6,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,gb_2022_6
adamhumphries_tb_2016_1,adamhumphries,adamhumphries_tb_2016,tb_2016_1,tb_2016,10075,wr,tb,2016,1,1,1,0,0,0.0,0,0,7,0,0,0,3.0,0.0,0,0,30,0,0,71.9,59.5,76.4,60.309,63.6519979079498,57.9,63.1,56.0,7,0,34,3,25,21,0,0,5,4,0,7,3.0,3.0,7.0,1.36,0,
adamhumphries_tb_2016_7,adamhumphries,adamhumphries_tb_2016,tb_2016_7,tb_2016,10075,wr,tb,2016,7,1,1,0,0,0.0,0,0,6,1,0,0,1.0,0.0,0,0,30,0,0,74.6,51.1,75.5,60.309,63.6519979079498,52.7,56.6,62.2,6,0,17,2,24,14,0,0,3,3,0,6,1.0,1.0,6.0,0.71,0,
adamhumphries_tb_2016_10,adamhumphries,adamhumphries_tb_2016,tb_2016_10,tb_2016,10075,wr,tb,2016,10,1,1,0,0,0.0,0,0,2,1,0,0,1.0,0.0,0,0,30,0,0,74.5,61.8,77.4,60.309,63.6519979079498,62.5,59.2,56.4,2,0,46,5,32,14,0,0,7,6,0,2,1.0,1.0,2.0,1.44,0,
adamhumphries_tb_2016_12,adamhumphries,adamhumphries_tb_2016,tb_2016_12,tb_2016,10075,wr,tb,2016,12,1,2,0,0,0.0,0,0,3,0,0,0,5.0,0.0,0,0,30,0,0,18.4,57.2,75.5,60.309,63.6519979079498,59.1,50.5,76.7,8,0,18,1,20,18,0,0,1,3,0,3,5.0,2.5,1.5,0.9,0,
adamhumphries_tb_2017_15,adamhumphries,adamhumphries_tb_2017,tb_2017_15,tb_2017,10075,wr,tb,2017,15,1,1,0,0,0.0,0,0,6,0,0,0,1.0,0.0,0,1,30,0,0,71.8,65.2,74.6,60.309,63.6519979079498,66.8,56.5,60.8,6,0,43,5,28,6,0,0,5,6,0,6,1.0,1.0,6.0,1.54,0,
adamhumphries_tb_2018_3,adamhumphries,adamhumphries_tb_2018,tb_2018_3,tb_2018,10075,wr,tb,2018,3,1,1,0,0,0.0,0,0,4,0,0,0,2.0,0.0,0,0,30,0,0,65.8,53.1,75.6,60.309,63.6519979079498,53.2,61.845420494699646,60.3,4,0,30,3,44,7,0,0,5,4,0,4,2.0,2.0,4.0,0.68,0,
adamhumphries_tb_2018_9,adamhumphries,adamhumphries_tb_2018,tb_2018_9,tb_2018,10075,wr,tb,2018,9,1,1,0,0,0.0,0,0,7,0,2,0,1.0,22.2,0,0,30,0,1,73.3,88.6,76.7,60.309,63.6519979079498,86.0,62.9,60.9,7,0,82,8,42,11,0,0,8,9,0,7,1.0,1.0,7.0,1.95,0,
adamhumphries_ten_2019_2,adamhumphries,adamhumphries_ten_2019,ten_2019_2,ten_2019,10075,wr,ten,2019,2,1,1,0,0,0.0,0,0,1,0,0,0,2.0,0.0,0,0,31,0,0,66.2,50.1,77.4,60.309,63.6519979079498,52.4,56.2,59.7,1,0,-1,2,23,8,0,0,2,3,0,1,2.0,2.0,1.0,-0.04,0,
adamprentice_no_2021_16,adamprentice,adamprentice_no_2021,no_2021_16,no_2021,35639,fb,no,2021,16,1,1,0,0,0.0,0,0,2,0,0,0,1.0,0.0,0,0,20,0,0,61.9,66.5,74.2,60.309,75.0,56.2,58.0,73.9,2,0,0,0,2,6,0,0,0,1,0,2,1.0,1.0,2.0,0.0,0,
adamprentice_no_2021_17,adamprentice,adamprentice_no_2021,no_2021_17,no_2021,35639,fb,no,2021,17,1,1,0,0,0.0,0,0,2,0,0,0,1.0,0.0,0,1,20,0,0,64.6,59.5,76.6,60.309,74.6,61.4,62.0,46.8,2,0,4,1,10,8,0,0,1,2,0,2,1.0,1.0,2.0,0.4,0,
adamprentice_no_2021_18,adamprentice,adamprentice_no_2021,no_2021_18,no_2021,35639,fb,no,2021,18,1,1,0,0,0.0,0,0,1,0,0,0,1.0,0.0,0,1,20,0,0,64.6,76.8,75.4,60.309,81.9,56.1,60.1,70.5,1,0,2,1,5,13,0,0,1,2,0,1,1.0,1.0,1.0,0.4,0,
adamthielen_min_2015_10,adamthielen,adamthielen_min_2015,min_2015_10,min_2015,8288,wr,min,2015,10,1,1,0,0,0.0,0,0,14,0,0,0,0.0,0.0,1,1,18,0,0,61.9,69.4,63.6,60.309,63.6519979079498,61.47548293391431,62.8,60.3950445259298,14,0,0,0,0,1,0,0,0,1,0,14,0.0,0.0,14.0,1.2435787097713702,0,
adamthielen_min_2015_15,adamthielen,adamthielen_min_2015,min_2015_15,min_2015,8288,wr,min,2015,15,1,1,0,0,0.0,0,0,8,0,0,0,3.0,0.0,0,1,18,0,0,74.1,67.8,76.2,60.309,63.6519979079498,61.47548293391431,63.4,60.4,8,0,0,0,0,23,0,0,0,1,0,8,3.0,3.0,8.0,1.2435787097713702,0,
adamthielen_min_2015_17,adamthielen,adamthielen_min_2015,min_2015_17,min_2015,8288,wr,min,2015,17,1,1,1,1,100.0,26,0,26,0,0,1,15.0,750.0,1,1,18,0,0,64.6,79.9,71.1,60.309,63.6519979079498,73.7,63.1,60.0,26,0,16,1,4,3,0,0,1,2,0,26,15.0,15.0,26.0,4.0,0,
adamthielen_min_2016_10,adamthielen,adamthielen_min_2016,min_2016_10,min_2016,8288,wr,min,2016,10,1,1,1,0,0.0,0,0,11,0,1,1,15.0,750.0,1,1,18,0,0,67.4,58.0,79.9,60.309,63.6519979079498,56.6,62.8,55.8,11,0,21,3,39,16,0,0,4,4,0,11,15.0,15.0,11.0,0.54,0,
adamthielen_min_2016_16,adamthielen,adamthielen_min_2016,min_2016_16,min_2016,8288,wr,min,2016,16,1,1,0,0,0.0,0,0,4,0,1,0,1.0,7.7,0,0,18,0,0,73.3,83.8,79.6,60.309,63.6519979079498,83.7,56.6,60.8,4,0,202,12,54,19,0,0,14,13,0,4,1.0,1.0,4.0,3.74,0,
adamthielen_min_2017_5,adamthielen,adamthielen_min_2017,min_2017_5,min_2017,8288,wr,min,2017,5,1,1,0,0,0.0,0,0,11,0,0,0,5.0,0.0,1,1,18,0,0,69.1,69.9,78.6,60.309,63.6519979079498,64.9,63.0,83.5,11,0,34,5,36,30,0,0,8,6,0,11,5.0,5.0,11.0,0.94,0,
adamthielen_min_2018_8,adamthielen,adamthielen_min_2018,min_2018_8,min_2018,8288,wr,min,2018,8,1,1,1,1,100.0,15,0,15,0,0,1,13.0,162.5,1,1,18,1,0,18.6,82.6,78.6,60.309,63.6519979079498,74.0,70.0,90.0,15,0,103,7,43,22,0,0,7,8,0,15,13.0,13.0,15.0,2.4,0,
adamthielen_min_2018_9,adamthielen,adamthielen_min_2018,min_2018_9,min_2018,8288,wr,min,2018,9,1,1,0,0,0.0,0,0,5,0,0,0,1.0,0.0,0,0,18,0,0,68.3,62.7,0.0,60.309,63.6519979079498,68.1,57.2,56.5,5,1,22,4,23,19,0,0,7,5,0,5,1.0,1.0,5.0,0.96,0,
adamthielen_min_2018_14,adamthielen,adamthielen_min_2018,min_2018_14,min_2018,8288,wr,min,2018,14,1,1,0,0,0.0,0,0,8,0,2,0,1.0,33.3,0,0,18,0,0,69.1,72.1,77.8,60.309,63.6519979079498,69.6,63.4,54.6,8,0,70,5,36,18,0,0,7,6,0,8,1.0,1.0,8.0,1.94,0,
adamthielen_min_2018_16,adamthielen,adamthielen_min_2018,min_2018_16,min_2018,8288,wr,min,2018,16,1,1,0,0,0.0,0,0,3,0,0,0,4.0,0.0,0,0,18,0,1,69.1,69.3,77.2,60.309,63.6519979079498,71.1,56.9,57.2,3,0,80,5,30,26,0,0,6,6,0,3,4.0,4.0,3.0,2.67,0,
adamthielen_min_2018_17,adamthielen,adamthielen_min_2018,min_2018_17,min_2018,8288,wr,min,2018,17,1,1,0,0,0.0,0,0,-1,0,0,0,2.0,0.0,0,0,18,0,0,67.4,64.9,78.3,60.309,63.6519979079498,65.2,59.2,58.1,-1,0,38,3,34,14,0,0,4,4,0,-1,2.0,2.0,-1.0,1.12,0,
adamthielen_min_2019_3,adamthielen,adamthielen_min_2019,min_2019_3,min_2019,8288,wr,min,2019,3,1,1,1,0,0.0,0,0,1,0,0,1,3.0,75.0,0,1,18,0,1,67.4,66.3,0.0,60.309,63.6519979079498,68.6,62.1,56.5,1,1,55,3,23,29,0,0,4,4,1,1,3.0,3.0,1.0,2.39,0,
adamthielen_min_2019_6,adamthielen,adamthielen_min_2019,min_2019_6,min_2019,8288,wr,min,2019,6,1,1,0,0,14.464653372687351,0,0,0,0,0,0,1.0,0.0,0,0,18,0,0,69.8,70.4,78.6,60.309,63.6519979079498,71.7,56.6,60.1,0,0,57,6,29,26,0,0,8,7,0,0,1.0,1.0,0.0,1.97,0,
adamthielen_min_2019_15,adamthielen,adamthielen_min_2019,min_2019_15,min_2019,8288,wr,min,2019,15,1,1,0,0,0.0,0,0,3,0,0,0,3.0,0.0,0,0,18,0,0,67.4,58.9,77.7,60.309,63.6519979079498,61.3,56.6,57.1,3,0,27,3,18,13,0,0,3,4,0,3,3.0,3.0,3.0,1.5,0,
adamthielen_min_2019_16,adamthielen,adamthielen_min_2019,min_2019_16,min_2019,8288,wr,min,2019,16,1,1,0,0,0.0,0,0,2,0,0,0,5.0,0.0,0,0,18,0,1,61.9,49.7,78.2,60.309,63.6519979079498,50.4,58.4,61.9,2,0,0,0,34,15,0,0,3,1,0,2,5.0,5.0,2.0,0.0,0,
adamthielen_min_2020_3,adamthielen,adamthielen_min_2020,min_2020_3,min_2020,8288,wr,min,2020,3,1,1,0,0,0.0,0,0,4,0,1,0,3.0,75.0,0,0,18,0,0,67.4,69.6,78.5,60.309,63.6519979079498,68.3,59.2,72.7,4,0,29,3,30,29,0,0,5,4,0,4,3.0,3.0,4.0,0.97,0,
adamthielen_min_2020_4,adamthielen,adamthielen_min_2020,min_2020_4,min_2020,8288,wr,min,2020,4,1,1,0,0,0.0,0,0,8,0,0,0,1.0,0.0,0,0,18,0,0,70.8,82.2,78.0,60.309,63.6519979079498,85.4,56.6,54.7,8,0,114,8,23,34,0,0,10,9,0,8,1.0,1.0,8.0,4.96,0,
adamthielen_min_2020_5,adamthielen,adamthielen_min_2020,min_2020_5,min_2020,8288,wr,min,2020,5,1,1,2,0,0.0,0,0,3,0,0,2,5.0,100.0,0,0,18,0,0,71.3,84.1,79.8,60.309,63.6519979079498,85.4,57.3,59.3,3,0,80,9,41,38,0,0,13,10,0,3,5.0,5.0,3.0,1.95,0,
adamthielen_min_2021_6,adamthielen,adamthielen_min_2021,min_2021_6,min_2021,8288,wr,min,2021,6,1,1,0,0,0.0,0,0,2,0,3,0,3.0,75.0,0,0,18,0,0,71.5,84.6,80.5,60.309,63.6519979079498,81.5,61.845420494699646,82.5,2,0,126,11,50,35,0,0,12,12,0,2,3.0,3.0,2.0,2.52,0,
adriankillinsjr_phi_2020_4,adriankillinsjr,adriankillinsjr_phi_2020,phi_2020_4,phi_2020,42425,wr,phi,2020,4,1,1,0,0,0.0,0,0,-12,0,0,0,0.0,0.0,0,0,24,0,0,64.6,52.9,69.8,60.309,63.6519979079498,59.1,56.6,59.0,-12,0,2,1,3,5,0,0,1,2,0,-12,0.0,0.0,-12.0,0.67,0,
adrianpeterson_ari_2017_6,adrianpeterson,adrianpeterson_ari_2017,ari_2017_6,ari_2017,3623,hb,ari,2017,6,1,26,4,2,32.8,44,1,134,0,0,4,57.0,33.7,4,5,1,1,16,28.1,72.7,0.0,60.309,74.0,53.1,74.5,60.0,27,1,0,0,12,33,0,0,0,26,2,134,57.0,2.19,5.2,0.0,10,
adrianpeterson_ari_2017_7,adrianpeterson,adrianpeterson_ari_2017,ari_2017_7,ari_2017,3623,hb,ari,2017,7,1,11,1,0,0.0,0,0,21,2,0,1,18.0,13.6,0,0,1,0,9,74.5,36.0,72.3,60.309,16.4,27.0,51.7,60.3950445259298,6,0,12,1,9,12,0,0,4,12,0,21,18.0,1.64,1.9,1.33,2,
adrianpeterson_ari_2017_9,adrianpeterson,adrianpeterson_ari_2017,ari_2017_9,ari_2017,3623,hb,ari,2017,9,1,37,7,3,37.1,59,0,159,0,0,7,110.0,53.4,4,5,1,1,24,35.7,58.5,74.8,60.309,0.0,57.2,60.5,60.0,25,0,8,2,17,41,0,0,3,39,0,159,110.0,2.97,4.3,0.47,13,
adrianpeterson_ari_2017_10,adrianpeterson,adrianpeterson_ari_2017,ari_2017_10,ari_2017,3623,hb,ari,2017,10,1,21,4,0,0.0,0,0,29,1,1,4,34.0,36.8,0,1,1,1,13,26.1,40.2,73.0,60.309,19.3,40.8,46.5,60.3950445259298,9,0,13,1,11,21,0,0,2,22,0,29,34.0,1.62,1.4,1.18,8,
adrianpeterson_ari_2017_11,adrianpeterson,adrianpeterson_ari_2017,ari_2017_11,ari_2017,3623,hb,ari,2017,11,1,14,1,0,0.0,0,0,26,0,0,1,28.0,13.3,0,1,1,0,7,75.7,63.3,74.5,60.309,80.9,59.6,62.3,60.0,7,1,13,1,15,17,0,0,1,15,0,26,28.0,2.0,1.9,0.87,7,
adrianpeterson_ari_2017_12,adrianpeterson,adrianpeterson_ari_2017,ari_2017_12,ari_2017,3623,hb,ari,2017,12,1,20,2,0,0.0,0,0,79,1,0,2,46.0,19.2,1,3,1,0,10,77.7,56.8,0.0,60.309,41.2,44.6,64.0,66.7,10,1,20,4,24,23,0,0,5,24,0,79,46.0,2.3,4.0,0.83,10,
adrianpeterson_det_2020_1,adrianpeterson,adrianpeterson_det_2020,det_2020_1,det_2020,3623,hb,det,2020,1,1,14,0,2,43.0,40,0,93,0,0,0,28.0,0.0,5,5,11,0,5,76.1,56.5,71.5,60.309,63.6519979079498,65.9,55.4,60.3950445259298,21,0,21,3,9,15,0,0,3,17,0,93,28.0,2.0,6.6,2.33,9,
adrianpeterson_det_2020_2,adrianpeterson,adrianpeterson_det_2020,det_2020_2,det_2020,3623,hb,det,2020,2,1,7,1,1,61.0,25,0,41,0,0,1,14.0,28.6,1,3,11,0,2,71.4,59.5,70.3,60.309,0.0,55.1,64.7,60.3950445259298,25,0,0,0,7,7,0,0,0,7,0,41,14.0,2.0,5.9,0.0,5,
adrianpeterson_det_2020_3,adrianpeterson,adrianpeterson_det_2020,det_2020_3,det_2020,3623,hb,det,2020,3,1,22,2,1,36.0,27,0,75,0,0,2,60.0,23.7,1,2,11,0,10,77.8,52.8,74.3,60.309,81.8,64.0,51.3,60.0,27,0,10,1,12,23,0,0,1,23,0,75,60.0,2.73,3.4,0.83,12,
adrianpeterson_det_2020_4,adrianpeterson,adrianpeterson_det_2020,det_2020_4,det_2020,3623,hb,det,2020,4,1,11,1,0,0.0,0,0,36,1,0,1,25.0,20.7,1,2,11,0,5,74.3,43.2,74.4,60.309,69.4,29.1,50.3,60.3950445259298,10,0,0,0,12,12,0,0,1,11,1,36,25.0,2.27,3.3,0.0,6,
adrianpeterson_det_2020_6,adrianpeterson,adrianpeterson_det_2020,det_2020_6,det_2020,3623,hb,det,2020,6,1,15,2,0,0.0,0,0,40,0,0,2,30.0,25.0,0,3,11,0,7,75.7,62.3,73.4,60.309,74.9,70.1,59.8,60.0,8,0,18,1,7,18,0,0,1,16,1,40,30.0,2.0,2.7,2.57,8,
adrianpeterson_det_2020_7,adrianpeterson,adrianpeterson_det_2020,det_2020_7,det_2020,3623,hb,det,2020,7,1,11,1,0,0.0,0,0,29,0,0,1,25.0,18.9,0,1,11,0,6,74.5,55.7,71.4,60.309,68.8,60.4,55.6,60.3950445259298,7,0,1,1,6,12,0,0,1,12,0,29,25.0,2.27,2.6,0.17,5,
adrianpeterson_det_2020_8,adrianpeterson,adrianpeterson_det_2020,det_2020_8,det_2020,3623,hb,det,2020,8,1,5,0,0,0.0,0,0,7,0,0,0,10.0,0.0,0,0,11,0,3,70.3,59.1,69.8,60.309,79.3,64.6,56.3,60.0,7,0,5,1,2,6,0,0,1,6,0,7,10.0,2.0,1.4,2.5,2,
adrianpeterson_det_2020_9,adrianpeterson,adrianpeterson_det_2020,det_2020_9,det_2020,3623,hb,det,2020,9,1,8,0,0,0.0,0,0,29,0,0,0,15.0,0.0,0,3,11,0,5,73.2,67.2,73.2,60.309,73.3,71.8,63.7,60.3950445259298,8,0,14,3,9,8,0,0,5,11,0,29,15.0,1.88,3.6,1.56,3,
adrianpeterson_det_2020_10,adrianpeterson,adrianpeterson_det_2020,det_2020_10,det_2020,3623,hb,det,2020,10,1,4,1,0,0.0,0,0,21,0,0,1,22.0,110.0,1,2,11,0,1,69.4,72.7,67.7,60.309,68.8,79.7,67.1,60.3950445259298,13,0,9,1,2,4,0,0,1,5,0,21,22.0,5.5,5.3,4.5,3,
adrianpeterson_det_2020_11,adrianpeterson,adrianpeterson_det_2020,det_2020_11,det_2020,3623,hb,det,2020,11,1,7,0,0,0.0,0,0,18,1,0,0,14.0,0.0,0,0,11,0,3,71.4,39.5,72.7,60.309,76.9,27.8,48.0,60.3950445259298,4,0,0,0,8,7,0,0,1,7,0,18,14.0,2.0,2.6,0.0,4,
adrianpeterson_det_2020_12,adrianpeterson,adrianpeterson_det_2020,det_2020_12,det_2020,3623,hb,det,2020,12,1,15,3,1,34.5,19,0,55,0,0,3,37.0,49.3,2,5,11,0,6,75.8,77.4,71.7,60.309,73.8,56.4,74.8,60.3950445259298,19,0,0,0,3,16,0,0,0,15,2,55,37.0,2.47,3.7,0.0,8,
adrianpeterson_det_2020_13,adrianpeterson,adrianpeterson_det_2020,det_2020_13,det_2020,3623,hb,det,2020,13,1,16,4,1,26.3,15,0,57,0,0,4,38.0,59.4,1,4,11,0,11,76.2,65.5,75.2,60.309,40.7,53.4,66.7,60.0,15,0,0,0,11,19,0,0,1,16,2,57,38.0,2.38,3.6,0.0,5,
adrianpeterson_det_2020_14,adrianpeterson,adrianpeterson_det_2020,det_2020_14,det_2020,3623,hb,det,2020,14,1,4,0,0,0.0,0,0,7,0,1,0,4.0,20.0,0,0,11,0,3,69.4,51.2,73.3,60.309,75.7,64.8,46.4,60.3950445259298,3,0,23,1,9,4,0,0,1,5,0,7,4.0,1.0,1.8,2.56,1,
adrianpeterson_det_2020_15,adrianpeterson,adrianpeterson_det_2020,det_2020_15,det_2020,3623,hb,det,2020,15,1,6,1,0,0.0,0,0,23,0,0,1,13.0,36.1,0,1,11,0,4,70.6,60.4,72.7,60.309,72.4,54.3,61.1,60.0,8,0,0,0,7,8,0,0,0,6,0,23,13.0,2.17,3.8,0.0,2,
adrianpeterson_det_2020_16,adrianpeterson,adrianpeterson_det_2020,det_2020_16,det_2020,3623,hb,det,2020,16,1,3,1,0,0.0,0,0,14,0,0,1,7.0,77.8,0,1,11,0,2,68.2,60.4,68.3,60.0,25.0,59.7,64.0,60.3950445259298,9,0,0,0,1,3,0,0,0,3,0,14,7.0,2.33,4.7,0.0,1,
adrianpeterson_det_2020_17,adrianpeterson,adrianpeterson_det_2020,det_2020_17,det_2020,3623,hb,det,2020,17,1,7,2,1,60.3,38,0,63,0,0,2,54.0,220.4,1,3,11,0,4,71.4,82.2,69.7,60.309,77.7,55.1,81.1,60.3950445259298,38,0,0,0,5,7,0,0,0,7,1,63,54.0,7.71,9.0,0.0,3,
adrianpeterson_min_2014_1,adrianpeterson,adrianpeterson_min_2014,min_2014_1,min_2014,3623,hb,min,2014,1,1,21,4,2,42.3,33,0,78,0,0,4,34.0,28.2,3,3,18,0,15,78.2,58.4,75.2,60.309,81.1,61.9,56.8,59.9,17,0,18,2,9,26,0,0,3,23,0,78,34.0,1.62,3.7,2.0,5,
adrianpeterson_min_2015_1,adrianpeterson,adrianpeterson_min_2015,min_2015_1,min_2015,3623,hb,min,2015,1,1,10,1,0,0.0,0,0,31,0,3,1,14.0,43.1,0,2,18,0,4,74.2,62.3,75.9,60.309,18.7,71.6,64.4,60.3950445259298,9,0,21,3,20,10,0,0,3,13,0,31,14.0,1.4,3.1,1.05,6,
adrianpeterson_min_2015_2,adrianpeterson,adrianpeterson_min_2015,min_2015_2,min_2015,3623,hb,min,2015,2,1,29,1,2,32.8,44,0,134,0,0,1,50.0,5.6,4,7,18,2,16,17.8,57.4,77.6,60.309,25.9,70.0,57.4,60.0,25,0,58,2,13,33,0,0,2,31,0,134,50.0,1.72,4.6,4.46,11,
adrianpeterson_min_2015_3,adrianpeterson,adrianpeterson_min_2015,min_2015_3,min_2015,3623,hb,min,2015,3,1,20,9,2,50.8,64,0,126,0,0,9,93.0,209.3,4,5,18,0,15,77.1,89.5,72.3,60.309,77.1,54.6,86.3,60.0,43,0,0,0,7,22,0,0,0,20,2,126,93.0,4.65,6.3,0.0,3,
adrianpeterson_min_2015_4,adrianpeterson,adrianpeterson_min_2015,min_2015_4,min_2015,3623,hb,min,2015,4,1,16,0,1,59.3,48,0,81,0,0,0,25.0,0.0,1,2,18,0,12,77.2,59.3,77.0,60.309,76.8,58.7,57.5,60.0,48,0,13,4,22,20,0,0,5,20,1,81,25.0,1.56,5.1,0.59,4,
adrianpeterson_min_2015_6,adrianpeterson,adrianpeterson_min_2015,min_2015_6,min_2015,3623,hb,min,2015,6,1,26,3,1,38.3,23,0,60,0,0,3,27.0,11.5,2,3,18,1,9,27.7,47.9,74.2,60.309,82.4,55.5,47.8,60.0,23,0,-3,1,15,27,0,0,1,27,0,60,27.0,1.04,2.3,-0.2,16,
adrianpeterson_min_2015_7,adrianpeterson,adrianpeterson_min_2015,min_2015_7,min_2015,3623,hb,min,2015,7,1,19,4,2,91.8,90,0,98,0,0,4,51.0,48.8,3,5,18,0,10,77.3,67.9,73.9,60.309,44.6,60.6,69.2,60.0,75,0,12,3,15,23,0,0,3,22,0,98,51.0,2.68,5.2,0.8,7,
