,unique_id,name,team,year,position,height,wt,speed,draft_yr,round,selection
827,ericrowe_mia_2021,ericrowe,mia,2021,s,73,210,4.45,2015,2,47
828,treyflowers_mia_2021,treyflowers,mia,2021,ed,74,265,4.93,2015,4,101
829,davidmayo_was_2021,davidmayo,was,2021,lb,74,240,,2015,5,169
830,keanuneal_tb_2021,keanuneal,tb,2021,s,72,211,4.62,2016,1,17
831,shaqlawson_buf_2021,shaqlawson,buf,2021,ed,75,265,4.7,2016,1,19
832,darylworley_bal_2021,darylworley,bal,2021,cb,73,205,4.64,2016,3,77
833,ericmurray_hou_2021,ericmurray,hou,2021,cb,71,199,4.49,2016,4,106
834,matthiasfarley_lv_2021,matthiasfarley,lv,2021,s,71,210,,2016,10,300
835,brandinbryant_buf_2021,brandinbryant,buf,2021,di,75,290,,2016,10,300
836,tanohkpassagnon_no_2021,tanohkpassagnon,no,2021,ed,79,289,4.83,2017,2,59
837,fabianmoreau_nyg_2021,fabianmoreau,nyg,2021,cb,72,200,4.35,2017,3,81
838,jalenreevesmaybin_hou_2021,jalenreevesmaybin,hou,2021,lb,73,230,,2017,4,124
839,patrickoconnor_tb_2021,patrickoconnor,tb,2021,di,76,270,,2017,7,250
840,sameguavoen_mia_2021,sameguavoen,mia,2021,lb,73,236,,2019,10,300
841,anferneejennings_ne_2021,anferneejennings,ne,2021,ed,75,259,,2020,3,87
842,khadarelhodge_atl_2021,khadarelhodge,atl,2021,wr,71,183,,2018,10,300
843,georgeodum_sf_2021,georgeodum,sf,2021,s,73,202,,2018,10,300
844,abdullahanderson_atl_2021,abdullahanderson,atl,2021,di,76,295,,2018,10,300
845,robertrochell_lar_2021,robertrochell,lar,2021,cb,74,195,,2021,4,131
846,blakecashman_hou_2021,blakecashman,hou,2021,lb,73,237,,2019,5,157
847,darryljohnson_sea_2021,darryljohnson,sea,2021,ed,78,253,,2019,7,225
848,chrisjackson_ten_2021,chrisjackson,ten,2021,cb,72,186,,2020,7,243
849,jcjackson_lac_2021,jcjackson,lac,2021,cb,73,198,4.46,2018,10,300
850,chaselucas_det_2021,chaselucas,det,2021,cb,71,184,,2022,7,238
851,joshmetellus_min_2021,joshmetellus,min,2021,s,71,207,,2020,6,205
852,julianokwara_det_2021,julianokwara,det,2021,ed,76,239,,2020,3,67
853,naquanjones_ten_2021,naquanjones,ten,2021,di,75,313,,2021,10,300
854,zechmcphearson_phi_2021,zechmcphearson,phi,2021,cb,71,191,,2021,4,124
855,chasewinovich_cle_2021,chasewinovich,cle,2021,ed,75,250,,2019,3,77
856,rasheemgreen_hou_2021,rasheemgreen,hou,2021,ed,76,279,4.73,2018,3,79
857,isaacyiadom_hou_2021,isaacyiadom,hou,2021,cb,73,188,4.52,2018,3,99
858,ashtyndavis_nyj_2021,ashtyndavis,nyj,2021,s,73,202,,2020,3,68
859,tashawnbower_lv_2021,tashawnbower,lv,2021,ed,77,250,4.82,2017,10,300
860,delontaescott_pit_2021,delontaescott,pit,2021,ed,77,260,,2020,10,300
861,treherndon_jax_2021,treherndon,jax,2021,cb,71,185,,2018,10,300
862,ajgreen_cle_2021,ajgreen,cle,2021,cb,74,198,,2020,10,300
863,benniemann_ari_2021,benniemann,ari,2021,lb,74,235,,2018,10,300
864,cjbrewer_buf_2021,cjbrewer,buf,2021,di,74,288,,2022,10,300
865,tarronjackson_phi_2021,tarronjackson,phi,2021,ed,74,254,,2021,6,192
866,lonniejohnsonjr_ten_2021,lonniejohnsonjr,ten,2021,s,74,213,,2019,2,54
867,josiahscott_phi_2021,josiahscott,phi,2021,cb,69,185,,2020,4,137
868,genostone_bal_2021,genostone,bal,2021,s,71,209,,2020,7,219
869,damarrimathis_den_2021,damarrimathis,den,2021,cb,71,195,,2022,4,115
870,treavery_ten_2021,treavery,ten,2021,cb,71,181,,2022,10,300
871,keithtaylor_car_2021,keithtaylor,car,2021,cb,75,195,,2021,5,167
872,donovanjeter_was_2021,donovanjeter,was,2021,di,75,310,,2022,10,300
873,isaiahthomas_cle_2021,isaiahthomas,cle,2021,ed,77,266,,2022,7,224
874,kingsleyjonathan_chi_2021,kingsleyjonathan,chi,2021,ed,76,260,,2022,10,300
875,deangelomalone_atl_2021,deangelomalone,atl,2021,ed,76,240,,2022,3,82
876,troyandersen_atl_2021,troyandersen,atl,2021,lb,76,235,,2022,2,58
877,cobiedurant_lar_2021,cobiedurant,lar,2021,cb,71,180,,2022,4,142
878,thomasbooker_hou_2021,thomasbooker,hou,2021,di,75,301,,2022,5,150
879,marquanmccall_car_2021,marquanmccall,car,2021,di,75,345,,2022,10,300
880,israelmukuamu_dal_2021,israelmukuamu,dal,2021,s,76,205,,2021,6,228
881,alontaetaylor_no_2021,alontaetaylor,no,2021,cb,72,195,,2022,2,49
882,bobbyprice_det_2021,bobbyprice,det,2021,cb,75,208,,2020,10,300
883,anthonypittman_det_2021,anthonypittman,det,2021,ed,75,242,,2019,10,300
884,cordaleflott_nyg_2021,cordaleflott,nyg,2021,cb,73,175,,2022,3,81
885,lewiscine_min_2021,lewiscine,min,2021,s,74,199,,2022,1,32
886,danebelton_nyg_2021,danebelton,nyg,2021,s,73,205,,2022,4,114
887,jonbostic_was_2021,jonbostic,was,2021,lb,73,245,4.61,2013,2,50
888,akeemspence_sf_2021,akeemspence,sf,2021,di,73,307,5.15,2013,4,100
889,brandoncopeland_bal_2021,brandoncopeland,bal,2021,ed,75,263,,2013,10,300
890,terrancemitchell_ten_2021,terrancemitchell,ten,2021,cb,71,191,4.63,2014,7,254
891,joethomas_chi_2021,joethomas,chi,2021,lb,73,232,,2014,10,300
892,willparks_nyj_2021,willparks,nyj,2021,s,73,194,,2016,6,219
893,takkaristmckinley_lar_2021,takkaristmckinley,lar,2021,ed,74,265,4.59,2017,1,26
894,isaiahrodgers_ind_2021,isaiahrodgers,ind,2021,cb,70,170,,2020,6,211
895,mylesadams_sea_2021,mylesadams,sea,2021,di,74,285,,2020,10,300
896,derrektuszka_ten_2021,derrektuszka,ten,2021,lb,77,246,,2020,7,254
897,derrektuszka_lac_2021,derrektuszka,lac,2021,lb,77,246,,2020,7,254
898,troyreeder_lac_2021,troyreeder,lac,2021,lb,75,245,,2019,10,300
899,jordankunaszyk_cle_2021,jordankunaszyk,cle,2021,lb,75,235,,2019,10,300
900,shemarjeancharles_gb_2021,shemarjeancharles,gb,2021,cb,70,184,,2021,5,179
901,christianholmes_was_2021,christianholmes,was,2021,cb,73,205,,2022,7,241
902,miloeifler_was_2021,miloeifler,was,2021,lb,74,225,,2021,10,300
903,williambradleyking_was_2021,williambradleyking,was,2021,ed,76,248,,2021,7,241
904,terrellburgess_lar_2021,terrellburgess,lar,2021,s,71,202,,2020,3,104
905,essangbassey_den_2021,essangbassey,den,2021,cb,70,190,,2020,10,300
906,dantepettis_chi_2021,dantepettis,chi,2021,wr,73,195,,2018,2,44
907,deadrinsenat_tb_2021,deadrinsenat,tb,2021,di,73,305,5.16,2018,3,90
908,danielekuale_ne_2021,danielekuale,ne,2021,di,75,305,,2018,10,300
909,henrymondeaux_nyg_2021,henrymondeaux,nyg,2021,di,77,280,,2018,10,300
910,tarvariusmoore_sf_2021,tarvariusmoore,sf,2021,s,74,200,,2018,3,95
911,jaylonjones_chi_2021,jaylonjones,chi,2021,cb,71,190,,2022,10,300
912,wyattray_ten_2021,wyattray,ten,2021,ed,75,257,,2019,10,300
913,benningpotoae_was_2021,benningpotoae,was,2021,di,75,290,,2020,10,300
914,granthaley_lar_2021,granthaley,lar,2021,cb,69,190,4.44,2018,10,300
915,joseyjewell_den_2021,joseyjewell,den,2021,lb,74,236,4.82,2018,4,106
916,marcellharris_nyj_2021,marcellharris,nyj,2021,lb,72,208,,2018,6,184
917,paulsonadebo_no_2021,paulsonadebo,no,2021,cb,73,192,,2021,3,76
918,jeffreygunter_cin_2021,jeffreygunter,cin,2021,ed,74,258,,2022,7,253
919,tariqcastrofields_was_2021,tariqcastrofields,was,2021,cb,73,197,,2022,6,222
920,jamarcusingram_buf_2021,jamarcusingram,buf,2021,cb,74,190,,2022,10,300
921,kamrencurl_was_2021,kamrencurl,was,2021,s,74,198,,2020,7,216
922,markquesebell_dal_2021,markquesebell,dal,2021,s,75,205,,2022,10,300
923,jasonpinnock_nyg_2021,jasonpinnock,nyg,2021,s,72,205,,2021,5,176
924,malikherring_kc_2021,malikherring,kc,2021,ed,75,275,,2021,10,300
925,tonyfieldsii_cle_2021,tonyfieldsii,cle,2021,lb,73,220,,2021,5,154
926,natelandman_atl_2021,natelandman,atl,2021,lb,75,235,,2022,10,300
927,kyronjohnson_phi_2021,kyronjohnson,phi,2021,ed,72,235,,2022,6,181
928,joshuahbledsoe_ne_2021,joshuahbledsoe,ne,2021,s,71,201,,2021,6,189
929,garretwallow_hou_2021,garretwallow,hou,2021,lb,74,230,,2021,5,171
930,matthewbutler_lv_2021,matthewbutler,lv,2021,di,76,295,,2022,5,175
931,johnridgeway_was_2021,johnridgeway,was,2021,di,77,321,,2022,5,178
932,travisjones_bal_2021,travisjones,bal,2021,di,76,334,,2022,3,76
933,nikbonitto_den_2021,nikbonitto,den,2021,lb,75,240,,2022,2,64
934,derionkendrick_lar_2021,derionkendrick,lar,2021,cb,72,190,,2022,6,213
935,azeezojulari_nyg_2021,azeezojulari,nyg,2021,ed,75,240,,2021,2,50
936,daviyonnixon_car_2021,daviyonnixon,car,2021,di,75,305,,2021,5,159
937,jacksanborn_chi_2021,jacksanborn,chi,2021,lb,74,234,,2022,10,300
938,rachadwildgoose_was_2021,rachadwildgoose,was,2021,cb,70,191,,2021,6,214
939,jonathanharris_den_2021,jonathanharris,den,2021,di,77,290,,2019,10,300
940,kayvonthibodeaux_nyg_2021,kayvonthibodeaux,nyg,2021,ed,77,258,,2022,1,5
941,princeemili_buf_2021,princeemili,buf,2021,di,73,304,,2022,10,300
942,rodneythomasii_ind_2021,rodneythomasii,ind,2021,s,74,200,,2022,7,240
943,danthonybell_cle_2021,danthonybell,cle,2021,s,73,211,,2022,10,300
944,samwebb_lv_2021,samwebb,lv,2021,cb,72,202,,2022,10,300
945,jasonpierrepaul_bal_2021,jasonpierrepaul,bal,2021,ed,77,275,4.78,2010,1,15
946,chrisbanjo_ari_2021,chrisbanjo,ari,2021,s,70,207,,2012,10,300
947,danielsorensen_no_2021,danielsorensen,no,2021,s,73,208,4.67,2014,10,300
948,marioedwardsjr_ten_2021,marioedwardsjr,ten,2021,ed,75,280,4.84,2015,2,35
949,tylerlockett_sea_2021,tylerlockett,sea,2021,wr,70,182,4.4,2015,3,69
950,christiancovington_lac_2021,christiancovington,lac,2021,di,74,305,,2015,6,216
951,jaylonsmith_nyg_2021,jaylonsmith,nyg,2021,lb,74,245,,2016,2,34
952,joeschobert_ten_2021,joeschobert,ten,2021,lb,73,245,4.76,2016,4,99
953,andrewadams_ten_2021,andrewadams,ten,2021,s,72,198,,2016,10,300
954,ryananderson_pit_2021,ryananderson,pit,2021,ed,74,253,4.78,2017,2,49
955,teeztabor_sea_2021,teeztabor,sea,2021,s,72,201,4.62,2017,2,53
956,rudyford_gb_2021,rudyford,gb,2021,s,72,200,,2017,6,208
957,pennyhart_sea_2021,pennyhart,sea,2021,wr,68,180,,2019,10,300
958,kemokoturay_sf_2021,kemokoturay,sf,2021,ed,77,253,4.65,2018,2,52
959,jonathanward_ari_2021,jonathanward,ari,2021,hb,72,202,,2020,10,300
960,seanmurphybunting_tb_2021,seanmurphybunting,tb,2021,cb,72,195,,2019,2,39
961,brycehuff_nyj_2021,brycehuff,nyj,2021,ed,75,255,,2020,10,300
962,troydye_min_2021,troydye,min,2021,lb,75,225,,2020,4,132
963,krisboyd_min_2021,krisboyd,min,2021,cb,71,195,,2019,7,217
964,zackbaun_no_2021,zackbaun,no,2021,lb,75,225,,2020,3,74
965,tannermuse_sea_2021,tannermuse,sea,2021,lb,74,230,,2020,3,100
966,derrektuszka_ten_2021,derrektuszka,ten,2021,lb,77,246,,2020,7,254
967,derrektuszka_lac_2021,derrektuszka,lac,2021,lb,77,246,,2020,7,254
968,cullengillaspia_sea_2021,cullengillaspia,sea,2021,hb,74,235,,2019,7,220
969,andrewdowell_no_2021,andrewdowell,no,2021,lb,73,225,,2019,10,300
970,trayvonmullen_ari_2021,trayvonmullen,ari,2021,cb,74,200,,2019,2,40
971,gregdortch_ari_2021,gregdortch,ari,2021,wr,67,175,,2019,10,300
972,damarcusfields_no_2021,damarcusfields,no,2021,cb,72,193,,2022,10,300
973,shaquilleleonard_ind_2021,shaquilleleonard,ind,2021,lb,74,230,4.7,2018,2,36
974,xaviercrawford_sea_2021,xaviercrawford,sea,2021,cb,71,187,,2019,6,195
975,seanchandler_car_2021,seanchandler,car,2021,s,70,200,4.65,2018,10,300
976,chasehansen_no_2021,chasehansen,no,2021,lb,75,222,,2019,10,300
977,isaiahdunn_sea_2021,isaiahdunn,sea,2021,cb,72,193,,2021,10,300
978,hamsahnasirildeen_nyj_2021,hamsahnasirildeen,nyj,2021,lb,76,220,,2021,6,187
979,daronbland_dal_2021,daronbland,dal,2021,cb,72,197,,2022,5,167
980,javelinguidry_lv_2021,javelinguidry,lv,2021,cb,69,193,,2020,10,300
981,delshawnphillips_bal_2021,delshawnphillips,bal,2021,lb,74,230,,2019,10,300
982,treymcbride_ari_2021,treymcbride,ari,2021,te,75,249,,2022,2,55
983,kerbyjoseph_det_2021,kerbyjoseph,det,2021,s,73,203,,2022,3,97
984,deshaandixon_jax_2021,deshaandixon,jax,2021,ed,77,260,,2022,10,300
985,deonteharty_no_2021,deonteharty,no,2021,wr,66,170,,2019,10,300
986,jonahwilliams_cin_2021,jonahwilliams,cin,2021,t,77,312,,2019,1,11
987,laelcollins_cin_2021,laelcollins,cin,2021,t,76,314,5.12,2015,10,300
988,tedkarras_cin_2021,tedkarras,cin,2021,ol,76,310,,2016,6,221
989,cordellvolson_cin_2021,cordellvolson,cin,2021,g,78,315,,2022,4,136
990,alexcappa_cin_2021,alexcappa,cin,2021,g,78,310,5.39,2018,3,94
991,quentonnelson_ind_2021,quentonnelson,ind,2021,g,77,330,,2018,1,6
992,bradensmith_ind_2021,bradensmith,ind,2021,t,78,315,5.22,2018,2,37
993,dannypinter_ind_2021,dannypinter,ind,2021,g,76,306,,2020,5,149
994,ryankelly_ind_2021,ryankelly,ind,2021,ol,76,307,5.03,2016,1,18
995,georgefant_nyj_2021,georgefant,nyj,2021,t,77,322,,2016,10,300
996,connormcgovern_nyj_2021,connormcgovern,nyj,2021,ol,76,306,5.11,2016,5,144
997,maxmitchell_nyj_2021,maxmitchell,nyj,2021,t,78,299,,2022,4,111
998,lakentomlinson_nyj_2021,lakentomlinson,nyj,2021,g,75,323,5.33,2015,1,28
999,alijahveratucker_nyj_2021,alijahveratucker,nyj,2021,g,77,308,,2021,1,14
1000,jameshudson_cle_2021,jameshudson,cle,2021,t,77,310,,2021,4,111
1001,jedrickwillsjr_cle_2021,jedrickwillsjr,cle,2021,t,77,320,,2020,1,10
1002,wyattteller_cle_2021,wyattteller,cle,2021,g,76,314,5.24,2018,5,166
1003,ethanpocic_cle_2021,ethanpocic,cle,2021,ol,78,309,5.15,2017,2,58
1004,joelbitonio_cle_2021,joelbitonio,cle,2021,g,76,320,4.97,2014,2,35
1005,mattpryor_ind_2021,mattpryor,ind,2021,t,79,332,,2018,6,206
1006,chaseroullier_was_2021,chaseroullier,was,2021,ol,76,312,5.54,2017,6,199
1007,samuelcosmi_was_2021,samuelcosmi,was,2021,t,79,309,,2021,2,51
1008,charleslenojr_was_2021,charleslenojr,was,2021,t,75,306,,2014,7,246
1009,landondickerson_phi_2021,landondickerson,phi,2021,g,78,332,,2021,2,37
1010,jordanmailata_phi_2021,jordanmailata,phi,2021,t,80,365,,2018,7,233
1011,drewdalman_atl_2021,drewdalman,atl,2021,ol,75,300,,2021,4,115
1012,kalebmcgary_atl_2021,kalebmcgary,atl,2021,t,78,306,,2019,1,31
1013,chrislindstrom_atl_2021,chrislindstrom,atl,2021,g,75,307,,2019,1,14
1014,elijahwilkinson_atl_2021,elijahwilkinson,atl,2021,g,76,329,,2017,10,300
1015,jasonkelce_phi_2021,jasonkelce,phi,2021,ol,75,295,4.89,2011,6,191
1016,jakematthews_atl_2021,jakematthews,atl,2021,t,77,309,5.07,2014,1,6
1017,lanejohnson_phi_2021,lanejohnson,phi,2021,t,78,325,4.72,2013,1,4
1018,isaacseumalo_phi_2021,isaacseumalo,phi,2021,g,76,303,5.19,2016,3,79
1019,andrewnorwell_was_2021,andrewnorwell,was,2021,g,78,310,,2014,10,300
1020,tytushoward_hou_2021,tytushoward,hou,2021,t,77,322,,2019,1,23
1021,justinbritt_hou_2021,justinbritt,hou,2021,ol,78,315,5.19,2014,2,64
1022,brandonscherff_jax_2021,brandonscherff,jax,2021,g,77,319,5.05,2015,1,5
1023,ajcann_hou_2021,ajcann,hou,2021,g,75,320,,2015,3,67
1024,laremytunsil_hou_2021,laremytunsil,hou,2021,t,77,313,,2016,1,13
1025,joethuney_kc_2021,joethuney,kc,2021,g,77,304,4.95,2016,3,78
1026,lukefortner_jax_2021,lukefortner,jax,2021,ol,78,300,,2022,3,65
1027,creedhumphrey_kc_2021,creedhumphrey,kc,2021,ol,76,302,,2021,2,63
1028,peneisewell_det_2021,peneisewell,det,2021,t,77,335,,2021,1,7
1029,terencesteele_dal_2021,terencesteele,dal,2021,t,78,310,,2020,10,300
1030,zackmartin_dal_2021,zackmartin,dal,2021,g,76,315,,2014,1,16
1031,tylerbiadasz_dal_2021,tylerbiadasz,dal,2021,ol,75,316,,2020,4,146
1032,camrobinson_jax_2021,camrobinson,jax,2021,t,78,320,5.15,2017,2,34
1033,taylordecker_det_2021,taylordecker,det,2021,t,79,320,5.23,2016,1,16
1034,frankragnow_det_2021,frankragnow,det,2021,ol,77,309,,2018,1,20
1035,tylersmith_dal_2021,tylersmith,dal,2021,t,78,332,,2022,1,24
1036,jonahjackson_det_2021,jonahjackson,det,2021,g,76,311,,2020,3,75
1037,loganstenberg_det_2021,loganstenberg,det,2021,g,78,312,,2020,4,121
1038,aaronbanks_sf_2021,aaronbanks,sf,2021,g,77,325,,2021,2,48
1039,jakebrendel_sf_2021,jakebrendel,sf,2021,ol,76,299,5.01,2016,10,300
1040,trentwilliams_sf_2021,trentwilliams,sf,2021,t,77,320,4.81,2010,1,4
1041,spencerburford_sf_2021,spencerburford,sf,2021,g,76,300,,2022,4,134
1042,mikemcglinchey_sf_2021,mikemcglinchey,sf,2021,t,80,310,,2018,1,9
1043,josephnoteboom_lar_2021,josephnoteboom,lar,2021,t,77,321,4.96,2018,3,89
1044,colemanshelton_lar_2021,colemanshelton,lar,2021,ol,76,299,5.24,2018,10,300
1045,davidedwards_lar_2021,davidedwards,lar,2021,g,78,308,,2019,5,169
1046,coreylinsley_lac_2021,coreylinsley,lac,2021,ol,75,301,,2014,5,161
1047,brianallen_lar_2021,brianallen,lar,2021,ol,74,303,,2018,4,111
1048,treypipkins_lac_2021,treypipkins,lac,2021,t,78,309,,2019,3,91
1049,zionjohnson_lac_2021,zionjohnson,lac,2021,g,75,316,,2022,1,17
1050,robhavenstein_lar_2021,robhavenstein,lar,2021,t,80,330,5.46,2015,2,57
1051,rashawnslater_lac_2021,rashawnslater,lac,2021,t,76,315,,2021,1,13
1052,mattfeiler_lac_2021,mattfeiler,lac,2021,g,78,330,5.37,2014,10,300
1053,lloydcushenberryiii_den_2021,lloydcushenberryiii,den,2021,ol,76,315,,2020,3,83
1054,daltonrisner_den_2021,daltonrisner,den,2021,g,77,312,,2019,2,41
1055,garettbolles_den_2021,garettbolles,den,2021,t,77,300,4.95,2017,1,20
1056,cameronfleming_den_2021,cameronfleming,den,2021,t,77,320,5.28,2014,4,140
1057,natedavis_ten_2021,natedavis,ten,2021,g,75,316,,2019,3,82
1058,andrewwylie_kc_2021,andrewwylie,kc,2021,t,77,304,,2017,10,300
1059,benjones_ten_2021,benjones,ten,2021,ol,75,308,5.44,2012,4,99
1060,aaronbrewer_ten_2021,aaronbrewer,ten,2021,g,73,274,,2020,10,300
1061,orlandobrownjr_kc_2021,orlandobrownjr,kc,2021,t,80,345,,2018,3,83
1062,djhumphries_ari_2021,djhumphries,ari,2021,t,77,307,5.12,2015,1,24
1063,seanharlow_ari_2021,seanharlow,ari,2021,g,76,284,5.15,2017,4,136
1064,jawaantaylor_jax_2021,jawaantaylor,jax,2021,t,77,312,,2019,2,35
1065,nicholaspetitfrere_ten_2021,nicholaspetitfrere,ten,2021,t,77,316,,2022,3,69
1066,taylorlewan_ten_2021,taylorlewan,ten,2021,t,79,309,4.87,2014,1,11
1067,danmoorejr_pit_2021,danmoorejr,pit,2021,t,77,315,,2021,4,129
1068,kevindotson_pit_2021,kevindotson,pit,2021,g,76,321,,2020,4,135
1069,chukwumaokorafor_pit_2021,chukwumaokorafor,pit,2021,t,78,320,5.31,2018,3,92
1070,jamesdaniels_pit_2021,jamesdaniels,pit,2021,g,76,327,,2018,2,39
1071,shaqmason_tb_2021,shaqmason,tb,2021,g,73,310,,2015,4,131
1072,brianoneill_min_2021,brianoneill,min,2021,t,79,310,4.82,2018,2,62
1073,tristanwirfs_tb_2021,tristanwirfs,tb,2021,t,77,320,,2020,1,13
1074,edingram_min_2021,edingram,min,2021,g,75,307,,2022,2,59
1075,garrettbradbury_min_2021,garrettbradbury,min,2021,ol,75,300,,2019,1,18
1076,ezracleveland_min_2021,ezracleveland,min,2021,g,78,312,,2020,2,58
1077,roberthainsey_tb_2021,roberthainsey,tb,2021,ol,76,306,,2021,3,96
1078,mattfarniok_dal_2021,mattfarniok,dal,2021,g,77,311,,2021,7,239
1079,lukegoedeke_tb_2021,lukegoedeke,tb,2021,g,77,312,,2022,2,57
1080,andruspeat_no_2021,andruspeat,no,2021,g,79,316,5.18,2015,1,13
1081,ryanramczyk_no_2021,ryanramczyk,no,2021,t,78,314,,2017,1,32
1082,jakehanson_gb_2021,jakehanson,gb,2021,g,76,296,,2020,6,208
1083,evanneal_nyg_2021,evanneal,nyg,2021,t,79,350,,2022,1,7
1084,christiandarrisaw_min_2021,christiandarrisaw,min,2021,t,77,315,,2021,1,23
1085,joshmyers_gb_2021,joshmyers,gb,2021,ol,77,310,,2021,2,62
1086,roycenewman_gb_2021,roycenewman,gb,2021,g,77,310,,2021,4,143
1087,jameshurst_no_2021,jameshurst,no,2021,t,77,310,,2014,10,300
1088,erikmccoy_no_2021,erikmccoy,no,2021,ol,76,303,,2019,2,48
1089,markglowinski_nyg_2021,markglowinski,nyg,2021,g,76,310,5.2,2015,4,134
1090,yoshnijman_gb_2021,yoshnijman,gb,2021,t,79,314,,2019,10,300
1091,cesarruiz_no_2021,cesarruiz,no,2021,g,76,316,,2020,1,24
1092,andrewthomas_nyg_2021,andrewthomas,nyg,2021,t,77,315,,2020,1,4
1093,connorwilliams_mia_2021,connorwilliams,mia,2021,ol,77,317,5.05,2018,2,50
1094,roberthunt_mia_2021,roberthunt,mia,2021,g,78,335,,2020,2,39
1095,jonfeliciano_nyg_2021,jonfeliciano,nyg,2021,ol,76,325,5.33,2015,4,128
1096,liameichenberg_mia_2021,liameichenberg,mia,2021,g,77,306,,2021,2,42
1097,masoncole_pit_2021,masoncole,pit,2021,ol,77,298,5.23,2018,3,97
1098,ryanbates_buf_2021,ryanbates,buf,2021,g,76,302,,2019,10,300
1099,terronarmstead_mia_2021,terronarmstead,mia,2021,t,77,305,4.71,2013,3,75
1100,koltonmiller_lv_2021,koltonmiller,lv,2021,t,80,325,4.95,2018,1,15
1101,andrejames_lv_2021,andrejames,lv,2021,ol,76,300,,2019,10,300
1102,mitchmorse_buf_2021,mitchmorse,buf,2021,ol,78,305,5.14,2015,2,49
1103,spencerbrown_buf_2021,spencerbrown,buf,2021,t,80,311,,2021,3,94
1104,johnsimpson_lv_2021,johnsimpson,lv,2021,g,76,321,,2020,4,109
1105,codywhitehair_chi_2021,codywhitehair,chi,2021,g,75,316,5.08,2016,2,56
1106,larryborom_chi_2021,larryborom,chi,2021,t,77,333,,2021,5,152
1107,diondawkins_buf_2021,diondawkins,buf,2021,t,77,320,5.11,2017,2,63
1108,braxtonjones_chi_2021,braxtonjones,chi,2021,t,77,310,,2022,5,168
1109,sammustipher_chi_2021,sammustipher,chi,2021,ol,74,332,,2019,10,300
1110,kelvinbeachum_ari_2021,kelvinbeachum,ari,2021,t,75,308,5.44,2012,7,248
1111,willhernandez_ari_2021,willhernandez,ari,2021,g,74,335,5.15,2018,2,34
1112,rodneyhudson_ari_2021,rodneyhudson,ari,2021,ol,74,315,5.27,2011,2,55
1113,kevinzeitler_bal_2021,kevinzeitler,bal,2021,g,76,339,5.39,2012,1,27
1114,rodgersaffold_buf_2021,rodgersaffold,buf,2021,g,77,325,5.21,2010,2,33
1115,davidandrews_ne_2021,davidandrews,ne,2021,ol,75,300,,2015,10,300
1116,benpowers_bal_2021,benpowers,bal,2021,g,76,338,,2019,4,123
1117,trentbrown_ne_2021,trentbrown,ne,2021,t,80,370,5.29,2015,7,244
1118,tylerlinderbaum_bal_2021,tylerlinderbaum,bal,2021,ol,74,305,,2022,1,25
1119,morganmoses_bal_2021,morganmoses,bal,2021,t,78,320,5.35,2014,3,66
1120,michaelonwenu_ne_2021,michaelonwenu,ne,2021,g,75,350,,2020,6,182
1121,philhaynes_sea_2021,philhaynes,sea,2021,g,76,322,,2019,4,124
1122,charlescross_sea_2021,charlescross,sea,2021,t,77,307,,2022,1,9
1123,gabejackson_sea_2021,gabejackson,sea,2021,g,75,335,5.51,2014,3,81
1124,abrahamlucas_sea_2021,abrahamlucas,sea,2021,t,78,315,,2022,3,72
1125,austinblythe_sea_2021,austinblythe,sea,2021,ol,75,298,5.36,2016,7,248
1126,ikemekwonu_car_2021,ikemekwonu,car,2021,t,76,320,,2022,1,6
1127,patelflein_car_2021,patelflein,car,2021,ol,75,305,5.32,2017,3,70
1128,taylormoton_car_2021,taylormoton,car,2021,t,77,325,5.18,2017,2,64
1129,austincorbett_car_2021,austincorbett,car,2021,g,76,305,5.15,2018,2,33
1130,bradychristensen_car_2021,bradychristensen,car,2021,g,78,300,,2021,3,70
1131,traiturner_was_2021,traiturner,was,2021,g,75,320,4.93,2014,3,92
1132,grahamglasgow_den_2021,grahamglasgow,den,2021,g,78,310,5.13,2016,3,95
1133,colestrange_ne_2021,colestrange,ne,2021,g,77,305,,2022,1,29
1134,isaiahwynn_ne_2021,isaiahwynn,ne,2021,t,74,310,,2018,1,23
1135,greglittle_mia_2021,greglittle,mia,2021,t,77,322,,2019,2,37
1136,jermaineeluemunor_lv_2021,jermaineeluemunor,lv,2021,t,76,345,5.22,2017,5,159
1137,joshwells_tb_2021,joshwells,tb,2021,t,78,306,,2014,10,300
1138,nickallegretti_kc_2021,nickallegretti,kc,2021,g,76,310,,2019,7,216
1139,kenyongreen_hou_2021,kenyongreen,hou,2021,g,76,323,,2022,1,15
1140,parkerhesse_atl_2021,parkerhesse,atl,2021,te,75,261,,2019,10,300
1141,dylanparham_lv_2021,dylanparham,lv,2021,ol,75,311,,2022,3,90
1142,michaelpittmanjr_ind_2021,michaelpittmanjr,ind,2021,wr,76,220,,2020,2,34
1143,benbredeson_nyg_2021,benbredeson,nyg,2021,g,77,315,,2020,4,143
1144,patrickmekari_bal_2021,patrickmekari,bal,2021,t,76,305,,2019,10,300
1145,justinmccray_hou_2021,justinmccray,hou,2021,g,75,315,,2014,10,300
1146,tjhockenson_det_2021,tjhockenson,det,2021,te,77,244,,2019,1,8
1147,tevenjenkins_chi_2021,tevenjenkins,chi,2021,g,78,321,,2021,2,39
1148,colekmet_chi_2021,colekmet,chi,2021,te,78,260,,2020,2,43
1149,treysmith_kc_2021,treysmith,kc,2021,g,78,321,,2021,6,227
