home_matchup_id,home_team,away_team,year,week,wl_total,game_count,avg_pf,avg_pa,avg_point_diff,pff_ovr_total,pff_offense_total,pff_pass_total,pff_pass_blocking_total,pff_run_blocking_total,pff_receiving_total,pff_rushing_total,pff_defense_total,pff_rush_defense_total,pff_tackling_total,pff_pass_rush_total,pff_coverage_total,pff_special_teams_total,win_percentage,opp_wl_total,opp_game_count,opp_avg_pf,opp_avg_pa,opp_avg_point_diff,opp_pff_ovr_total,opp_pff_offense_total,opp_pff_pass_total,opp_pff_pass_blocking_total,opp_pff_run_blocking_total,opp_pff_receiving_total,opp_pff_rushing_total,opp_pff_defense_total,opp_pff_rush_defense_total,opp_pff_tackling_total,opp_pff_pass_rush_total,opp_pff_coverage_total,opp_pff_special_teams_total,opp_win_percentage,fav_homeoraway,team_favorite_id,fav_cover,spread_favorite,over_under_line,starting_spread,Total Score Open,spread_movement,precip,dome,temperature,wind_mph,ou_movement,strong_movement,fav_team_stronger,fav_spread,ats_w,ats_l,home_is_fav
detvslar_2018_13,det,lar,2018,13,4.0,11.0,21.636363636363637,26.0,-4.363636363636363,69.31818181818181,69.64545454545454,68.57272727272726,74.73636363636363,58.881818181818176,67.96363636363635,63.24545454545454,64.4909090909091,71.64545454545454,71.81818181818181,60.67272727272728,58.654545454545456,60.3,0.36363636363636365,10.0,11.0,35.36363636363637,25.636363636363637,9.727272727272727,82.02727272727273,81.7090909090909,77.28181818181817,78.96363636363637,70.04545454545455,77.53636363636362,66.01818181818182,71.66363636363637,71.2909090909091,70.51818181818182,72.73636363636365,65.12727272727274,63.87272727272727,0.9090909090909091,1,lar,cover,-10.5,54.0,-9.5,54.5,0.5,0.0,1.0,70.0,0.0,-1.0,0.0,0.0,-10.5,0,1,0
detvsmin_2018_16,det,min,2018,16,5.0,14.0,20.285714285714285,23.785714285714285,-3.5,69.64285714285714,69.07142857142857,68.2642857142857,72.2357142857143,60.48571428571428,66.83571428571427,62.83571428571428,66.06428571428572,73.56428571428572,70.8,61.03571428571429,59.95,59.49285714285714,0.35714285714285715,7.0,14.0,23.071428571428573,22.0,1.0714285714285714,72.78571428571429,69.71428571428571,70.2,63.285714285714285,55.90714285714285,70.67142857142856,63.75714285714285,71.00714285714287,73.25714285714285,73.30714285714285,64.84285714285716,66.50714285714287,64.5,0.5,1,min,cover,-6.5,42.5,-4.5,43.5,2.0,0.0,1.0,70.0,0.0,-1.0,0.0,0.0,-6.5,0,1,0
gbvsdet_2018_17,gb,det,2018,17,5.0,15.0,19.533333333333335,24.0,-4.466666666666667,69.29333333333334,68.41333333333334,68.04,73.37333333333332,59.72,65.67999999999999,62.93333333333333,66.28,73.60666666666665,69.46000000000001,61.20000000000001,60.03333333333334,59.62,0.3333333333333333,6.0,15.0,25.066666666666666,24.6,0.4666666666666667,71.53333333333333,71.96000000000001,72.84666666666666,78.45333333333333,58.25333333333333,67.22666666666666,69.11999999999999,67.25333333333334,67.16666666666667,60.05333333333333,65.98,63.326666666666675,56.48,0.4,0,gb,no cover,-7.5,44.5,-7.0,44.0,-0.5,0.0,0.0,25.0,11.0,0.5,0.0,1.0,-7.5,0,1,1
phivsdet_2019_3,phi,det,2019,3,1.0,2.0,20.0,18.5,1.5,64.35000000000002,68.25,66.84999999999998,51.40000000000002,62.84999999999998,71.69999999999997,62.349999999999966,64.85000000000002,60.399999999999984,61.150000000000006,64.65000000000003,63.05000000000005,31.949999999999974,0.5,1.0,2.0,26.0,25.5,0.5,72.35000000000005,72.74999999999997,77.64999999999998,73.14999999999998,60.549999999999976,68.49999999999993,63.39999999999995,66.20000000000006,75.75,54.45000000000003,67.40000000000009,58.90000000000004,66.2,0.5,0,phi,no cover,-4.0,45.0,-7.5,49.0,3.5,0.0,0.0,86.0,5.0,-4.0,0.0,0.0,-4.0,0,1,1
detvskc_2019_4,det,kc,2019,4,2.0,3.0,22.333333333333332,20.333333333333332,2.0,68.20000000000002,71.39999999999999,69.66666666666666,58.100000000000016,66.03333333333332,73.33333333333331,61.833333333333314,64.46666666666668,61.16666666666666,58.699999999999996,63.83333333333335,63.5666666666667,43.23333333333331,0.6666666666666666,3.0,3.0,33.666666666666664,21.333333333333332,12.333333333333334,72.66666666666669,75.99999999999999,77.23333333333333,79.7,61.59999999999999,73.46666666666663,59.09999999999997,62.133333333333354,50.86666666666667,58.333333333333314,64.26666666666671,67.86666666666669,58.96666666666664,1.0,1,kc,no cover,-7.0,54.5,-6.5,54.0,0.5,0.0,1.0,70.0,0.0,0.5,0.0,0.0,-7.0,1,0,0
gbvsdet_2019_6,gb,det,2019,6,2.0,4.0,24.25,23.75,0.5,70.10000000000001,72.425,69.57499999999999,60.525000000000006,67.375,73.49999999999999,62.69999999999998,64.27500000000002,63.89999999999999,60.025,62.625000000000014,63.550000000000026,53.27499999999999,0.5,4.0,5.0,23.8,18.6,5.2,69.78000000000002,67.78,70.61999999999999,69.2,57.639999999999986,67.05999999999999,64.58,66.16000000000001,55.58,57.08,70.20000000000002,69.76000000000002,58.459999999999994,0.8,0,gb,no cover,-3.5,47.0,-6.0,46.5,2.5,0.0,0.0,42.0,0.0,0.5,0.0,0.0,-3.5,0,1,1
detvsmin_2019_7,det,min,2019,7,2.0,5.0,23.8,23.6,0.2,70.74000000000001,70.86,70.2,62.460000000000015,64.72,71.66,61.29999999999999,66.00000000000001,62.499999999999986,61.17999999999999,61.62000000000002,67.26000000000002,58.48,0.4,4.0,6.0,25.0,15.5,9.5,75.11666666666669,70.85,72.14999999999999,58.29999999999999,59.83333333333332,73.54999999999997,67.91666666666664,73.96666666666668,70.75,73.60000000000001,67.2666666666667,71.73333333333335,61.26666666666666,0.6666666666666666,1,min,cover,-2.5,43.5,-1.0,44.0,3.5,0.0,1.0,70.0,0.0,-0.5,0.0,0.0,-2.5,0,1,0
detvsnyg_2019_8,det,nyg,2019,8,2.0,6.0,24.833333333333332,26.666666666666668,-1.8333333333333333,69.21666666666668,71.01666666666667,70.36666666666666,60.716666666666676,63.81666666666666,71.96666666666665,62.48333333333332,62.716666666666676,61.91666666666666,56.449999999999996,61.55000000000001,61.316666666666684,57.44999999999999,0.3333333333333333,2.0,7.0,18.857142857142858,26.714285714285715,-7.857142857142857,64.07142857142858,65.39999999999999,61.199999999999996,69.21428571428571,60.37142857142856,64.05714285714284,65.98571428571427,58.75714285714287,65.61428571428571,61.11428571428572,59.300000000000026,53.64285714285716,67.02857142857142,0.2857142857142857,0,det,no cover,-6.5,49.0,-7.0,49.0,0.5,0.0,1.0,70.0,0.0,0.0,0.0,0.0,-6.5,0,1,1
oakvsdet_2019_9,oak,det,2019,9,3.0,7.0,25.714285714285715,26.571428571428573,-0.8571428571428571,68.95714285714287,70.95714285714286,72.61428571428571,60.371428571428574,60.89999999999999,72.35714285714285,61.72857142857141,62.21428571428572,62.642857142857146,52.5,63.77142857142859,59.000000000000014,59.98571428571428,0.42857142857142855,3.0,7.0,21.571428571428573,27.428571428571427,-5.857142857142857,65.82857142857145,72.32857142857142,73.82857142857142,70.48571428571428,61.328571428571415,69.11428571428569,72.38571428571427,54.12857142857144,64.08571428571429,52.11428571428572,59.41428571428575,52.157142857142865,60.48571428571428,0.42857142857142855,0,oak,cover,-2.5,51.0,-2.0,51.5,-0.5,0.0,0.0,70.0,4.0,-0.5,0.0,1.0,-2.5,1,0,1
wasvsdet_2019_12,was,det,2019,12,3.0,10.0,24.4,27.2,-2.8,67.65,70.57000000000001,70.83,63.39000000000001,60.54,71.50999999999999,62.5,60.34000000000001,62.959999999999994,54.0,62.03000000000001,56.94000000000001,59.05,0.3,1.0,10.0,12.5,25.3,-12.8,61.60000000000001,61.339999999999996,54.75999999999999,61.95,59.879999999999995,62.82999999999997,65.00999999999999,61.66000000000001,64.92,59.99000000000001,63.34000000000001,57.24000000000001,57.910000000000004,0.1,1,det,no cover,-4.0,41.5,-3.0,42.0,1.0,1.0,0.0,46.0,10.0,-2.0,0.0,0.0,-4.0,1,0,0
minvsdet_2019_14,min,det,2019,14,3.0,12.0,23.333333333333332,26.25,-2.9166666666666665,66.86666666666667,69.97500000000001,68.05,64.95,61.525,70.475,63.508333333333326,59.85833333333334,61.625,56.85,61.39166666666667,57.275000000000006,58.525,0.25,8.0,12.0,26.583333333333332,20.166666666666668,6.416666666666667,73.54166666666667,72.26666666666667,74.35,62.625,60.48333333333333,72.12499999999999,67.40833333333332,69.9,68.56666666666668,67.39166666666667,67.52500000000002,66.275,61.541666666666664,0.6666666666666666,0,min,cover,-11.5,44.0,-13.5,42.5,2.0,0.0,1.0,70.0,0.0,1.5,0.0,0.0,-11.5,1,0,1
detvstb_2019_15,det,tb,2019,15,3.0,13.0,22.076923076923077,25.76923076923077,-3.6923076923076925,66.95384615384616,69.97692307692309,67.41538461538461,66.4846153846154,62.26153846153846,69.97692307692307,63.69230769230769,59.915384615384625,61.79230769230769,58.02307692307692,62.21538461538462,56.93846153846154,59.46923076923076,0.23076923076923078,6.0,13.0,29.076923076923077,29.307692307692307,-0.23076923076923078,70.01538461538463,70.76923076923077,65.25384615384615,69.85384615384615,59.692307692307686,71.9230769230769,65.64615384615384,64.64615384615385,69.25384615384615,54.338461538461544,65.20769230769233,59.884615384615394,59.338461538461544,0.46153846153846156,1,tb,cover,-6.0,46.0,-3.5,47.5,2.5,0.0,1.0,70.0,0.0,-1.5,0.0,0.0,-6.0,0,1,0
detvsgb_2019_17,det,gb,2019,17,3.0,15.0,21.4,26.666666666666668,-5.266666666666667,66.53333333333333,69.18,65.99333333333333,66.14,63.126666666666665,68.95333333333333,63.10666666666666,59.906666666666666,62.026666666666664,59.10666666666667,61.18,57.400000000000006,60.17999999999999,0.2,12.0,15.0,23.533333333333335,19.533333333333335,4.0,71.94666666666667,70.21333333333334,69.38666666666667,73.89333333333335,64.54666666666667,65.1,67.78666666666666,68.21333333333334,63.03333333333333,60.5,69.62666666666668,66.42666666666668,60.53999999999999,0.8,1,gb,no cover,-13.0,44.0,-10.0,41.5,3.0,0.0,1.0,70.0,0.0,2.5,0.0,0.0,-13.0,1,0,0
detvsno_2020_4,det,no,2020,4,1.0,3.0,23.333333333333332,30.666666666666668,-7.333333333333333,64.00000000000001,70.4,62.99999999999999,72.50000000000001,71.66666666666666,69.29999999999998,58.09999999999999,51.90000000000003,55.59999999999999,53.69999999999999,60.066666666666684,49.333333333333364,64.63333333333331,0.3333333333333333,1.0,3.0,29.333333333333332,31.333333333333332,-2.0,64.10000000000004,65.86666666666665,60.96666666666665,72.03333333333332,62.99999999999997,62.733333333333285,65.23333333333329,56.83333333333335,65.23333333333333,65.96666666666668,64.56666666666672,48.80000000000003,70.99999999999999,0.3333333333333333,1,no,cover,-3.0,54.5,-4.0,54.0,-1.0,0.0,1.0,70.0,0.0,0.5,0.0,1.0,-3.0,0,1,0
jaxvsdet_2020_6,jax,det,2020,6,1.0,4.0,24.75,31.75,-7.0,63.65000000000002,69.125,60.05,73.375,71.75,68.29999999999998,59.399999999999984,52.350000000000016,54.599999999999994,52.62499999999999,59.975000000000016,51.32500000000002,67.27499999999998,0.25,1.0,5.0,21.8,29.4,-7.6,64.30000000000001,69.32,61.59999999999999,70.3,63.33999999999999,69.63999999999997,64.55999999999999,56.920000000000016,57.779999999999994,66.78,59.88000000000002,55.40000000000002,62.97999999999998,0.2,1,det,cover,-3.0,54.5,-3.0,53.0,0.0,0.0,0.0,79.0,9.0,1.5,0.0,0.0,-3.0,0,1,0
detvsind_2020_8,det,ind,2020,8,3.0,6.0,26.0,27.5,-1.5,68.75000000000001,71.48333333333333,66.35,69.3,70.49999999999999,69.05,62.066666666666656,58.616666666666674,62.849999999999994,55.099999999999994,61.91666666666668,54.816666666666684,70.19999999999999,0.5,4.0,6.0,26.166666666666668,19.166666666666668,7.0,73.76666666666668,72.76666666666667,68.21666666666665,69.21666666666667,69.61666666666666,71.11666666666665,64.78333333333332,65.33333333333334,64.03333333333333,60.79999999999999,63.58333333333334,65.03333333333335,73.14999999999999,0.6666666666666666,1,ind,cover,-3.0,49.5,-2.5,51.0,0.5,0.0,1.0,70.0,0.0,-1.5,0.0,0.0,-3.0,0,1,0
minvsdet_2020_9,min,det,2020,9,3.0,7.0,25.285714285714285,29.428571428571427,-4.142857142857143,67.4857142857143,71.07142857142857,65.5142857142857,69.8,67.52857142857142,69.61428571428571,61.342857142857135,57.67142857142858,62.61428571428571,57.59999999999999,61.62857142857144,52.9857142857143,68.47142857142856,0.42857142857142855,2.0,7.0,26.142857142857142,30.571428571428573,-4.428571428571429,69.10000000000002,75.27142857142857,71.48571428571428,61.08571428571428,62.45714285714285,76.89999999999998,71.42857142857142,57.25714285714287,57.01428571428572,62.45714285714286,60.71428571428573,56.55714285714287,68.65714285714286,0.2857142857142857,0,min,cover,-4.0,52.0,-4.0,53.5,0.0,0.0,1.0,70.0,0.0,-1.5,0.0,0.0,-4.0,1,0,1
detvswas_2020_10,det,was,2020,10,3.0,8.0,24.625,30.0,-5.375,66.41250000000001,69.925,62.65,71.4875,66.925,68.7875,61.43749999999999,56.525000000000006,60.662499999999994,55.037499999999994,62.41250000000001,52.000000000000014,71.1875,0.375,2.0,8.0,19.125,23.5,-4.375,65.88750000000002,64.6375,56.08749999999999,68.1,60.07499999999999,64.64999999999998,65.42499999999998,64.31250000000001,61.75,62.5125,67.58750000000002,62.96250000000002,65.9625,0.25,0,det,push,-3.0,46.0,-3.0,46.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,-3.0,0,0,1
detvshou_2020_12,det,hou,2020,12,4.0,10.0,22.7,28.7,-6.0,65.81000000000002,69.42,64.31,71.13000000000001,65.64,68.17999999999999,60.85999999999999,56.40000000000001,57.870000000000005,54.35,62.580000000000005,53.110000000000014,69.17999999999999,0.4,3.0,10.0,22.7,27.2,-4.5,66.85,72.6,74.55999999999999,71.34,57.459999999999994,69.99999999999999,64.55999999999999,54.750000000000014,55.32000000000001,57.21,60.32000000000001,53.40000000000001,68.65,0.3,1,hou,cover,-3.0,51.0,-2.5,51.0,0.5,0.0,1.0,70.0,0.0,0.0,0.0,0.0,-3.0,0,1,0
detvsgb_2020_14,det,gb,2020,14,5.0,12.0,23.833333333333332,29.833333333333332,-6.0,66.00000000000001,70.66666666666667,67.15833333333333,70.16666666666667,64.81666666666666,68.94166666666666,61.24999999999999,54.70000000000001,56.64166666666667,54.24166666666667,62.866666666666674,51.45833333333334,69.84166666666665,0.4166666666666667,9.0,12.0,31.583333333333332,24.916666666666668,6.666666666666667,73.05000000000001,76.8,80.39999999999999,72.75833333333334,65.73333333333333,68.875,68.16666666666666,60.5,58.949999999999996,55.10833333333333,63.58333333333334,59.35,62.89166666666666,0.75,1,gb,no cover,-9.0,55.0,-8.0,55.0,1.0,0.0,1.0,70.0,0.0,0.5,0.0,0.0,-9.0,1,0,0
tenvsdet_2020_15,ten,det,2020,15,5.0,13.0,23.846153846153847,29.923076923076923,-6.076923076923077,66.1846153846154,71.15384615384616,68.77692307692308,70.37692307692308,65.56923076923077,68.76153846153845,61.3,54.23846153846154,54.96923076923077,55.32307692307692,62.376923076923084,52.12307692307694,69.93076923076923,0.38461538461538464,9.0,13.0,30.0,25.846153846153847,4.153846153846154,72.56153846153846,75.91538461538461,73.28461538461538,57.29230769230769,66.66153846153846,72.54615384615383,72.75384615384614,61.9923076923077,60.65384615384615,62.19230769230769,61.23076923076924,61.907692307692315,61.23846153846154,0.6923076923076923,0,ten,cover,-8.5,54.0,-10.5,51.5,2.0,1.0,0.0,45.0,4.0,2.5,0.0,0.0,-8.5,1,0,1
detvstb_2020_16,det,tb,2020,16,5.0,14.0,23.928571428571427,31.071428571428573,-7.142857142857143,65.77857142857144,71.17142857142856,68.81428571428572,69.95714285714287,65.03571428571429,69.48571428571428,60.635714285714286,53.364285714285714,53.778571428571425,53.857142857142854,63.02857142857143,51.228571428571435,70.52142857142857,0.35714285714285715,9.0,14.0,28.642857142857142,22.928571428571427,5.714285714285714,73.27857142857144,73.67142857142858,75.7642857142857,67.56428571428572,63.87142857142857,68.90714285714284,67.23571428571428,65.3357142857143,64.46428571428571,57.82142857142857,68.80000000000001,61.1857142857143,62.892857142857146,0.6428571428571429,1,tb,cover,-12.0,55.0,-7.0,54.0,5.0,0.0,1.0,70.0,0.0,1.0,0.0,0.0,-12.0,0,1,0
detvsmin_2020_17,det,min,2020,17,5.0,15.0,22.8,32.13333333333333,-9.333333333333334,64.05333333333334,69.37333333333332,66.64666666666666,68.47333333333334,63.35333333333333,68.53999999999999,61.01333333333333,52.54,52.21333333333333,54.4,63.826666666666675,50.44666666666667,69.71333333333334,0.3333333333333333,6.0,15.0,26.2,29.333333333333332,-3.1333333333333333,67.95333333333335,74.53999999999999,71.61999999999999,59.51333333333333,62.32666666666667,75.13333333333331,72.32666666666665,57.06666666666667,53.56666666666667,55.70666666666667,59.80666666666668,58.913333333333334,64.84666666666666,0.4,1,min,no cover,-3.0,53.5,-6.5,54.5,-3.5,0.0,1.0,70.0,0.0,-1.0,1.0,1.0,-3.0,1,0,0
minvsdet_2021_5,min,det,2021,5,0.0,4.0,20.25,29.75,-9.5,59.77500000000002,66.675,66.225,51.62500000000001,66.1,66.32499999999999,63.69999999999999,47.750000000000014,50.82499999999999,52.17499999999999,67.82500000000002,40.87500000000002,60.84999999999999,0.0,1.0,4.0,23.5,23.0,0.5,68.37500000000003,69.75,77.42499999999998,52.24999999999999,60.02499999999999,70.52499999999996,62.89999999999998,60.32500000000002,56.62500000000001,54.92500000000001,66.50000000000004,56.950000000000024,69.925,0.25,0,min,no cover,-8.0,48.5,-8.0,49.0,-2.0,0.0,1.0,70.0,0.0,0.5,0.0,1.0,-8.0,0,1,1
larvsdet_2021_7,lar,det,2021,7,0.0,6.0,18.166666666666668,28.666666666666668,-10.5,60.13333333333335,64.61666666666666,61.65,53.6,65.61666666666666,65.24999999999999,61.91666666666666,51.26666666666668,53.65,55.18333333333333,67.95,44.51666666666668,63.533333333333324,0.0,5.0,6.0,29.833333333333332,21.166666666666668,8.666666666666666,76.71666666666668,76.31666666666666,70.73333333333333,74.21666666666667,70.36666666666666,71.51666666666664,68.53333333333332,69.66666666666669,74.13333333333334,66.4,69.75000000000001,61.066666666666684,62.19999999999999,0.8333333333333334,0,lar,no cover,-16.0,51.0,-16.0,50.0,0.0,0.0,1.0,70.0,0.0,1.0,0.0,0.0,-16.0,0,1,1
detvsphi_2021_8,det,phi,2021,8,0.0,7.0,18.285714285714285,28.571428571428573,-10.285714285714286,60.742857142857154,65.04285714285714,62.528571428571425,54.92857142857143,66.17142857142856,65.24285714285713,61.07142857142856,51.828571428571436,56.24285714285713,53.49999999999999,65.22857142857143,46.01428571428573,64.1,0.0,2.0,7.0,22.714285714285715,26.428571428571427,-3.7142857142857144,68.65714285714287,71.72857142857141,68.44285714285714,68.45714285714286,69.84285714285714,67.8142857142857,68.57142857142857,58.12857142857144,51.74285714285714,62.814285714285724,69.67142857142859,59.25714285714287,70.21428571428571,0.2857142857142857,1,phi,cover,-3.0,48.0,-3.0,48.5,0.0,0.0,1.0,70.0,0.0,-0.5,0.0,0.0,-3.0,0,1,0
pitvsdet_2021_10,pit,det,2021,10,0.0,8.0,16.75,30.5,-13.75,59.57500000000001,64.5,61.699999999999996,55.5,66.0,64.82499999999999,60.63749999999999,50.50000000000001,54.74999999999999,52.912499999999994,63.7625,45.73750000000001,64.27499999999999,0.0,5.0,8.0,20.125,21.125,-1.0,65.17500000000001,63.287499999999994,57.574999999999996,65.7625,57.099999999999994,66.66249999999998,63.41249999999999,63.32500000000002,68.475,62.61250000000001,71.45000000000002,52.962500000000006,65.85000000000001,0.625,0,pit,no cover,-6.0,40.5,-9.0,43.5,3.0,1.0,0.0,38.0,2.0,-3.0,0.0,0.0,-6.0,0,1,1
detvsmin_2021_13,det,min,2021,13,0.0,11.0,15.818181818181818,26.272727272727273,-10.454545454545455,59.972727272727276,64.12727272727273,58.90909090909091,60.42727272727273,65.82727272727271,63.22727272727273,63.699999999999996,52.654545454545456,54.945454545454545,52.75454545454545,62.74545454545455,49.972727272727276,65.93636363636364,0.0,5.0,11.0,25.545454545454547,25.09090909090909,0.45454545454545453,69.16363636363637,70.62727272727273,74.28181818181817,53.83636363636363,65.46363636363635,70.29999999999998,61.354545454545445,61.372727272727275,54.554545454545455,65.12727272727274,67.65454545454547,61.72727272727274,70.74545454545454,0.45454545454545453,1,min,no cover,-7.0,47.0,-7.0,47.5,0.0,0.0,1.0,70.0,0.0,-0.5,0.0,0.0,-7.0,1,0,0
seavsdet_2021_17,sea,det,2021,17,2.0,15.0,17.266666666666666,25.733333333333334,-8.466666666666667,60.606666666666676,64.57333333333334,58.95333333333333,64.34,64.22666666666666,64.58666666666666,63.699999999999996,53.02666666666667,52.739999999999995,52.88666666666666,62.64666666666667,52.220000000000006,65.64666666666666,0.13333333333333333,5.0,15.0,20.4,20.466666666666665,-0.06666666666666667,64.81333333333335,66.68,65.79333333333334,55.68666666666666,62.48,65.72666666666666,68.40666666666667,61.366666666666674,64.72,62.14666666666667,62.45333333333335,56.153333333333336,59.28,0.3333333333333333,0,sea,cover,-7.5,41.5,-8.0,42.5,-0.5,1.0,0.0,37.0,7.0,-1.0,0.0,1.0,-7.5,1,0,1
detvsgb_2021_18,det,gb,2021,18,2.0,16.0,18.0,27.3125,-9.3125,60.362500000000004,64.9375,59.012499999999996,65.41875,63.85,64.975,64.01875,52.375,52.125,52.3375,62.2875,51.56250000000001,65.25,0.125,13.0,16.0,26.25,20.875,5.375,72.76875000000001,73.50625,70.3375,69.2,60.94375,70.6625,72.13749999999999,67.36875,59.36875,68.325,70.11875,65.38125000000001,60.18125,0.8125,1,gb,no cover,-4.0,45.0,-2.5,44.5,1.5,0.0,1.0,70.0,0.0,0.5,0.0,0.0,-4.0,1,0,0
gbvsmin_2014_5,gb,min,2014,5,2.0,4.0,23.0,24.0,-1.0,71.70000000000002,74.2,74.94999999999999,78.35000000000001,61.974999999999994,70.02499999999998,60.54999999999998,63.95000000000002,57.974999999999994,64.225,62.750000000000014,66.12500000000003,53.67499999999999,0.5,2.0,4.0,22.75,21.0,1.75,70.67500000000003,68.225,60.399999999999984,75.475,65.94999999999999,66.34999999999997,62.22499999999998,67.52500000000002,71.3,74.375,62.57500000000003,61.12500000000002,60.32499999999999,0.5,0,gb,cover,-8.5,46.5,-10.0,50.0,1.5,1.0,0.0,63.0,7.0,-3.5,0.0,0.0,-8.5,1,0,1
miavsgb_2014_6,mia,gb,2014,6,3.0,5.0,26.8,21.2,5.6,72.46000000000001,74.17999999999999,75.02,78.32000000000001,63.98,68.79999999999998,61.85999999999999,65.78,60.8,63.33999999999999,62.460000000000015,68.04000000000002,51.69999999999999,0.6,2.0,4.0,24.0,24.25,-0.25,73.97500000000002,69.07499999999999,74.59999999999998,72.7,62.699999999999996,61.82499999999996,64.49999999999999,75.25000000000003,76.25,65.67500000000001,69.17500000000003,66.00000000000003,57.774999999999984,0.5,1,gb,cover,-1.5,47.0,-3.5,48.0,-2.0,1.0,0.0,88.0,12.0,-1.5,0.0,1.0,-1.5,0,1,0
novsgb_2014_8,no,gb,2014,8,5.0,7.0,28.428571428571427,21.0,7.428571428571429,73.50000000000001,74.65714285714286,74.85714285714286,79.9857142857143,66.62857142857142,69.52857142857142,59.87142857142856,66.88571428571429,63.785714285714285,64.55714285714285,62.07142857142858,68.20000000000002,52.271428571428565,0.7142857142857143,2.0,6.0,25.833333333333332,27.5,-1.6666666666666667,66.93333333333335,71.83333333333333,72.09999999999998,71.16666666666666,70.19999999999997,64.84999999999998,67.13333333333331,55.716666666666676,64.86666666666667,50.116666666666674,58.200000000000024,51.316666666666684,60.916666666666664,0.3333333333333333,0,no,cover,-2.0,55.5,-2.5,54.0,0.5,0.0,1.0,70.0,0.0,1.0,0.0,0.0,-2.0,1,0,1
gbvsphi_2014_11,gb,phi,2014,11,6.0,9.0,30.77777777777778,22.77777777777778,8.0,73.75555555555556,75.13333333333334,76.1,79.0888888888889,65.95555555555556,69.89999999999999,62.45555555555555,66.10000000000001,63.12222222222223,60.89999999999999,62.366666666666674,66.77777777777779,54.83333333333333,0.6666666666666666,7.0,9.0,31.0,22.0,9.0,73.91111111111113,69.9111111111111,64.45555555555555,68.42222222222222,75.58888888888889,68.1111111111111,55.033333333333324,70.18888888888891,74.27777777777777,72.96666666666667,66.40000000000002,64.25555555555556,65.37777777777778,0.7777777777777778,0,gb,cover,-4.5,55.5,-4.5,56.5,0.0,0.0,0.0,27.0,9.0,-1.0,0.0,0.0,-4.5,1,0,1
minvsgb_2014_12,min,gb,2014,12,7.0,10.0,33.0,22.5,10.5,74.10000000000001,75.94,77.66,79.83000000000001,64.91,70.16,63.959999999999994,65.52000000000001,63.36999999999999,63.279999999999994,61.75,65.94000000000001,56.05999999999999,0.7,4.0,10.0,18.1,22.0,-3.9,68.99000000000001,65.91,58.519999999999996,68.71000000000001,67.5,65.10999999999999,61.459999999999994,68.62,71.77000000000001,70.74000000000001,64.99000000000001,62.660000000000004,56.29,0.4,1,gb,no cover,-7.5,49.5,-10.0,48.0,-2.5,1.0,0.0,46.0,6.0,2.0,0.0,1.0,-7.5,1,0,0
gbvsne_2014_13,gb,ne,2014,13,8.0,11.0,32.18181818181818,22.363636363636363,9.818181818181818,74.2,75.97272727272728,76.12727272727273,80.9,64.55454545454546,70.47272727272727,65.63636363636363,65.53636363636365,63.76363636363636,64.64545454545454,61.4909090909091,66.00000000000001,56.95454545454545,0.7272727272727273,9.0,11.0,32.45454545454545,20.636363636363637,11.818181818181818,73.9,72.65454545454544,73.01818181818182,66.92727272727272,64.17272727272727,72.64545454545453,59.87272727272727,68.12727272727274,72.64545454545454,69.57272727272728,58.95454545454547,66.7,57.41818181818181,0.8181818181818182,0,gb,cover,-3.0,58.0,-3.5,58.0,0.5,0.0,0.0,23.0,7.0,-1.0,0.0,0.0,-3.0,1,0,1
tbvsgb_2014_16,tb,gb,2014,16,10.0,14.0,31.142857142857142,23.214285714285715,7.928571428571429,73.1857142857143,75.77857142857144,76.15714285714286,82.01428571428572,66.47142857142858,68.93571428571428,66.24285714285713,63.964285714285715,62.00714285714286,63.65714285714285,61.107142857142854,65.09285714285714,56.91428571428571,0.7142857142857143,2.0,14.0,18.142857142857142,26.214285714285715,-8.071428571428571,61.664285714285725,64.53571428571429,59.47857142857142,64.37142857142857,69.50714285714285,65.23571428571428,57.49999999999999,58.65714285714286,59.792857142857144,60.114285714285714,64.22857142857144,55.614285714285714,55.5,0.14285714285714285,1,gb,cover,-11.5,49.0,-10.5,48.5,1.0,1.0,0.0,76.0,4.0,0.0,0.0,0.0,-11.5,0,1,0
gbvskc_2015_3,gb,kc,2015,3,2.0,2.0,29.0,20.0,9.0,74.40000000000005,77.2,85.39999999999998,69.20000000000002,60.249999999999986,71.64999999999998,72.54999999999997,63.50000000000003,59.14999999999999,53.54999999999998,63.700000000000024,67.45000000000005,60.89999999999997,1.0,1.0,2.0,25.5,25.5,0.0,72.85000000000002,69.14999999999998,66.69999999999997,63.55000000000001,69.04999999999998,69.24999999999993,58.799999999999955,71.80000000000003,79.9,84.24999999999999,66.90000000000006,61.700000000000045,60.049999999999955,0.5,0,gb,cover,-5.5,47.5,-6.5,48.0,2.0,1.0,0.0,62.0,3.0,-1.0,0.0,0.0,-5.5,1,0,1
