p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts,week,year,plyr_number
clydeedwardshelaire_kc_2022_8,kc_2022_8,clydeedwardshelaire_kc_2022,kc_2022,clydeedwardshelaire,57279,hb,kc,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
deejaydallas_sea_2022_8,sea_2022_8,deejaydallas_sea_2022,sea_2022,deejaydallas,55632,hb,sea,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
rachaadwhite_tb_2022_8,tb_2022_8,rachaadwhite_tb_2022,tb_2022,rachaadwhite,131633,hb,tb,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
justicehill_bal_2022_8,bal_2022_8,justicehill_bal_2022,bal_2022,justicehill,45865,hb,bal,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
curtissamuel_was_2022_8,was_2022_8,curtissamuel_was_2022,was_2022,curtissamuel,11795,wr,was,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
kareemhunt_cle_2022_8,cle_2022_8,kareemhunt_cle_2022,cle_2022,kareemhunt,11841,hb,cle,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
ajdillon_gb_2022_8,gb_2022_8,ajdillon_gb_2022,gb_2022,ajdillon,57165,hb,gb,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
trevorlawrence_jax_2022_8,jax_2022_8,trevorlawrence_jax_2022,jax_2022,trevorlawrence,77632,qb,jax,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
nyheimhines_ind_2022_8,ind_2022_8,nyheimhines_ind_2022,ind_2022,nyheimhines,48103,hb,ind,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
genosmith_sea_2022_8,sea_2022_8,genosmith_sea_2022,sea_2022,genosmith,7820,qb,sea,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
zachwilson_nyj_2022_8,nyj_2022_8,zachwilson_nyj_2022,nyj_2022,zachwilson,82096,qb,nyj,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
ryantannehill_ten_2022_8,ten_2022_8,ryantannehill_ten_2022,ten_2022,ryantannehill,7014,qb,ten,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
andydalton_no_2022_8,no_2022_8,andydalton_no_2022,no_2022,andydalton,6187,qb,no,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
markingramii_no_2022_8,no_2022_8,markingramii_no_2022,no_2022,markingramii,6180,hb,no,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
craigreynolds_det_2022_8,det_2022_8,craigreynolds_det_2022,det_2022,craigreynolds,94383,hb,det,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
mattbreida_nyg_2022_8,nyg_2022_8,mattbreida_nyg_2022,nyg_2022,mattbreida,12271,hb,nyg,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
tuatagovailoa_mia_2022_8,mia_2022_8,tuatagovailoa_mia_2022,mia_2022,tuatagovailoa,60326,qb,mia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
brettrypien_den_2022_8,den_2022_8,brettrypien_den_2022,den_2022,brettrypien,46487,qb,den,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
macjones_ne_2022_8,ne_2022_8,macjones_ne_2022,ne_2022,macjones,60323,qb,ne,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
kennypickett_pit_2022_8,pit_2022_8,kennypickett_pit_2022,pit_2022,kennypickett,60515,qb,pit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
damienharris_ne_2022_8,ne_2022_8,damienharris_ne_2022,ne_2022,damienharris,35134,hb,ne,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
dakprescott_dal_2022_8,dal_2022_8,dakprescott_dal_2022,dal_2022,dakprescott,10769,qb,dal,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
chadhenne_kc_2022_8,kc_2022_8,chadhenne_kc_2022,kc_2022,chadhenne,4371,qb,kc,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jacobybrissett_cle_2022_8,cle_2022_8,jacobybrissett_cle_2022,cle_2022,jacobybrissett,10725,qb,cle,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
joeburrow_cin_2022_8,cin_2022_8,joeburrow_cin_2022,cin_2022,joeburrow,28022,qb,cin,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
justinherbert_lac_2022_8,lac_2022_8,justinherbert_lac_2022,lac_2022,justinherbert,28237,qb,lac,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
djturner_lv_2022_8,lv_2022_8,djturner_lv_2022,lv_2022,djturner,47663,wr,lv,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
justinjackson_det_2022_8,det_2022_8,justinjackson_det_2022,det_2022,justinjackson,29539,hb,det,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
derekcarr_lv_2022_8,lv_2022_8,derekcarr_lv_2022,lv_2022,derekcarr,8671,qb,lv,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
trestanebner_chi_2022_8,chi_2022_8,trestanebner_chi_2022,chi_2022,trestanebner,57159,hb,chi,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
deebosamuel_sf_2022_8,sf_2022_8,deebosamuel_sf_2022,sf_2022,deebosamuel,48274,wr,sf,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
raheemblackshear_car_2022_8,car_2022_8,raheemblackshear_car_2022,car_2022,raheemblackshear,57385,hb,car,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
tyriondavisprice_sf_2022_8,sf_2022_8,tyriondavisprice_sf_2022,sf_2022,tyriondavisprice,99169,hb,sf,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jimmygaroppolo_sf_2022_8,sf_2022_8,jimmygaroppolo_sf_2022,sf_2022,jimmygaroppolo,8697,qb,sf,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
kalifraymond_det_2022_8,det_2022_8,kalifraymond_det_2022,det_2022,kalifraymond,11028,wr,det,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
rexburkhead_hou_2022_8,hou_2022_8,rexburkhead_hou_2022,hou_2022,rexburkhead,7971,hb,hou,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jerickmckinnon_kc_2022_8,kc_2022_8,jerickmckinnon_kc_2022,kc_2022,jerickmckinnon,8731,hb,kc,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
baileyzappe_ne_2022_8,ne_2022_8,baileyzappe_ne_2022,ne_2022,baileyzappe,60396,qb,ne,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
taylorheinicke_was_2022_8,was_2022_8,taylorheinicke_was_2022,was_2022,taylorheinicke,9896,qb,was,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
mecolehardman_kc_2022_8,kc_2022_8,mecolehardman_kc_2022,kc_2022,mecolehardman,42683,wr,kc,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
deonjackson_ind_2022_8,ind_2022_8,deonjackson_ind_2022,ind_2022,deonjackson,57189,hb,ind,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
braxtonberrios_nyj_2022_8,nyj_2022_8,braxtonberrios_nyj_2022,nyj_2022,braxtonberrios,47961,wr,nyj,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
sonymichel_lac_2022_8,lac_2022_8,sonymichel_lac_2022,lac_2022,sonymichel,27589,hb,lac,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jaylenwarren_pit_2022_8,pit_2022_8,jaylenwarren_pit_2022,pit_2022,jaylenwarren,98692,hb,pit,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
zayjones_jax_2022_8,jax_2022_8,zayjones_jax_2022,jax_2022,zayjones,11792,wr,jax,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
samajeperine_cin_2022_8,cin_2022_8,samajeperine_cin_2022,cin_2022,samajeperine,11869,hb,cin,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
dareogunbowale_hou_2022_8,hou_2022_8,dareogunbowale_hou_2022,hou_2022,dareogunbowale,12329,hb,hou,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jamycalhasty_jax_2022_8,jax_2022_8,jamycalhasty_jax_2022,jax_2022,jamycalhasty,25582,hb,jax,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jdmckissic_was_2022_8,was_2022_8,jdmckissic_was_2022,was_2022,jdmckissic,11047,hb,was,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
dwayneeskridge_sea_2022_8,sea_2022_8,dwayneeskridge_sea_2022,sea_2022,dwayneeskridge,29573,wr,sea,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
diontaejohnson_pit_2022_8,pit_2022_8,diontaejohnson_pit_2022,pit_2022,diontaejohnson,33441,wr,pit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
gregdortch_ari_2022_8,ari_2022_8,gregdortch_ari_2022,ari_2022,gregdortch,42237,wr,ari,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
averywilliams_atl_2022_8,atl_2022_8,averywilliams_atl_2022,atl_2022,averywilliams,42873,hb,atl,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
dontrellhilliard_ten_2022_8,ten_2022_8,dontrellhilliard_ten_2022,ten_2022,dontrellhilliard,45691,hb,ten,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
tyjohnson_nyj_2022_8,nyj_2022_8,tyjohnson_nyj_2022,nyj_2022,tyjohnson,45769,hb,nyj,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jaredgoff_det_2022_8,det_2022_8,jaredgoff_det_2022,det_2022,jaredgoff,10635,qb,det,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
christiankirk_jax_2022_8,jax_2022_8,christiankirk_jax_2022,jax_2022,christiankirk,47546,wr,jax,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
kavontaeturpin_dal_2022_8,dal_2022_8,kavontaeturpin_dal_2022,dal_2022,kavontaeturpin,47658,wr,dal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
dantepettis_chi_2022_8,chi_2022_8,dantepettis_chi_2022,chi_2022,dantepettis,48113,wr,chi,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
djmoore_car_2022_8,car_2022_8,djmoore_car_2022,car_2022,djmoore,48267,wr,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
patrickricard_bal_2022_8,bal_2022_8,patrickricard_bal_2022,bal_2022,patrickricard,48862,fb,bal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
ceedeelamb_dal_2022_8,dal_2022_8,ceedeelamb_dal_2022,dal_2022,ceedeelamb,61570,wr,dal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
kjhamler_den_2022_8,den_2022_8,kjhamler_den_2022,den_2022,kjhamler,61590,wr,den,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
montrellwashington_den_2022_8,den_2022_8,montrellwashington_den_2022,den_2022,montrellwashington,64310,wr,den,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
brockpurdy_sf_2022_8,sf_2022_8,brockpurdy_sf_2022,sf_2022,brockpurdy,77672,qb,sf,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
tombrady_tb_2022_8,tb_2022_8,tombrady_tb_2022,tb_2022,tombrady,698,qb,tb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
zamirwhite_lv_2022_8,lv_2022_8,zamirwhite_lv_2022,lv_2022,zamirwhite,83665,hb,lv,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
isaiahspiller_lac_2022_8,lac_2022_8,isaiahspiller_lac_2022,lac_2022,isaiahspiller,99146,hb,lac,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
chrisgodwin_tb_2022_8,tb_2022_8,chrisgodwin_tb_2022,tb_2022,chrisgodwin,11839,wr,tb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
