p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,week,year,plyr_number
williegayjr_kc_2022_8,kc_2022_8,williegayjr_kc_2022,kc_2022,williegayjr,57987,lb,kc,1,4,2.0,2.0,0,0,0,0,0,0,0,0,0,8,2022,8
bobbyokereke_ind_2022_8,ind_2022_8,bobbyokereke_ind_2022,ind_2022,bobbyokereke,50954,lb,ind,1,2,2.0,1.0,0,0,0,0,0,0,0,0,0,8,2022,8
codybarton_sea_2022_8,sea_2022_8,codybarton_sea_2022,sea_2022,codybarton,50727,lb,sea,1,2,2.0,1.0,0,0,0,0,0,0,0,0,0,8,2022,8
davidlong_ten_2022_8,ten_2022_8,davidlong_ten_2022,ten_2022,davidlong,29367,lb,ten,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,8,2022,8
sionetakitaki_cle_2022_8,cle_2022_8,sionetakitaki_cle_2022,cle_2022,sionetakitaki,12666,lb,cle,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,8,2022,8
tannervallejo_ari_2022_8,ari_2022_8,tannervallejo_ari_2022,ari_2022,tannervallejo,11950,lb,ari,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,8,2022,8
mikeedwards_tb_2022_8,tb_2022_8,mikeedwards_tb_2022,tb_2022,mikeedwards,51282,s,tb,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,8,2022,8
petewerner_no_2022_8,no_2022_8,petewerner_no_2022,no_2022,petewerner,58093,lb,no,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,8,2022,8
shaqthompson_car_2022_8,car_2022_8,shaqthompson_car_2022,car_2022,shaqthompson,9458,lb,car,1,4,2.0,2.0,0,0,0,0,0,0,0,0,0,8,2022,8
jamiecollinssr_ne_2022_8,ne_2022_8,jamiecollinssr_ne_2022,ne_2022,jamiecollinssr,7833,lb,ne,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,8,2022,8
kamrencurl_was_2022_8,was_2022_8,kamrencurl_was_2022,was_2022,kamrencurl,55800,s,was,1,7,1.8,1.8,0,0,0,0,0,0,0,0,0,8,2022,8
mackwilson_ne_2022_8,ne_2022_8,mackwilson_ne_2022,ne_2022,mackwilson,43190,lb,ne,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,8,2022,8
jawhaunbentley_ne_2022_8,ne_2022_8,jawhaunbentley_ne_2022,ne_2022,jawhaunbentley,50966,lb,ne,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,8,2022,8
zairefranklin_ind_2022_8,ind_2022_8,zairefranklin_ind_2022,ind_2022,zairefranklin,49834,lb,ind,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,8,2022,8
ericstokes_gb_2022_8,gb_2022_8,ericstokes_gb_2022,gb_2022,ericstokes,55912,cb,gb,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,8,2022,8
claytonfejedelem_mia_2022_8,mia_2022_8,claytonfejedelem_mia_2022,mia_2022,claytonfejedelem,10879,s,mia,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,8,2022,8
jalenmills_ne_2022_8,ne_2022_8,jalenmills_ne_2022,ne_2022,jalenmills,10867,cb,ne,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,8,2022,8
marlonhumphrey_bal_2022_8,bal_2022_8,marlonhumphrey_bal_2022,bal_2022,marlonhumphrey,11771,cb,bal,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,8,2022,8
