away_matchup_id,precip,dome,temperature,wind_mph
kc@ne_2019_14,0,0,32,6
sea@lar_2019_14,1,0,64,5
nyg@phi_2019_14,1,0,50,8
nyj@bal_2019_15,0,0,33,3
sea@car_2019_15,0,0,53,4
phi@was_2019_15,0,0,51,11
hou@ten_2019_15,1,0,42,4
mia@nyg_2019_15,0,0,46,15
den@kc_2019_15,1,0,25,8
ne@cin_2019_15,1,0,34,3
tb@det_2019_15,0,1,70,0
chi@gb_2019_15,0,0,13,7
jax@oak_2019_15,0,0,55,6
cle@ari_2019_15,0,1,70,0
min@lac_2019_15,0,0,63,12
atl@sf_2019_15,0,0,55,6
lar@dal_2019_15,0,0,72,4
buf@pit_2019_15,0,0,31,0
ind@no_2019_15,0,1,70,0
hou@tb_2019_16,1,0,73,12
buf@ne_2019_16,0,0,32,3
lar@sf_2019_16,1,0,58,5
nyg@was_2019_16,0,0,41,3
no@ten_2019_16,1,0,49,2
pit@nyj_2019_16,0,0,37,5
jax@atl_2019_16,0,1,70,0
bal@cle_2019_16,0,0,44,7
car@ind_2019_16,0,1,70,0
cin@mia_2019_16,1,0,76,14
det@den_2019_16,0,0,62,3
oak@lac_2019_16,1,0,65,9
ari@sea_2019_16,1,0,45,7
dal@phi_2019_16,0,0,44,4
kc@chi_2019_16,0,0,42,10
gb@min_2019_16,0,1,70,0
nyj@buf_2019_17,1,0,39,8
atl@tb_2019_17,0,0,78,10
no@car_2019_17,1,0,65,7
cle@cin_2019_17,1,0,60,8
gb@det_2019_17,0,1,70,0
lac@kc_2019_17,0,0,39,12
chi@min_2019_17,0,1,70,0
mia@ne_2019_17,1,0,40,2
pit@bal_2019_17,1,0,46,7
phi@nyg_2019_17,1,0,40,4
was@dal_2019_17,0,0,50,12
ten@hou_2019_17,1,0,64,12
ind@jax_2019_17,1,0,73,4
oak@den_2019_17,0,0,32,2
ari@lar_2019_17,0,0,61,2
sf@sea_2019_17,0,0,47,1
hou@kc_2020_1,1,0,58,6
phi@was_2020_1,0,0,76,4
mia@ne_2020_1,0,0,73,6
gb@min_2020_1,0,1,70,0
ind@jax_2020_1,1,0,86,8
chi@det_2020_1,0,1,70,0
oak@car_2020_1,0,0,79,3
nyj@buf_2020_1,1,0,65,12
cle@bal_2020_1,0,0,75,5
sea@atl_2020_1,0,1,70,0
lac@cin_2020_1,1,0,83,4
ari@sf_2020_1,0,0,71,6
tb@no_2020_1,0,1,70,0
dal@lar_2020_1,0,1,70,0
pit@nyg_2020_1,0,0,70,10
ten@den_2020_1,0,0,78,7
cin@cle_2020_2,0,0,64,6
jax@ten_2020_2,0,0,73,5
car@tb_2020_2,1,0,87,14
den@pit_2020_2,0,0,64,2
lar@phi_2020_2,0,0,62,8
sf@nyj_2020_2,0,0,61,9
buf@mia_2020_2,1,0,89,7
min@ind_2020_2,0,1,70,0
det@gb_2020_2,0,0,67,11
atl@dal_2020_2,0,0,73,7
nyg@chi_2020_2,0,0,65,9
was@ari_2020_2,0,1,70,0
kc@lac_2020_2,0,1,70,0
bal@hou_2020_2,1,0,74,15
ne@sea_2020_2,0,0,68,3
no@oak_2020_2,0,1,70,0
mia@jax_2020_3,0,0,80,8
hou@pit_2020_3,0,0,76,3
cin@phi_2020_3,0,0,76,3
sf@nyg_2020_3,0,0,77,4
oak@ne_2020_3,0,0,76,7
ten@min_2020_3,0,1,70,0
was@cle_2020_3,0,0,77,13
lar@buf_2020_3,0,0,75,13
chi@atl_2020_3,0,1,70,0
car@lac_2020_3,0,1,70,0
nyj@ind_2020_3,0,1,70,0
dal@sea_2020_3,0,0,64,3
tb@den_2020_3,0,0,54,4
det@ari_2020_3,0,1,70,0
gb@no_2020_3,0,1,70,0
kc@bal_2020_3,0,0,72,8
den@nyj_2020_4,0,0,65,4
bal@was_2020_4,0,0,66,4
lac@tb_2020_4,1,0,75,7
sea@mia_2020_4,0,0,86,13
min@hou_2020_4,0,0,79,2
no@det_2020_4,0,1,70,0
cle@dal_2020_4,0,0,73,11
jax@cin_2020_4,1,0,66,8
ind@chi_2020_4,1,0,49,12
ari@car_2020_4,0,0,65,5
nyg@lar_2020_4,0,1,70,0
buf@oak_2020_4,0,1,70,0
phi@sf_2020_4,0,0,84,6
ne@kc_2020_4,0,0,70,11
atl@gb_2020_4,0,0,53,12
tb@chi_2020_5,0,0,57,6
lar@was_2020_5,1,0,70,3
phi@pit_2020_5,1,0,69,5
ari@nyj_2020_5,1,0,65,7
oak@kc_2020_5,0,0,77,12
jax@hou_2020_5,0,0,85,7
cin@bal_2020_5,1,0,69,5
car@atl_2020_5,0,1,70,0
mia@sf_2020_5,0,0,73,8
nyg@dal_2020_5,0,0,94,10
ind@cle_2020_5,0,0,63,13
min@sea_2020_5,1,0,56,13
lac@no_2020_5,0,1,70,0
buf@ten_2020_5,0,0,66,2
den@ne_2020_6,0,0,58,6
hou@ten_2020_6,0,0,61,6
cle@pit_2020_6,0,0,60,8
bal@phi_2020_6,0,0,64,7
was@nyg_2020_6,0,0,63,11
atl@min_2020_6,0,1,70,0
det@jax_2020_6,0,0,79,9
cin@ind_2020_6,0,1,70,0
chi@car_2020_6,0,0,61,4
nyj@mia_2020_6,1,0,82,14
gb@tb_2020_6,0,0,86,15
lar@sf_2020_6,0,0,83,6
kc@buf_2020_6,1,0,50,3
ari@dal_2020_6,0,0,64,4
nyg@phi_2020_7,0,0,68,3
pit@ten_2020_7,0,0,58,2
dal@was_2020_7,1,0,46,6
buf@nyj_2020_7,1,0,50,6
car@no_2020_7,0,1,70,0
gb@hou_2020_7,0,0,71,5
cle@cin_2020_7,0,0,48,5
det@atl_2020_7,0,1,70,0
tb@oak_2020_7,0,1,70,0
sf@ne_2020_7,0,0,49,5
kc@den_2020_7,1,0,14,8
jax@lac_2020_7,0,1,70,0
sea@ari_2020_7,0,1,70,0
chi@lar_2020_7,0,1,70,0
atl@car_2020_8,1,0,74,7
pit@bal_2020_8,1,0,51,10
lar@mia_2020_8,0,0,85,9
nyj@kc_2020_8,0,0,46,12
min@gb_2020_8,0,0,33,24
ind@det_2020_8,0,1,70,0
oak@cle_2020_8,1,0,47,26
ten@cin_2020_8,0,0,49,18
ne@buf_2020_8,1,0,42,17
lac@den_2020_8,0,0,66,7
sf@sea_2020_8,0,0,55,3
no@chi_2020_8,0,0,38,18
dal@phi_2020_8,1,0,50,11
tb@nyg_2020_8,0,0,39,8
gb@sf_2020_9,0,0,76,4
nyg@was_2020_9,0,0,68,1
chi@ten_2020_9,0,0,74,7
det@min_2020_9,0,1,70,0
car@kc_2020_9,0,0,68,15
hou@jax_2020_9,0,0,80,15
bal@ind_2020_9,0,1,70,0
sea@buf_2020_9,0,0,65,3
den@atl_2020_9,0,1,70,0
oak@lac_2020_9,0,1,70,0
pit@dal_2020_9,0,0,73,12
mia@ari_2020_9,0,1,70,0
no@tb_2020_9,0,0,77,13
ne@nyj_2020_9,0,0,60,3
ind@ten_2020_10,0,0,52,3
phi@nyg_2020_10,1,0,55,13
jax@gb_2020_10,1,0,37,24
was@det_2020_10,0,1,70,0
hou@cle_2020_10,1,0,59,16
tb@car_2020_10,0,0,66,12
lac@mia_2020_10,0,0,83,6
den@oak_2020_10,0,1,70,0
buf@ari_2020_10,0,1,70,0
cin@pit_2020_10,1,0,56,8
sf@no_2020_10,0,1,70,0
sea@lar_2020_10,0,1,70,0
bal@ne_2020_10,1,0,50,12
min@chi_2020_10,0,0,43,8
ari@sea_2020_11,1,0,47,9
cin@was_2020_11,1,0,54,7
atl@no_2020_11,0,1,70,0
pit@jax_2020_11,1,0,71,7
ne@hou_2020_11,0,0,74,2
phi@cle_2020_11,1,0,37,5
det@car_2020_11,0,0,61,2
ten@bal_2020_11,1,0,51,7
nyj@lac_2020_11,0,1,70,0
mia@den_2020_11,0,0,44,3
gb@ind_2020_11,0,1,70,0
dal@min_2020_11,0,1,70,0
kc@oak_2020_11,0,1,70,0
lar@tb_2020_11,0,0,69,4
hou@det_2020_12,0,1,70,0
was@dal_2020_12,0,0,71,9
mia@nyj_2020_12,0,0,51,3
ari@ne_2020_12,0,0,49,5
car@min_2020_12,0,1,70,0
cle@jax_2020_12,0,0,68,1
ten@ind_2020_12,0,1,70,0
nyg@cin_2020_12,1,0,46,4
lac@buf_2020_12,0,0,46,11
oak@atl_2020_12,0,1,70,0
sf@lar_2020_12,0,1,70,0
no@den_2020_12,0,0,38,3
kc@tb_2020_12,0,0,80,6
chi@gb_2020_12,0,0,35,13
sea@phi_2020_12,1,0,60,7
bal@pit_2020_12,0,0,37,5
cle@ten_2020_13,0,0,47,2
oak@nyj_2020_13,0,0,39,13
jax@min_2020_13,0,1,70,0
cin@mia_2020_13,1,0,80,3
ind@hou_2020_13,0,0,54,3
det@chi_2020_13,0,0,35,3
no@atl_2020_13,0,1,70,0
nyg@sea_2020_13,1,0,51,8
lar@ari_2020_13,0,1,70,0
ne@lac_2020_13,0,1,70,0
phi@gb_2020_13,0,0,34,6
den@kc_2020_13,0,0,38,6
was@pit_2020_13,0,0,33,11
buf@sf_2020_13,0,0,68,6
dal@bal_2020_13,0,0,37,11
ne@lar_2020_14,0,1,70,0
min@tb_2020_14,0,0,75,4
ari@nyg_2020_14,0,0,59,10
kc@mia_2020_14,0,0,80,5
ten@jax_2020_14,0,0,66,1
dal@cin_2020_14,1,0,44,1
hou@chi_2020_14,0,0,30,3
den@car_2020_14,1,0,64,5
nyj@sea_2020_14,1,0,41,6
ind@oak_2020_14,0,1,70,0
gb@det_2020_14,0,1,70,0
was@sf_2020_14,0,1,70,0
no@phi_2020_14,0,0,56,9
atl@lac_2020_14,0,1,70,0
pit@buf_2020_14,0,0,31,6
bal@cle_2020_14,0,0,34,12
lac@oak_2020_15,0,1,70,0
buf@den_2020_15,0,0,46,12
car@gb_2020_15,0,0,30,2
sea@was_2020_15,0,0,40,9
chi@min_2020_15,0,1,70,0
ne@mia_2020_15,0,0,79,9
jax@bal_2020_15,0,0,41,7
tb@atl_2020_15,0,1,70,0
sf@dal_2020_15,0,0,52,5
det@ten_2020_15,1,0,45,4
hou@ind_2020_15,0,1,70,0
phi@ari_2020_15,0,1,70,0
nyj@lar_2020_15,0,1,70,0
kc@no_2020_15,0,1,70,0
cle@nyg_2020_15,1,0,34,1
pit@cin_2020_15,0,0,43,9
min@no_2020_16,0,1,70,0
tb@det_2020_16,0,1,70,0
sf@ari_2020_16,0,1,70,0
mia@oak_2020_16,0,1,70,0
car@was_2020_16,0,0,36,3
ind@pit_2020_16,0,0,59,6
atl@kc_2020_16,0,0,49,10
chi@jax_2020_16,0,0,54,7
cin@hou_2020_16,0,0,67,12
nyg@bal_2020_16,0,0,34,3
cle@nyj_2020_16,0,0,34,4
den@lac_2020_16,0,1,70,0
lar@sea_2020_16,1,0,46,3
phi@dal_2020_16,0,0,74,10
ten@gb_2020_16,1,0,27,13
buf@ne_2020_16,0,0,41,5
atl@tb_2020_17,1,0,64,5
dal@nyg_2020_17,1,0,34,8
nyj@ne_2020_17,1,0,33,5
min@det_2020_17,0,1,70,0
pit@cle_2020_17,1,0,38,5
bal@cin_2020_17,0,0,38,8
mia@buf_2020_17,0,0,33,5
jax@ind_2020_17,0,1,70,0
ten@hou_2020_17,0,0,66,8
lac@kc_2020_17,0,0,36,4
gb@chi_2020_17,0,0,32,6
no@car_2020_17,0,0,55,5
sea@sf_2020_17,1,0,55,2
ari@lar_2020_17,0,1,70,0
oak@den_2020_17,0,0,54,7
was@phi_2020_17,1,0,37,6
dal@tb_2021_1,1,0,80,6
phi@atl_2021_1,0,1,70,0
pit@buf_2021_1,1,0,72,12
min@cin_2021_1,0,0,82,11
sf@det_2021_1,0,1,70,0
ari@ten_2021_1,0,0,82,6
sea@ind_2021_1,0,1,70,0
lac@was_2021_1,0,0,82,8
nyj@car_2021_1,0,0,82,4
jax@hou_2021_1,1,0,87,8
cle@kc_2021_1,0,0,88,11
mia@ne_2021_1,0,0,78,11
gb@no_2021_1,0,0,84,6
den@nyg_2021_1,0,0,82,12
chi@lar_2021_1,0,1,70,0
bal@oak_2021_1,0,1,70,0
nyg@was_2021_2,1,0,72,4
cin@chi_2021_2,0,0,80,5
hou@cle_2021_2,0,0,75,8
lar@ind_2021_2,0,1,70,0
buf@mia_2021_2,1,0,88,6
ne@nyj_2021_2,0,0,75,8
sf@phi_2021_2,0,0,76,7
oak@pit_2021_2,0,0,79,2
no@car_2021_2,0,0,85,6
den@jax_2021_2,1,0,80,9
min@ari_2021_2,0,1,70,0
atl@tb_2021_2,1,0,86,4
dal@lac_2021_2,0,1,70,0
ten@sea_2021_2,1,0,62,8
kc@bal_2021_2,0,0,72,4
det@gb_2021_2,1,0,72,13
car@hou_2021_3,0,0,77,6
was@buf_2021_3,0,0,61,15
chi@cle_2021_3,0,0,71,14
bal@det_2021_3,0,1,70,0
ind@ten_2021_3,0,0,72,3
lac@kc_2021_3,0,0,79,17
no@ne_2021_3,1,0,72,9
atl@nyg_2021_3,0,0,70,12
cin@pit_2021_3,0,0,69,8
ari@jax_2021_3,0,0,82,7
nyj@den_2021_3,0,0,87,6
mia@oak_2021_3,0,1,70,0
tb@lar_2021_3,0,1,70,0
sea@min_2021_3,0,1,70,0
gb@sf_2021_3,0,0,66,7
phi@dal_2021_3,0,0,84,6
jax@cin_2021_4,0,0,69,4
was@atl_2021_4,0,1,70,0
hou@buf_2021_4,1,0,63,8
det@chi_2021_4,1,0,71,4
car@dal_2021_4,0,0,80,7
ind@mia_2021_4,0,0,85,12
cle@min_2021_4,0,1,70,0
nyg@no_2021_4,0,1,70,0
ten@nyj_2021_4,1,0,77,6
kc@phi_2021_4,1,0,76,4
ari@lar_2021_4,0,1,70,0
sea@sf_2021_4,0,0,87,5
bal@den_2021_4,0,0,76,3
pit@gb_2021_4,1,0,67,4
tb@ne_2021_4,1,0,60,4
oak@lac_2021_4,0,1,70,0
lar@sea_2021_5,0,0,55,5
nyj@atl_2021_5,0,0,63,8
gb@cin_2021_5,0,0,78,9
det@min_2021_5,0,1,70,0
den@pit_2021_5,0,0,73,2
mia@tb_2021_5,0,0,84,5
no@was_2021_5,1,0,70,9
phi@car_2021_5,0,0,74,9
ten@jax_2021_5,0,0,78,6
ne@hou_2021_5,0,0,86,15
cle@lac_2021_5,0,1,70,0
chi@oak_2021_5,0,1,70,0
nyg@dal_2021_5,1,0,88,16
sf@ari_2021_5,0,1,70,0
buf@kc_2021_5,1,0,69,7
ind@bal_2021_5,0,0,67,4
tb@phi_2021_6,0,0,70,3
mia@jax_2021_6,0,0,61,10
gb@chi_2021_6,0,0,60,9
cin@det_2021_6,0,1,70,0
hou@ind_2021_6,0,1,70,0
lar@nyg_2021_6,0,0,62,10
kc@was_2021_6,0,0,61,13
min@car_2021_6,0,0,63,7
lac@bal_2021_6,0,0,62,13
ari@cle_2021_6,0,0,59,14
oak@den_2021_6,0,0,72,5
dal@ne_2021_6,1,0,61,8
sea@pit_2021_6,0,0,51,3
buf@ten_2021_6,0,0,61,2
den@cle_2021_7,1,0,57,16
was@gb_2021_7,0,0,49,9
kc@ten_2021_7,0,0,74,10
atl@mia_2021_7,1,0,84,8
nyj@ne_2021_7,1,0,55,5
car@nyg_2021_7,1,0,58,5
cin@bal_2021_7,0,0,61,6
phi@oak_2021_7,0,1,70,0
det@lar_2021_7,0,1,70,0
hou@ari_2021_7,0,1,70,0
chi@tb_2021_7,1,0,83,6
ind@sf_2021_7,1,0,62,16
no@sea_2021_7,1,0,53,14
gb@ari_2021_8,0,1,70,0
car@atl_2021_8,0,1,70,0
mia@buf_2021_8,1,0,46,11
sf@chi_2021_8,0,0,53,14
pit@cle_2021_8,0,0,57,15
phi@det_2021_8,0,1,70,0
ten@ind_2021_8,0,1,70,0
cin@nyj_2021_8,1,0,62,11
lar@hou_2021_8,0,0,74,5
ne@lac_2021_8,0,1,70,0
jax@sea_2021_8,0,0,55,4
was@den_2021_8,0,0,42,4
tb@no_2021_8,0,1,70,0
dal@min_2021_8,0,1,70,0
nyg@kc_2021_8,1,0,40,3
nyj@ind_2021_9,0,1,70,0
cle@cin_2021_9,0,0,54,2
den@dal_2021_9,0,0,64,8
hou@mia_2021_9,0,0,69,13
atl@no_2021_9,0,1,70,0
oak@nyg_2021_9,0,0,53,3
buf@jax_2021_9,1,0,58,6
min@bal_2021_9,0,0,53,6
ne@car_2021_9,0,0,60,11
lac@phi_2021_9,0,0,54,4
gb@kc_2021_9,0,0,68,15
ari@sf_2021_9,0,0,61,6
ten@lar_2021_9,0,1,70,0
chi@pit_2021_9,0,0,58,5
bal@mia_2021_10,0,0,76,6
atl@dal_2021_10,0,0,63,3
no@ten_2021_10,0,0,52,12
jax@ind_2021_10,0,1,70,0
cle@ne_2021_10,1,0,48,7
buf@nyj_2021_10,1,0,46,6
det@pit_2021_10,1,0,38,2
tb@was_2021_10,0,0,45,7
car@ari_2021_10,0,1,70,0
min@lac_2021_10,0,1,70,0
phi@den_2021_10,0,0,64,8
sea@gb_2021_10,1,0,37,12
kc@oak_2021_10,0,1,70,0
lar@sf_2021_10,0,0,62,2
ne@atl_2021_11,0,1,70,0
ind@buf_2021_11,1,0,45,11
bal@chi_2021_11,0,0,46,10
det@cle_2021_11,1,0,44,8
hou@ten_2021_11,1,0,56,10
gb@min_2021_11,0,1,70,0
mia@nyj_2021_11,1,0,52,7
no@phi_2021_11,1,0,50,4
was@car_2021_11,1,0,54,2
sf@jax_2021_11,0,0,65,13
cin@oak_2021_11,0,1,70,0
dal@kc_2021_11,0,0,56,13
ari@sea_2021_11,0,0,46,1
pit@lac_2021_11,0,1,70,0
nyg@tb_2021_11,1,0,67,6
chi@det_2021_12,0,1,70,0
oak@dal_2021_12,0,0,58,14
buf@no_2021_12,0,1,70,0
pit@cin_2021_12,0,0,42,8
tb@ind_2021_12,0,1,70,0
car@mia_2021_12,0,0,75,3
ten@ne_2021_12,0,0,37,6
phi@nyg_2021_12,0,0,37,3
atl@jax_2021_12,0,0,60,4
nyj@hou_2021_12,1,0,56,7
lac@den_2021_12,0,0,64,4
lar@gb_2021_12,0,0,34,13
min@sf_2021_12,0,0,66,4
cle@bal_2021_12,0,0,44,4
sea@was_2021_12,0,0,37,4
dal@no_2021_13,0,1,70,0
tb@atl_2021_13,0,1,70,0
ari@chi_2021_13,1,0,35,16
lac@cin_2021_13,1,0,46,7
min@det_2021_13,0,1,70,0
den@kc_2021_13,0,0,56,13
nyg@mia_2021_13,0,0,80,8
phi@nyj_2021_13,0,0,45,1
ind@hou_2021_13,0,0,75,10
was@oak_2021_13,0,1,70,0
jax@lar_2021_13,0,1,70,0
bal@pit_2021_13,0,0,50,4
sf@sea_2021_13,1,0,39,2
ne@buf_2021_13,1,0,30,22
pit@min_2021_14,0,1,70,0
sf@cin_2021_14,0,0,43,7
bal@cle_2021_14,0,0,45,14
jax@ten_2021_14,0,0,42,3
oak@kc_2021_14,0,0,46,16
no@nyj_2021_14,0,0,46,11
dal@was_2021_14,0,0,45,10
atl@car_2021_14,0,0,48,8
sea@hou_2021_14,0,0,50,5
det@den_2021_14,0,0,60,6
nyg@lac_2021_14,0,1,70,0
buf@tb_2021_14,0,0,81,6
chi@gb_2021_14,0,0,32,10
lar@ari_2021_14,0,1,70,0
kc@lac_2021_15,0,1,70,0
ne@ind_2021_15,0,1,70,0
car@buf_2021_15,0,0,24,10
nyj@mia_2021_15,1,0,81,9
ari@det_2021_15,0,1,70,0
dal@nyg_2021_15,0,0,38,12
ten@pit_2021_15,0,0,33,2
hou@jax_2021_15,1,0,76,4
gb@bal_2021_15,0,0,42,14
cin@den_2021_15,0,0,60,3
atl@sf_2021_15,0,0,46,3
no@tb_2021_15,0,0,73,4
oak@cle_2021_15,0,0,42,10
min@chi_2021_15,0,0,36,9
was@phi_2021_15,1,0,40,4
sea@lar_2021_15,0,1,70,0
sf@ten_2021_16,0,0,49,8
cle@gb_2021_16,0,0,34,7
ind@ari_2021_16,0,1,70,0
det@atl_2021_16,0,1,70,0
bal@cin_2021_16,1,0,48,1
lar@min_2021_16,0,1,70,0
buf@ne_2021_16,1,0,38,9
jax@nyj_2021_16,0,0,47,10
nyg@phi_2021_16,0,0,51,7
tb@car_2021_16,0,0,69,3
lac@hou_2021_16,0,0,73,11
chi@sea_2021_16,1,0,25,11
pit@kc_2021_16,0,0,55,16
den@oak_2021_16,0,1,70,0
was@dal_2021_16,0,0,73,13
mia@no_2021_16,0,1,70,0
atl@buf_2021_17,0,0,23,7
nyg@chi_2021_17,1,0,24,14
kc@cin_2021_17,1,0,33,9
ari@dal_2021_17,0,0,27,15
mia@ten_2021_17,1,0,39,10
oak@ind_2021_17,0,1,70,0
jax@ne_2021_17,1,0,45,4
car@no_2021_17,0,1,70,0
tb@nyj_2021_17,1,0,54,7
phi@was_2021_17,1,0,60,6
den@lac_2021_17,0,1,70,0
hou@sf_2021_17,0,0,53,4
det@sea_2021_17,1,0,37,7
lar@bal_2021_17,1,0,61,6
min@gb_2021_17,0,0,11,5
cle@pit_2021_17,0,0,27,2
kc@den_2021_18,0,0,43,2
dal@phi_2021_18,0,0,27,3
cin@cle_2021_18,1,0,37,16
gb@det_2021_18,0,1,70,0
chi@min_2021_18,0,1,70,0
was@nyg_2021_18,1,0,34,12
ind@jax_2021_18,0,0,75,7
pit@bal_2021_18,1,0,35,8
ten@hou_2021_18,1,0,72,8
no@atl_2021_18,0,1,70,0
nyj@buf_2021_18,1,0,31,18
ne@mia_2021_18,1,0,76,13
car@tb_2021_18,0,0,82,6
sf@lar_2021_18,0,1,70,0
sea@ari_2021_18,0,1,70,0
lac@oak_2021_18,0,1,70,0
buf@lar_2022_1,0,1,70,0
no@atl_2022_1,0,1,70,0
sf@chi_2022_1,1,0,68,9
pit@cin_2022_1,1,0,75,4
phi@det_2022_1,0,1,70,0
ne@mia_2022_1,0,0,90,10
bal@nyj_2022_1,1,0,74,3
jax@was_2022_1,1,0,74,5
cle@car_2022_1,1,0,80,9
ind@hou_2022_1,0,0,88,8
nyg@ten_2022_1,1,0,78,6
gb@min_2022_1,0,1,70,0
kc@ari_2022_1,0,1,70,0
oak@lac_2022_1,0,1,70,0
tb@dal_2022_1,0,0,82,6
den@sea_2022_1,0,0,75,4
lac@kc_2022_2,0,0,79,8
nyj@cle_2022_2,0,0,81,11
was@det_2022_2,0,1,70,0
tb@no_2022_2,0,1,70,0
car@nyg_2022_2,0,0,79,10
ne@pit_2022_2,0,0,79,3
ind@jax_2022_2,1,0,81,6
mia@bal_2022_2,0,0,81,6
atl@lar_2022_2,0,1,70,0
sea@sf_2022_2,1,0,68,13
cin@dal_2022_2,0,0,93,7
hou@den_2022_2,0,0,80,6
ari@oak_2022_2,0,1,70,0
chi@gb_2022_2,0,0,72,6
ten@buf_2022_2,1,0,66,10
min@phi_2022_2,0,0,74,3
pit@cle_2022_3,1,0,60,17
hou@chi_2022_3,0,0,65,11
oak@ten_2022_3,1,0,77,9
kc@ind_2022_3,0,1,70,0
buf@mia_2022_3,0,0,88,6
det@min_2022_3,0,1,70,0
bal@ne_2022_3,1,0,67,8
cin@nyj_2022_3,1,0,70,8
phi@was_2022_3,1,0,75,9
no@car_2022_3,0,0,68,6
jax@lac_2022_3,0,1,70,0
lar@ari_2022_3,0,1,70,0
atl@sea_2022_3,0,0,72,6
gb@tb_2022_3,0,0,89,4
sf@den_2022_3,0,0,73,6
dal@nyg_2022_3,0,0,66,7
mia@cin_2022_4,0,0,58,5
min@no_2022_4,0,0,64,8
cle@atl_2022_4,0,1,70,0
was@dal_2022_4,0,0,76,4
sea@det_2022_4,0,1,70,0
ten@ind_2022_4,0,1,70,0
chi@nyg_2022_4,1,0,57,12
jax@phi_2022_4,1,0,55,12
nyj@pit_2022_4,1,0,57,5
buf@bal_2022_4,1,0,57,12
lac@hou_2022_4,0,0,78,4
ari@car_2022_4,1,0,64,3
ne@gb_2022_4,0,0,62,8
den@oak_2022_4,0,1,70,0
kc@tb_2022_4,0,0,75,5
lar@sf_2022_4,0,0,70,6
ind@den_2022_5,0,0,70,3
nyg@gb_2022_5,0,0,62,12
pit@buf_2022_5,0,0,53,16
lac@cle_2022_5,0,0,60,11
chi@min_2022_5,0,1,70,0
det@ne_2022_5,0,0,59,10
sea@no_2022_5,0,1,70,0
mia@nyj_2022_5,0,0,61,10
atl@tb_2022_5,0,0,84,3
ten@was_2022_5,0,0,62,7
hou@jax_2022_5,0,0,81,5
sf@car_2022_5,0,0,65,6
dal@lar_2022_5,0,1,70,0
phi@ari_2022_5,0,1,70,0
cin@bal_2022_5,0,0,54,3
oak@kc_2022_5,0,0,72,4
was@chi_2022_6,0,0,47,14
sf@atl_2022_6,0,1,70,0
ne@cle_2022_6,0,0,64,9
nyj@gb_2022_6,1,0,48,10
jax@ind_2022_6,0,1,70,0
min@mia_2022_6,0,0,84,12
cin@no_2022_6,0,1,70,0
bal@nyg_2022_6,0,0,62,2
tb@pit_2022_6,0,0,61,2
car@lar_2022_6,0,1,70,0
ari@sea_2022_6,0,0,77,3
buf@kc_2022_6,0,0,64,13
dal@phi_2022_6,0,0,59,1
den@lac_2022_6,0,1,70,0
no@ari_2022_7,0,1,70,0
atl@cin_2022_7,0,0,73,8
det@dal_2022_7,0,0,78,19
ind@ten_2022_7,0,0,73,10
gb@was_2022_7,1,0,62,7
tb@car_2022_7,0,0,72,3
nyg@jax_2022_7,0,0,76,2
cle@bal_2022_7,1,0,65,8
nyj@den_2022_7,1,0,67,7
hou@oak_2022_7,0,1,70,0
sea@lac_2022_7,0,1,70,0
kc@sf_2022_7,0,0,67,7
pit@mia_2022_7,0,0,77,8
chi@ne_2022_7,1,0,57,3
bal@tb_2022_8,0,0,74,5
den@jax_2022_8,0,0,63,6
car@atl_2022_8,0,1,70,0
chi@dal_2022_8,0,0,59,9
mia@det_2022_8,0,1,70,0
ari@min_2022_8,0,1,70,0
oak@no_2022_8,0,1,70,0
ne@nyj_2022_8,0,0,58,3
pit@phi_2022_8,0,0,58,5
ten@hou_2022_8,0,0,69,9
was@ind_2022_8,0,1,70,0
sf@lar_2022_8,0,1,70,0
nyg@sea_2022_8,1,0,54,9
gb@buf_2022_8,1,0,47,5
cin@cle_2022_8,0,0,70,0
phi@hou_2022_9,0,0,70,0
lac@atl_2022_9,0,1,70,0
mia@chi_2022_9,0,0,70,0
car@cin_2022_9,0,0,70,0
gb@det_2022_9,0,1,70,0
ind@ne_2022_9,0,0,70,0
buf@nyj_2022_9,0,0,70,0
min@was_2022_9,0,0,70,0
oak@jax_2022_9,0,0,70,0
sea@ari_2022_9,0,1,70,0
lar@tb_2022_9,0,0,70,0
ten@kc_2022_9,0,0,70,0
bal@no_2022_9,0,1,70,0
atl@car_2022_10,0,0,70,0
sea@tb_2022_10,0,0,70,0
min@buf_2022_10,0,0,70,0
det@chi_2022_10,0,0,70,0
den@ten_2022_10,0,0,70,0
jax@kc_2022_10,0,0,70,0
cle@mia_2022_10,0,0,70,0
hou@nyg_2022_10,0,0,70,0
no@pit_2022_10,0,0,70,0
ind@oak_2022_10,0,1,70,0
dal@gb_2022_10,0,0,70,0
ari@lar_2022_10,0,1,70,0
lac@sf_2022_10,0,0,70,0
was@phi_2022_10,0,0,70,0
ten@gb_2022_11,0,0,70,0
chi@atl_2022_11,0,1,70,0
cle@buf_2022_11,0,0,70,0
phi@ind_2022_11,0,1,70,0
nyj@ne_2022_11,0,0,70,0
lar@no_2022_11,0,1,70,0
det@nyg_2022_11,0,0,70,0
car@bal_2022_11,0,0,70,0
was@hou_2022_11,0,0,70,0
oak@den_2022_11,0,0,70,0
dal@min_2022_11,0,1,70,0
kc@lac_2022_11,0,1,70,0
cin@pit_2022_11,0,0,70,0
sf@ari_2022_11,0,0,70,0
buf@det_2022_12,0,1,70,0
nyg@dal_2022_12,0,0,70,0
