p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures,week,year,plyr_number
bruceirvin_sea_2022_8,sea_2022_8,bruceirvin_sea_2022,sea_2022,bruceirvin,7021,ed,sea,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
melviningramiii_mia_2022_8,mia_2022_8,melviningramiii_mia_2022,mia_2022,melviningramiii,7024,ed,mia,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
chandlerjones_lv_2022_8,lv_2022_8,chandlerjones_lv_2022,lv_2022,chandlerjones,7027,ed,lv,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
vinnycurry_nyj_2022_8,nyj_2022_8,vinnycurry_nyj_2022,nyj_2022,vinnycurry,7061,ed,nyj,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
demariodavis_no_2022_8,no_2022_8,demariodavis_no_2022,no_2022,demariodavis,7079,lb,no,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
johnathanhankins_lv_2022_8,lv_2022_8,johnathanhankins_lv_2022,lv_2022,johnathanhankins,7830,di,lv,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jamiecollinssr_ne_2022_8,ne_2022_8,jamiecollinssr_ne_2022,ne_2022,jamiecollinssr,7833,lb,ne,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
johnjenkins_mia_2022_8,mia_2022_8,johnjenkins_mia_2022,mia_2022,johnjenkins,7863,di,mia,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
duronharmon_lv_2022_8,lv_2022_8,duronharmon_lv_2022,lv_2022,duronharmon,7872,s,lv,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
akeemspence_sf_2022_8,sf_2022_8,akeemspence_sf_2022,sf_2022,akeemspence,7882,di,sf,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
williamgholston_tb_2022_8,tb_2022_8,williamgholston_tb_2022,tb_2022,williamgholston,7908,di,tb,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
nickwilliams_nyg_2022_8,nyg_2022_8,nickwilliams_nyg_2022,nyg_2022,nickwilliams,8006,di,nyg,1,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
mikepurcell_den_2022_8,den_2022_8,mikepurcell_den_2022,den_2022,mikepurcell,8530,di,den,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jadeveonclowney_cle_2022_8,cle_2022_8,jadeveonclowney_cle_2022,cle_2022,jadeveonclowney,8636,ed,cle,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
khalilmack_lac_2022_8,lac_2022_8,khalilmack_lac_2022,lac_2022,khalilmack,8640,ed,lac,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
anthonybarr_dal_2022_8,dal_2022_8,anthonybarr_dal_2022,dal_2022,anthonybarr,8644,lb,dal,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
cjmosley_nyj_2022_8,nyj_2022_8,cjmosley_nyj_2022,nyj_2022,cjmosley,8652,lb,nyj,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jimmieward_sf_2022_8,sf_2022_8,jimmieward_sf_2022,sf_2022,jimmieward,8665,s,sf,1,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
demarcuslawrence_dal_2022_8,dal_2022_8,demarcuslawrence_dal_2022,dal_2022,demarcuslawrence,8669,ed,dal,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
kylevannoy_lac_2022_8,lac_2022_8,kylevannoy_lac_2022,lac_2022,kylevannoy,8675,ed,lac,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
lamarcusjoyner_nyj_2022_8,nyj_2022_8,lamarcusjoyner_nyj_2022,nyj_2022,lamarcusjoyner,8676,s,nyj,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
christiankirksey_hou_2022_8,hou_2022_8,christiankirksey_hou_2022,hou_2022,christiankirksey,8706,lb,hou,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
justinellis_nyg_2022_8,nyg_2022_8,justinellis_nyg_2022,nyg_2022,justinellis,8742,di,nyg,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
brenturban_bal_2022_8,bal_2022_8,brenturban_bal_2022,bal_2022,brenturban,8769,di,bal,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
devonkennard_bal_2022_8,bal_2022_8,devonkennard_bal_2022,bal_2022,devonkennard,8809,ed,bal,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
shelbyharris_sea_2022_8,sea_2022_8,shelbyharris_sea_2022,sea_2022,shelbyharris,8869,di,sea,1,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
denicoautry_ten_2022_8,ten_2022_8,denicoautry_ten_2022,ten_2022,denicoautry,8982,ed,ten,1,1,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
shaquilbarrett_tb_2022_8,tb_2022_8,shaquilbarrett_tb_2022,tb_2022,shaquilbarrett,9000,ed,tb,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
kerryhyder_sf_2022_8,sf_2022_8,kerryhyder_sf_2022,sf_2022,kerryhyder,9045,di,sf,1,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
mikepennel_chi_2022_8,chi_2022_8,mikepennel_chi_2022,chi_2022,mikepennel,9316,di,chi,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
dantefowlerjr_dal_2022_8,dal_2022_8,dantefowlerjr_dal_2022,dal_2022,dantefowlerjr,9436,ed,dal,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
leonardwilliams_nyg_2022_8,nyg_2022_8,leonardwilliams_nyg_2022,nyg_2022,leonardwilliams,9439,di,nyg,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
buddupree_ten_2022_8,ten_2022_8,buddupree_ten_2022,ten_2022,buddupree,9455,ed,ten,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
shaqthompson_car_2022_8,car_2022_8,shaqthompson_car_2022,car_2022,shaqthompson,9458,lb,car,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
landoncollins_nyg_2022_8,nyg_2022_8,landoncollins_nyg_2022,nyg_2022,landoncollins,9466,s,nyg,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
marioedwardsjr_ten_2022_8,ten_2022_8,marioedwardsjr_ten_2022,ten_2022,marioedwardsjr,9468,ed,ten,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
prestonsmith_gb_2022_8,gb_2022_8,prestonsmith_gb_2022,gb_2022,prestonsmith,9471,ed,gb,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
denzelperryman_lv_2022_8,lv_2022_8,denzelperryman_lv_2022,lv_2022,denzelperryman,9481,lb,lv,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
markusgolden_ari_2022_8,ari_2022_8,markusgolden_ari_2022,ari_2022,markusgolden,9491,ed,ari,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
carldavis_ne_2022_8,ne_2022_8,carldavis_ne_2022,ne_2022,carldavis,9523,di,ne,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
angeloblackson_chi_2022_8,chi_2022_8,angeloblackson_chi_2022,chi_2022,angeloblackson,9533,di,chi,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
gradyjarrett_atl_2022_8,atl_2022_8,gradyjarrett_atl_2022,atl_2022,gradyjarrett,9570,di,atl,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
adrianamos_gb_2022_8,gb_2022_8,adrianamos_gb_2022,gb_2022,adrianamos,9575,s,gb,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
rakeemnunezroches_tb_2022_8,tb_2022_8,rakeemnunezroches_tb_2022,tb_2022,rakeemnunezroches,9650,di,tb,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
deshawnwilliams_den_2022_8,den_2022_8,deshawnwilliams_den_2022,den_2022,deshawnwilliams,9891,di,den,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
alexsingleton_den_2022_8,den_2022_8,alexsingleton_den_2022,den_2022,alexsingleton,9994,lb,den,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
efeobada_was_2022_8,was_2022_8,efeobada_was_2022,was_2022,efeobada,10235,ed,was,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
deforestbuckner_ind_2022_8,ind_2022_8,deforestbuckner_ind_2022,ind_2022,deforestbuckner,10641,di,ind,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
sheldonrankins_nyj_2022_8,nyj_2022_8,sheldonrankins_nyj_2022,nyj_2022,sheldonrankins,10646,di,nyj,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
keanuneal_tb_2022_8,tb_2022_8,keanuneal_tb_2022,tb_2022,keanuneal,10651,s,tb,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
kennyclark_gb_2022_8,gb_2022_8,kennyclark_gb_2022,gb_2022,kennyclark,10661,di,gb,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jaylonsmith_nyg_2022_8,nyg_2022_8,jaylonsmith_nyg_2022,nyg_2022,jaylonsmith,10668,lb,nyg,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
mylesjack_pit_2022_8,pit_2022_8,mylesjack_pit_2022,pit_2022,mylesjack,10670,lb,pit,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
chrisjones_kc_2022_8,kc_2022_8,chrisjones_kc_2022,kc_2022,chrisjones,10671,di,kc,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
austinjohnson_lac_2022_8,lac_2022_8,austinjohnson_lac_2022,lac_2022,austinjohnson,10677,di,lac,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jihadward_nyg_2022_8,nyg_2022_8,jihadward_nyg_2022,nyg_2022,jihadward,10678,ed,nyg,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jarranreed_gb_2022_8,gb_2022_8,jarranreed_gb_2022,gb_2022,jarranreed,10683,di,gb,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
carlnassib_tb_2022_8,tb_2022_8,carlnassib_tb_2022,tb_2022,carlnassib,10699,ed,tb,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
maliekcollins_hou_2022_8,hou_2022_8,maliekcollins_hou_2022,hou_2022,maliekcollins,10701,di,hou,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
yannickngakoue_ind_2022_8,ind_2022_8,yannickngakoue_ind_2022,ind_2022,yannickngakoue,10703,ed,ind,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
justinsimmons_den_2022_8,den_2022_8,justinsimmons_den_2022,den_2022,justinsimmons,10732,s,den,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
devondrecampbell_gb_2022_8,gb_2022_8,devondrecampbell_gb_2022,gb_2022,devondrecampbell,10749,lb,gb,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
hassanridgeway_sf_2022_8,sf_2022_8,hassanridgeway_sf_2022,sf_2022,hassanridgeway,10750,di,sf,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
justonburris_car_2022_8,car_2022_8,justonburris_car_2022,car_2022,justonburris,10752,s,car,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
davidonyemata_no_2022_8,no_2022_8,davidonyemata_no_2022,no_2022,davidonyemata,10754,di,no,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
andrewbillings_lv_2022_8,lv_2022_8,andrewbillings_lv_2022,lv_2022,andrewbillings,10756,di,lv,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
deanlowry_gb_2022_8,gb_2022_8,deanlowry_gb_2022,gb_2022,deanlowry,10771,di,gb,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
matthewjudon_ne_2022_8,ne_2022_8,matthewjudon_ne_2022,ne_2022,matthewjudon,10780,ed,ne,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
quintonjefferson_sea_2022_8,sea_2022_8,quintonjefferson_sea_2022,sea_2022,quintonjefferson,10781,di,sea,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
elandonroberts_mia_2022_8,mia_2022_8,elandonroberts_mia_2022,mia_2022,elandonroberts,10848,lb,mia,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jayronkearse_dal_2022_8,dal_2022_8,jayronkearse_dal_2022,dal_2022,jayronkearse,10878,s,dal,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
morganfox_lac_2022_8,lac_2022_8,morganfox_lac_2022,lac_2022,morganfox,11184,di,lac,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
corylittleton_car_2022_8,car_2022_8,corylittleton_car_2022,car_2022,corylittleton,11190,lb,car,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
royrobertsonharris_jax_2022_8,jax_2022_8,royrobertsonharris_jax_2022,jax_2022,royrobertsonharris,11341,di,jax,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
mylesgarrett_cle_2022_8,cle_2022_8,mylesgarrett_cle_2022,cle_2022,mylesgarrett,11756,ed,cle,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
solomonthomas_nyj_2022_8,nyj_2022_8,solomonthomas_nyj_2022,nyj_2022,solomonthomas,11758,di,nyj,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jonathanallen_was_2022_8,was_2022_8,jonathanallen_was_2022,was_2022,jonathanallen,11772,di,was,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
buddabaker_ari_2022_8,ari_2022_8,buddabaker_ari_2022,ari_2022,buddabaker,11791,s,ari,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
ryananderson_pit_2022_8,pit_2022_8,ryananderson_pit_2022,pit_2022,ryananderson,11804,ed,pit,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
demarcuswalker_ten_2022_8,ten_2022_8,demarcuswalker_ten_2022,ten_2022,demarcuswalker,11806,ed,ten,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
tanohkpassagnon_no_2022_8,no_2022_8,tanohkpassagnon_no_2022,no_2022,tanohkpassagnon,11814,ed,no,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
larryogunjobi_pit_2022_8,pit_2022_8,larryogunjobi_pit_2022,pit_2022,larryogunjobi,11820,di,pit,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
dawuanesmoot_jax_2022_8,jax_2022_8,dawuanesmoot_jax_2022,jax_2022,dawuanesmoot,11823,ed,jax,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
chriswormley_pit_2022_8,pit_2022_8,chriswormley_pit_2022,pit_2022,chriswormley,11829,di,pit,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
dukeriley_mia_2022_8,mia_2022_8,dukeriley_mia_2022,mia_2022,dukeriley,11830,lb,mia,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
alexanzalone_det_2022_8,det_2022_8,alexanzalone_det_2022,det_2022,alexanzalone,11831,lb,det,1,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
montraviusadams_pit_2022_8,pit_2022_8,montraviusadams_pit_2022,pit_2022,montraviusadams,11848,di,pit,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
treyhendrickson_cin_2022_8,cin_2022_8,treyhendrickson_cin_2022,cin_2022,treyhendrickson,11858,ed,cin,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
rayshawnjenkins_jax_2022_8,jax_2022_8,rayshawnjenkins_jax_2022,jax_2022,rayshawnjenkins,11868,s,jax,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
carllawson_nyj_2022_8,nyj_2022_8,carllawson_nyj_2022,nyj_2022,carllawson,11871,ed,nyj,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
samsonebukam_sf_2022_8,sf_2022_8,samsonebukam_sf_2022,sf_2022,samsonebukam,11880,ed,sf,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
deatrichwisejr_ne_2022_8,ne_2022_8,deatrichwisejr_ne_2022,ne_2022,deatrichwisejr,11886,ed,ne,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
carloswatkins_dal_2022_8,dal_2022_8,carloswatkins_dal_2022,dal_2022,carloswatkins,11897,di,dal,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
groverstewart_ind_2022_8,ind_2022_8,groverstewart_ind_2022,ind_2022,groverstewart,11899,di,ind,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
davongodchaux_ne_2022_8,ne_2022_8,davongodchaux_ne_2022,ne_2022,davongodchaux,11934,di,ne,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
xavierwoods_car_2022_8,car_2022_8,xavierwoods_car_2022,car_2022,xavierwoods,11946,s,car,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
alquadinmuhammad_chi_2022_8,chi_2022_8,alquadinmuhammad_chi_2022,chi_2022,alquadinmuhammad,11951,ed,chi,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
djjones_den_2022_8,den_2022_8,djjones_den_2022,den_2022,djjones,11953,di,den,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
ifeadiodenigbo_ind_2022_8,ind_2022_8,ifeadiodenigbo_ind_2022,ind_2022,ifeadiodenigbo,11975,ed,ind,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
sionetakitaki_cle_2022_8,cle_2022_8,sionetakitaki_cle_2022,cle_2022,sionetakitaki,12666,lb,cle,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
sameguavoen_mia_2022_8,mia_2022_8,sameguavoen_mia_2022,mia_2022,sameguavoen,15301,lb,mia,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jonathanledbetter_ari_2022_8,ari_2022_8,jonathanledbetter_ari_2022,ari_2022,jonathanledbetter,18645,di,ari,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
dylancole_ten_2022_8,ten_2022_8,dylancole_ten_2022,ten_2022,dylancole,24304,lb,ten,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
nathanshepherd_nyj_2022_8,nyj_2022_8,nathanshepherd_nyj_2022,nyj_2022,nathanshepherd,24614,di,nyj,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
foyesadeoluokun_jax_2022_8,jax_2022_8,foyesadeoluokun_jax_2022,jax_2022,foyesadeoluokun,24904,lb,jax,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
anferneejennings_ne_2022_8,ne_2022_8,anferneejennings_ne_2022,ne_2022,anferneejennings,25449,ed,ne,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
bravvionroy_car_2022_8,car_2022_8,bravvionroy_car_2022,car_2022,bravvionroy,25644,di,car,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
clelinferrell_lv_2022_8,lv_2022_8,clelinferrell_lv_2022,lv_2022,clelinferrell,25955,ed,lv,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
dexterlawrence_nyg_2022_8,nyg_2022_8,dexterlawrence_nyg_2022,nyg_2022,dexterlawrence,25991,di,nyg,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
